par_nr	head	sentence
1	 MUST KOER 	 MUST KOER 
2	NA	 Vikil oli ilgelt suur koer . 
3	NA	 Kõik tegelased ja sündmused selles loos on välja mõeldud , võimalikud kokkulangevused tegelikkuses esinenutega on juhuslikud ja jäävad lugeja südametunnistusele . 
3	NA	 Mina pesen oma käed puhtaks . 
3	NA	 Pealegi juhtus kõik üle kümne aasta tagasi . 
4	NA	 Vikil oli ilgelt suur koer . 
4	NA	 Must - nii värvilt kui ka nimelt . 
4	NA	 Talle meeldis oma vägeva sabaga õllepudeleid ümber ajada . 
4	NA	 Sest siis oli ta oma pika punase keelega esimesena platsis . 
4	NA	 Ta ei läinud sellega liiale , aga valvel pidi küll kogu aeg olema . 
4	NA	 Ma ei mäleta , et ta kordagi mõne tühja kesta oleks ümber ajanud . 
4	NA	 Või siis käpaga ehk ninaga . 
4	NA	 Aga saba - see on ju täiesti süüdimatu ... 
5	NA	 Vikil oli õbluke naine Vesta ja kaks väikest jõnglast – ja nad elasid pisikeses majakeses äärelinnas . 
5	NA	 Kitsuke läbikäik kahe plangu vahel viis mööda uhketest eramutest . 
5	NA	 Siis tuli sarapuuvõsa . 
5	NA	" Ja siis avanes vaade , mis meenutas muinasjutumetsa piparkoogimajakest , millele nõiamoor aastakümneid tagasi lahkudes oli riputanud sildi "" välja üürida "" . "
5	NA	 Ja päkapikud olid selle vargsi üle võtnud . 
6	NA	 Tegelikult oli Viki küll päris suurt kasvu . 
6	NA	 Või vähemalt - massiivne . 
6	NA	 Pulstuma kippuva heleda habemega . 
7	NA	 Muidugi võidakse kiuslikult küsida , mis minul selle kõigega asja . 
7	NA	 Aga ma tundsin ju neid . 
7	NA	 Kuid see pole vabandus . 
7	NA	 Kes poleks tundnud - või vähemalt kuulnud . 
7	NA	 Muidugi võib norida - et Sally Paradise'i ja Devlin Deboree loorberid ei anna rahu või ! 
7	NA	 Annavad küll . 
7	NA	 Loorberid pärgavad õigeid päid , rahu Sally põrmule . 
7	NA	 Mina pole samast liigast , juba sellegi pärast , et nemad kirjutasid ise , olid ise midagi , mina aga toetun Vikile . 
7	NA	 Nagu mind ilma Vikita polekski . 
7	NA	 Ega olekski vist . 
7	NA	 Neid laule ei heliseks hinges , mida Viki mind mõistma õpetas . 
7	NA	 Ammugi seda praegust ähmast meloodiat , mis paigal püsida ei lase . 
7	NA	 Mille sõnastamine ei aita Vikit mitte üks raas . 
7	NA	 Rääkimata Mustast . 
7	NA	 Kes oli selles majakeses ainus , keda ma ei usaldanud . 
7	NA	 Teadagi need suure koeravolaski naljad ja tembud . 
8	NA	 Ma ei saanud aru , miks Viki seda koera üldse pidas . 
8	NA	 Keegi ei saanud . 
8	NA	 Isegi oli vähe ruumi . 
8	NA	 Õuest läks uks kohe kööki . 
8	NA	 Suur laud , suur pliit - ja Vestale hädapärast askeldamisruumi . 
8	NA	" Siis "" suur tuba "" , kus seisis stereo , Viki riistad , matid , padjad ja vaibad maas - jah , hea tahtmise korral võis oma tosin inimest end seal mõnusasti tunda . "
8	NA	 Ning jäi veel magamistuba jõnglaste võrevoodikestega ja Viki enda meisterdatud suure voodiga . 
8	NA	 Ja oligi kogu maja . 
8	NA	 Pööning küll ka , kus kõikvõimalike kultuurikihtide jääke segamini - aga pööning tuli ainult suvel arvesse , sooja ta ei pidanud . 
8	NA	 Järsku treppi pidi ei pääsenud Must üles , minu silmis andis see pööningule plusse juurde . 
9	NA	 Ma andsin Mustale tema tembud andeks . 
9	NA	 Aga selleks pidin ma sattuma ilgelt tolmusele teeveerele keset Valgevenemaad - ja laibalehka läks ka tonnide kaupa üles . 
9	NA	 Ma olin koos Kalamehega oma esimesel pikemal retkel . 
9	NA	 Kalamees ei viitsinud üksi minna ja keegi muu ei viitsinud Kalamehega koos minna - ainult mulle paistis see algatuseks päris sobilik . 
9	NA	 Ma olin aru saanud , et peab minema , mul oli üsna ükskõik , kuhu , ja Kalamees tundus piisavalt kogenud . 
10	NA	 Algus oli vaevaline , aga kui Eestist välja sai , läks isegi kergemaks . 
10	NA	 Tagantjärele mõeldes oli tempo muidugi nadi . 
10	NA	 Esimese öö olime Riia vaksalis . 
10	NA	 Teine oli juba teel mööda Leedut . 
10	NA	 Ja kolmanda päeva pärastlõunal olin ma ihuüksi keset külavaheteed . 
10	NA	" Kui selgus , et kinnipidanud krusasse vaid üks mahub , oli Kalamees peale hüpanud ja hüüdnud : "" Kiievis , vaksalis , õhtul kell kaheksa ! "" "
10	NA	 Päris tükk aega tundus mulle , et Kalamees mängis mäkra , aga tegelikult asjad nii käivadki - võib ju panna kogenematuma kaveri enne peale , aga krusa puhul ei tähenda see talle mingit edu . 
10	NA	" Ma sain miski asjamehe "" piruka "" peale ja mõtlesin , et teen pika mugava otsa , paras Kalamehele , ainult see ots viis mu liiga itta , peaaegu Minskisse välja . "
10	NA	 Mul oli ainult kooliatlasest rebitud kaardileht ühes ja neid külavaheteid , mida mööda ma edasi seiklesin , seal muidugi peal polnud . 
11	NA	 Kohalikud sõitsid kogu aeg juhukatega , sest buss käis seal umbes kaks korda nädalas või nii - vahepeal sattusin krusa kasti koos terve trobikonna kolhoosnikega , kes niiviisi kaubareisil käisid . 
12	NA	 Kogu see loksutamine oli mu parasjagu ükskõikseks teinud - algul ma olin veel närvis ja mõtlesin , et sel õhtul on täiesti võimatu Kiievisse jõuda ja et parem oleks tagasi pöörata – ainult Tallinn oli samavõrra kättesaamatus kauguses . 
12	NA	 Kui ma teeperve pidi lonkisin , tundus , et tohutu uni ja väsimus on kallal ja et nüüd magaks mitu ööd-päeva järjest . 
12	NA	 Aga kui ma mõne puu varju maha istusin ja silmad kinni panin , hakkasid kõik need läbitud kilomeetrid silme ees pöörlema , liikumine oli nagu verre jäänud ega lasknud magada . 
12	NA	 Tõusin ja lonkisin edasi , ja täitsa ükskõik oli , kuhu ja millal ja mismoodi . 
12	NA	 Siis tuli õigelt poolt mürin ja ma ajasin käe püsti , ning kui koos autoga ilge pahvakas raipehaisu kohale vajus , võttis see viimane mu nii oimetuks , et ma ei taibanud kätt alla lasta ning kõigest väest võssa liduda – nagu edaspidi mõndagi tüüpi nägin tegemas . 
12	NA	 Sest tegu oli krusaga , mis kusagilt kohalikust tapamajast tervet koormat veriseid konte küllap liimivabrikusse vedas . 
12	NA	 Mingi paks pangega mammi oli algul kah kabiinis , aga läks varsti maha , ning siis ma nägingi , kuidas üks või teine hääletaja , nähes , milline koorem läheneb , tee äärest pages . 
12	NA	 Normaalsetes oludes oleksin ise sama teinud , aga õudselt hea meel oli õiges suunas liikumisest . 
12	NA	" "" Peale seda , kui ma tanki sisse põlesin , pole enam miski hirmus , "" ütles juht . "
12	NA	 Ilmselt siis ka selle imala haisu kohta , mis riiete ja näis et isegi naha sisse imbus . 
12	NA	 Aga penidele see meeldis ja igas külas asus neid terve parv meile sappa , muudkui larisesid ja hüppasid , larisesid ja hüppasid , kuigi kontideni hüpata oli üsna lootusetu , sõidu pealt eriti . 
12	NA	 Siis see juhtuski - saime mingist külast mööda ja paar peni sörkis kisaga järel , ja traktor oli oma käruga põiki üle tee , põllu vahele pööramas . 
12	NA	 Nii et pidurdasime , ja koerad mõtlesid , et see on nüüd nende jaoks , eks ole . 
12	NA	" Kui traktor eest ära jõudis , "" tankist "" käigu sisse lükkas ning auto veerema hakkas , käis tagumise ratta all mingi "" tümps "" . "
12	NA	 Ja üks õige hele kiunatus . 
12	NA	 Juht pidas uuesti kinni , läksime vaatama - segavereline elukas oli osanud end kuidagi ratta alla sobitada , üks esimene käpp oli sodi ja võimalik , et mõni ribi ka . 
12	NA	 Enam ei vingunud , ainult lõõtsutas , ja keel oli pikalt väljas . 
12	NA	 Seisin teepervel , taevas pea kohal , vili kasvas kõrval , päike paistis ometi ainsagi meeleliigutuseta , ja raipehais muutis maailma iseäranis koshmaarseks . 
12	NA	 Selle ajaga tõi juht autovända , ning äsanud penile kulmude vahele , tõukas tolle teelt kõrvale kraavi . 
12	NA	" "" Et ei piinleks . "" "
13	NA	 Sõitsime edasi , ja imelikul kombel hakkas maailm jälle tähendust omama . 
13	NA	 Kõik oli nii ilus ja selge , vastuvoolav tee ja teeäärne ja teelolek ning päike taevas , hea ja kerge oli olla - kuigi hais ei kadunud kuhugi , see koshmaarne mõõde jäi kogu maailmale , mis seetõttu polnudki nagu tõeline , iga puu , iga kõrs , millest me möödusime ja mida ma , iga viimastki , näha ja tunda jõudsin , kõik sai tähenduse - ma sain aru , et see tähendab midagi , aga tähenduse sisu tuli pikkamööda , nagu eemalt paistev teekäänak - jõuab lähemale ja lähemale , ja järsku oled kurvis ning avaneb hoopis teistsugune vaade , päikegi valgustab teisest küljest . 
13	NA	 Suri nagu koer , öeldakse , mõtlesin . 
13	NA	 Et mõttetult . 
13	NA	 Hüples , lärmas , ahmis , ila joostes , ahvatleva koorma poole - illusoorne heaolu kogu eluks . 
13	NA	 Mõttetult ja - lunastuseta . 
13	NA	 Ma ei ole usklik tüüp , aga see sõna oli järsku kõige täpsem . 
13	NA	 Mul on need asjad üsna segased , püüdsin meenutada , kas loomadel on ristiusu järgi hing , ja kui on , siis et kas Kristus lunastas neid ka - kuigi pärispattu , millest lunastada , neil just nagu küljes ei ole . 
13	NA	 Ma sain ise ka aru , et see on jama , aga ma ei saanud sellest mõttest või tundest lahti , mul nagu seisis suurte tähtedega silmade ees : koer suri Lunastuseta . 
13	NA	 Üldse koerad . 
13	NA	 Ja Lunastus on mingi hea tegu , mille sa võid teha või tegemata jätta . 
13	NA	 Inimeste peale ma üldse ei mõelnudki , mulle tuli Must meelde , ja et kas tema surm on ka niisama mõttetu , sest koertel ei ole ju võimalik lunastavaid tegusid teha . 
13	NA	 Või kui , kujutasin isegi ette , kui selle segaverelise värdja lõpp , liiga suurest kondikoormast ära petetud ja siis raudkangiga silmade vahele - kui see surm oleks kuidagi lunastuslik , kas siis võiks Must nagu rahulikumalt või õnnelikumalt surra ? 
13	NA	 Vahepeal ma olin päris kindel , et kõik need mõtted tulevad mul lihtsalt sellest väljakannatamatust haisust ja et normaalset maailma pole enam olemaski . 
14	NA	 Pärast kondikoormat hakkas autodega vedama , kahtlustasin , et ma lehkan juba ise ka , igatahes kummitas see hais mul veel nädalaid , aga inimesed ei teinud väljagi , just vastu ööd pidas üks GAZi-juht vahepeal tee ääres kinni , me mugisime koos leiba ja pekki ja sibulat ning rääkisime pikad jutud maha , aga kõik üksikasjad on ühtlaseks virvarriks sulanud . 
14	NA	 Varahommikul tukkusin paar tundi mingi ojakese kaldal - vist olin järsku öelnud , et pandagu mind sinnasamasse maha , mõelnud , et joon veidi , aga tukkuma jäänud . 
14	NA	 Keskpäevaks olingi Kiievis , mul oli natuke raha ka veel , ja kõik oli kenasti , õhtul saime Kalamehega kokku , ta vedas mu mingite oma tuttavate juurde , seal oli viina ja õlut ja küllap ka tüdrukuid , aga nii nagu ma kohe tuppa saades nurka magama jäin , nii põõnasin kuusteist tundi järjest . 
14	NA	 Siis hääletasime lõuna poole edasi . 
15	NA	 Tegelikult on asi selles , et ma üldse tee peale sattusin . 
15	NA	 Mõnel tuleb see loomulikult . 
15	NA	 Minul ei tulnud . 
16	NA	 Mõni kaugelt saabunud , pulstunud ja tolmune kutt võis mind väljanägemise järgi Ringi liikmeks pidada ja ligi astuda küll . 
16	NA	 Ja ma oskasin neid järjele aidata ka , aga tegelikult ma Ringis ei olnud . 
16	NA	" "" Liiga pehmest puust , "" öeldi . "
16	NA	 Neil oli õigus öelda ka , sest rohkem meeldis mulle kuskil omaette raamatuid lugeda . 
16	NA	" Ja üldse tundus mulle , et Ringist on ainult riismed järel , suur augustiorkaan ja Praha sügis ja mis kõik veel olid sellest üle käinud ; kes olid pööranud usklikuks , kes , vastu tahtmist ehk esialgu küll , sukeldunud "" rahulikku ülesehitustöösse "" . "
16	NA	 Kuigi iga normaalne inimene pidi aru saama , et see kõik on jama ja pettus . 
16	NA	 Aga Viki oli Ringi inimene , ma harjusin tema pool istuma , tema mulle halvasti ei öelnud , ta ei öelnud vahel tükk aega üldse mitte midagi , nokitses oma skeemide kallal või lihtsalt kuulas musa . 
16	NA	 Riigitööl ta ei käinud , tegi bändidele võimendusi või efektiplokke . 
16	NA	 Vahel parandas naabritele raadioid või muud taolist . 
16	NA	 Kui raha päris otsa sai , käis Vesta kuskil koristajaks või pesunaiseks - parasjagu nii palju , et hing sees püsiks . 
16	NA	 Mina olin end ehitusele õpilaseks ehk jooksupoisiks lasknud värvata , ja selle üle kangesti tige . 
16	NA	 Aga Viki oskas seda täpsemini öelda . 
16	NA	" "" Kui miski võim arvab , et ma elan selleks , et tema heaks tööd rügada , siis eksib rängalt . "
16	NA	 Inimene ei ela selleks , et töötada , isegi ei tööta selleks , et elada - siis ei ole see enam õige elu . 
16	NA	 Inimene peab olema vaba , ja see tähendab , et ta tegeleb sellega , mis parasjagu mõnus tundub . 
16	NA	 Reeglina on võimul võimalik selle pealt kasu lõigata , et endal kah hinge sees hoida . 
16	NA	 Kui võim sellega hakkama ei saa , siis on ta omadega läbi ja on ainult aja küsimus , millal ta kokku variseb . 
16	NA	 Millal siis variseb , uurisin , sest , noh - esimese töönädala järel rehkendasin , et peaksin olema umbes kakskümmend viis rubla teeninud ning sellega saaks oma kuu aega elada . 
16	NA	 Siiski jäin edasi , arvates , et harjun ära . 
16	NA	 Kondid-lihased ehk harjusidki , aga alles Viki juures sain aru , et ma muutun iga päevaga nürimaks , et mind võivad vahel tõsiselt loksutada sellised lollused nagu et kui segu ei tooda või kui jälle liiga palju korraga tuuakse , nii et see ära kivistub - mis tegelikult üldse minusse ei puutu . 
16	NA	 See ei olnud minu elu ja ometigi ma mõtlesin nende asjade peale ja elasin äratuskella järgi ... 
16	NA	" "" Meie silmad seda tõenäoliselt ei näe , aga paratamatus see on , "" ütles Viki , mis ei lohutanud mind põrmugi . "
16	NA	" "" Võim on niivõrd mäda , et ära selle peale üldse mõtle . "
16	NA	 Võimu peale mõtlemine mõjub seedimisele halvasti . 
16	NA	 Mõtle , mis sa ise oled . 
16	NA	" Ole vaba . "" "
16	NA	" "" Mis on vabadus ? "" nõudsin . "
16	NA	" Viki pani plaadi mängima , muidugi , Janis , "" Freedom's just another word for nothing left to lose ... "" "
16	NA	" "" Sel juhul olen mina vabam kui sina . "
16	NA	 Mul on ainult mõned raamatud , need võib ära võtta , ma olen neid juba lugenud , mis siis . 
16	NA	" Sul on kodu ja naine ja lapsed ja ... "" "
16	NA	" "" Ole siis . "" "
17	NA	 Ma jäin nõutult vait . 
18	NA	" "" Sa tead , et raamatud võidakse sult ära võtta , ma tean , et kõik , mis mul on , võidakse mult ära võtta , enamgi , ma olen kindel , et see paratamatult nii läheb . "" "
18	NA	" "" Ometi oled sa vabam . "" "
18	NA	" "" Ei saa olla rohkem ehk vähem vaba . "
18	NA	" Kuula veel kord . "" "
19	NA	 Janis laulis uuesti . 
20	NA	" "" Võibolla sul on illusioon , mida sa ei taha kaotada – et ühel päeval viipab haldjas või hea tsaar võlukepiga ja sul saab olema kõik , millest sa puudust oled tundnud . "
20	NA	" Maja ja suvila ja must "" Volga "" ja tasane naine ja estraaditähest armuke ja värvitelekas ja oma viissada rubla palka kuus ja ravitaks sind neljandas haiglas ja - ütle ainult , mida sa tahad ... "" "
21	NA	" "" See oleks ju kena küll , "" muigasin tahtmatult . "
22	NA	" "" Ainult vabadusega pole sel midagi pistmist . "
22	NA	 See kõik on võimalik - ainult kuradi kõvasti pead sa selleks end müüma . 
22	NA	 Ei taha nii palju müüa - hea küll , saad kümne aasta pärast müüriladujate brigadiriks . 
22	NA	 Rutemgi . 
22	NA	 Suur asi seegi . 
22	NA	" Isegi meeldiv ehk , kui müüri ladumine on kõik , mida sa elust tahad . "" "
23	NA	" Janis laulis plaadi pealt veel : "" Oh Lord , won't You buy me a Mercedes Benz ... "" ja see läks teemaga kokku , hüsteeriline lõpunaer iseäranis . "
23	NA	 Vahepeal käis Vesta ja ütles midagi Vikile , ning Viki küsis , kas mul raha on . 
23	NA	 Ma andsin kümneka - mis oli tollal üsna suur raha - , Vesta tõi meile mõned õlled ja ilmselt siis ka perele söögikraami . 
23	NA	" "" Hakkasin süntesaatorit tegema , "" näitas Viki toas laiali laotud elektrivudinate poole , "" aga pole veel õiget tellijat . "" "
23	NA	 Ta ühendas paar juhtmejuppi stereo taha , kruttis mingeid nuppe ja loksutas trükkplaate - hakkaski rütmilist merekohinat kostma . 
23	NA	 Kummalisi vilesid ja sumbuva kajaga trummilööke sai ta sinna ka lisaks meelitada . 
24	NA	 Viki pani Jimi plaadi peale . 
24	NA	" "" Üks asi on veel , mida kaotamata vabaks ei saa . "
24	NA	 Hirm . 
24	NA	 Sa kardad nälga või janusse jääda , kardad öelda või teha midagi , mis su lolli olukorda paneks , kellegi silmis naeruväärseks muudaks ... 
24	NA	 Mul oli ka hirm - kui ma armee eest hullukas olin . 
24	NA	 Kui nad mu insuliini täis pumpasid . 
24	NA	 Ja elektriga saab ka vastikuid asju teha . 
