par_nr	head	sentence
1	 Viies osa Perekond 	 Viies osa Perekond 
2	 Esimene peatükk 	 Esimene peatükk 
3	 Talu ( järg ) 	 Talu ( järg ) 
4	NA	 Naise kõht meenutas traktoriratast , neljakandilised käed – robotijäsemeid , nina asendas kuusnurkne vigurkruvi ( mis tekitas ootamatu assotsiatsiooni põrsaga ) , suust vaatasid välja saepiid . 
4	NA	 Edasi läks veel põnevamaks : kõrvade asemel rippusid kolba küljes kaks hästi kinnitatud , küllap kerget , plastmassist bideed , lagipeast kasvasid elektrijuhtmed , silmalaugusid avas ja sulges vedru , rinnad puudusid sootuks , seal , kus Luik oli harjunud neid nägema ( ja mitte ainult nägema ) haigutas kaks ahjusuud – ilmne vihje objekti toorainevajadusele . 
4	NA	 Naba otstarvet täitis kirjutusmasina klahv Q-tähega , veel ühes teatud paigakeses , mille nimel mehed sooritavad kõik oma rumalused ja kangelasteod ( faktiliselt sünonüümsed mõisted ) paistis täies töökorras hispaania saabas . 
4	NA	 Keha lõpetasid kaks tavalist karku . 
4	NA	 Ei jäänud mingit kahtlust , et tegu on masinaga , ja seejuures halvasti konstrueeritud masinaga , kõik oli siin ligadi-logadi ja ükski organ ei vastanud funktsioonile : täpselt nagu elus . 
4	NA	 Kunstnik Papagoi teadis , mida joonistab . 
4	NA	 Ka Luik oli ammu loobunud uskumast , et naine peab olema naiselik ( Ottilie kui erand kinnitas reeglit ) . 
4	NA	 Kogu elu oli teda keegi käsutanud : kui mitte ema , siis õpetajanna , kui mitte õpetajanna , siis armuke , ja kui juhtus , et ühtki teist naisolevust polnud läheduses , võttis selle raske , kuid austava kohustuse – näidata mehele kätte tema õige koht – enda peale esimene vastutulijatar , näiteks kommunaalmaksude kassiir . 
4	NA	 Abitus ja häbelikkus kui naiselikud omadused kujutasid endast parimal juhul anakronismi , halvimal - romaanikirjanike väljamõeldist : väga võimalik , et igaühel neist istus kõrval isiklik tsensor , kes jälgis , et kallis abikaasa või poeg vastassoo kohta ühtki halba rida ei kirjutaks . 
4	NA	 Hällist peale kasvatati tüdrukuid nagu dofääni – võimutäiuse vaimus , sisendades neile vajadust kohelda mehi kui alluvaid , kelle iga vastuhakk tuleb lämmatada kõigi võimalike sanitaarsete vahenditega , vältimaksa epideemiat . 
4	NA	 Niisugune oli selle masina programm . 
4	NA	 Mehe kohus oli oma käskijannat korras hoida , määrida , varustada kütusega ja koristada tema tagant tootmisjääke , pideva hirmuga jääda suust väljaulatuva lõiketera vahele ; olukorda raskendas tõik , et mitte kusagil , koolis sealhulgas , ei õpetatud ohutustehnikat , kõik tuli omandada iseseisvalt , vigade hinnaga , ja leidus hulgaliselt õnnetuid hingi , kes saadud traumadest ei paranenudki - kätt südamele pannes , neid oli enamus ... 
5	NA	 Kätt südamele panema Luik ei hakanud , kuid püksid ta jalga ajas , torkas varbad plätudesse ja läks maikaväel kabineti ja köögi kaudu õue – Tõllasepp põõnas alles , või kui ka ei põõnanud , siis igatahes pikutas veel . 
5	NA	 Nii laisal inimesel polnud kapitalismis tõesti midagi peale hakata . 
5	NA	 Kvartirant väitis , et ta lihtsalt peab pärast ärkamist pool tundi voodis raamatut lugema , muidu on päev rikutud . 
5	NA	 Luik ei tundnud ainsatki miljonäri , kes oleks endale lubanud sama luksust – väide , mille tõesus seisis väljaspool kahtlust , sest ta ei tundnud üldse ühtki miljonäri peale pankur Salvei , keda ta ka tundis vaid kaudselt , ühiste , khm-khm , naudingute järgi . 
5	NA	 Kuid kui leiduski kusagil näiteks läänepoolkeral mõni abstraktne miljonär , kes varavalges büroosse ei rutanud , siis pidi esmalt tõestama tema lugemisoskust . 
5	NA	 Nii et mingis mõttes elas Tõllasepp paremini kõigist kapitalistliku töö eesrindlastest – tänu kellele ? 
5	NA	 Tänu temale , Luigele ; fakt , mida kvartirant muide kunagi ei salanud , vastupidi , isegi toonitas , tekitades delikaatses peremehes piinlikkust . 
5	NA	 Kas polnud tänamatus kergemini talutav omadus kui tänulikkus ? 
6	NA	 Luige mõtted inimloomuse kohta katkestas Boreas , kes erinevalt Tõllasepast oli ammu üleval ning ulus näljaselt hoovil , hammustades kuusehekki ja närides peale nööril kuivavaid sokke – ainus kvartirandile alles jäänud isetegevus . 
6	NA	 Ja seda nimetatakse puhkuseks , veel enam , ööbikupuhkuseks ! 
6	NA	 Ükski ööbik ei ava niisuguse ilmaga nokka , ja mitte ainult ööbik , vaid iga normaalne lind , vares ehk välja arvatud . 
6	NA	 Kana , jah , tema ei hoolinud millestki , kattes Luige ihu kiiresti oma nahaga – kogu ornitoloogia , nagu öeldakse . 
6	NA	 Peamine oli nüüd mitte lasta tujul väga madalale langeda , nii madalale , et selle üleskorjamiseks peaks kummarduma või isegi kükitama – Luik polnud küll Tõllasepp , aga laiskus , või õigemini mugavus polnud tallegi võõras . 
6	NA	 Oli siiski hommik , aeg , kui keha ja mõte kosutava puhkuse järel ärkavad uuteks tegudeks . 
6	NA	 Tõsi , leidus koduvillaseid filosoofe , kes püüdsid võrdsustada und surmaga , väites , et esimene on otsekui prelüüd teisele , seisund , mille loodus on loonud , harjutamaks meid mõttega mateeria kaduvusest . 
6	NA	 Missugune jaburdus ! 
6	NA	 Surm , teadis Luik , jälitab tõepoolest inimest terve elu , aga hoopis teisel viisil - lähedaste kaotuse kaudu . 
7	NA	 Vapralt jääkarude hingust trotsides möödus Luik eufooriliselt klähvivast Laikast - lootusetu peni , ei mingit taktitunnet - ja jõudis pärast lühikest jalutuskäiku etnograafilise saunani . 
7	NA	 Kummardunud , et pead piida vastu mitte ära lüüa , kiitis ta ennast veel kord targa otsuse eest tunnistada kõlbmatuks äriplaan number üks – ameerika turistid oleksid kindlasti hakanud iga obaduse peale esitama miljoni dollari suuruseid hagisid , väites end olevat saanud ajutrauma , ja kuigi olematuid organeid ei peaks olema võimalik vigastada , nõudnuks selle lihtsa fakti lahtiseletamine kohtus liiga suuri jõupingutusi . 
8	NA	 Hämaras riietusruumis hõljus õhus keeruline aroomibukett , mille hõrguma osa moodustasid humorist Lõvi kingitud põdrasarvede otsas rippuvad kahtlase puhtusastmega saunalinad . 
8	NA	" "" Pole midagi parata , tuleb sõita Leda juurde , "" mõtles Luik otsustavalt , märkides ära isegi kellaaja , millal jube teekond algab – kohe peale hommikusööki . "
9	NA	 Leiliruumis lõhnas hoopis paremini , jahtunud nõe ja kuivanud vihtade järgi . 
9	NA	 Valinud masohhistlikult Silveri kingitud , lese suveniiripoest pärineva toobri , valas Luik sellesse katlast vett ja alustas hädavajalikke hügieeniprotseduure , pöörates eriti suurt tähelepanu kõrvadele - ebameeldiv mälestus koolipäevist , kui tüdrukpioneeride sanitaarkontroll teda mustade kuulmisorganite pärast avalikult häbistas , resultaadiks küll pigem tärganud naistevihkamine kui puhtusearmastus . 
9	NA	 Püha kurat ! 
9	NA	 Milles tema süüdi oli , et kohvik röövis kogu mamma Linda aja ja noorema poja pesemisharjumuste kujundamine unarusse jäi ? 
9	NA	 Muide , veel enne keskkooli lõppu juhatas Eros Luige niikuinii kraanikausi juurde , ja sealt alates hoolitses ta oma välimuse eest regulaarselt , maniküür kaasa arvatud . 
10	NA	 Vesi oli jahe , kuid mitte jääkülm , ja Luik lõpetas kümbluse efektselt , uhades kergelt üle käsivarred ja rinna . 
10	NA	 Muidugi , palju metsikumaid karastusprotseduure harrastav Tõllasepp oleks teda nähes vaid põlglikult muianud , kuid Luike kvartirandi suhtumine ei huvitanud . 
10	NA	 Las igaüks hullub omamoodi . 
11	NA	 Kuivatanud end vähem kahtlasega kahest saunalinast , võttis ta mõlemad kaasa ja läks tagasi tuppa . 
11	NA	 Tõllasepp polnud ikka veel tõusnud , ning Luik lülitas sisse elektrikannu . 
