par_nr	head	sentence
1	 FELIX HORNI TÄHETUND 	 FELIX HORNI TÄHETUND 
2	NA	 Mait Raun 
3	NA	 ARMASTUS 
4	NA	 Felix Horn sammus trepist üles . 
4	NA	 Ta oli seda varemgi teinud - arvatavasti kõndis ta mööda treppe iga päev ja kogu oma elu , nagu me kõik . 
4	NA	 Ometi oli tookord ( vähemalt minu ettekujutuses ) midagi teisiti . 
5	NA	 Ruuged juuksed , pruunid silmad , ümmargune pea - tavaline mees . 
5	NA	 Koguni ülimalt tavaline : keskmist kasvu , ruudulise kuuega ... 
5	NA	 Kui püüda tuua esile mingit eripära , siis ainsana võis selleks olla pikk jäme nina , mis varjutas näo . 
5	NA	 Seetõttu ei olnud ta ilus . 
5	NA	 Ja veel : ta huuled olid veripunased ja ülemine neist meenutas tärkavat roosiõit , kaardudes meelalt peaaegu vastu nina , ent miski jäi neid vaadeldes kripeldama , võibolla olid needki ilu jaoks veidi liiga paksud . 
5	NA	 Üldse oli ta näos vaevutajutav ebaproportsionaalsus , mingi riukalik joon , mis ilmus nähtavale vaid väheseil hetkil , siis , kui nägu oli vihast või pisaraist punaseks haudunud . 
5	NA	 Ning praegu oli just niisugune hetk - Horn avas ukse veekalkvel silmadega . 
6	NA	 Veel enam , link pudenes tal mitu korda peost ning kui viimaks siiski alistus sõrmede sunnile , niutsatas Horn nagu koer . 
6	NA	 Kuidagi hale ja vaevatud paistis ta : pea õlgade vahele tõmmatud , kuub kortsus , kingad kaetud poriplekkidega ; muidu oli ta alati nii hoolitsetud noormees . 
6	NA	 Taarus üle vaiba , nagu ootaks karistust . 
6	NA	 Justkui ei olekski omaenese kodus . 
6	NA	 Vaip läks taldade all rulli , teekond oli kohutavalt pikk . 
6	NA	 Viimaks jõudis Horn aknani ja põlvitas õõtsuva kiiktooli ette . 
6	NA	 Ilmselt kavatses ta esimese hooga ka põrandat suudelda , ent mõtles siis ümber , tõusis jäigalt püsti ja küünitas kiiktooli poole lillevaniku , ise koolipoisi kombel õhetades . 
7	NA	 Lilled võeti vastu . 
7	NA	 Horn nuuksatas veelkord , surudes seejärel hambad plaginal kokku . 
7	NA	" "" Ma väga vabandan , "" lausus ta tuhmilt , "" väga , väga ... "" "
8	NA	" "" Ah , ei ole viga ! "" vastati hooletult . "
9	NA	" "" Kuidas see kõik võimalikuks sai ... "" jätkas Horn nagu masin ; seejuures katkine , krigisev , takerduva mootoriga masin . "
9	NA	" "" Algus oli ilus ... "
9	NA	 Aga siis ta saagis ... 
9	NA	" Ah , mis enam sellest , ma olen kõiges süüdi ! "" "
10	NA	" "" Räägi edasi , "" julgustati . "
10	NA	" "" Sa ei pea salgama ega keerutama . "
10	NA	" Oled seda niigi juba hommikust saadik teinud . "" "
11	NA	 Horn kavatses eemalduda , ent miskipärast kohkus neist raiuvatest , kuidagi vastuvaidlemist välistavatest sõnadest . 
11	NA	" "" Ma ei peaks seda jutustama , eriti mitte teile ... "
11	NA	" Teile on lilled , kannatlikkuse eest , ma räägin rumalust ... "" "
11	NA	 Nämmutas veel mitugi lauset . 
11	NA	" Siis aga prahvatas : "" Ta saagis oma irisemisega mu närvid läbi ! "
11	NA	 Võibolla te ei kujuta ette , millisel neetud kombel ta närve saeb ! 
11	NA	 Alati just siis , kui kõik näib olevat parimas korras ja ma olen täiesti avali ja kujutlen maailma ideaalsena ja teda selle keskpunktina , selle soovide ja ihaluste südamena , ja mu süda heliseb - muide , on olemas niisugune õrn silmapilk ! - , sellisel silmapilgul läigatab ta mu hinge irvitades solki . 
11	NA	 Miks ometi ! 
11	NA	 Miks purustab maailma , nagu oleks see tühine mänguasi ! 
11	NA	 Kas teie suudate seda mõista ? 
11	NA	 Te ei kuulagi ? 
11	NA	" Ma ei ole tõesti eriti sõnaosav , ei anna traagikat piisava selgusega edasi ... "" "
11	NA	 Ta vakatas , ent seejärel heitis pea otsustavalt kuklasse . 
11	NA	" "" Probleemi juuretiseks on asjaolu , et ta provotseerib mind täiesti teadlikult , valides alati välja kõige ootamatuma , kõige kaitsetuma hetke ... "" "
12	NA	" Kaugemale Horn ei jõudnud , sest hämarast taganurgast katkestas teda kile hääl : "" Ema , nüüd näed sa korraga kõike ! "
12	NA	" Kõike seda , mida olen pidanud aastaid varjama , et mitte panna su südant lõhkema ! "" "
13	NA	" "" Ole vait ! "" kähvas Horn . "
14	NA	" "" Täpselt niisugune ta mul on - kui taipab , et sõnade pinnal ei suuda enam vastu hakata , siis tormab kätega õigust mõistma . "
14	NA	 No tule , tule jälle , meheke , tule nii nagu hommikul , mis sa ootad ! 
14	NA	 Aga pole aega , tarvis kiigutada ämma tooli ! 
14	NA	 Pärast käib lilledega üles ostmas nagu armunud peiupoiss , sülitan su lilledele ... 
14	NA	" Ei raasugi häbi ! "" "
15	NA	 Naisel , kes kõneles , oli põsk paistes ja ta silmaalune sinetas . 
16	NA	" "" Rahune , pojuke , ära pane tähele , "" rehmati kiiktoolist peaaegu lõbusalt . "
16	NA	 Ent Hornil tekkis kahtlus , et ämma magus ja andestav kõnepruuk on mõeldud vaid selleks , et meelitada teda ennast aina saatuslikumalt sisse mässima - trumbid puudusid tal nagunii ! ja sisimas põlastas ta oma tegusid nagunii ! - , ning ta vaikis trotslikult . 
16	NA	 Ta põlastas ennast pealaest jalatallani . 
16	NA	 Naise löömine oli asi , mida ta lapsepõlves pidas enda puhul võimatuks . 
16	NA	 Viimasel ajal aga juhtus seda sageli ... 
16	NA	 Ta vaatas mornilt , kuidas naine komberdas ema juurde ja põimis talle käed abiotsivalt ümber kaela . 
16	NA	 Aknast langes päikeselaik naise näole . 
16	NA	 See oli verine ja valugrimassist moonutatud . 
16	NA	 Roosibukett kukkus põrandale ja Horn nägi , kuidas õied lömastusid toolijalase all . 
17	NA	 Äkitselt saabunud vaikusse lõikus lapse vigisemine ( see olin mina ) . 
17	NA	 Ka hommikul vigises laps - siis , kui lajatas rusikahoop ; Hornil kumises praegugi veel valusalt kõrvus see hääl , see aina valjenev hala , millesse segunes teine samasugune , naise hääl . 
17	NA	 Neist meeleheitlikest helidest moodustus mingisugune disharmooniline akord ja Horn lõi veelkord . 
17	NA	" Käsi põrkus vastu naise pehmet sooja põske ja peagi saabus ämm , Horn sosistas talle : "" Ma lõin Avet ... "" ning tormas uksest välja . "
