par_nr	head	sentence
1	 Eliitneiud 	 Eliitneiud 
2	NA	 Aarne Ruben 
3	 1 . Kohvikuskäijad 	 1 . Kohvikuskäijad 
4	NA	 Asula tagant algasid suured kuuselaaned . 
4	NA	 Minu koolitee , mida mööda ma õpetajana kõndisin , kulges läbi krahv Girard de Soucantoni tammeallee ja lõppes asulas , kus toodeti maitsvat tikriveini ja mis sõjajärgseil aastail oli pidevalt suurenenud . 
5	NA	 Kui aga mõtlesin minna kooli oma suvila kaudu , piki raudteed ja kunagisest Kostivere karjamõisast mööda , siis jäid ida poole uued suured metsamassiivid , mida liigendasid tsaariaegsed piirikraavid . 
5	NA	 Nood kiirevoolulised veenired välgutasid oma helekollaseid liivapõhju niikaua , kuni mõni nööri otsast lahti keerutanud lehm neisse ei astunud ja põhja koos rohuga segamini ei tallanud . 
6	NA	 Sealt edasi Kalbu küla ja Rummu Jüri talukoha poole muutub seni tasaselt lapik olnud maastik järsemaks . 
6	NA	 Ületamatu seinana kerkib ootamatult teele kõrge mägi , Keava linnuse ase . 
6	NA	 Siin asus kuulus Osek Kedipiv , mida venelased 1054. aastal tulutult piirasid . 
6	NA	 Saared , millest siis kilpe lõigati , on tuhat aastat hiljem juurteni hävinud . 
6	NA	 Krahv de Soucantoni alleepuud on ehk nende poegade pojad ! 
7	NA	 Seisata , oh rändur , ka minu koolimaja lähedal ! 
7	NA	 Missugune vaade sealt avaneb ! 
7	NA	 Seal , külapoes , istub kohalik vaimse elu mentor ja joob eriti kanget õlut . 
7	NA	 Ta on tüüpiline talutaat oma kahele poole kammitud lumivalgete juuste ja odava vammuse tinanööpidega . 
7	NA	 Ta nina on punane ja tema siniste silmade pilk selge ja kange . 
7	NA	 Esialgu ei suuda keegi aimata tema mitmekesist elulugu ja kõige vähem veel ära arvata , et 1989. aastal tsiteeris tema kõnet ajaleht The Washington Post . 
7	NA	 Muidugi , nüüd me teame ! 
7	NA	 Ta on ju endine kolhoosiesimees , kes Eesti keskkonna eriti pingelises rebimises tõi oma kolhoosi alati hõbemedalile . 
7	NA	 Kui üles lugeda kõik tugevaimad kolhoosiesimehed , siis selles loetelus on tingimata ka tema nimi . 
8	NA	 Veel mõnda aega jutustatakse lastele , et nelikümmend aastat tagasi , kui vana Esimees külasse tuli , ei olnud siin veel mitte kui midagi . 
8	NA	 Vähesed inimesed , kes siin veel elasid , käisid tööl Raplas või siis , mis eriti kurioosne , 101. kilomeetril Tallinnast , kuhu viiekümnendatel saadeti litsikesi . 
8	NA	 Aga vana Esimees pani siin majanduse käima , ta muutis selle küla sumiseva mesilastaru sarnaseks . 
8	NA	 Siia kerkis tehas , siia rajati ujula , võimla , kino , klubi ja palju poode . 
8	NA	 Ja kui Eesti võitles end iseseisvaks , kui avanesid piirid ja inimesed Läänest hakkasid meid rohkem külastama , märgiti vana Esimehe küla kohale turismikaardil kahvel . 
8	NA	 See omakorda tähendas , et kaugelt tulijal söödetakse siin kõht korralikult täis . 
9	NA	 Vana Esimehe külla ilmusid autoteenindused , sest kohalikud noormehed hiilgasid tehnilise taibuga . 
9	NA	" Viuhhh ! sööstsid nüüd külateedel ilusad mustad autod ja kooli lastevanemate koosolekul võis mõne mustaauto-mehe kohta kuulda arvamusi : "" Valime tema lastevanemate komitee esimeheks , temal on vallavalitsuses käsi sees . "" "
10	NA	 Esimehe kolhoosi edu peitus ... personalipoliitikas . 
10	NA	 Joodiktöötajaist loobuti , kainetele pakuti paremat palka . 
10	NA	" Otse loomulikult võttis Esimees ohjad oma kätte ka kooli õpetajate atesteerimiskomisjonis : juhuslikku "" rämpsu "" ei lastud pedagoogide perre . "
10	NA	 Atestatsioonikomisjonis oli ta ikka veel , uue aastatuhande künnisel . 
10	NA	 Tema hoolitses , et koolis töötaksid vanad kogenud õpetajad , kes kõiges suutsid lastele anda eeskuju . 
10	NA	 Mitte niisugused nagu tema ise , kes , pidades rahulikku pinsipõlve , maitses poelaua taga eriti kanget õlut . 
10	NA	 Mis on lubatud Jupiterile ... 
11	NA	 Õpetajale jäi kõik koolist väljaspool toimuv kaunis võõraks . 
11	NA	 Kooli seltskond , kooli intriigid , kooli rõõmud . 
12	NA	 Ma olin rampväsinud ja viienda klassi peale karjumisest uimane . 
12	NA	" Teadsin sedagi , et kui minu õpetaja-tööpäev lõpeb , siis pole mul kuhugi minna : väikelinnas ning seda ümbritsevais asulais ei leiduks mu jaoks mingit "" oma "" seltskonda ja pärast nii kurnavat tööpäeva ma millegi muuga tegelda enam ei jaksaks . "
