par_nr	head	sentence
1	 Kentaur I 	 Kentaur I 
2	NA	 Nikolai Baturin 
3	NA	 romaan 
6	NA	 PÖÖRIPÄEV 
9	 Nimede imering 	 Nimede imering 
10	NA	 Mitte meie ei vali nimesid – nimed valivad meid . 
10	NA	 Inimese nimi , kõnelevad ürikud , peidab oma sügavuses saladust , mis seob teda hilisema elu ja saatusega . 
11	NA	 Nomnomantika , nimede järgi ennustamine . . . 
11	NA	 Mida tähendas ende järgi nimi BIGART ? 
11	NA	 Suur kunst saada sigitatud ( sängimängudes on suure kunsti palangut ) . 
11	NA	 Suur kunst sündida ( köietrikk nabaväädil ) . 
11	NA	 Suur kunst elada ( võtta elu kui suurt kunsti ) . 
11	NA	 Suur kunst surra ( “ Surmatants ” kui viimane suur kunst ) . 
12	NA	 NIKYAS BIGART sündis ( aasta pole paljuütlev , küll aga aastaaeg – kirsiõites kevad ) kõrbemaal Taarimi Emiraadis , Õlilinnas . 
12	NA	 Mõistagi oli linnal veel teinegi nimi , kuid teades seda , et ta oli Õlilinn , polnud tol teisel enam suuremat tähendust . 
13	NA	 Ühest küljest piiras Õlilinna õlilapiline liiv , tumedad teated kõrbeõlist . 
13	NA	 Teisest küljest uhtis õlilinna Õlimeri , mida katsid õlilaikude virmeldavad palakad – isegi suurimad tormid ei käristanud neid puruks . 
14	NA	 Õlimere mehed olid mustad kui kuradid , ning orgasmi ajal , kõneldi , purskasid nad Õli . 
14	NA	 Õlimere naistest räägiti , et kui nad olid kurvad , siis nutsid nad tavalisi pisaraid , ja kui nad olid rõõmsad , siis Õlipisaraid . 
15	NA	 Kalaparved ja delfiinid õlis . 
15	NA	 Õlised merilõvid lesisid liival . 
15	NA	 Tumedad kajakad tiiblesid õhus ja kiitsusid mahedalt , õliselt . 
16	NA	 Kõrbemaod jätsid liivale vonklevaid õlimustreid ja sisalikud vikeldasid õlivinjette . 
17	NA	 Varjud lõhnasid õli järele . 
17	NA	 Sõnad ja suudlused , tuuled ja jäljed vihjasid õlile . 
18	NA	 Õli õilmitses kõikjal – ka kirsiõitel . 
19	NA	 Õli värv , õli lõhn , õli maik oli kõigel – ainult mitte vihmal , sest vihma ei sadanud siin pea kunagi . 
20	NA	 Õliparadiis , Õlielüüsium oli Nikyas Bigarti sünnimaa ! 
21	NA	 Kogu see lõputu luiteriik oli läbi imbunud “ mustast maaverest ” : kõik suri ja sündis siin naftast nagu ingel Elia Jumala pisarast . 
22	NA	 Ega saanud see olla teisiti ka Bigarti puhul . 
22	NA	 Nikyas sündis ja sirgus Õlilinnas , põliste õliammutajate perekonnas . 
22	NA	 Tema vaarisa Michael Bigart , esimene õppind naftaluuraja ( sõna “ geoloog ” tol ajal ei tuntud ) , tuli Euroopast , lõi oma rännusaua neitsilikku kõrbeliiva . 
22	NA	 Kui sealt purskas naftat , noor punastas noor insener ning lausus uhkelt : “ Mina olin esimene ! ” 
23	NA	 ( Õnneks ei varjutanud Michaeli esmaläbijauhkust teadmine , et esimene oli Qini riigi keiser , kes kaks aastatuhat varem soola puurides oli tunginud liiga sügavale , sattunud naftafontäänile . . . ja lausunud needsamad sõnad . ) 
24	NA	 Pärast Michaeli õlileidu ( tema leiukas sau leidis väärika koha Naftamuuseumis ) tõusis kõrbesse esimene puitpuurtorn . 
24	NA	 Seejärel puurtornide mets : hakkasid tööle esimesed kaamelajamiga kiikõlgpumbad . “ Must maaveri ” jooksis rennidesse , sealt edasi tammepuuvaatidesse . . . 
24	NA	 Ning lõputu pikad õlikaravanid rändasid mööda lõputu pikki karavaniteid Õlilinna poole . 
24	NA	 ( Naftast , kaameli- ja inimluudest sillutatud suur Õlitee on kõrbes tänini . ) 
25	NA	 Õlivälja puurmeister bai Bigart nais endale elukaaslaseks heleda jumega kreeklanna Dido , kelle luikvalge lambakari kord Michaeli õliväljale eksis . 
25	NA	 Vaadeldes üheskoos õlilapilisi lambaid , valgusid nende südamed kokku nagu õli . 
26	NA	 “ Kogu õnnistus on õlis . . . ” lausus katoliiklane Michael . 
27	NA	 “ . . . ja lammastes ! ” nihvas kreeka õigeusku Dido . 
28	NA	 Sellest kaugest , aegade hämarusse jäävast õnnelikust sündmusest saab nafta Bigartite suguvõsa kultusõliks ; panatseaks iga alanduse vastu ja võideõliks iga ülenduse puhul . 
29	NA	 Pärast kümmekonda õnnelikult koosrännatud aastat juhtus seletamatu : 
30	NA	 Dido seisatas kord naftajoa all , läks kaugele kõrbesse ja põletas enda ära . 
30	NA	 Karjused tõid ta söestunud keha õliväljale . 
30	NA	 Ning puurmeister Michael võttis ta omaks – tumeda tähekese järgi kulmukaare kohal , mis ta veatuvalgest näost oli ainsana põlemata . 
31	NA	 Too sajanditagune , samavõrd kurb kui kaunis inimkehast tõrvik ei vähendanud Bigartite õlikiindumust . 
31	NA	 Vastupidi : nafta kohale tõusis nüüd ka Ohvriõli oreool – mis lõpuks andis “ mustale maaverele ” seni puuduva pühapaiste . 
32	NA	 Didost ja Michael Bigartist jäi maailma maha . . . 
33	NA	 . . . 
33	NA	 Odid Bigart , Nikyase vanaisa . 
33	NA	 Võis öelda ka ühe olemusliku sõnaga : Naftainsener . 
34	NA	 Tol ajal juba kasutati õliverbaale nagu “ naftageoloogia ” , “ metallpuurtornid ” , “ naftatöötlus ” ( krakkimine ) . 
34	NA	 Kõrbet läbisid torujuhtmete läikivad metallmaod . 
