par_nr	head	sentence
1	 Vennad Luiged 	 Vennad Luiged 
2	NA	 Kalle Käsper 
3	NA	 Goharile 
4	NA	 Kumb on hirmsam : kuivanud südamed või tühjad pealuud ? 
5	NA	 H . de Balzac 
6	 Proloog 	 Proloog 
7	NA	 Nääripidu 
8	NA	 Tugev , kõlav , rohkem poliitikule kui teadlasele sobiv hääl vallutas ruumi , koondas endale kohalviibijate tähelepanu , näis , et veel natuke , ja isegi nurgas tukkuv Lenini kipsbüst ärkab üles ja jääb kuulama . 
9	NA	" "" Tere tulemast , kallid kolleegid ja külalised ! "
9	NA	" Ma peaksin tegelikult rääkima vene keeles , et meie Leningradi sõbrad ka mind mõistaksid , aga te kõik teate , kui vaevaliselt minu kõneaparaat artikuleerib susisevaid häälikuid , nii et ma loodan , keegi tõlgib neile . "" "
10	NA	 Rahul humoorika enesekriitikaga , naeratas Jürgen Kullamaa võluvalt , silus heledaid lokke ja jätkas : 
11	NA	" "" Kui ma täna üle selle lossi läve astusin , tundsin lausa liigutust . "
11	NA	 Te võib-olla ei tea , aga minu vanavanavanemad on pärit siit lähedalt . 
11	NA	 Nende elu möödus ahastavas pärisorjuses , alles vanaisa ostis talu krahvilt välja , muide , vähem kui sajand tagasi . 
11	NA	 Kas oskas tema unistadagi , et saabub päev , kus pojapoeg tõmbab jalga lakk-kingad ja kõnnib mõisaparketile tantsima ? 
11	NA	" Kuid siin me seisame , ja see näitab , et me oleme vaba rahvas vabal maal , oma saatuse peremehed . "" "
12	NA	" "" Koolis ma õppisin , et see ahastav pärisorjus likvideeriti juba 1816. aastal , "" sosistas Sören Hallik Toomas Kitsele . "
13	NA	" "" Propaganda eeldab lihtsustusi , "" pomises kolleeg punase habeme vahelt vastu . "
14	NA	 Kullamaa pühendas paar passaaži teaduse ja tehnika võidukäigule , tunnustas lühidalt arenenud sotsialismi saavutusi ja lõpetas tagasihoidlikult : 
15	NA	" "" Kallid külalised ! "
15	NA	" Rahva Meele Teadusliku Uurimise Instituudi parteikomitee nimel kuulutan meie traditsioonilise nääripeo avatuks . "" "
16	NA	" Tema märguande peale hakkas linnast tellitud väike restoraniorkester mängima "" Ilusal sinisel Doonaul "" . "
