par_nr	head	sentence
1	 Ukuaru 	 Ukuaru 
2	NA	 Veera Saar 
3	 I osa 	 I osa 
4	 I 	 I 
5	NA	 Täna saatsin ma Enn-Aksli ära . 
5	NA	 S1aatsin ta kodust kaugele , et ta kasvaks ja küpseks ja saaks meheks . 
6	NA	 Kas see oli õige ? 
6	NA	 Ma ei tea . 
6	NA	 Mineku otsustas Enn-poiss ise ja ma ei hakanud talle vastu vaidlema . 
6	NA	 Ainult korra nimetasin , et võib-olla poleks tal vaja minna kaugele , võib-olla leiduks meie metsamajandiski kõlblik koht tehnikumi lõpetanud metsamehele . 
6	NA	" Kuid Enn ütles kindlalt : "" Ei , ema . "
6	NA	 Minu koht pole Ukuarul ega Liivalaial . 
6	NA	" Siin ei saaks minust iialgi õiget inimest . "" "
6	NA	 Valus oli mul seda kuulda , kuid teadsin , et ta räägib tõtt . 
6	NA	 Ukuaru pole enam see , mis ta oli kakskümmend viis aastat tagasi , isegi mitte see , mis viis aastat tagasi – ja mine tea , ehk just sellepärast ei sobigi ta Ennule . 
6	NA	 Igaüks peab otsima ja leidma ise oma Ukuaru . 
7	NA	 Nii siis – saatsin ta ära , oma pesamuna . 
8	NA	 Enn-Aksel ei tahtnud kaasa võtta mitte midagi peale isa pilli . 
8	NA	 Seda vana lõõtsaloksu , mis nüüd küll ei suuda võistelda moodsate akordionidega ja bajaanidega , on ta igal pool kaasas kandnud . 
8	NA	 Pakkisin siiski kohvrisse pesu , puhtaid särke ja muud , mida arvasin tal kohe esimestel päevadel vaja minevat . 
8	NA	 Ennule näis see olevat täiesti ükskõik : vaatamata , mis ma panen või panemata jätan , läks ta eidega jumalaga jätma . 
8	NA	 Ja siis tuli juba buss Ukuaru mäest alla . 
9	NA	 See tolmune buss , mis kaks korda päevas sõidab nüüd läbi Ukuaru oru – hommikul alla mere poole ja pärast lõunat tagasi Liivalaia suunas , on kõige kindlam tõend , et me ei ela enam kuskil pärapõrgus . 
9	NA	 Pärapõrgus ? ! 
9	NA	 Oh ei ! 
9	NA	 Niipea kui sai valmis uus tee , hakkasid Ukuarult läbi sõitma ka autod ja ekskursioonibussid , ja inimesed , kel paremat pole teha , tallasid mitu laia rada järvekaldalt allikani . 
9	NA	 Nad kippusid allika juures laagerdama , hakkasid murdma oksi ja tegema tuld , nii et me pidime panema üles keelusildid . 
