par_nr	head	sentence
1	 Hüvitis 	 Hüvitis 
2	NA	 Juhan Habicht 
3	NA	" "" Mida sa jood üldse ? "" "
4	NA	" "" Pole sinu asi , tead ! "" "
5	NA	 Ega eriti olnudki . 
5	NA	 Kui mitte arvestada , et mina olin selle talle välja teinud . 
5	NA	" Sellised kombed siin "" Metsiku Lääne Üksildaste Südamete Klubis "" kord juba olid . "
5	NA	" Ma polnud päris kindel , mida tähendab "" Metsik Lääs "" , võimalik , et see oli kuidagi seotud siinse kõrtsi eripära ehk suure ekraaniga , millelt näidati vanamoelist kinu , kus kaks jõuku mehi mingil vähearenenud planeedil üksteist algeliste tulirelvadega taga ajasid . "
5	NA	 Et vaatajal selgem oleks , kandis üks meeskond valgeid , teine musti peakatteid . 
5	NA	 Kui liiva seest poleks välja turritanud miskid rohekad vorstilaadsed moodustised , võinuks oletada , et see on siinsamas Jolbertil linti võetud . 
5	NA	 Igatahes oli see nii parasjagu totter , et üksildastel südametel — jah , sellest mõistest sain ma ehk pisut paremini aru — oleks , millest omavahel rääkida . 
5	NA	 Ja ennast mitte enam nõnda üksildasena tunda . 
6	NA	" "" Ükskõik , eks ole ju , "" lisas ta leplikumalt . "
7	NA	 Siuke blond . 
7	NA	 Ja meeldivalt ümar . 
7	NA	 Natuke halli seas , kui ma keemia mitte-just-kõikvõimsusest õieti aru sain . 
7	NA	 Aga või siis mina kellegi raske lapsepõlve vastu midagi ette sain võtta . 
7	NA	 Ja et ükskõik , hakkas mulle endalegi tunduma . 
7	NA	 Ainult et : kui ta nüüd korraliku — või pisut enamgi — napsi raha eest teed lürpis , võinuks seda pidada avansiks . 
7	NA	 Muude teenuste eest . 
8	NA	" "" Vaata , kes seal on , "" osutasin tema selja taha . "
8	NA	 Ja kui ta end tõepoolest pööras , napsasin klaasi ning maitsesin . 
8	NA	 Suutmata paraku alkoholisisalduses selgusele jõuda . 
8	NA	 Midagi seal oli . 
8	NA	 Kas just hinna vääriliselt , ei osanud ma arvata . 
9	NA	" "" Tõmba minema , "" oli ta mu liigutust märgates tõsiselt pahane . "
9	NA	 Ja tõukas klaasi demonstratiivselt eemale . 
9	NA	" "" Mine ja laku oma semudega või vaata kinu või vaju maa alla , aga jäta mind rahule. "" "
10	NA	 Kuidagi totralt kukkus välja . 
10	NA	 Ära minna oli tobe ja paigale jääda oli tobe . 
10	NA	" "" Nad räägivad jalgpallist , "" kurtsin . "
11	NA	" "" Ja sa oled nagu rohkem kriketi-fänn ? "" võttis ta vaevaks vähemalt vastata . "
11	NA	" "" Need käivad teises kõrtsis. "" "
12	NA	" "" Ei , ega mul poleks midagi selle vastu , kui just meie kaevanduse jõuk kasvõi Viie Planeedi Mängudel meistriks tuleks , aga mulle ei meeldi jahuda , mitu sekundit keegi söödu ajastamisel eksis või nii , "" patrasin . "
13	NA	" "" Ahah , "" haigutas ta igavlevalt , silmi suurelt ekraanilt pööramata . "
13	NA	" "" Nagu ma juba ütlesin , tõmba minema , poisu , meil ei tule sinuga midagi välja . "
13	NA	" Ja võta see klaas kaasa , "" lisas ta nagu meeldetuletuseks . "
14	NA	" "" Ma tahtsin ainult teada , misasi see on. "" "
15	NA	 Enam ta vastata ei viitsinud . 
15	NA	 Mulle tuli meelde , et mõnel pool ollakse kehavedelike vahetamise suhtes nii ettevaatlikud küll , et ka sülg tuleb arvesse , aga keegi polnud mind hoiatanud , et siin võiks nii olla . 
15	NA	 Üldse polnud keegi eriti seletanud , mis siin on ja mida pole . 
15	NA	 Liiv , eks ju , mis siis veel tahta . 
16	NA	 Läksin kolleegide-saatusekaaslaste juurde tagasi . 
16	NA	 Midagi nad seal jõmisesid . 
16	NA	" "" Kui ta veel kaks sekundit oleks palli oma käes hoidnud ... "" ütlesin . "
16	NA	" "" Siis oleks ta kotti pandud , "" leidis Kolõvanov . "
16	NA	" "" Millest sa räägid üldse ? "" "
16	NA	 Kehitasin õlgu . 
16	NA	" "" Viitsid , proovi ja ütle , mis see on , "" vehkisin kaasavõetud klaasiga . "
16	NA	" "" Täitsa lolliks läind , "" polnud ta üldse huvitatud . "
16	NA	 Jätsin klaasi lauale — äkki mõni kogemata siiski proovib — ja lonkisin baarileti äärde . 
16	NA	 Tellisin viski , rüüpasin ära . 
16	NA	 Ootasin paar minutit . 
16	NA	 Põlved läksid nagu natuke pehmemaks ja olemine pisut unisemaks . 
16	NA	 Mul oli ähmane mälestus , et midagi võiks veel juhtuda . 
16	NA	 Aga kui ei , siis ei . 
16	NA	 Väga ei huvitanudki . 
16	NA	 Nagu ka suveniiriks saadud klaasi sisu , meeste loba või muud elu pisikesed müsteeriumid . 
16	NA	 Koju ja magama ... 
17	NA	 Tööga oli nii , et kaks päeva tööl ja üks vaba . 
17	NA	 Lakkuda võis pärast selle teise tööpäeva lõppu . 
17	NA	 Vaba päeva hommikul ehk ka , aga kes see hommikul ikka suuremat hoolib . 
17	NA	 Asi selles , et uuesti tööle ilmudes tuli torusse puhuda . 
17	NA	 Õhk puhas , said traktori . 
17	NA	 Miskid jääknähud — said labida . 
17	NA	 Jupp vahet . 
17	NA	 Eriti selles , et traktoril on katus . 
17	NA	 Mina polnud labida peale sattunud . 
17	NA	 Ei tahtnud ka . 
18	NA	 Koju , koikusse ja magama . 
18	NA	 Ning tuli jälle sama unenägu . 
18	NA	 Mitte et ma seda lausa iga öö oleksin näinud , aga igatahes kippus korduma . 
18	NA	 Mingi linn . 
18	NA	 Polnud tähtis , milline , sest ma nägin vaid tühist osa sellest . 
18	NA	 Igatahes tänav . 
18	NA	 Istusin kõnniteel ja toetusin seljaga vastu maja . 
18	NA	 Ma ei tea , mis maja see oli , ainus , mis luges , oli see , et pakkus mu seljale kindlat tuge . 
18	NA	 Maja oli selja taga , ma ei näinud seda ja ei huvitanud ka . 
18	NA	 Taevas oli pime , minust kummalgi pool , paarikümne meetri kaugusel , põlesid tuhmid tänavalaternad . 
18	NA	 Tänav ise oli vihmajärgselt niiske ja läikis laternavalguses . 
18	NA	 Nii et päris kindlasti ei olnud see Jolbertil , sest siin ei saja , eks ole . 
18	NA	 Istusin , ja üsna otse minu ees , kõnniteeserva taga rentslis , oli äravoolurest . 
18	NA	 Mul on tunne , et kui ma seda und esimest korda nägin , siis oligi ainult rest , muud ei midagi . 
18	NA	 Istusin aga seepärast , et ei jaksanud edasi minna . 
18	NA	 Oli kuidagi õudselt paha olla . 
18	NA	 Olin kusagilt tulnud , tundnud , et ei jaksa enam , ja maha istunud . 
18	NA	 Ühtlasi olin kindel , et see pole haigus , vaid mingi keemiaga liialdamise tulemus . 
18	NA	 Kasvõi näiteks alkoholiga . 
18	NA	 Istusin , ei jaksanud ennast liigutada , ja samas teadsin — unes ikka — et selline seisund ei ole minu jaoks just haruldane . 
18	NA	 Et puhkan natuke ja küll läheb üle . 
18	NA	 Ainult seal rentslis , resti peal oli midagi . 
18	NA	 Iga järgmise unenäoga ikka rohkem , või kuidas seda seletada . 
18	NA	 Midagi sinakat . 
18	NA	 Määrdunudsinist . 
18	NA	 Neljanurgelist . 
18	NA	 Mis meenutas näiteks rahakotti . 
18	NA	 Tõepoolest , iga kord oli see üha rohkem rahakoti moodi . 
18	NA	 Aga ma ei jaksanud liigutada . 
18	NA	 Isegi mitte kätt sirutada . 
18	NA	 Õudselt tüütu unenägu . 
18	NA	 Isegi kui tead , et see on ainult unenägu . 
18	NA	 Ma nagu teadsin — ja tahtsin , et see enam tagasi ei tuleks . 
18	NA	 Aga selleks pidin ma midagi tegema . 
18	NA	 Ei suutnud , aga pidin . 
18	NA	 Julgustasin end — ikka unes — kätt sirutama . 
18	NA	 Kinnitades , et kui hakkabki veel halvem , siis ei saa juhtuda midagi hullemat ülesärkamisest . 
18	NA	 Mis oleks isegi tervitatav . 
18	NA	 Nii et vähehaaval sirutasin ma käe välja . 
18	NA	 Tundsin sõrmeotstega kulunud nahkpinda ja lõõtsutasin tükk aega . 
18	NA	 Nihutasin seda sinist asja , mis tundus tõesti rahakott olevat , mõne sentimeetri võrra enda poole . 
18	NA	 Kuni kõnniteeservani . 
18	NA	 Edasi ei andnud enam nihutada . 
18	NA	 Valmistusin pingutuseks , et rahakotti kätte haarata . 
18	NA	 Siis läks pilt korraks ära . 
18	NA	 ( Ka selles , meenus mulle , pole midagi ebatavalist . ) 
18	NA	 Tuli tagasi . 
18	NA	 Istusin samas kohas ja sinine kulunud rahakott oli mul pihus . 
18	NA	 Ei tundunud tuttav . 
18	NA	 Veel üks tohutu pingutus , ja ma avasin rahakoti . 
18	NA	 Selle vahel olid mõned plastkaardid . 
18	NA	 Mõni neist võis tähendada raha . 
18	NA	 Mida ma vaevalt küll kätte saan . 
18	NA	 Ei tea kontrollkoodi , ei vasta isikukirjeldusele ja nii edasi . 
18	NA	 Nii et kasutu värk . 
18	NA	 Kujund kõige pealmiselt kaardilt tundus kuidagi tuttav . 
18	NA	 Mingi silm , mingid kiired . 
