par_nr	head	sentence
1	 Aleana 	 Aleana 
2	NA	 Indrek Hargla 
3	NA	" "" Naine ? "" "
4	NA	" "" Naine . "
4	NA	 Ütles oma nime ka . 
4	NA	 Aleana . 
4	NA	" Ja nende neetud orbitaalkaitse lasi ta läbi . "" "
5	NA	" "" Aleana ? "
5	NA	 Kummaline ... 
5	NA	" Kui kaugel ta on ? "" "
6	NA	" "" Nii kaugel , kuhu me ta lasime . "
6	NA	" Relvastust ei tuvastatud . "" "
7	NA	" "" See tähendab ? "" "
8	NA	" "" Et tal pole pardarelvastust . "
8	NA	" Isegi kui oleks ... "" "
8	NA	 Mees tegi käega tähendusrikka žesti . 
8	NA	" "" See on ju ainult paat . "" "
9	NA	" "" Ainult paat ... "
9	NA	" Aga sel paadil peab olema põhjus . . "" "
10	NA	" "" Ta ei öelnud . "
10	NA	" Palus ainult luba laskumiseks . . "" "
11	NA	" "" Mingi saadik . "
11	NA	 Ega's midagi , kuulame ta ära . 
11	NA	" Ikkagi esimene , kes sealt rotiurkast julgeb välja pugeda . . "" "
12	NA	" "" Just nii , admiral ! "" "
13	NA	 Ja admiral Ronel sev Olbau lahkus kaptenisillalt , laskus tagasi oma apartamendi poole , asetas käe uksel asuvale detektorile . 
13	NA	 Uks avanes . 
13	NA	" Admiral sisenes ja käivitas monitori , millele ilmus kujutis hiiglaslikule Terranoova Kuningliku Laevastiku Vikerlase Eskaadri Lipulaevale "" Faust "" lähenevast imeväikesest kosmosesüstikust . "
13	NA	 Ekraani paremas nurgas vilkusid parameetrid , mida hiigeltark pardaarvuti tühjusest peilitavast putukast teadis . 
13	NA	 Ning isegi süstiku nime ja valmistamisaasta tundis tark masin ära . 
14	NA	 Ronel avas pardakompuutri kommandokeskuse paneeli , hääletult tõusis peenikese juhtme otsa kinnitatud analoogmaatriks ta kõrvade kõrgusele . 
14	NA	 Admiral lükkas vasaku kõrva tagant naha pisut kõrvale ning ahnelt ühendus analoogmaatriks ta implandiga . 
14	NA	 Sekundi murdosaks pimenes kompuutriekraan ja siis lahvatasid sellele pääsukoodid . 
14	NA	" Ainult ühe küsimuse esitas kompuuter admiralile ja sai sellele vastuseks "" jah "" . "
15	NA	" Siis läbistas inimmeelele tunnetamatu võnge "" Fausti "" ümbritsevat tühjust , mille taamal rohetas Belauvér oma talumatus ilus . "
15	NA	 Blokaad oli maas aga ainult hetkeks , mille jooksul lipulaeva kõrval kärbsena tunduv süstik läbis mittemillegagi mõõdetava mittemiski , mis muidu oleks ta triljoneiks killuks annihileerinud . 
15	NA	 Terranoova võitmatu Laevastiku kaitseväli ja ühtlasi ka ründejõud — kilp ja mõõk — kadus , et lubada oma pardale keegi tundmatu Aleana . 
15	NA	 Kangekaelse ja alistamatu Belauvéri saadik . 
16	NA	 Süstik läbis kilomeetritepikkuse kordontunneli , mis oli mõeldud sadu kordi suuremate laevade sildumiseks ja mille tuima valgustuse seest puurisid paati tuhanded elektroonilised andurid ja tundlad , et igaveseks pardakompuutri mällu söövitada ka kõige tähtsusetumad andmed — need , mida kaugseire polnud tuvastanud . 
16	NA	 Admiral küürutas kajuti ekraanide taga ja jälgis tähelepanelikult külalist . 
17	NA	 Naine . 
17	NA	 Loomulikult ilus , ega's nad mõnda vanamoori saada . 
17	NA	 Kõrk ilme , liigagi kõrk ühe saadiku jaoks aga see on ilmselt kõigi belauveerlaste viga . 
17	NA	 Muidu ei piiraks Laevastik seda planeeti juba kümnendat kuud . 
17	NA	" Aga liiga vähe avastas Ronel "" Fausti "" külalise holopildist inimlikke jooni . "
17	NA	 Liiga vähe . 
17	NA	 Ent üks oli selge , naine polnud üllatunud , masendatud ega löödud ruumihiiglase ülevusest ega lahingjõust . 
17	NA	 Uhke nagu belauveerlane öeldi siin ruuminurgas ning ütlejad olid enamasti süsteemis Terranoovale alistunud planeedid , kes vaba Riikluse idee kauplenud igavese vaba Kaubanduse privileegi vastu . 
17	NA	 Belauvér üritas neid mõlemaid säilitada . 
18	NA	 See oli neist muidugi rumal . 
19	NA	 Ronel kutsus kaptenisilla taas ühendusele . 
19	NA	" "" Saatke ta vastuvõtusektorisse . "
19	NA	 Las Pronislaus räägib temaga . 
19	NA	" Andke süüa-juua ja nii edasi . . "" "
20	NA	" "" Kuulen , admiral ! "
20	NA	" Aga kui ta nõuab teid ? "" "
21	NA	" "" Pronislaus ! "" "
22	NA	" "" Just nii ! "" "
23	NA	 Admiral jälgis , kuidas naine süstikust väljus ja vilistas vaikselt läbi hammaste . 
