par_nr	head	sentence
1	 PÖÖNINGUJUTUD 	 PÖÖNINGUJUTUD 
2	NA	 TARMO TEDER 
3	 PÖÖNINGUROTT 	 PÖÖNINGUROTT 
4	NA	 Siblin nagu täi juba kolmandat ööd-päeva oma kopitanud urkas jõuetuid mõtteid haududes ega pista nina inimeste hulka . 
4	NA	 Mis mul sinna asja , kui vaid suitsud otsa ei saaks . 
4	NA	 Aga , näe , saavad , raisad , ja kõik plita all süüdatud konid on empüreumi tõusnud . 
4	NA	 Nüüd pean ma tänavale minema , kioskini vantsima ja sinna luugiauku kaks sõna urisema . 
4	NA	 Lihtsam oleks ennast maha lasta . 
5	NA	 Tegelikult pole mul õiget relvagi , ollusest ihhu immitsevast hirmust nõder käsi ei suuda musulmaanse kinžalliga kõhunääret rebestada . 
5	NA	 Hoopis mõnusam oleks ise kellelegi hambad vaikselt kaela taha vajutada . 
5	NA	 Pööningurott sihuke . 
6	NA	 Tegelikult pole üldises plaanis mitte mingit vahet – oled sa täi , rott , kaamel või Isadora Duncan – , ühed Jumala moodused kõik , mille ulatus on peaaegu null . 
6	NA	 Õigemini nii nullilähedane , et enda täiks või rotiks nimetamine lõhnab juba suurushullustuse ja taevasse Päikese kõrvale upitamise järele . 
6	NA	 Ma ei hakka seda vaimu ja asjade värgi vahekorda seletama , niikuinii te , lambapead , sellest õiget sotti ei saa ega tahagi saada . 
6	NA	 Mulle aga kargab elu mõte tuhandel viisil siin igast nurgast ja asjavärgist näkku , sest substantsiaalsete voogude asemel peab pidevalt igasuguses eksistentsiaalses pudi-padis sumpama . 
6	NA	 Kõik on nii mõtet täis , et pista pea ahju . 
7	NA	 Baromeeter langes öösel 727 pügalani , aga hommikuks pani loe oma lõõtsa kotti ; märtsis koidab poole seitsme paiku , Saksa laevakella vedru käib üheksa ööpäeva . 
7	NA	 Ilm on nii kuradi ligane , et koergi ei taha sesse tatti oma nina pista . 
8	NA	 Hiilin kardina vahelt , suunan pilgu tänavale – jälle need jätised kogunevad . 
8	NA	 Osseet peab hoovi peal kuuri , ostab sinna prügi kokku . 
8	NA	 Kaltsakad tassivad talle litsutud plekki ja plastikut , kilistavad klaastaaraga , vastu pakutakse kuues-seitsmes sortimendis odekolonni ja hambaeliksiiri . 205–210 grammi kuuekümnekraadist maksab sõltuvalt margist ja kangusest kuus ja pool kuni kaheksa krooni . 
8	NA	 Salaviin on selle äkilise ja spetsiifiliselt lõhnastatud kõrgkraami kõrval imal solk . 
9	NA	 Juba tund aega enne avamist roomisklevad prügimikud nurgatagustest hoovi kokku , väntsivad uhkelt keset tänavat , sodist pungil kilekotid puhevil käte otsas kõlkumas . 
