par_nr	head	sentence
1	 NEITSIST SÜNDINUD 	 NEITSIST SÜNDINUD 
2	 I N T R O D U K T S I O O N 	 I N T R O D U K T S I O O N 
3	NA	 Reedel , 5. jaanuaril 2001 ; CIA , Ida-Euroopa osakond 
4	NA	" "" Midagi peab selles Eesti Vabariigis siiski lahti olema . "
4	NA	" Meie sealset suursaadikut Melissa Wellsi ma isegi natuke tunnen , ja mul on mulje , et tema ega tema ametkond iga tühja asja pärast meiega juba kontakti võtma ei hakka , "" arvab CIA Ida-Euroopa osakonna noor boss James K. ja rüüpab lonksu jääteed . "
4	NA	 Tema kabinetis , kitsamas ringis , toimub parajasti päris tõsine töine nõupidamine . 
5	NA	" "" Ja kolonel Ironsmith — tema on sealt ... "" "
5	NA	" James heidab pilgu märkmikku , et mis tolle linna , millega seni vähe tegemist olnud , täpne nimi ikka õieti oligi , "" ... sealt , noh , Tallinnast , kah e-mail' e , saatnud — vana harjumuse järgi esmalt meie Venemaaga tegelevasse osakonda ja siis veel Skandinaavia meestele kah — , et Eestiga seoses on veidraid ja kahtlasi asju sündinud ; Ironsimth , vana Vietnami-veteran , samuti ilma asjata kella lööma ei hakkaks . "" "
6	NA	 James K.-le , äsja tähtsale ametikohale jõudnud noorele mehele — heas vormis , kenale , igati sportlikule härrale , kelle ainsaks mureks on aina hõrenevad juuksed — , meeldib oma väärika punasest puust töölaua tagant koosolekuid juhatada ; ning eks praegu istu ju tema kabineti kuues esinduslikus nahktugitoolis Jamesist endast märksa eakamad ja nimekamad tegijad . 
6	NA	 Tema räägiks kõigest meelsasti pikemalt , ent ega talle selleks aega anta . 
6	NA	 Seltskond on asjalik . 
7	NA	" "" Ma sain aru , et midagi oli meie diplomaatilise postiga lahti , "" kargab ilma pikema sissejuhatuseta otse tänase teema kallale Jamesi edutamisele kaasa aidanud , temast ligi poole eakam Graham Q. , kes tegeleb CIAs kõige salastatumate asjadega . "
7	NA	 Ja saatkonda Frankfurdi kaudu saabunud postikotist polevatki midagi kaduma läinud , vaid sinna olla hoopis mingeid pabereid juurde sokutatud . 
7	NA	" See on iseenesest kaunis ebaharilik . "" "
8	NA	" "" Juurde oli lisatud nimelt midagi kloonimisse , ühesõnaga , geneetikasse puutuvat , "" haarab nüüd ka noor osakonnajuhataja härjal sarvist . "
8	NA	" "" Ning Eesti toll fikseeris ametlikult fakti , et meie saatkonnale sellised materjalid saabusid . "
8	NA	 See on ja jääb nende dokumentidesse kirja . 
8	NA	 Tekib mulje , nagu oleksid need dokumendid meile vajalikud . 
8	NA	 Nagu me ehk need ehk koguni tellinud oleksime . 
8	NA	 Niisugune osutamisvõimalus näis nähtavasti kellelegi , eestlastele vaevalt , vajalik olevat . 
8	NA	 Ning kõige sellega seoses meenus meie suursaadikule , et just nimelt Eestis tehtavaid geneetikauuringuid oleme me küllaltki kaalukate summadega toetanud . 
8	NA	 BALTIC PARTNERSHIP FOUNDATIONi kaudu , milles muide osaleb — ja see on väga oluline ! — ka meie riik . 
8	NA	 Millega nad seal Eestis just täpselt tegelevad , ega seda teadnud isegi üks suurspondeerija , farmakogigant EIDELKIND & EIDELKIND . 
8	NA	" Nemad ootavad pilootprojekti vahearuandeid , kuid neid veel miskipärast polevat . "" "
9	NA	 Nüüd heliseb James K. laual üks arvukaist telefonidest — ilusad telefonid , igaüks ise värvi . 
9	NA	 Eks vastsele osakonnajuhatajale meeldibki , kui telefonid aina helisevad : tema osakonnas ei istuta niisamuti , käib tõsine töö . 
9	NA	 Aga et asi seekord tõesti tõsine on , seda peegeledab nüüd ka juba noore osakonnamjuhataja enda nägu . 
9	NA	 Kõne kusagilt Euroopast on kaunis pikk , kusjuures Jamesil on võimalik demonstreerida oma kadestamisväärset prantsuse keele oskust . 
9	NA	 Ning kas see kõne äkitselt koguni just arutluse all olevat probleemi ei puuduta ? 
9	NA	 Kabinetipealiku ilme nagu vihjaks sellele . 
10	NA	" "" Brüssel , "" teavitab nüüd James K. — päris mõtlikuks muutunud mees . "
10	NA	" "" Mingile inimõiguste komisjonile olevat saabunud teave Moskvast , et Eestis , jah just nimelt seal , tegeldavat inimese kloonimist puudutavate , rahvusvaheliste lepingutega rangelt keelustatud katsetega . "
10	NA	 Koguni mingi magnetofonilint olevat Brüsselisse jõudnud , kus üks eesti geneetik , vist Repson , tunnistab , et tema niisuguste asjadega nimelt tegelebki . 
10	NA	 Ja edukalt ... 
10	NA	 Ainult ma ei taipa , mil moel sellised materjalid Venemaale on jõudnud ... 
10	NA	" Linte saab muidugi võltsida , need ei ole täiesti arvestatav tõestusmaterjal , kuid siiski ... "" "
11	NA	" "" Jälle Eesti . "
11	NA	 Jälle geneetika . 
11	NA	" Ning inimese reprodutseerimine — see on ju ülimalt tõsine asi , pressi hullutav asi , "" arvab taas eriti salajastesse asjadesse pühendatu . "
11	NA	 Ta on äkki väga-väga tõsine . 
11	NA	 Tolle eaka härra nägu , maskjas professionaalinägu , ei reeda tema tundeid mitte iial . 
11	NA	 Kuid lähemad sõbrad teavad , et tuleb jälgida härra Q. nina — selle sõõrmete liikumisest , suure kartulja nina kohta väga tundlike sõõrmete pisiliikumisest , võib üht-teist välja lugeda . 
11	NA	 Nahkhiirtel on mingi ultrahelidel tuginev lokaatororgan , heal jahikoeral reedab samuti just nina tema eesmärke ja meeleolu , kergelt müstilise nimbusega ümbritset mister Q. isiklik haistmisorgan kujutab endast midagi umbes samasugust . 
11	NA	" Vanem , kikilipsule truu härra mõtleb pingsalt , siis reageerib : "" See asi l õ h n a b väga sandisti ... "
11	NA	 Vajame informatsiooni otse kohapealt . 
11	NA	 Ilmtingimata . 
11	NA	 Sest kõik see , mis toimub , on ju seotud meie saatkonnaga ... 
11	NA	 Üks minu mehi on parajasti Helsingis . 
11	NA	 See asub minu arust Tallinnale üpris lähedal . 
11	NA	" Mis sa arvad , James , kui saata meie töötaja — Joe Green — Eestisse ? "" "
12	NA	 Nimi Joe Green tekitab eranditult kõigi ruumisolijate näole muige . 
12	NA	" Ei , noh , "" meie mehed "" on vist enamasti kõik Joe Greenid . "
12	NA	 Inglastel jälle Brownid ... 
13	NA	 Ent eriti tähtsate asjadega tegeleja ei naerata iial ... 
13	NA	" Täiesti tõsiselt jätkab ta : "" Mees võtku konfidentsiaalselt sidet Eesti teatud teenistustega . "
13	NA	 Neid peaks need asjad huvitama mitte vähem kui meid . 
13	NA	" OK ? "" "
14	NA	" "" Hea idee . "
14	NA	" Ainuvõimalik , "" nõustub James K. "" Pärast täpsustame . "" "
15	NA	 Ja asjalikud mehed tõusevad . 
15	NA	 Siin majas , CIA-s , mille nimegi ümber teatud oreool , muidu tühja ei istuta . 
15	NA	 Ja tõsisel ilmel vaatab väljujatele järele FBI asutaja Edgar Hoover isiklikult , õigemini tema vägevas kuldraamis , ent mitte just hiilgavalt maalitud portree . 
16	NA	 Mõned päevad hiljem sõidab Joe Green ja kaks temale Tallinnast spetsiaalselt kaasa antud kaaslast — üks näib ametilt olema mingi riigiteenistuse esindaja , teine aga tutvustas end bioloogiadoktorina , läbi lumise Eestimaa Tartu poole . 
16	NA	 Ja siis viib nende tee sellest ülikoolilinnast veel edasigi . 
16	NA	 Mingisse teaduseasutusse , kus kuuldavasti sigadega katseid tehtavat . 
16	NA	 Sigadega pole paljunäinud Joe oma karjääri vältel seni oluliselt kokku puutunud — söömalaua taga , seda küll , — , kuid miks nood sõralised järsku poliitikuid , koguni nende saatkonda huvitavad , see on päris hämmastav . 
16	NA	 Kuid Joe Greenilgi pole kombeks imestada . 
16	NA	 Sead siis sead — ülekantud mõttes on igasuguste sigadega ennegi tegu olnud ... 
16	NA	 Just sigade ja sigatsejatega põhiliselt ongi ! 
17	NA	 Lumeke aga sajab ja sajab . 
17	NA	 Lumised metsad , lumehangedesse uppuvad talud — küll on tollel Eestimaal palju tühja , asustamata maad . 
17	NA	 Skandinaavias ja Soomeski ajab üks linnake teist taga , siin aga suisa tühermaa . 
17	NA	 Aga tsivilisatsiooni jälgi on siin siiski märksa enam kui päris Venemaal , mille osa Eestimaa varemalt vist oligi . 
17	NA	 Talvist Eestimaad näeb mitu korda Tallinnas käinud Joe Green esimest korda . 
18	NA	 Joe kaaslastel inglise keelt rääkides on omamoodi keelepruuk — häälduselt selge King's English , justkui mehed lausa peenutseksid , kuid teistpidi on nende keel jälle üsna kehv ; kui Joe ( kelle pärisnimi loomulikult Joe ei olegi ) natukenegi kiiremini räägib , siis ei saada tema jutust nagu arugi . 
18	NA	 Tema ise on Louisianast pärit , eks tal kergelt kodukandi hääldusmaneer juures ole , kuid ikkagi on temast kõikjal Euroopas aru saadud . 
18	NA	 Kuid peagi selgub teinegi asjaolu — Joe on mõne Helsingis elatud aasta jooksul päris rahuldavalt soome keele ära õppinud , ja , ennäe üllatust ! — kui kaks eesti meest omavahel omas keeles räägivad , saab Joe nende jutust päris palju aru . 
18	NA	 Et eestlased ja soomlased hõimlased on , seda teadis enne Helsingisse asumist hea eelkoolituse saanud Joe muidugi , kuid nüüd muutub teooria praktikaks . 
18	NA	 Ja varsti selgub ka see , et mõlemad eestlased oskavad korralikult soome keelt . 
19	NA	 Joe Greeni varbad hakkavad külmetama . 
19	NA	 Joel on taskus väike lapikpudelike viskit , kuid sealt lonksata pole siiski vist sobilik . 
19	NA	 Aga ega tal liiga kaua kannatada tule , juba jõutakse mingi madala , pika , lauda moodi ehituseni . 
19	NA	 Esmapilgul see eriti soliidset teadusasutuse muljet ei jäta . 
19	NA	 Nojah , aga ega sigu ka paleedes peeta . 
20	NA	 Nad astuvad sisse . 
20	NA	 Loomalehk . 
20	NA	 Hämaravõitu laut . 
20	NA	 Suur autoklaav . 
20	NA	 Steriilsusest peetakse siin nähtavasti siiski lugu , sest läbi klaasukse näevad nad paari siga . 
20	NA	 Kohapeal ootab neid valges kitlis mees , ju vist teadlane . 
20	NA	 Võib eeldada , et tolle ülesandeks on neile rääkida katsetest , millega siin tegeldakse . 
20	NA	 Kogu suure geneetikaprojekti , millest siin ainult väike osa läbi viiakse , juhataja ning vastutaja doktor Repson olevat hetkel tõsise tõvega haiglaravil , räägib siinne uurija vabandavalt . 
20	NA	 Aga ta püüab üht-teist jutustada . 
20	NA	 Nemad siin tegelevad sigade immuunsuse ja geenisiirdega . 
20	NA	 Mees osutab ühele noorele emisele , kellest Joe , farmis kasvanud poiss , otsemaid aru saab , et too vist kohe poegima hakkamas . 
20	NA	 Miks Joe Green Soomest siia pidi sõitma , et poegivat emist vahtida , see on arusaamatu . 
20	NA	 Kas tolle lojusega on mingeid katseid tehtud ? 
20	NA	 Või tehakse ? 
20	NA	 Midagi siirdatud ? 
20	NA	 Aga mida tema , Joe , neist asjust aru saaks ? ! 
21	NA	 Eestimaa lojused näivad viisakad olevat — too kärssnina ei lasegi kaua oodata , ja juba ongi midagi juhtumas . 
21	NA	 Emise üsa pundub , avaneb , voolavad mingid sogased veed . 
21	NA	 Pole just eriti esteetiline vaatepilt . 
22	NA	 Ilmselt ei tohiks võõrad steriilsesse ruumi niisama siseneda , kuid neile tehakse siiski erand — otsustavalt avab valgekitlimees lukustatud ukse . 
22	NA	 Kohalik eideke , ju vist sigadetalitaja , tahaks nagu protesteerida , ent astub siis nende järel seasulgu . 
23	NA	 Ja nüüd...õlgedele pudeneb midagi roosat . 
23	NA	 Kummikinnastes teadusmees asub juurde , kasutab mingi paunja moodustise irrutamiseks , poegiva sea küljest lahtilõikamiseks erilist nuga . 
23	NA	 Kuid mis nüüd siis lahti ? 
23	NA	 Mees põrkub jahmunult , šokeeritult , absoluutselt endast välja viiduna tagasi ... 
24	NA	 Armas Jumal ! 
24	NA	 Ka Joe lööb see , mida ta nüüd nägema peab , oimetuks : sea lootekotist ilmub nähtavale ... ei mitte põrsas , vaid i n i m l a p s !!! 
24	NA	 Väike , krimpsusnäoline beebi . 
24	NA	 Rabatud teadlane pillab lapsukese sõnnikustele õlgedele ... 
25	NA	 Millega siin on hakkama saadud ? ! 
25	NA	 Selge see , et see on midagi vapustavat , midagi suurt , midagi sellist , millest Joe otsemaid Central Intelligence Agency' t teavitama peab . 
25	NA	 Aga ilmselt ei tohi siintoimuvast samal ajal keegi muu midagi teada . 
25	NA	 Lõhnab millegi grandioosse , ülisalajase järele . 
25	NA	 Kui maailmas üldse midagi püha ja keelatut on , siis just siin see praegu toimubki ! 
26	NA	 Ja nüüd hakkab titt hädiselt vääksuma . 
26	NA	 Joe Green on ülimalt kirjandusekauge mees , ent temagi mäletab midagi . 
26	NA	 Kas ei kirjutanud Shakespeare , et polevat traagilisemat häält kui vastsündinu protest ilmaletuleku vastu . 
26	NA	 Ja kuivõrd õige see veel praegu on ! 
26	NA	 Seaüsast pudenenu lapsukese puhul . 
27	NA	 Emisest rokastele õlgedele ja saepurule pudenenud inimtomp aga vääksub-vääksub . 
27	NA	 Siga pöördub ja läheb teda nuusutama , kavatseb vist puhtaks limpsida . 
27	NA	 See inimene on ju ka sea lapsuke . 
27	NA	 Inimpõrsas küll , põrsasinimene küll , aga siiski tõeline homo sapiens . 
28	 ESIMENE RAAMAT 	 ESIMENE RAAMAT 
29	 Ü K S 	 Ü K S 
30	NA	 Teisipäeval , 2. novembril 1999. 
30	NA	 Tallinn , Kopli . 
31	NA	 November puhub hullu tuult ! 
32	NA	 Hull oli see ootamatu , jumal-teab-kust välja sööstnud vihur küll ! 
