par_nr	head	sentence
1	 VIIS MINUTIT PÄRAST VIHMA 	 VIIS MINUTIT PÄRAST VIHMA 
2	NA	 Lehte Hainsalu 
3	NA	 Üks fiktsioon-romaan 
5	NA	 Ta kuulab ööd , ta ei maga , ta vaatab ööd , ta haistab ööd , ta maitseb ööd , ta sirutab luukõhnad käsivarred aknapaistusesse ja kompab ööd harali sõrmi . 
6	NA	 Öö on kõikjal , asjades , inimestes , olendites , mõtetes , tunnetes , öö on tähtedeta ilmaruumis , seesinane tänava kunstvalgusest hämar öö . 
7	NA	 Kõik ta ööd on koos tänases öös : tema imikuööd ja tema lapse imikuööd , palavikuööd ja sünnitusvaevaööd , pommivarjendiööd ja maapaguööd , armuööd ja armunäljaööd , õnneööd ja kibeduseööd , hingetäiuseööd ja igatsuseööd , häärberiööd ja hurtsikuööd , isakodu ööd ja vanadekodu ööd . 
8	NA	 Kõik uneta ööd oleks nagu ühes , ja samas nagu lahus , kõik kokku on tähtis nagu miski ja väärtuseta nagu eimiski . 
8	NA	 Midagi ja mittemidagi , täiuste täius ja tühisuste tühisus , olemine ja olematus ühelisi . 
8	NA	 Ajuti tundub , nagu teda ennastki ei oleks , ajuti jälle - nagu oleks maailm olemas sedavõrd , kuivõrd tema ise olemas on . 
9	NA	 Akna taga sibiseb vihma , külma vihma , mis ometi jääd ja lund sulatab ; toas lõhnab niiskuse ja pehkimise , vanaduse ja valude järele . 
9	NA	 Talle tuleb meelde , mis ta õhtul Iiobi raamatust lugenud - 
10	NA	 Väljas tibutab ja kirmetab ja kahutab , justkui oleks november ja mitte aprill juba . 
11	NA	 Puhuti langeb vihm raskelt ja hääletult nagu teatri eesriie , puhuti jälle nagu viskaks all ootav sõbranna kruusakivikesi aknaruutudesse , robinal ja peotäite kaupa . 
12	NA	 Hang pihelga tüve ümber on justkui naelaauke täis ja vihmaveetoru jäisest voodrist paiskub vahutavat vett , teab tema , ehkki ei ole ammu seda pilti näinud ega saa ka vaatama minna , kas on nii . 
13	NA	 Ümberringi hingab kaheksa voodit , siiski ei leidu ühtainust hinge , kellele oleks antud asemelt tõusta , aknale komberdada ja talle silmadeks olla . 
13	NA	 Kõik on lamajad olijad , mõni on juba kümme aastat ärateeline . 
13	NA	 Jumal teab miks nii kaua . 
13	NA	 Või nagu Iiob ütleb - 
14	NA	 Seda on Iiob akkuraat tema kohta ütelnud . 
14	NA	 Aga ilmas on teisigi , teistsuguseid . 
14	NA	 Üks istub seal - ööhämus sängi veerel , õõtsutab ennast küljelt küljele , koogutab talumatus igavuses . 
14	NA	 Eks Resete , kes muu , nagu ikka - ööd läbi , tüdimata . 
14	NA	 Voodireform nagiseb tasakesi justkui kiigelaud või kätki . 
14	NA	 Kas pole too istuja kauges nooruses küll saanud õõtsuda , haige laps kätel , et nüüd vanuigi ikka veel ? 
15	NA	 Ta teab , et Resete kardab surma , Resete on talle rääkinud - kardab , et surm tuleb öösel kellegi nägemata ja abi ei anta . 
15	NA	 Päeval , siis võib magada , siis mõni ikka juhtub jaole , ja päeval Resete magabki kui surnu , et öösel jõuaks virge olla . 
15	NA	 Resete tahab surra , ammu oleks aeg , tahab küll , aga kardab . 
15	NA	 Resete ütles : ei karda muud , kui et vanamees üle aisa lööb , niipea kui Resete surnud on , seda vanamees ainult ootab , häbitu , ise üheksakümmend täis . 
15	NA	 Resete on küll vanadekodus ja eest ära , aga eluvaim sees veel , ega vanamees seni julge , Resete teab kõik , vanamees on olnud kindel ja truu nagu raudnael talli seinas hoburakmete all , aga kes võib vana meest siis tagasi hoida , kui võõrad naised nagu mesilased ümber umisevad , niipea kui oma naist valvamas pole . 
16	NA	 Ja nõnda ei saa Resete ära surragi , tahab küll , aga ei tohi . 
16	NA	 Koogutab siis pealegi koikuserval , valvab , käed rinnal vaheliti . 
16	NA	 Päeval ei saa ükski Resetet jutule , ei arst ega süstija-õde , kui need tulema juhtuvad ; ja alla teeb kõik , ei kuulegi , kui kuivaks pannakse . 
