par_nr	head	sentence
1	 Existerion 	 Existerion 
2	NA	 Ma ei uskunud ikka veel , et olin ta viimaks ometi leidnud . 
2	NA	 Pärast lõputuna tunduvaid otsinguid , pikki eksirännakuid , pettumusi ja läbielamisi . 
2	NA	 Pärast aastatepikkust seiklemist Kõiksuse üksinduses ja kõleduses . 
3	NA	 Minu ees oli Universumi Mõistus . 
3	NA	" Ma ütlen "" ees "" vaid parema väljendi puudumisel , sest tema tegelikku olekut ei saa sõnadega edasi anda . "
3	NA	 Alles nüüd , kui ma olin jõudnud piirini , kuhu isegi valgus ei ulatu ning kus aeg ja ruum lõpevad , olid mu otsingud vilja kandnud . 
4	NA	 Ma ei teadnud sel hetkel , kes või mis ma olen . 
4	NA	 Selleks polnud enam vajadust . 
4	NA	 Viivuks tundus mulle , et ma olen surnud ja maise valu igaveseks seljataha jätnud . 
4	NA	 Nii suured olid tunded , mis mu abitus hinges mäslesid . 
5	NA	 Universumi Mõistuse kõrval olin ma tühisus , olin eimiski . 
5	NA	 Mis olid minu mõtted tema omade kõrval , minu sihid tema omadega võrreldes ; mis olid minu elu ja teadmised väärt , kohtudes absoluudiga ? 
6	NA	 Ent ometi tundsin ma juba esimesest pilgust , et mind ja Universumi Mõistust ühendab miski . 
6	NA	 Tajusin tugevat sidet , mille mõistmiseni jõudsin alles hiljem . 
6	NA	 Palju hiljem . 
6	NA	 Seni aga ... 
7	NA	 Minu ees oli Universumi Mõistus . 
8	NA	" "" Mida sa soovid ? "" küsis ta ja ta sõnad voolasid minust läbi kui valgusejoad . "
9	NA	" "" Sa ju tead seda , "" lõin ma pilgu maha . "
10	NA	" "" Jah , ma tean , "" möönis ta . "
10	NA	" "" Kuid ma tahan , et sa ise oma küsimuse sõnastaksid . "" "
11	NA	 Tõstsin pilgu . 
12	NA	 See oli raske . 
12	NA	 Neetult raske . 
13	NA	" "" Mis on Olemise Mõte ? "" sosistasin viimaks jõuetult . "
14	NA	" "" Olemise Mõte ? "" "
14	NA	 Ta näis üllatunud ja murelik . 
14	NA	 Õige pisut üllatunud ja väga-väga murelik . 
14	NA	" "" Seda ei saa ma sulle öelda . "" "
15	NA	" "" Miks ? "" lipsas mu suust . "
15	NA	" "" Sa ei tea seda ? "" "
16	NA	" "" Mina ? "" ta näis muigavat ja hetkeks tundus mulle , et olen teda solvanud . "
16	NA	" "" Ei , mina tean . "
16	NA	 Kuid sulle ei saa ma seda öelda . 
16	NA	 Isegi kui ma seda tahaksin . 
16	NA	 Ma lihtsalt ei saa ! 
16	NA	 See ei mahu sõnadesse . 
16	NA	 Olemise Mõte on suurem kui Olemine ja Mitteolemine kokku . 
16	NA	 Tohutult keerukas ja samas nii lihtne , et seda mõistaks ka sülelaps . 
16	NA	 Seda ei saa sõnadesse kammitseda . 
16	NA	" Mõistad ? "" "
17	NA	 Ma vaikisin jonnakalt . 
17	NA	 Kõik need aastad ... 
18	NA	" "" Ma võiksin sulle seda näidata , kuid see ei tule kõne allagi . "
18	NA	 Sa ei suudaks seda haarata . 
18	NA	 Sa poleks võimeline seda taluma . 
18	NA	 Tõde põletaks su seest tühjaks . 
18	NA	" Anna andeks , ent ma ei saa su soovi täita . "" "
19	NA	 Seisin löödult . 
19	NA	 Näis , et vaikus tegi meile mõlemale haiget . 
19	NA	 Kuigi talle ehk siiski mitte . 
20	NA	 Ehk vaid häiris pisut . 
20	NA	 Või midagi sinnapoole . 
21	NA	" "" On sul veel mõni küsimus ? "" pakkus ta peaaegu lootusrikkalt . "
22	NA	 Raputasin pead . 
23	NA	" "" Ei . "
23	NA	 Mul pole enam midagi küsida . 
23	NA	 Ega saagi olla . 
23	NA	" Sa tead seda . "" "
24	NA	 Pöördusin minekule . 
25	NA	 Olin juba kaugel , kui ta mind tagasi hõikas . 
26	NA	" "" Ma ei saa vastata su küsimusele , aga ma võin rääkida lugusid ... "" "
27	NA	" "" Lugusid ? "" olin segaduses . "
27	NA	" "" Milliseid ? "" "
28	NA	" "" Igasuguseid . "
28	NA	 Olemisest ja Mitteolemisest . 
28	NA	 Mõttest ja Mõttetusest . 
28	NA	 Lugusid Elust ja Surmast ... 
28	NA	 Mul on palju lugusid . 
28	NA	 Need on küll vaid tühised killud Olemise Mõtte suurest mustrist , ähmased peegeldused suurest Tõest , kuid neid võin ma sulle näidata . 
28	NA	 Ma ei julge küll lubada , ent kui sa pingutad ja leiad eneses jõudu , võivad need lood sulle viimaks vastuse anda . 
28	NA	 Vastuse küsimusele , mille järele sa tulid . 
28	NA	" Vastuse Olemise Mõttele . "" "
29	NA	 Teha läbi pikk rännak , et asuda kohe uuele teekonnale . 
29	NA	 Jah , just seda ta mulle pakkus . 
30	NA	" "" Tahad sa seda ? "" "
31	NA	" "" Jah , ma tahan seda , "" noogutasin ma . "
31	NA	 Veel teadmata , millega ma tegelikult soostun . 
31	NA	 Veel tundmata neid arvukaid maailmu , kus mul peatselt viibida tuli . 
32	NA	" "" Sea end mugavamalt istuma . "
32	NA	 Ma võin rääkida kaua . 
32	NA	 Väga kaua . 
32	NA	 Nagu ma juba ütlesin , on mul palju lugusid . 
32	NA	 Mõned neist on juba aset leidnud , mõned juhtuvad just praegu ja mõned alles kauges tulevikus . 
32	NA	" Aga nad on mul kõik olemas . "" "
33	NA	 Sättisin oma olemise nii mugavaks , kui see vähegi võimalik oli ja noogutasin märgiks , et olen valmis . 
34	NA	 Ta alustas . 
35	NA	" "" Linn , vana kui Igavik ise , oli minevikuga üheks saamas . "
35	NA	 Ta elus oli olnud paremaid ja halvemaid aegu , õitsengut ja langusperioode . 
35	NA	" Ent kõik need elasid nüüd vaid mälestustes ... "" "
36	NA	 Tundsin , kuidas Kõiksus mu ümber pikkamisi tuhmub ja värelema lööb . 
36	NA	 Ma kaotasin sideme reaalsusega , milles viibisin ja kandusin mõttekiirusel eemale , tundmatusse . 
37	NA	 Miski selles väreluses , mille osaks ma ka ise olin saanud , hakkas aegamisi kuju võtma ja ühel hetkel tajusin , et ... 
38	NA	 ... jalutan mööda iidse linna tänavaid . 
39	NA	 On öö ja kusagil taevast varjavate paksude mõrvarpilvede taga säravad tuhanded kauged päikesed , mis üritavad oma lohutavat valgust tulutult minuni saata . 
40	NA	 See teadmine teeb mind kurvaks ja ma tahaksin uskuda , et mu pea kohal hõljuv pilvevaip hajub koos hommikuse päikesetõusuga . 
40	NA	 Ent ma tean , et seda ei juhtu . 
40	NA	 Ei täna ega ka homme . 
40	NA	 Isegi mitte aasta pärast . 
41	NA	 Vahel usun ma end kuulvat kellegi tundmatu hüüatust . 
41	NA	 Siis jooksen ma hullununa , rinnus rõõm ja taasärganud lootus , erutusest värisevad käed tervituseks ette sirutatud . 
42	NA	 ~Nad on tagasi ! 
42	NA	 ~ 
42	NA	 juubeldab mu ajulisand ~Nad on tagasi ! 
42	NA	 ~ 
43	NA	 Ma torman ringi ning otsin . 
43	NA	 Asjatult . 
44	NA	 Ja siis , kui ma olen kes teab mitmendat korda veendunud , et petlik hääl polnud midagi muud kui vaid tugev tuulepuhang , mis maas vedeleva väsinud kiviklibu hetkeks lendu tõstis , vallutab mu hinge taas tühjus . 
