par_nr	head	sentence
1	 KELLAHELIN 	 KELLAHELIN 
2	NA	 romaan 
3	NA	 Mait Raun 
4	 1 . 	 1 . 
5	NA	 Võimalik , et mul oli ka eelmine elu – kõigil on olnud . 
5	NA	 Kuid kas ma seda enam mäletan . 
5	NA	 Mäletan , et elasin tookord metsas , päris pärapõrgus , ütleme et peaaegu koopas ja seal oli puujuurikaid , mida närisime . 
5	NA	 Ja mul oli mees . 
5	NA	 Mees raadas õhtuti rusikatega mu nägu . 
6	NA	 Laps karjus nagu pöörane ning küllap minagi karjusin . 
6	NA	 Meil kõigil oli hirm . 
6	NA	 Aga tõesti , ma ei mäleta seda , ma olen unustanud . 
6	NA	 Ühtäkki ilmusin ma välja . 
7	NA	 Mingi tume ja vaevuaimatav , imelik vastupandamatu kutse … Kõla oli nagu kellahelin … 
8	NA	 Millalgi – millagi ammu hiljem sain imestusega teada , et ta tõepoolest helistaski mulle kella . 
8	NA	 Seisis kirikutornis ja tagus kellatila vastu vaskset kuplit . 
9	NA	 --- 
10	NA	 Vask . 
11	NA	 Vask kumises kurdistavalt ning ta asus selle lõputu kumisemise sees . 
11	NA	 Ta oli keset kuminaid ning mõtles minule ja igatses head . 
11	NA	 Siis lahkus ta kirikust . 
11	NA	 Sel hetkel läbistas mind valus tuksatus . 
11	NA	 Tolles teises maailmas hakkas äkitselt mässama üks nähtamatu laine . 
12	NA	 Laine . 
13	NA	 Mäsles ja pöörles mu silme ees , pöörasena viskus kaldale see laine valgetes vahutortides … Ning ma tegin midagi ennekuulmatut , laine mässas mu silmas ja ma tõukasin mehe rusikad eemale . 
13	NA	 Mees kortsutas hapult kulmu ... 
13	NA	 Kuid rohkem ta mind ei peksnud , isegi ei üritanud . 
13	NA	 Vaatas jahmunult – nagu näeks esimest korda – mu sinist paistes nägu . 
14	NA	 Nägu . 
15	NA	 Mu nägu oli kivine ja karm . 
15	NA	 Ma ei nutnud ega ahastanud , ma ei öelnud isegi ühtki sõna . 
15	NA	 Libisesin rippuvajunud rusikate vahelt öösse ja kadusin – selline laine , säärane jõud ! 
16	NA	 Aga võibolla see ei olnudki laine . 
16	NA	 Kindlasti ei olnud ta selline , mis paiskub mullitades rannaliivale ja kaob siis rahunenult tagasi ookeani . 
16	NA	 Jäljetult , taandudes igaveseks . 
16	NA	 Vastupidi , mulle tundus , et minu laine on saabunud siia selleks , et jääda . 
16	NA	 Isegi mitte selleks , et mind endaga kaasa viia , ehkki ta tegi ka seda , jah , seda just tegigi ta kõige esimesena , ent laine turi oli tugev ja väle ja lennutas mind nagu imevaip edasi mööda maad , mööda kogu maailma ning ometi oli mul selle vihuri keskel tunne , et asun kindla pinna peal . 
16	NA	 Usaldusväärne nagu põrand . 
16	NA	 Nagu muinasjutt . 
16	NA	 Seda ei ole lihtne seletada . 
16	NA	 Mul ei olnud kübetki hirmu . 
16	NA	 Mu ümber oli soo ja pilkane pimedus . 
16	NA	 Oleksin pidanud muretsema , kas mu paljad jalatallad leiavad ikka üles kindla teeraja , kas nad ei libastu laugaste vahel , aga selle asemel läksin umbropsu ja kinnisilmi , umbes nagu läheks Bunyani palverändur tundmatu tuleviku suunas . 
17	NA	 --- 
18	NA	 Mu südames hüples kelmikas tuluke ja valgustas mu teed , kõrvus kumisesid kellad . 
18	NA	 Lõpuks tulin teadvusele mingisuguse allika kaldal , oli varajane hommik , puulatvades käratses linnuparv ja ma ringutasin nagu ärganu . 
18	NA	 Vaatasin peegeldust vees ja tundsin rõõmu sellest ja enesest . 
18	NA	 Esimesed haigutavad inimesed kiirustasid tööle . 
18	NA	 Mu ümber oli linn . 
18	NA	 Mul oli raha taskuräti sisse keeratud ja ma üürisin toa . 
19	NA	 Kas ma olin läinud hulluks … Mitte kunagi varem ei olnud ju midagi niisugust mulle mõttessegi tulnud . 
19	NA	 Mina , kes ma olin taltsas , taltsamatest taltsaim olend ! 
19	NA	 Niisugused ei põgene . 
19	NA	 Laotasin hinge vaigistamiseks padjapüürile neitsi Maarja ja Jeesus-maimukese pildid ning põlvitasin nende ette madratsile . 
20	NA	 Sõnad ei tulnud mul suust . 
20	NA	 Ei tulnud isegi meelde sõnad sel hommikul . 
20	NA	 Puhkesin hoopis naerma ja jätsin kõik jumala hooleks . 
21	NA	 Kui tõusin , oli mu süda puhas ja kerge , koguni puhtam kui palvetades . 
21	NA	 See tundus imelik ja uskumatu . 
21	NA	 Jumala kellad olid helisenud mu sammude eel ! 
22	NA	 --- 
23	NA	 Ning jumal oligi minuga kaasas ja kõik lahenes otse tänaval . 
24	NA	 Ma ei pidanud isegi midagi tegema . 
24	NA	 Jõllitasin üksnes lähima poe vaateakent . 
24	NA	 Jalad harkis , keel ripakil suust , nõrg suunurkades – üpris imelikult ja rumalalt , rumal inimene nagu olin , ma ju ei ihaldanud ühtki neist esemeist , mis vitriinist vastu kiiskasid , ainult vaatasin . 
24	NA	 Ega ma teadnudki , mis need asjad on , milleks vajalikud . 
24	NA	 Mingid linna mõttetused . 
24	NA	 Mul ei olnud nagunii raha nende jaoks . 
24	NA	 Kuid mis salata , paljud neist olid ilusad . 
24	NA	 Umbes nagu kunst . 
24	NA	 Mulle meeldis nii väga olla vaba ja unistada . 
25	NA	 Unistamine oli vist paremgi kui elu ise . 
25	NA	 Ehkki , millal ma olin viimati saanud rahus unistada ? 
25	NA	 Hüüatasin tummale vitriinile , millal ma olen saanud rahus elada ! 
25	NA	 Nähtavasti veel mitte kunagi , sest mu sõrmed kerisid end trotsist peaaegu rusikasse ja ma isegi jahmusin sellest tähelepanekust , kas mul on elu sees olnud üldse päeva , mis oleks täiesti minu enese päralt päev . 
26	NA	 Ühtainsat niisugust päeva . 
26	NA	 Tundsin koguni hinges hulkuvat mingit pidulikku ivakest , tõepoolest , täna oli esimene säärane , täna algas päris uus elu mul ! 
26	NA	 Ma ei hoolinud , et olin üksi ja kaitsetu ja võõraste seas . 
26	NA	 Unistus , vaba unistus oli aga kummati väga iseäralik . 
26	NA	 Pikapeale hägunes see unetaoliseks seisundiks ja ma nägin päris oma silmaga , kuidas mu unistus venib mööda tänavat aeglaselt eemale . 
26	NA	 Väreleb nagu sült või tarretis või palavik ega allu mu tahtele . 
26	NA	 Vangutasin pead , siiski pigem imestunult kui kurvalt , sest ei olnudki see tegelikult kuigi oluline ega kaunis unistus . 
26	NA	 Harjumatult hea oli seista poe ees . 
26	NA	 Seista – ilma muredeta , soovideta , vajadusteta , täiesti ilma milletagi ja olla olematu . 
27	NA	 Kavatsesin jääda vitriini kõrvale kuni õhtuni . 
27	NA	 Kuid ootamatult avastasin imeliku tõiga , et mu jalg tallab kellegi lakitud kingaotsal . 
