par_nr	head	sentence
1	" Operatsioon "" Ogaline Päike "" "	" Operatsioon "" Ogaline Päike "" "
2	NA	 Siim Veskimees 
3	NA	" "" Ja nüüd lapsed — voodisse ! "" "
4	NA	 Hele sõbralik hääl tungimas välja tasases õhtutuules lehvivate kardinate vahelt , tuues muige avatud rõdu rinnatisele toetuva mehe huultele . 
4	NA	 Kõrge lämbe lõunamaa taevas kummumas pea kohal , järskudel kaljunõlvadel päikesest hõõguvad kivid , kolletanud magnooliad ja mullalappidel palmid . 
4	NA	 Nagu kaja vastas sellele madalam bariton teisest majatiivast : 
5	NA	" "" Björn , Anna — öelge oma nõbudele head ööd ja — magama ! "" "
6	NA	 Õielehed , närbunud ja pruuniks kuivanud rohi . 
6	NA	 Basseinis pinisemas uppuv putukas . 
7	NA	 Edasine vajus protestikisasse , mis nagu merelained lõid vastu vanemliku hoolitsuse murdmatuid kaljusid . 
7	NA	 Veevood taandusid häbistatult , kuidagimoodi sumbudes solvunud jorinaks , mis lõpuks lakkas . 
7	NA	 Mehe pilk uitas ookeani laskuva päikese roosal , kauguses akvamariinsinisel sillerdusel , mis kõikvõimalikke rohelisi ja halle toone näidates lamas uinunud koletisena silmapiirini , libises mööda ruskeid kallakuid ülesronivaid madalaid valgeid ehitisi , tumedaid suletud aknaluuke ja rüüpas käes olevast klaasist . 
7	NA	 Tume viski jääga . 
7	NA	 Torupillid , kildid ja udud . 
7	NA	 Kohe saavad lapsed magama ja ta naine ronib vanni . 
7	NA	 Hea . 
7	NA	 Teda pole praegu vaja . 
7	NA	 Ta õemees magas juba , nii et ta teadis , et õde peaks varsti siia üles jõudma . 
7	NA	 Neil oli vaja rääkida . 
7	NA	 Hellitlev ja sõbralik briis küpresside latvades , kaugel haukuv koer , viletsast krapist hoovav kohalik popmuusika . 
7	NA	 Varem , kui ta arvanud oli , kuulis ta tasaseid samme . 
7	NA	 Naine tuli trepist üles ja vaatas teda otsides ringi , lasi oma linavalge juuksepahmaka tuules lehvima ja astus siis kergelt lähemale . 
7	NA	 Vend jälgis oma õde , kui see vabal nõtkel sammul tuli . 
7	NA	 Imetlus , mehelik hindav pilk , vaba soovidest , sest nad olid ühest verest . 
7	NA	 Naine oli ilus , nii nagu on ilusad põhjamaade kolmekümnesed , nad mõlemad olid vaevalt paar aastat üle . 
7	NA	 Elu alles algab , vanadus ja surm on kaugel , aastakümnete taga hämaruses . 
7	NA	 Lapsed ja töö ei ole veel pääsenud hävitama nooruse pikka õitsemist . 
7	NA	 Vormishoitud keha , hoolitsetud nahk , põhjamaiselt hele , hõõgumas siin lõunamaa taeva all . 
8	NA	" "" Juba lapsed uinutatud ? "" sõbralik pilge küsimuses , heidetud hooletusega , mida vaid eluaegsed head sõbrad võivad lubada . "
8	NA	 Jää kõlisemas klaasi , kallis vedelik mulksumas välja külluslikult täis pudelist . 
8	NA	 Sidrun , Ginger Ale , mees ulatas kaaslasele dringi . 
9	NA	" "" Looda sa , "" samasugune hooletu muie . "
9	NA	" "" Kuradile Tom , mis ajas sa elad ? "
9	NA	 Nad kasvavad , oled kuulnud ? 
9	NA	 Ega nad nüüd nii väikesed ka enam ei ole . 
9	NA	 Toppisin voodisse , käskisin vait olla , küll nad autouinutuvad . 
9	NA	" Sinu enda omad ju samasugused — no palju sa neid viimasel aastal oled magama pannud ? "" "
10	NA	 Mees langetas korraks pilgu . 
10	NA	" "" Tõele au andes pole ma neid eriti kunagi magama pannud . "
10	NA	 Lisa tegeleb sellega . 
10	NA	" "" "
11	NA	" "" Kas sa siis ei võtagi laste kasvatamisest osa ? "
11	NA	 Masculine pig . 
11	NA	" Lapsed vajavad isa sama palju ... "" "
12	NA	" "" Fuck off , Ann , palun kui võid . "
12	NA	 Nüüd hakkad sina ka seda feministlikku paska ajama , mida niigi igalt poolt kõrvadesse kustakse . 
12	NA	 Meil oli Lisaga selle pärast omal ajal palju tülisid , sa tead ju küll . 
12	NA	 Elasime ju isegi lahus natuke aega , enne kui ta taipas , et ta saab minu kas sellisena nagu ma olen või ei saa midagi . 
12	NA	 Ta on täpselt samasugune rikutud moodne naine , nagu enamik meie kaasmaalannasid . 
12	NA	 Õiglus ! 
12	NA	 Võrdsus ! 
12	NA	 Demokraatia ! 
12	NA	" Dildism ... "" "
13	NA	 Naine heitis talle silmanurgast tüdinud pilgu , lausus pehmelt : 
14	NA	" "" On sul tuju paha ? "
14	NA	 Ma näen küll , et oled pinges . 
14	NA	 See mõte koos puhkusele tulla oli ju nii fantastiline tegelikult . 
14	NA	 Lapsed jäävad muidu võõraks , ja sellest oleks kahju . 
14	NA	 Stockholmi ja Göteborgi vahe on rongiga küll ainult kolm tundi , aga ikka näen ma teid kaks korda aastas ... heal juhul . 
14	NA	" "" "
15	NA	" "" Oli sul Michiga raskusi ? "" "
15	NA	 Mees oli eelmise teema juba unustanud . 
16	NA	" "" Sul Lisaga ? "
16	NA	 Ei . 
16	NA	 Michil ei ole selle koha pealt ideid . 
16	NA	 Mitte kunagi . 
16	NA	 Mõnikord on see masendav . 
16	NA	 Head niipalju , et tal polnud mingeid vastuväiteid , ta ainult noogutas , vedades oma valve-hobusenaeratuse näole , kui teatasin , et sa organiseerid ööbimise ja võtad ka piletid ära . 
16	NA	" "" "
17	NA	 Toon oli kerge , pisut irooniline . 
17	NA	 Naine oli omale joonelt kaks kokteili kurku kallanud , need olid lahjad ja oli palav , aga nad pidid ometigi natuke kohe mõjuma hakkama . 
17	NA	 Ta viskus lamamistoolile , lehvitas endale käega tuult , sättis jalad teisele toolile ja rullis valge õhukese kleidi kõhule kokku . 
17	NA	 Vend jälgis teda muiates . 
17	NA	" "" Mis ajast sa pükse kannad ? "" "
18	NA	" "" Kui ei kanna , tuleb Michi silmadesse selline sünge ja kahtlustav pilk , millega ta siis ülejäänud meessooga suhtleb . "
18	NA	 Vaatamata kõigele , mis ta räägib . 
18	NA	 Ja õlut läheb ka väga palju . 
18	NA	 Parem ma ei kiusa teda . 
18	NA	 Tal pole lõpuks ju häda midagi . 
18	NA	" "" "
19	NA	 Keegi käivitas mootorit . 
19	NA	 Punaka liivaga kaetud teedel kõndisid üksikud kirevad inimesed kui võimatud maasseaheldatud liblikad . 
19	NA	 Vihmutite kaskaadidel mänglemas vikerkaared viimases kaduvas valguses . 
19	NA	 Üksikud rohututid tumedal vulkaanilisel kaljul kui verre kastetud , helendamas loojuva päikese ääsikumas . 
20	NA	 Tom , kes korraks pilgu uitama oli lasknud , fikseeris selle jälle naisel . 
21	NA	" "" Nii et tõesti saate jälle paremini läbi ? "
21	NA	" On see uus algus või leppimine ? "" "
22	NA	 Ann muutus korraga süngeks ja peitis mitmeks pikaks hetkeks nina klaasi . 
23	NA	" "" Saame , ei saa . "
23	NA	 Saame , ei saa ... 
23	NA	 Mis vahet ? 
23	NA	 Jah , eks ta ole leppimine . 
23	NA	 Otsid omale üht fucking meest ... ükskõik , mis ta lubab , kümne aasta pärast embab ta ainult diivanit , vahib tölbilt telekat ja kaanib õlut . 
23	NA	 Aga selleks ajaks oled ise ka juba kümme fucking aastat vanem , sul on paar fucking last , teil on üks fucking maja ja üks damn fucking kuhi võlgu . 
23	NA	" Sa maksad makse , mis on nii suured , et sa tead , et selle raha eest elavad veel vähemalt kolm fucking perseauku sama hästi kui sina , sa loed oma kuutekümmet haiguspäeva , mida see loll riik sulle annab , ja istud neid kodus , oled sa haige või mitte , peaasi , et nad raisku ei läheks , sa noogutad naabritädidele ja noogutad immigrantidele ja noogutad järjekordsele kretiinile , kes tööl kohvinurgas õiglust nõuab , ja sa oled sellest kõigest un-fucking-believable'i tüdinud ! "" "
24	NA	 Ethelid kallutamas oma päid alla , juured lahjas mullas . 
24	NA	 Valmivad tsitrused , alles tumerohelised , kõikumas tasakesi kesk sulguvaid lilli . 
24	NA	 Varjud laskumas , akendest ja luukidest immitsev tibukollane valgus . 
25	NA	" "" Jah , see ei olnud nagu see , millest lapsena unistasime , "" nõustus Tom nukralt . "
25	NA	 Siis küsis ta ootamatult : 
26	NA	" "" Kuule , ma olin alati millegipärast veendunud , et sa võtad omale tohutu suure ja karvase mehe . "
26	NA	" Kapteni pärast ? "" "
27	NA	" "" Võib-olla ka kapteni pärast , "" soostus Ann vastumeelselt . "
28	NA	 Tom mühatas korra naerda , pilk taas uitamas ääretul veteväljal , mis nüüd oli indigosinine . 
28	NA	" "" Kui ma üldse olen näinud üheteistaastast tüdrukut armununa ... "
28	NA	 Pipi aasis sind selle pärast kogu aeg , aga ma ei ole kindel , kas kapten ise aru sai , et kui sa talle sülle ronisid , ei olnud see mitte ainult lapselik zest . 
28	NA	" "" "
29	NA	" "" Jäta , "" jorises naine , peites taas näo klaasi . "
29	NA	" "" Ma olin 11. "" "
30	NA	" "" Tänu sellele see läbi läkski — keegi ei uskunud . "
30	NA	" "" "
31	NA	" "" Mitu korda sina lubasid Pipi naiseks võtta ? "
31	NA	" Et ta sinu eest poisse klobiks ... "" "
32	NA	" "" Vana nõid ! "" kähvatas mees tulivihaselt , ent teine ainult irvitas varjamatult . "
32	NA	 Hetkeline , poolteeseldud viha ei leidnud pidepunkti ja auras häbelikult olematusse . 
33	NA	 Pilk taas tumeneval lõputusel . 
33	NA	 Tint all ja määrdunud hallikasroosa selle kohal . 
34	NA	" "" Ära siis unusta , et homme läheme mägedesse . "
34	NA	" "" "
35	NA	 Ukse kolksatus , trepilt kostvad sammud . 
35	NA	 Tilkuv vesi ja kuumale ihule ümber keeratud suured rätikud . 
35	NA	 Adruna laiali tumedatest märgadest juustest tõusmas auru . 
35	NA	 Teine naine lõi segamini hapra sideme , ühe maailma kangastuse , mis tabamatu kimäärina oli hõljunud kauge aja ja koha kajana , millist said jagada ainult koos kasvanud lapsed . 
35	NA	 Aga see polnud tema süü . 
35	NA	 Mälestused pudenesid kuulekalt tolmuks , lukustasid end mälu kuhtunud katusekambritesse ja vajusid salakavala mürgina igivana raamatu vahele unustatud kuivanud lillelehele . 
35	NA	 Sellest nad rohkem tol õhtul ei rääkinud . * 
36	NA	 Väike üüriauto keerutas aina kõrgemale mööda tufist mäekülge , igal käänakul avanesid uued fantastilised vaated . 
37	NA	" "" Ära kihuta . "" "
37	NA	 Ann tundis end halvasti ja üritas hoiduda vaatamast aeg-ajalt kohe siitsamast autoaknast algavasse mitmesajameetrisesse sügavikku . 
38	NA	" "" Ma ei kihuta , "" porises Tom , hambad ristis autot juhtides . "
38	NA	" "" Kiirust pole kolmekümmetki . "
38	NA	" See neetud tee , kuidas kohalikud siin sõidavad ? "" "
39	NA	" "" Neid saab aeg-ajalt surma ka , "" pistis naine . "
39	NA	 Ta silus juuksed laubalt ja küsis siis : 
40	NA	" "" Sa ei ole mulle ikka veel öelnud , kuhu me õieti läheme ? "" "
41	NA	 Tom juhtis pisut aega vaikides . 
41	NA	 Ohkas . 
42	NA	" "" Seda on raske seletada . "
42	NA	" Ma ju ütlesin , et võin lolliks jääda ... "" "
43	NA	" "" Ütlesid , ja seda ütlesid ka , et tegelikult korraldasid kogu selle reisi just selle tänase sõidu pärast . "
43	NA	 Aga võib-olla ... 
43	NA	 Sa ise ütlesid , et oled palju mõelnud ja peaaegu et ummikus , ja et tegelikult peaksin ma olema ette valmistatud , kui sul juhtub õigus olema . 
43	NA	" "" "
44	NA	 Mees ohkas veel kord , võttes järske kurve kitsal mäkke tõusval teel . 
45	NA	" "" Oled sa mõelnud , kes need meie naabrid omal ajal tegelikult olid ? "" "
46	NA	 Naine heitis talle kiire pilgu , siis langetas selle põrandale jalgade juures . 
47	NA	" "" Muidugi olen . "
47	NA	 Aga ... ega midagi arvata küll ei oska . 
47	NA	 Noh , rootslased nad ei olnud . 
47	NA	 Neil mõlemal oli tugev aktsent . 
47	NA	 Ja raha oli neil ka rohkem , kui see meil sünnis on — kui sa taipad , mis ma mõtlen . 
47	NA	" Sa vist isegi otsisid kunagi seda firmat , kelle kaudu nad maja müüki korraldasid ? "" "
48	NA	" "" Jah , nagu sa tead , olen üritanud nende jälgi ajada . "
48	NA	 Ostsid nad maja ühe firma kaudu , müüsid teise . 
48	NA	 Firma sai korraldused teiselt firmalt Inglismaalt , kes omakorda sai need kelleltki teiselt . 
48	NA	 Väidetavalt . 
48	NA	" Tegelikult olin ma juba kümmekond aastat tagasi loobunud otsimast , kui mulle juhuslikult sattus kätte see — "" ta võttis tagaistmelt mapi ja haaras sealt käsikaudu ühe kiirköitja , lehitses seda , heites kiireid pilke põlvedele ja teele , ulatas siis kõrvalistuja sülle "" — see . "
48	NA	 See on koopia ajalehest , nagu sa näed . 
48	NA	 Kohalik . 
48	NA	" "" Teneriferior "" . "
48	NA	" Hispaaniakeelne tekst räägib mingitest "" isa ja lapse "" võistlustest . "
48	NA	 Vaata fotot . 
48	NA	" "" "
49	NA	 Naine tõmbas järsult läbi nina õhku . 
50	NA	" "" Räägi edasi , "" nõudis ta nüüd palju huvitatumal toonil . "
51	NA	" "" Ega muud polegi . "
51	NA	 Oli raske , kuid täiesti tehtav teha kindlaks , kellest pilt on . 
51	NA	 Señor Edmundo diGallieda . 
51	NA	 Tüdruku nime ma ei tea . 
51	NA	" Señor aga elab siin — "" ta osutas käega ettepoole "" — Santa Lucias . "
51	NA	 Vähemalt elas kaks kuud tagasi . 
51	NA	" "" "
52	NA	 Naine mõtles minuti , kurd silmade vahel , siis lasi end vastu autoistet lõdvaks . 
53	NA	" "" See on tobe , "" hakkas ta naerma , ent tõsines siis . "
53	NA	" "" Siiski tänan , et sa mu kaasa võtsid . "
53	NA	" "" "
54	NA	" "" Jah , väga võimalik , et see on tobe , "" nõustus mees vastutahtmist . "
54	NA	" "" Nagu sinagi — ma lihtsalt pidin siia tulema . "
54	NA	" Mul oli võimalik sind kaasa võtta — et mitte üksinda väga loll välja näha , "" mees heitis selle lausejupi vabandavalt muiates , siis jätkas : "" Kui me kedagi ei leia , sööme lõunat ja lähme teiste juurde tagasi . "
54	NA	 Maja võib olla müüdud , nad olid ennegi pikkadel reisidel , nad võivad olla lihtsalt väljas , ja lõpuks võib see olla vaid mu pettekujutus , skisoaju viirastus . 
54	NA	" "" "
55	NA	 Nad olid jõudnud roheliste pistaatsiate ja korgitammede vahele , mis viie-kuue ( ja mõned õnnelikumad kümne ) meetristena moodustasid tõelise metsa . 
55	NA	 Kaljudel oli kerget udu , öösel oli sadanud ja mägede tippudesse takerduvad pilved olid veelgi vett täis . 
55	NA	 Tee pööras ühe vana müüri äärde , mees peatas auto ja nad ronisid välja . 
56	NA	 Naine silmitses arvustava pilguga taevast , siis võttis teksajaki . 
57	NA	" "" Troopika , "" kommenteeris ta pahaselt seda oma pea läbipaistva siidpluusi peale ajades . "
58	NA	" "" Lähistroopika , "" parandas Tom . "
58	NA	" "" Pealegi on veebruari algus ja meie kõrgel mägedes . "
