par_nr	head	sentence
1	 Neljas osa Talu 	 Neljas osa Talu 
2	 Esimene peatükk Põgenemine 	 Esimene peatükk Põgenemine 
3	NA	 Oli esmaspäev , kõige raskem päev mitte üksnes Luigele , vaid tervele inimkonnale . 
3	NA	 Päev , kui jälle pidi tõusma hommikul vara , sageli pimeduses , ja tõttama tööle , sest teisiti polnud võimalik . 
3	NA	 Kes oli välja mõelnud sellise sadistliku korra ? 
3	NA	 Miks ei võinud alustada kivi mäkkeveeretamist kas või paar tundi hiljem ? 
3	NA	 Nagunii ei tulnud enamus inimesi toime ilma äratuskella abita - kellele oli siis tarvis niisugust kollektiivset enesepiinamise seanssi ? 
4	NA	 Luik ise ei pidanud täna õnneks kuhugi kiirustama . 
4	NA	 Tavaliselt istus ta sellel kellaajal juba kabinetis laua taga ja vahtis otsa rahuldamatusest tigedale Reedakesele , kes ulatas külmalt järjekordse läbilugemist ja allakirjutamist vajava paberikausta . 
4	NA	 Sündinud Eesti NSV-s , koolis käinud Eesti NSV-s , töötanud Eesti NSV-s , eesti keelt ei oska , taotlen elamisluba Eesti Vabariigis . 
4	NA	 Küllap oli tal endalgi ees kuri nägu - vähem magamatusest kui sellest , et tema , eluaegne vabahärra , poeet ja eskvaier , pidi süvenema tekstidesse , mille stiil jäi mõnevõrra alla Baudelaire'ile . 
4	NA	 Hoopis teine asi oli istuda niimoodi kodus diivaniserval , kimono seljas , ja juua kella kümne ajal alles kohvi : kui inimkond oskaks elust mõnu tunda , ümbritseks meid hoopis teine maailm . 
5	NA	 Rahulikult suitsetas ta lõpuni päeva esimese sigareti , kustutas koni neegrinaise jalgade vahele ja siirdus tagatuppa , revideerima pähklipuust riidekapi sisu . 
5	NA	 Vaatepilt meenutas üht Magritte'i maali : kümnekonna tühjalt kõlkuva riidepuu vahel rippus nukralt viimane puhas päevasärk - nagu tema nahk . 
5	NA	 Oli valida : kas sõita viivitamatult kosjareisile Udmurtiasse , otsimaks naist , kes eelistab feministlikule liikumisele kraamimist ja küürimist , või pakkida must pesu kokku ja toimetada Leda masinasse . 
5	NA	 Nõukogude epohhil võis pöörduda teenindusettevõtte poole , kuid nüüd tõendas sealsele preiskurandile heidetud kiire pilk , et odavam on osta uus garderoob . 
5	NA	 Muidugi , kui Leda kuuleb , et männik müüdud , hakkab temagi nõudma elatusraha tõstmist – kuid see summa läheb vähemalt asja ette , armastatud Öö kapriiside rahuldamiseks . 
6	NA	 Ta vahetas kimono pluusi vastu , püksistus ja pistis käe mahukasse kilekotti , mis sisaldas umbes sada paari sokke . 
6	NA	" Kord nõukogude epohhi lõpus õnnestus tal demonstreerida harukordset ettenägelikkust : sattunud ühele suurmüügile , omandas ta en gros terve partii vabriku "" Punane Koit "" toodangut , makstes selle eest täpselt Surmapataljoni majori päevapalga – valitses imelik aeg , kus sissetulekud juba kasvasid , aga hinnad veel mitte . "
6	NA	 Tagantjärgi tuli toonast ostu hinnata kui geniaalset , sest sokke pesi Leda ainult barteri alusel , ( vastutasuks prostaglandiinide eest ) , ja ka Pott kirtsutas vastava palve peale nina ning nõudis , et pärast koos pudel tühjendataks ; praegu aga võis Luik , paljasjalgse staatust kartmata , mustad eksemplarid lihtsalt ära visata - optimistlike arvestuste kohaselt pidi tagavarast jätkuma aastaks-kaheks , mis kujutas endast ka Udmurtia-reisi viimast tärminit . 
7	NA	 Kõik sokid olid ühte värvi , musta-sinisekrähmulised , vaheldus puudus a priori ning Luik tõmbas kotist esimesed ettejuhtuvad . 
7	NA	 Ta lõpetas riietustseremoonia tviidpintsakuga , mille lahtised õmblused meenutasid vajadust külastada kaubamaja , kammis peegli ees hoolikalt juukseid , püüdes säilinud karvadest tagajärjetult meisterdada nooruspäevade lopsakat Beatles'i soengut , kontrollis , kas rahakott on põuetaskus ja liikus edasi esikusse . 
7	NA	 Ottilie oli soovitanud rääkida Silveri töökaaslastega – hea öelda , aga kellega ? 
