par_nr	head	sentence
1	 KANAROMAAN 	 KANAROMAAN 
2	 1 . 	 1 . 
3	NA	 Kui kana siia maailma sündis , ütles ta : 
4	NA	" "" Piiks . "" "
5	NA	" Võimalik , et see tähendas tema keeles "" tere "" . "
6	NA	 Ta vaatas ringi ja nägi maailma , mida muna sees olles polnud märganud . 
6	NA	 Kõigepealt oli seal üks puuriit , kus halgude otsad moodustasid iseäraliku mustri . 
7	NA	 Halli mulla peal puude ääres liigutasid end rohututid.Vastsündinu veendus , et kõik rohelist värvi asjad ongi rohelised . 
8	NA	 Puuriida kohal kõrgus sinine taevas , see tundus olevat kaugemal kui rohi . 
9	NA	 Maailmas oli väga palju erinevaid asju ja need kõik näisid seal olevat ammu enne kui tibu sinna saabus . 
10	NA	 Kõige tähtsam aga oli valge kanaema , kes vaatas tibu peale sellise pilguga , nagu kuuluks too täielikult temale . 
10	NA	 See mõjus nõnda , et tibu tahtiski talle kuuluda ja tema juurest kaitset otsida . 
11	NA	 Kui ta munakoore seest välja astus , tundis ta kahesugust tunnet . 
11	NA	 Oli tahtmine pugeda kanaema tiiva alla , et taas oleks pehme , soe ja pime . 
11	NA	 Teisalt aga ajas uudishimu teda emast eemale . 
11	NA	 Ta tahtis proovida oma jalgu , silmi , tiivakesi , et teada saada , miks need olemas on ja mida nendega annab teha . 
11	NA	 Ka kõrvad pidid tal kusagil olema , sest ta kuulis tasast , kuid nõudlikku häälitsust : 
12	NA	" "" Kok , kok , kok . "" "
13	NA	 Selles lauses oli väga palju tähendusi . 
13	NA	 Seal oli hoiatust ja kutset , oli rangust ja armastust . 
13	NA	 See seletas põhjalikult ära , et nii noorel olevusel nagu munakoore igaveseks maha jätnud tibu , ei maksa üle kümne sammu eemalduda emast , sest maailm on väga suur ja tulevikus on piisavalt aega , et seda tundma õppida . 
14	NA	 Tibu ei teadnud , misasi on tulevik . 
14	NA	 Kui oled alles ühe minuti olnud munakoorest väljas , siis sa veel kella ei vaata . 
14	NA	 Ja polegi vaja liiga vara teada saada , et kõik asjad siin maailmas on ajutised . 
14	NA	 Paraku ka kanad . 
14	NA	 Praegu tundus tiivaalune , kuhu kanaema kutsus , olevat kindel ja igavene paik , tibu võis sinna sukelduda midagi mõtlemata . 
14	NA	 Seal kohtas ta oma õdesid ja vendi , kes esimesel hetkel näisid olevat tema sarnased , aga tegelikult olid üsna erinevad , nii et tal polnud hirmu end kellegi teisega ära vahetada . 
15	NA	 Kummagi tiiva all oli peidus kuus vähkrevat pallikest , kes ainult une ajal paigal püsisid . 
15	NA	 Ema tiivad olid nõndaviisi ehitatud , et kõik külmavaresed sinna ära mahtusid . 
15	NA	 Ja kuigi emal oli tegemist selle rabeleva vennaskonnaga , oli ta üsna uhke ja ümmargune oma tiibade alla peidetud saladusega . 
16	NA	 Tiiva alla ei jäänud kanapoeg kauaks . 
16	NA	 Ega ta selleks maailma tulnud , et pimedas tiiva all lösutada . 
17	NA	 Kui sulepallike oli sooja saanud , oli ta esimene , kes hakkas rabelema . 
17	NA	 Emale vähkremine ei meeldinud , ta kergitas tiiba ning laskis lapsukesed laia maailma . 
18	NA	 Tibupoeg oli targa marjulise moodi , ei asunud kohe esimest laastukest imetlema ega jooksnud ka pea laiali otsas kanaemast võimalikult kaugele , vaid astus mõned sammud , vaatas ringi ning mõtles , mida selles kirjus maailmas kõige enne lähemalt uurida . 
