par_nr	head	sentence
1	 Kevadöö unenägu 	 Kevadöö unenägu 
2	NA	 Karen Orlau 
3	NA	 Oli esimene suviselt soe maikuupäev , kirka taeva ja õidepuhkevate toomingatega . 
4	NA	 Inimesed hakkasid lõpuks suve olemasolusse uskuma . 
4	NA	 Väikelinna terassid ja välikohvikud olid täis kahvatuid , päevitamata nägudega päikesepüüdjaid . 
4	NA	 Kõik asjaajamised võisid korraga oodata , kiirustada ei raatsinud keegi . 
5	NA	 Lilian tundis end linna ainukese õnnetu inimesena . 
5	NA	 Kõik sõbrad olid koju maha jäänud , vennad uitasid omapead ringi , sest ta ähvardas neid , et kavatseb päev otsa õppida . 
5	NA	 Plaan oli muidugi õilis , mis tema sinna teha sai , et see välja ei tahtnud tulla . 
6	NA	" "" Nagunii sa ei õpi sellise ilmaga midagi , tule parem järve äärde ... "" püüdis vanem vend Mark teda hommikul ahvatleda , kuid õde jäi askeetlikule plaanile kindlaks . "
6	NA	" "" No ise tead , "" loobus vend lõpuks , lisades siis aga puhtast kättemaksuhimust nagu muuseas , et võibolla tuleb Alver õhtul suvilat sisse õnnistama . "
7	NA	" "" Aga sina õpi ! "" lisas ta hoolitsevalt , ise vennaliku ebasiiruse irvitav kehastus . "
7	NA	 Lilian kehitas küll ükskõiksuse märgiks õlgu , kuid kahju oli juba tehtud . 
8	NA	 Ta märkas masendusega , et luges jälle ühtsama lauset ei tea mitmendat korda , ega suutnud selle sisu meenutada . 
8	NA	 Tüdinult viskas ta raamatu pingile ja jäi mööduvaid paarikesi uduse pilguga silmitsema . 
9	NA	 Sellisel päeval peabki olema justnimelt kahekesi ... 
9	NA	 Ta oleks päris palju andnud selle eest , et koos Alveriga , selle kord lihtsalt naabripoisi , kord kellegi enama kui lihtsalt naabripoisiga , lossivaremetes hulkuda või järve ääres peesitada ( ning mängida sealjuures , et ta on perekonna ainuke laps . 
9	NA	 Vennad ei tahtnud kuidagi sellesse idülli sobida . ) 
9	NA	 Marki sõnul pidi Alver , see lootusetu ringikihutaja , tulema aga päris hilja , ning see tekitas veidrat rahutust , sest iga jagamata jäänud hetk sellest päevast tundus vähemtäiuslikuna , kui võinuks olla . 
10	NA	 Päiksepaistelisest päevast sai aga vähemalt sama ilus õhtu . 
10	NA	 Saabuv pimedus oli pehme ja läbipaistev nagu sinine siidiloor . 
10	NA	 Kõikjalt õhkus vastu soojust , mis oli päeva jooksul talletunud ja vallandus nüüd tasaste hingetõmmetena . 
11	NA	 Lilian oli end rõdule ümber õpikutevirna kerra keeranud ning püüdis keskenduda . 
11	NA	 Tegelikult oli lugemine mõttetu enesepetmine , ta teadis väga hästi , et hoidis hinge kinni , et Alver jõuaks kohale enne vendade saabumist . 
11	NA	 Õhtu lõhnad muutsid ta nii erksaks ja rahutuks , et see mõjus kerge joovastusena . 
11	NA	" "" Jõuab , ei jõua , jõuab , ei jõua ... "" luges ta tekstiridade pealt , saades peaaegu igal leheküljel erineva vastuse . "
12	NA	" Möödus miljon aastat , enne kui aias kostusid sammud ja siis vaikne : "" Tere , lilleke , mida sa teed ? "" "
12	NA	 Alveri häälest polnud küll vähimatki väsimust kosta — mitte , et see tema puhul kuigi võimalik olnuks . 
12	NA	 Ta lihtsalt koosneski puhtast energiast , mis oli segatud eluterve uudishimuga ja tembitud uskumatu annuse ettevaatamatusega . 
12	NA	 See oli väsitav , aga võluv . 
13	NA	 Lilian saatis õpiku üle rõduserva lendu , see maandus etteheitva matsatusega maasikapeenrasse . 
13	NA	 Midagi nii kergemeelset korda saata oli puhas rõõm . 
14	NA	" "" Mis teen ? "
14	NA	 Sellist ööd ei saa ju ometi maha magada . 
14	NA	" Ma tahan hulkuda ! "" ja lisas mõttes : "" Kellegagi , kellel on nii ilusad silmad kui sinul , eksole ! "" "
15	NA	 See , et Alver sõnagagi vendade järgi ei küsinud , vaid jalutamist heaks plaaniks pidas , tekitas Lilianis lisaks muule ka veidi kahjurõõmu . 
15	NA	 Mark oleks võinud seda kuulda . 
15	NA	 Siiski — oli parem , et vendi veel polnud . 
15	NA	 Ta libistas end kiirelt üle rõduääre aeda ja juhatas Alveri tagaväravast välja — juhuks , kui vennad peaksid parajasti järve poolt tulema . 
15	NA	 Oleks liiga halb õnn nendega väraval kokku saada . 
16	NA	 Nad jalutasid suvemajade aedade vahelt äärelinna poole ja nautisid ööd , mis oli nagu päeval väljakuulutatud kevadpeo jätkumine — aga seekord ainult valitud pealtnägijate jaoks . 
16	NA	 Kõik ümberringi oli kevadiselt ärevil ja elus . 
16	NA	 Puud hingasid tasakesi sooja ööõhku , sirutades äsjatärganud lehti , ja lilled kasvasid vaikse keskendunud nohinaga . 
17	NA	 Öö oli erakordne ja maikrahv selle vääriline . 
17	NA	 Vibalik , pikkade koibade otsas massiivsed martensid , lohvakas kunstnikukäega õmmeldud pluus , väga pikad ja väga paksud nisukollased viikingijuuksed selja peal hobusesabas , lõuga katmas paaripäevane habemetüügas , ühes käes avatud veinipudel ... ja suunurgas sigaret . 
17	NA	 Nagu Marlboromehe ja dogikutsika ristsugutis . 
18	NA	 Poolsihitu lonkimine viis Liliani ja Alveri ühte vanadest parkidest , mis asusid linnakese kaugemas servas . 
18	NA	 Sillutatud teeradasid ääristasid uhked saja-aastased tammed . 
18	NA	 Siin-seal kasvasid põõsapuhmad , mõne kõrgema künka tagant avanes ootamatu vaade metsalagendikule , kaugel pärnasalu sügavuses vulises kosk . 
