par_nr	head	sentence
1	 PALVERÄND UUDE MAAILMA 	 PALVERÄND UUDE MAAILMA 
3	NA	 INDREK HARGLA 
4	NA	 romaan 
5	NA	 Tänusõnad 
6	NA	 Keegi ei kirjuta pikka romaani üksi . 
7	NA	 Ma tahan tänada kõiki neid , kes aitasid mul palverännata uude maailma , kõiki neid , kes otseselt või kaudselt sellest avastusretkest osa võtsid . 
8	NA	 Kõigepealt olgu tänatud minu abikaasa Heli , kes aitas parandada igat lehekülge selles raamatus ja kelleta tammunuks ma suures osas pimeduses nendes teemades , millest kirjutasin . 
9	NA	 Ma tänan kultuuriajaloolast Astri Schönfelderit , kes käsikirja kannatlikult läbi luges ja valgustas mind olulistes detailides renessansiaegse Euroopa olmes ja naiste elus ; 
10	NA	 luuletaja Liisi Ojamaad , kes tõlkis ladina , oksitaani ja kastiilia keelest kõik need imekaunid trubaduuride ballaadid selgesse eesti keelde ja aitas mul nii seda kadunud ajastut selgemini mõista ; 
11	NA	 oma toimetajaid Linda Uustalu ja Krista Kaera vaeva ja hindamatu abi eest ; 
12	NA	 füüsikadoktor Valentin Abramovit asjatundlike märkuste ja kommentaaride eest astroloogia , salateaduste ja maagia rakenduslikes küsimuses ; 
13	NA	 literaat Juhan Habichtit , nagu ikka , osundamise eest lollustele , mida ma olin käsikirja algvarianti sisse kirjutanud ; 
14	NA	 medievalist Raul Sulbit , tema jaksas koos minuga sumbata Akvitaania ajaloo umbsõlmedes ja leidis lõpuks kadunud kuningasuguvõsa ... 
14	NA	 Raul , Akvitaania ei unusta sind ! 
15	NA	 Ma tänan Eesti Kultuurkapitali . 
16	NA	 ESIMENE RAAMAT 
17	NA	 VÕLUTEATER 
18	NA	 I Öine külaline 
19	NA	 Nad olid seitse päeva ühtejärge teel olnud , loobudes etendustest ja pikematest peatustest , sest liikusid kuuldused , et Alam-Antrauschi metsadesse on siginenud rohkesti teeröövleid . 
19	NA	 Kuigi neil midagi märkimisväärselt hinnalist – peale hobuste muidugi – polnud , ei usaldanud Gunard neid paiku , kiirustas üha edasi , et seni kuni ilusad ilmad püsivad , jõuda rikkasse Genterdami linna . 
19	NA	 Ja nii nende kahest vankrist koosnev killavoor liikuski , tõmmates ainult aeg-ajalt külade lähedastel väljadel hinge . 
20	NA	 Igavesed hulkurid - kaks meest , naine , poisihakatis , kaks hobust , kaks tuvi ja jänes . 
21	NA	 Päevavalgust jagus veel hilise õhtutunnini , öö hakul aga süüdati vankrinurkades tõrvikud , millega hobused olid juba harjunud , ning sõideti edasi . 
21	NA	 Gunard ja Rico olid vaheldumisi ohje hoidmas ja valves , Aidann pakkus ennast samuti öösiti esivankrisse pukki , aga mehed nõudsid , et ta korralikult välja magaks . 
21	NA	 Küll ta jõuab öövalves olla , kui kord oma trupiga ringi sõidab . 
22	NA	 Kiirustati Genterdami vabalinna poole , sest seal olid sel aastaajal pidustused . 
22	NA	 Aidann märkas , et lõikus oli põldudel lõppenud ja seda tähistati suurejooneliste laatadega , kuhu koomuskitegijad , silmamoondajad , rändnäitlejad ja muu seesugune rahvas oli alati oodatud . 
22	NA	 Laatade ajal peeti hilja õhtuni tantsupidusid , ja siis oli linnakodanike ning kaugemalt kokkuvoorinud rahva kukkur rohkem valla - teenistus tõotas hea tulla . 
22	NA	 Sel suvel polnud neil ju sugugi halvasti läinud . 
22	NA	 Kõikjal Alam-Antrauschis , Luxembourgis , Westfalenis ja Brabanti maades tasuti neile etenduste eest heldelt ja Gunard pidas juba endamisi plaani , kuidas muretseda uued vankrid ja setukad . 
22	NA	 Varsti võib olla selleks hilja , räägiti , et ka rändteatreid hakatakse maksustama samuti kui kaupmehi ; neile taheti peale panna maanteesundus ja tollimaksud . 
23	NA	 Genterdam oli sisemaa linn , kus said kokku idast ja lõunast tulevad kaubateed . 
23	NA	 Linnast voolas läbi kena Lauble jõgi ja kauneid kunste võeti siin alati hästi vastu . 
24	NA	 Etenduste ajal Genterdamis pidi Aidann esimest korda iseseisvalt üles astuma , talle usaldati kuulus Egiptuse trikk surnud tuviga . 
24	NA	 Kõige raskem oli tuvi joonistamine , ülejäänu tuli kavaluse ja näitlejavõimete abil . 
24	NA	 Aidann kiiresti joonistas kriidiga tahvlile tuvi silueti . 
24	NA	 See pidi olema tehtud rutuga , hoogsalt ja suurelt , et oleks ka tagapool seisjatele selgesti nähtav ning ei tekiks kahtlust , et tegemist on tuviga . 
24	NA	 Siis tuli lausuda võlusõnad ja naljaka koogutamise saatel lüüa tugevalt nuga tahvlisse , otse tuvi südamesse . 
24	NA	 Tahvel oli kinnitatud pöörlevale alusele ja pärast hoopi keeras see vaatajale teise poole ning samal hetkel kukkus aluselt surnud ja veritsev päris-tuvi vaatajate ette . 
24	NA	 Trikk oli lihtne ... muidugi kui sul oli tuvipuur kenasti kaasas . 
