par_nr	head	sentence
1	 Kuues osa Vanad sõbrad 	 Kuues osa Vanad sõbrad 
2	 Esimene peatükk 	 Esimene peatükk 
3	 For sale ! 	 For sale ! 
4	NA	" Nagu alati , ei hoomanud Luik hetke , kui alateadvuse Maracoti sügavusest ujusid välja kaks sõna , otsekui kaks merehädalist , kaks "" Estonialt "" pääsenut ja hakkasid valjusti appi hüüdma . "
4	NA	 Ta tõmbus pingule , mis juba ise kujutas endast teatavat pingutust , arvestades , et ta lebas papa Haraldi mõnusal nahkdiivanil . 
4	NA	 Kaks sõna – suureks saaki lugeda ei saanud , aga igatahes poole suuremaks kui üks ja lõpmatult suuremaks kui mitte ühtki . 
4	NA	 Ettevaatlikult , et mitte pöörata endale haide tähelepanu , võttis ta kaptenisilla seinalt päästerõnga ja viskas ookeani , sõnad klammerdusid selle külge – kergetena piisas neile ühest rõngast kahe peale - , ta ronis paati , sõudis lähemale , tõmbas nad veest välja , toimetas pardale ja valas klaasi viskit , et nad ei lõdiseks . 
4	NA	 Juhtus see , mis tavaliselt : sõnad toibusid , elavnesid ja hakkasid nõudma , et neid viidaks seltskonda . 
4	NA	 Luik teadis , et ei tohiks nende tujudele alluda , kuid , nõrk nagu ta oli , murdus . 
4	NA	 Nad sõitsid kaldale , hulkusid kaua mööda pimedaid tänavaid , kuni märkasid tulesid aknas , sõnad hakkasid kisama , et tahavad sellesse majja , nad sisenesid ja sattusid sõnade bordelli . 
4	NA	 Kus siin oli alles sagimist ! 
4	NA	 Prostituudid hakkasid kohe Luigele silma pilgutama , üks võttis tal käe alt kinni ja juhtis pehme , kuid kaugeltki mitte nii mõnusa diivani juurde kui papa Haraldi oma , ta istus , sõna vajus talle sülle , teine seadis end sisse paremal , kolmas vasakul . 
4	NA	 Luik ei hakanud vastu : ta teadis , et nii lihtsalt nad teda ära ei võrguta . 
4	NA	 Selle asemel vaatas ta ringi : ehk leiab 
5	NA	 siit , nimi- , tegu- ja omadussõnade leegionist kedagi , kelle libiido pole veel päris kustunud ? 
5	NA	 Märganud tema huvi , muutusid sõnad püsti pööraseks : nad trügisid summas ümber tema , pakkusid end avalikult , tõstsid seelikut ja näitasid säärejooksu , avasid pluusinööbidki , uimastasid lõhnaõlidega ja sosistasid kõrva roppusi . 
5	NA	 Enamuse praakis Luik kohe välja kui liiga vanad ja närtsinud ( milles polnud nende elukutset arvestades midagi imelikku ) - kui palju poeete oli neid juba tarvitanud , nendega armatsenud küll heinakuhjas , küll sirelipõõsa all , küll baldahhiinvoodil , lilleliste tapetitega magamistoas ! 
5	NA	 Mõned olid küll noored , kuid ülemäära – nendel soovitas Luik minna nukkudega mängima : ta polnud pervert ega laostanud alaealisi kõlbeliselt . 
5	NA	 Valinud välja kolm tagasihoidlikumat , malbemat , hõikas ta neid , kellega ta siia oli tulnud , ja nad läksid kõik koos välja . 
5	NA	 Nüüd oli sõnu juba viis – terve rida ! 
