par_nr	head	sentence
1	 Kohtumine Emaga 	 Kohtumine Emaga 
2	NA	 Karen Orlau 
3	NA	 Annele tänuks nõiduslike õhtute eest 
4	NA	 Linn virgus aegamisi . 
4	NA	 Tänavakivid ärkasid hämaruse pehme puudutuse peale , mis koos päevapalavusega puhus minema ka tolmu sisse keerutatud jäljemustri . 
4	NA	 Saabuv õhtu mähkis müüride ümber tumesinised loorid ja süütas väikesed kollaste klaasidega tänavalaternad , mis särasid pargipuuvõrades nagu jaaniussid heinapuhmas . 
4	NA	 Virgunud kivid tervitasid üksteist tasasel häälel ning vahetasid traditsioonilisi repliike kuninganna peatsest saabumisest nagu vanad kogenud õukondlased . 
5	NA	 Annalii hing oli rahutu . 
5	NA	 Aimus , et just täna kohtub ta esimest korda Emaga , süvenes ja hirmutas oma seletamatusega . 
5	NA	 Tema libaelu oli alanud vähem kui aasta tagasi ning kuigi ta esimesest ööst saadik teadis Ema olemasolust , ei olnud ta teda varem näinud . 
6	NA	 Ta punus oma purskkaevuveest veel niisked juuksed patsi ja lippas vana linnasüdame poole , et kivide sosinaid kuulata — võibolla loobuvad vanad müürid seekord kiuslikest mõistukõnedest ja räägivad temaga ööst ja Emast nagu võrdsega . 
7	NA	 Hall kass , kes oli end kavalalt põõsasse peitnud , kräunatas varjutaolist kuju märgates ja looma rohelised silmad kiiskasid solvunult . 
7	NA	 Vaikse sisinaga hüppas ta põõsasse , ise sügavalt rahulolematu , et oli end ootamatult ehmatada lasknud . 
8	NA	 Kivid linnasüdames kõnelesid oma üleolevalt piltlikus keeles ning Annalii ei suutnud jutus seoseid tabada . 
8	NA	 Hallseljad võisid ka tema jaoks mõistetavat kõnet kasutada , kuid neile meeldis nende unenäoline mälupiltide vahetamine rohkem . 
8	NA	 Neetud põikpäised kivid ! 
8	NA	 Tänavad ! 
8	NA	 Linn ! 
8	NA	 Ta ei teadnud isegi , kus asus see kurja juur , kas igas kivis eraldi või kusagil selle suure miljonitest kivirakkudest looma keskmes . 
8	NA	 Pettunult andis ta lähemale müürile jalaga ja kuulis selle vaikset mitmehäälset naeru , kui ta valust sisistas . 
9	NA	 Rahutus kannustas takka ja asu leidmata lonkis ta hämaruse süvenedes sihitult mööda tänavaid . 
9	NA	 Ta kräunus kurjalt ning teritas pehmel puutüvel küüsi . 
9	NA	 Kargas teeseldud ehmatusega põõsastikku peitu , kui suveööd nautivad hilised jalutajad möödusid . 
9	NA	 Aeles soojal lõhnaval rohul ja nühkis turja vastu hulluksajavalt itsitavat maad . 
9	NA	 Pilkas kive , kepseldes kergejalgselt tänaval nagu purjus paan . 
9	NA	 Seda nad kadestasid ! 
9	NA	 Võidukalt sooritas ta pahurate kivide küürutõmbunud selgadel mõne eriti kergemeelse hüppe ja kadus siis põõsastikku . 
9	NA	 Surus kibuvitsaõied vastu nägu ja hingas läbi nende õrnade õielehtede ja jumaliku meelõhna . 
10	NA	 Ema oli tulekul ! 
10	NA	 Kogu soe suveööõhk oli eelaimusest tiine . 
10	NA	 Lõputu mõõt joovastust , rahu ja sulamist ning talle antakse luba saada osakeseks hõõguvast ürgolevast ühest — nii nagu iga üksik ülbe tänavakivi on osake Linnast , sulab ta Ema kuuma lõputusse jõuallikasse ning ulbib muretu ja vabana selles turvalises kosmoseavaras üsas . 
10	NA	 Sellisena tundis Ema olemust vaid Annalii alateadvus , sest ta ise oli liialt äsja öösse sündinud , et öiste varjude looja tegelikku olemust tunda . 
10	NA	 Ta teadis ainult , et kõik see , mis eelmises elus temas sügavat õudu äratanuks , oli nüüd turvaline ja ihalusväärne , sest vari ja valgus käisid ühest sügiseööst saadik risti vastupidi . 
10	NA	 Päikesevalgus oli jälk ja hirmutav , räigetes toonides säravad nurgatagused tekitasid kõhedust , nagu varitseks seal keegi kuritahtlik , päeva pealetükkivad hääled sööbisid meeltesse ja kriiskasid kõrvus , kui ta paaniliselt pimedusest pelgu otsides nende eest põgenes . 
10	NA	 Öö jahedas süles ulpis ta aga muretu vabadusega nagu kala vees . 
10	NA	 Liiatigi oli pimeduses alati tunda Ema enese kohalolekut ja ta kaitsvat kätt . 
11	NA	 Iga ootamisehetk põletas oma venivusega . 
11	NA	 Neetud ! 
12	NA	 Kibuvitsaoksad sahisesid ehmunult , kui neid viivuks külastanud vari kärsitult kiunatades minema kihutas . 
13	NA	 Korraga Annalii peatus ja kuulatas teraselt . 
13	NA	 Täiesti juhuslikult oli kividest temani jõudnud üks selge sõnum läbi kogu selle sosinate mesilassülemisumina . 
13	NA	 Meeled kainenesid õhusrippuvaid sõnu ja seoseid püüdes , mitte et neil Emaga vähematki pistmist oleks olnud , kuid nad olid seostatud ja seetõttu tähelepanuväärsed . 
13	NA	 Ta oli ju veel nii noor ja ei osanud kuigi hästi kuulata . 
13	NA	 Nüüd aga kuulis ta sama selgelt , kui sõnumisaatja oleks temaga rääkinud . 
14	NA	" "" Ma olen meeleheitel ! "" tundis keegi kõrvalasuvas vanas viilkatusega majas . "
14	NA	" "" Ma ei suuda seda enam päevagi taluda ... "
14	NA	 Homme teeb ta seda jälle . 
14	NA	 Ja ülehomme ... igal hommikul , kui ema välja läheb . 
14	NA	 Ja see on nii valus . 
14	NA	 Ma tahan ära ! 
14	NA	 Ma tahan siit ära ! 
14	NA	 Aidake mind ! 
14	NA	" Ema ! "" "
15	NA	 Tunded , mis neid sõnu moodustasid , krampusid patjasurutud nutuhoogu ning karjusid ahastavat üksindust läbi öise õhu sama selgelt , nagu oleks valjuhäälselt appi hüütud . 
16	NA	 Annalii neelatas . 
16	NA	 Ta mäletas veel küllalt hästi , kuidas tundus öösiti patja nutta , teades , et abi ei ole loota . 
17	NA	" "" Ma ei jaksa seda enam taluda ! "" kuulis ta teise appikarjet . "
18	NA	 Viiv hiljem seisis ta juba väikeses ärklitoas , kuigi hõbetatud nikerdustega aknavõre oli talle põrgulikult haiget teinud . 
18	NA	 Üle ta verevaegusest valge õla jooksid kaks inetut tulitavat haava . 
18	NA	 See valu oli aga tühine raevu kõrval , mis teda valdas , kui ta nägi väikest tüdrukut , kes nägu patja surudes summutatult nutta nuuksus . 
18	NA	 Tänaval kinnipüütud mälupiltide järgi oli ta oodanud , et näeb noort naist . 
19	NA	 Lapse käed haarasid kramplikult ümber padja ja pikad sassis juuksed varjasid ta näo . 
19	NA	 Erksa lillelise tapeediga seinalt vaatas Annaliile nukrate vanainimesesilmadega vastu raamitud inglinägu , pealesunnitud naeratus kuulekalt väikesel nukusuul . 
20	NA	 Annalii istus tasakesi voodiservale ja silitas ettevaatlikult nutja sassis juukseid . 
20	NA	 See vakatas ja tõstis siis pea , uurides Annaliid tõsiselt , kuid samal ajal siiski usaldavalt . 
20	NA	 Lapse huuled olid veidi paistes ning ka ta kaela õrnal valgel nahal punetasid justkui raspliga hõõrutud kohad . 
20	NA	 Aru saades , et võõras ta kaela silmitseb , peitis tüdruk selle ruttu öösärgi varju , kuid kerkiv särgiserv paljastas ta peenikesed , tursunud muljumisjälgedega jalad . 
20	NA	 Tüdruk püüdis neidki teki alla peita , kuid Annalii peatas ta , sõrme huultele surudes . 
20	NA	 Õige ettevaatlikult , justkui oleks tegemist õhukese portselaniga , sirutas ta käe lapse poole ja silitas väga tasakesi ta pehmeid juukseid . 
20	NA	 Laps jälgis iga liigutust , kuid ta pinguletõmbunud keha lõdvenes aegamisi rahustavate silituste all . 
20	NA	 Lõpuks ohkas ta südamest ja põimis oma käed ümber ootamatu külalise , kes paistis teda lohutada tahtvat . 
21	NA	 Toas udupilvena rippuv lämmatav meeleheide ängistas Annaliid , kuid ta jäi paigale ja hällitas süles kerratõmbunud last . 
21	NA	 Too puges ninapidi peaaegu kaenla alla . 
21	NA	 Juuksesalk langes ta kaelalt tagasi ning Annalii nägi otse tüdruku teokarbina heleda kõrvalesta taga jõhkrat kraabet . 
21	NA	 Ta langetas vaistlikult pea ja puudutas vägistatud nahka huultega , et seda jahutada ja leevendada . 
21	NA	 Kriimustatud kukal lõhnas purustatud linnupesa järele . 
21	NA	 Väga ettevaatlikult maitses ta seda ööst niiskete , jahedate huultega , märkamata , et käsi , mis kaitsvalt ümber tüdruku hoidis , surus last endisest palju tugevamalt . 
21	NA	 Tüdruk ainult ohkas vaikselt , kuid ei liigutanud , rääkimata ehmunud rabelemisest . 
21	NA	 Selles väikeses kehas ei olnud kübetki elujanu , mis oleks ohtu aimanud ja sundinud vaistlikult vastu võitlema . 
21	NA	 Ta alistus vähimagi vastupanuta Annalii hingematvalt sulguvale sülelusele . 
22	NA	 Annalii ei olnud näljane . 
