par_nr	head	sentence
1	 ILMUTUS MERIKARBIST 	 ILMUTUS MERIKARBIST 
2	NA	 PRIIT URING 
3	 Eelmised olijad 	 Eelmised olijad 
4	NA	 ARTUR LEIDIS ÜHEL PÄEVAL , et nüüdsest tuleks elada teistmoodi elu , sest isade maailm oli täielikult kadunud . 
4	NA	 See kadumine oli toimunud kuidagi märkamatult , samal ajal kui tema enda eksistents alles avardus ja kujutas endast täiesti omaette nähtust . 
5	NA	 Tegelikult oli Artur oma õnnesse hoolimatult suhtunud nagu oleks see mingi kuldraha , mille sära iial ei tuhmu . 
5	NA	 Kullast oli ju ka Tutanhamoni surimask , mis muistsel ajal Egiptuses surnud vaarao sarkofaagi asetati ja kui siis tema viimne puhkepaik meie ajal juhuslikult uuesti avastati ja lahti kaevati , säras näokate niisama kirkalt nagu siis , kui see omal ajal valmistati , nii et aastatuhandete kulg polnud selle läiget kübetki vähendanud - see oli vaid üüratu aeg nähtamatu olnud . 
5	NA	 Tutanhamon ise oli kahjuks juba surnud , kui see kaunis kuldese sepistati . 
5	NA	 Nii ei saanudki ta näha ega teada midagi oma õnne teispoolsest ilust , mis alles siis särama lõi , kui teda ennast enam elavate seas polnud . 
5	NA	 Aga võib olla suhtus temagi oma õnnesse hoolimatult ega teadnud selle mõningatest aspektidest midagi . 
6	NA	 N sajandit hiljem saabusid Läänemere äärsesse Eestisse kristlastest kontvõõrad Germaaniast . 
6	NA	 Esialgu imbusid sisse maakuulajad musta linase pika rüü varjus tulevast strateegilist platsdarmi uurima , võltsettekäändeks paganate ristimise pakiline vajadus , mille sakraalsust lisaks tugevama õigusele tõestas ka Rooma paavsti asjakohane bulla . 
6	NA	 Tõsi küll , ettevaatus asendus mõne aja pärast kristliku verejanuga , mille täielikuks rahuldamiseks kahekümne aasta jooksul löödi maha enamus võitlusvõimelisi mehi ja vägistati enamus suguküpseid naisi . 
6	NA	 Ometi peetakse seda esivanemate muistset vabadusvõitlust isegi heroiliseks ajajärguks eestlaste varasemas eksistentsis . 
6	NA	 Tegelikult jooksis õnnetus õnnetuse otsa kinni , vahepeal juhtus olema ikalduseaastaid , siis puhkes mitmel korral katk ja lõpuks mandus kõik kaotatud vastupanu järgsesse ajuvabasse vegeteerimisse . 
7	NA	 Sestpeale hakkasid allesjäänud eestlased hingeliselt kiratsema , kuigi nende suhtluspartneriteks omataoliste kõrval olid endiselt peamiselt puud ja põõsad , pinnavormid , ohvrikivid , allikasilmad , loodusilmingud , Kuu ja Päike ning laotus pea kohal . 
7	NA	 Lisaks koolnute hinged . 
7	NA	 Neid oli lõputu hulk ja nendega võis suhelda suud paotamata ... 
8	NA	 ESIMESENA SURI VÄHKI ARTURI EMA tuhande üheksasaja seitsmekümne kuuendal aastal . 
8	NA	 Vanaisa matusteks olid ta säilmed juba kaks aastat kääpas lebanud . 
8	NA	 Küllap olid ema maised jäänused nii meeter kaheksakümne sentimeetri sügavusel mullapõues asuvas suletud kirstus juba kõdunema jõudnud hakata . 
8	NA	 Ehk olid kalmule istutatud paradiisiõunapuu juured juba kirstulaeni jõudnud , laudade vahelt sissegi pugenud ning imesid nüüd kapillaarrõhkude erinevust naturaalse osavusega ära kasutades tema ema mateeriast endale kasvuks ja kandmiseks elujõudu ning muud head-paremat . 
8	NA	 Igatahes tavatses Artur selle õunapuuga mõttes juttu vesta , kui ta Jaanipäeva-eelsel surnuaiapühal Põltsamaal vanemate haual käis ning nende hingedele oma eluasjadest aru andis , kuigi ta , peab tunnistama , seda lahkunutega suhtlemise kommet esialgu mitte , et eitas , vaid koguni naeruväärseks atavismiks pidas . 
8	NA	 Aga paradiisiõunapuu õitses ja õilmitses , kandis vilju , neid rippus okstel rohkesti , nad olid kõik pöidlaotsa suurused pabulad ning hästi punased . 
8	NA	 Ainult maitsesid mõrult . 
9	NA	 Teisena suri vanaisa , kes oli enne jõudnud saada üheksakümne nelja aastaseks . 
9	NA	 Ta kustus kevadel , enne taimede vegetatsiooniperioodi algust meie sajandi seitsmekümne kaheksandal aastal . 
9	NA	 Loodus oli veel tärkamata aga kohe-kohe tärkamas . 
9	NA	 Nende suguvõsas surdi alati kevadeti , täpsemalt öeldes , pärast talvist pööripäeva , seega siis peale Jõulusid ja Nääridest alates kuni Jaanipäevani . 
9	NA	 See oli lahkumine valguse kasvu aegu , mis muistsete õpetuste kohaselt tähendab ühtlasi tagasipöördumatust , loobumist viimasest kehaolekust eelnevate lugematute kehajadade päraotsas . 
9	NA	 See oli see õige vabadus , priius kallis aare , mida enamus sündivaid ja surevaid eestlasi ilma lisatingimuseta otse loomulikul kombel kätte saavad . 
