par_nr	head	sentence
1	 Vabaduse kõrgeim määr 	 Vabaduse kõrgeim määr 
2	NA	 Indrek Hargla 
3	NA	 romaan 
4	NA	" "" Kõigi riikide , nii uute kui vanade põhialuseks peavad olema head seadused ja head relvad ; ja kuna halvasti relvastatud riigil ei saa olla häid seadusi , siis sellest järeldub , et kui riik on hästi relvastatud , on tal ka head seadused . "" "
5	NA	 Niccoló Machiavelli 
6	NA	 Esimene raamat 
7	NA	 Kangelaste veri 
8	NA	" "" On vägivald , mis vabastab , ja vägivald , mis orjastab ; on vägivald , mis on moraalne ja vägivald , mis on ebamoraalne . "" "
9	NA	 Benito Mussolini 
10	NA	 Kohe , kui külavanem Dvaion kuulis , et kuningas Rayanos IV ja tema venna , mässava prints Arasthavani väed võivad teispool nõmme , siit vaid kümmekonna miili kaugusel tasandikul kokku põrgata , andis ta külale käsu kõik väärtuslik ja hästiseisev toidukraam peidukohtadesse maasse kaevata , paariks nädalaks vajalik kaasa võtta ning naiste-lastega mägedesse pakku minna . 
10	NA	 Emma-kumma venna maleva sattumine Pärnaorgu tähendanuks selle tühjaksröövimist , elanike tapmist ja vägistamist , nagu seda oli seitsmeaastase kodusõja jooksul juba kaks korda ette tulnud . 
10	NA	 Tühi küla ehk jäetakse rahule või äärmisel juhul pistetakse õelusest põlema ... 
10	NA	 Aga puid meil on , otsustas Dvaion , küla ehitame uuesti üles , inimesed-loomad jäävad ellu . 
10	NA	 Et krahv Salizmak oli kevadel maha tapetud ja tema loss rüüstatud - kumb vaenupool seda tegi , ei teadnud Pärnaorus täpselt keegi , sest Rayanose ja Arasthavani sõjas vahetasid ülikud pooli sagedamini kui nende naised kleite - siis polnud ka makse enam keegi küsima tulnud . 
10	NA	 Ja kui pole isandat , siis pole ka kelleltki kaitset oodata ega hüvitust loota . 
10	NA	 Ega kelleltki uute majade ehitamiseks metsast puude tarbeks luba küsida . 
10	NA	 Nii et mägedesse . 
11	NA	 Need üksikud , kes pakkuminekust ei hoolinud või seda enam ei suutnud , olid aga kahe nädala pärast elus ja terved . 
11	NA	 Kumbki kuningliku venna malev polnud Pärnaoru lähedusse sattunud . 
11	NA	 Lahing oli aga nähtavasti toimunud , sest öösiti nähti mitut hundikarja üle nõmme itta liikumas . 
11	NA	 Need kiskjad ei ole kadedad , ulgumisega annavad liigikaaslastele hobuse- ja inimesekorjustest teada . 
12	NA	 Igaks juhuks käskis Dvaion külas öösiti valvet pidada . 
12	NA	 Ja külavanema vaist ei vedanud alt - nagu hiljem selgus , siis kaks päeva pärast lahingut jõudis Pärnaorgu surmani väsinud ja nälginud meestesalk . 
12	NA	 Neid oli viis , ja kui Pärnaoru omad end haakide , kirkade , hangude , kootide ja jahivibudega relvastatult ritta seadsid , lõid põgenikud käega ja ütlesid , et tahavad vaid süüa ja paar päeva puhata . 
13	NA	 Ajad olid metsikud ja igaüks pidi ise enda eest väljas olema . 
13	NA	 Hädalisele pole Pärnaorus kunagi abi keelatud , ent seekord küsis Dvaion ravi ja moona eest tasu . 
14	NA	 Mornilt heitis võõraste salga pealik külavanema ette oma kukru , kuid Dvaion lükkas selle tagasi . 
15	NA	" "" Salizmaki lossis ei peeta enam ammu laata , "" sõnas ta . "
15	NA	" "" Riistu müütavad rändkaupmehed ei käi meil enam . "
15	NA	" Ja teie veeringutega pole meil midagi teha . "" "
16	NA	" "" Mida sa siis tahad ? "
16	NA	" Näed , meil endilgi pole midagi peale haavade ja tühja kõhu , "" urises pealik vastu . "
17	NA	" "" Kaks päeva saame teid toita ja ravitseda . "
17	NA	 Siis suudate ise edasi minna . 
17	NA	 Kuhu , pole enam minu asi . 
17	NA	" Ja viie peale jätkub teile ka kahest mõõgast ja kolmest pussnoast . "" "
18	NA	 Sõdalased valisid elu ja täis kõhu ning viis relva vahetasid omanikku . 
18	NA	 Dvaion eraldas meestele vana küüni küla serval , seal käisid vanad naised mehi tohterdamas , keetsid rammusat leent ja üritasid posida . 
