par_nr	head	sentence
1	 KUSTUMATU VALGUSE MAAILM 	 KUSTUMATU VALGUSE MAAILM 
2	NA	 Tom Mõttusele in memoriam 
3	 l 	 l 
4	NA	" "" Halva ilma tõttu jääb jalutuskäik täna ära ! "" "
5	NA	 Paks naisvangivalvur , keda Pumbaks hüüti , lõugas koridoris . 
5	NA	 Lajatasid löögid raske võtmega vastu kambri ust . 
5	NA	 Edasi järgmise ukse juures . 
5	NA	 Aegamisi hääl ja kolksatused kaugenesid , andes maad tavapärasele vaikusele . 
6	NA	 Poisid lamasid naridel . 
6	NA	 Jalutuskäik oli pisiasi kõigi asjade seas , mis nende jaoks olid nüüd ära jäänud . 
6	NA	 Sellepärast ei tasunud tõusta . 
6	NA	 Sellepärast ei tasunud end liigutada . 
7	NA	 Vaevalt leige radiaator . 
7	NA	 Paksud kivimüürid õhkusid rõskust , mis tungis üdini , pani kongis õhu kopitama . 
7	NA	 Puhvaikat ei saanud magadeski seljast . 
7	NA	 Vanast viledaks kulunud puuvillatekist polnud abi . 
7	NA	 Sel aastal paistis külm talv olevat . 
8	NA	" "" Juba kolm nädalat pole välja saanud ! "" ütles keegi tülpinult . "
9	NA	" "" Sel hooral pole lihtsalt viitsimist ! "
9	NA	" "" Eeskirjades "" on ometi ette nähtud üks tund jalutuskäiku iga päev ! "" "
9	NA	 Paistis olevat Munapea , uustulnuk . 
9	NA	 Vanadest olijatest poleks keegi nii tobeda tekstiga lagedale tulnud . 
10	NA	" "" Ette nähtud ! "
10	NA	 Ha-haa , sa alles hakkad teada saama , mis sulle ette nähtud on . 
10	NA	 Kui sind kiitsamajja topitakse , küll siis näed . 
10	NA	" Poisu , sinuga pole vist isegi jalgpalli mängitud ? "" "
11	NA	" "" Mis kuradi jalgpalli ? "" "
12	NA	" "" Kõige tavalisemat . "
12	NA	 Lendad seinast seina nagu pall ! 
12	NA	" Kui mendid sulle kesta hakkavad andma . "" "
13	NA	 Kuus poissi puhkesid üksmeelselt naerma . 
13	NA	 Munapea sattus segadusse . 
13	NA	" Kere alles valutas tugevast "" sissekirjutusest "" . "
13	NA	 Kaks nädalat ei saanud saia ega võid . 
13	NA	 Vanemad olijad püüdsid igasugu nõksudega tüssata . 
13	NA	 Kogu aeg ole valmis alttõmbamisteks , uuteks ebameeldivateks üllatusteks . 
14	NA	" "" Polegi "" meeskonda "" enam tükil ajal näha olnud . "
14	NA	 Sadisti tead , toda lühikest leitujupatsit , too pani korra mulle sihukese tongi jalaga munadesse , et rebumaitse oli suus ! 
14	NA	" Oma viis minti olin koridoris kägaras ! "" "
14	NA	 Kõneleja oli Goga , üks nn. Baita pundist . 
14	NA	" See noortejõuk tegeles "" väljatõstmistega "" , vabastas kaaskodanikke , enamasti omasuguseid noori , riietest , jalatsitest , rahast . "
15	NA	" "" Toda punase näoga tüüpi ? "
15	NA	 Miks ei , sain ta käest kutsas hüvad nahad ! 
15	NA	" Peaks ta vabaduses mulle ette jääma , "" vastas kutt , keda hüüti Patakaks . "
15	NA	 Patakas oli vana kaader , Sindist ja muudest urgastest läbi käinud . 
16	NA	 Poisid naersid . 
16	NA	 Kuid see oli kummaline naer . 
17	NA	" "" Me oleme võimelised naerma , isegi kui meid pekstakse , "" mõtles poiss , kelle hüüdnimi oli Metsavend . "
17	NA	 Ta tõusis , laskis end naride vahele rippu ja hakkas kätekõverdusi tegema . 
17	NA	 Temagi oli juba mitu kuud Patareis olnud , kuid siin kambris alles teist päeva . 
18	NA	" "" Sina , kas tahad Schwarzeneggeriks hakata või ? "" kuulis ta hõiget . "
18	NA	 Ta jätkas rahulikult . 
19	NA	" "" Teeks ka võimlemist , "" ütles Goga . "
20	NA	" "" Ei viitsi , "" vastas Patakas . "
21	NA	" "" Hei , mida sa õige taidled ! "
21	NA	" Sinuga räägitakse ! "" "
21	NA	 Sama hääl . 
