par_nr	head	sentence
1	 Continental 	 Continental 
2	NA	 Kellelt : Inger Pindmaa < Inger. Pindmaa@mail.ee > 
3	NA	 Kellele : < ilmar@eskl.ee > 
4	NA	 Teema : No tere siis 
5	NA	 Kuupäev : 25.07.2000 11 : 12 
6	NA	 Suurus : 1 
7	NA	 Tervitus maailma äärelt ! 
8	NA	 Eks maailma äär ole ikka seal , kus meri vastu tuleb . 
8	NA	 Meie baas asub poole kilomeetri kaugusel suurest veest . 
8	NA	 Saab täiesti elada . 
8	NA	 Isegi elekter on majas ja laka eesotsas on madratsijagu värskeid heinu , nagu Samuel ütleb . 
8	NA	 Tema magab lakas . 
8	NA	 Seal all on üks suur ruum , mis on kergete vaheseintega kolmeks tehtud . 
8	NA	 Keskel on köök , kust saab otse lakka . 
8	NA	 Pererahvas elab ühel pool kööki ja mina teisel pool . 
8	NA	 Loodan , et siin keegi salapärasel kombel surma ei saa , nii et ruumide täpsemat kirjeldust pole vaja . 
8	NA	 Minu toas on siiski hulk nimetamisväärseid asju – vana harmoonium , mille nad lasevad korda teha ja mida ma loodan salamahti natuke proovida , ja üks roositud tekk vanal puuvoodil . 
8	NA	 Magamiskoti sees on värsked heinad või õled , vist ikka õled . 
8	NA	 Ja vanad põrandariided on maas . 
8	NA	 Mu toas on ka üks petrooleumilamp , petrooleum sees . 
8	NA	 Ma ei ole seda veel põlema pannud . 
8	NA	 Mulle meeldib , et vanad asjad leiavad kasutust . 
8	NA	 Aga minu poolel asub ka progressi avangard Karli vana arvuti näol , internetiühendusega , nagu Sa mu kirja järgi arvata võidki . 
8	NA	 Voodi asub minusuguse külmavarese õnneks soemüüri taga , muidu oleks liiga rõske . 
8	NA	 Pliiti köetakse , alguses ajas natuke suitsu sisse , ja soemüür on leige . 
8	NA	 Arvasin , et krabisev magamiskott ei lase mul magada , aga esimese öö magasin küll suurepäraselt . 
8	NA	 Kõik olid juba üleval , kui mina ärkasin . 
8	NA	 Jõudsin vaevalt kohvi juua ja merele tere ütlemas käia , kui Karinil oli juba söök valmis , kartul ja pekikaste ja kaasavõetud tomateist ning kurkidest tehtud salat . 
8	NA	 Muuseas , Karin on toekas nagu taluperenaine muistegi . 
8	NA	 Siin aias kasvab sibulaid , tilli ja lilli ka , nii et kui kaasavõetud kraam otsa saab , on proviandile ( kartul ja soolaliha ) midagi kõrvale võtta . 
8	NA	 Päeval olevat parem tuld mitte teha , ikka sisseajamise pärast . 
9	NA	 Peale sööki tegime koosoleku , kus Karl meile eesmärgid püstitas ja nende saavutamise vahendeist rääkis . 
9	NA	 Niisiis meie Samueliga kirjutame kumbki ühe miniromaani ehk romaanikese ja sobitame need pärast omavahel kokku , nii et Karl ei tea , kes missuguse osa kirjutas . 
9	NA	 Mil moel me oma erinevad osad kokku klapitame , olevat meie asi . 
9	NA	 Karl väljendas arvamust , et kuigi Samuel pole varem kirjatöös kätt proovinud ja minu artikleid pole Karl ka enam ammuilma lugenud , määrab ta eksimatult ära , kes mida on kirjutanud . 
9	NA	 Karl on minu meelest alati natuke meesšovinist olnud . 
9	NA	 Küllap pidas ta meie erinevate ametite ja iseloomu kõrval silmas ka seda , et mina olen naine ja Samuel mees ning oma väikeste skandaalidega üpris isase inimese kuulsuse võitnud . 
9	NA	 Mulle teeb see kõik pisut nalja ja on omamoodi põnevgi . 
9	NA	 Kardan ainult , et Samuel kukub jooma ja meie kirjanduslikust eksperimendist ei tule midagi välja . 
9	NA	 Aga esialgu on kõik korras ja Samueli silmad ja nina vaatavad ebamäärases vanuses habeme seest üpriski reipalt . 
9	NA	 Kaalul on kolmeliitrine pudel prantsuse veini . 
9	NA	 Võtsime kokku ka oma sõjanõukogu . 
9	NA	 Samuel pakkus välja , et tema peategelane on pisut laiast ilmast eemale tõmbunud nagu meiegi , põhjuseks näiteks mehe truudusetus . 
9	NA	 Samuel võttis siis “ naispeaosa ” enda täita . 
9	NA	 Mina võin seetõttu kirjutada suvalise stoori , ainult et peategelane olgu mees . 
9	NA	 Otsustasin veel , et mu tegelase keelekasutus on steriilne . 
9	NA	 See tuleks mulle kasuks ja aitaks mul vabaneda nii-räägivad-kõik-stambist . 
9	NA	 Pärast paneme need asjad sel moel kokku , et Samueli tegelane tõlgib minu raamatut . 
10	NA	 Esialgu läksin mere äärde päevitama ja Samuel läks Karliga kalale . 
10	NA	 Kuhu Karin läks , ma ei tea , igal juhul ta minu seltskonda ei igatsenud , mille üle ma põrmugi ei kurvasta , sest pärast Sulle kirjutamist kavatsen oma romaani peale mõelda ja igasuguseid naistejutte vältida . 
11	NA	 Jaluta Nutsuga kaks korda päevas . 
11	NA	 Ja minu lillekest kasta kaks korda nädalas . 
11	NA	 Ära vastupidi tee . 
12	NA	 Tšauki ! 
12	NA	 I. 
13	NA	 Kellelt : Inger Pindmaa < Inger. Pindmaa@mail.ee > 
14	NA	 Kellele : < ilmar@eskl.ee > 
15	NA	 Teema : niuhti 
16	NA	 Kuupäev : 30.07.2000 15 : 07 
17	NA	 Suurus : 1 
18	NA	 Hei-hei ! 
19	NA	 Tervitusi suvitajailt . 
19	NA	 Nädal läinud nagu niuhti . 
19	NA	 Ilm on tore . 
19	NA	 Täna pidas Karl meiega teise koosoleku . 
19	NA	 Rääkis ohtudest , mis algajaid kirjutajaid varitsevad – soov oma põhimõtteid tegelaste suu läbi deklareerida , halb dialoog , ebausutavad tegelased , kusjuures häda ja viletsus seisneb sageli selles , et näiteks kolmekümne aastase naise ( nagu mina paari aasta pärast ) ja neljakümne aastase mehe ( umbes Samuel ) mõtteid , mälestusi ja tundeid omistatakse vastassoost teismelisele , läbiva joone puudumine ( alguses oleks nagu hirmus paljust kirjutada , aga pärast selgub , et see kõik on tüütu möga ) jne. 
19	NA	 Ma rohkem ei viitsi . 
19	NA	 Karl pole ise ühtegi romaani kirjutanud ja minu tagasihoidliku märkuse peale nähvas midagi omletist ja munemisest . 
19	NA	 Aga üldiselt elame sõbralikult . 
20	NA	 Kui Karin “ romaanikooli ” kuulama tuli , kukkus Karl edvistama ja Samueli nöökima . 
20	NA	 Karinit lähemalt vaadates hakkas mind vaevama mõte , et olen teda kuskil varem näinud . 
20	NA	 Rääkisin sellest pärast Samuelile . 
20	NA	 Too punastas natuke ( ohoo ? ! ) ja ütles , et on Karinit maalinud ( “ Kevad mägedes ” voonakeste ja lopsaka suuresilmse Primaveraga ) . 
20	NA	 Ära , palun , mind vanaks salakavalaks nõiaks pea , aga kohe põnevam on , kui mingit mängu saab jälgida . 
20	NA	 Mu meestegelane jälgib ka mängu ja on varsti ise võrgus . 
20	NA	 Ehee ! 
20	NA	 Paras talle ! 
21	NA	 Mis Karinisse puutub , siis oleme täiesti rahuldavad suhted sisse seadnud . 
21	NA	 Jututamine pole õnneks ta tugevaim külg . 
21	NA	 Nii võin rahumeeli ise lobiseda , kui tuju tuleb . 
22	NA	 Mu tegelase steriilne keelekasutus on ta mõttemaailma nakatanud . 
22	NA	 Tegelikult on mõttemaailma ja keelekasutuse vahekord minu arvates vastupidine . 
22	NA	 Nojah , aga ma pean tekitama ju tegelikkuse illusiooni . 
23	NA	 Võiksid natuke ringi sõita , kas või meid vaatama tulla . 
23	NA	 Kui tuled , haara nagist mu vana sinine kilekas kaasa . 
23	NA	 Pilved kerkivad . 
23	NA	 Ja too midagi magusat ja puuvilju ! 
24	NA	 Selleks korraks kõik . 
24	NA	 I. 
25	NA	 Kellelt : Inger Pindmaa < Inger. Pindmaa@mail.ee > 
26	NA	 Kellele : < ilmar@eskl.ee > 
27	NA	 Teema : Vaat siis 
28	NA	 Kuupäev : 04.08.2000 22 : 46 
29	NA	 Suurus : 1 
30	NA	 Tere ! 
31	NA	 Pärast Su ärasõitu hakkaski sadama . 
31	NA	 Külmavõitu on ka . 
31	NA	 Peame Samueliga oma korralisi koosolekuid lakas . 
31	NA	 Küsib , mis ma ühel või teisel puhul ütleksin . 
31	NA	 Vahel lobiseme niisama ja siis ta lööb äkki endale plaksti vastu pead , nagu tapaks sääski . 
31	NA	 Neid on siia ka tekkinud , aga pole viga , on hullematki nähtud . 
31	NA	 Kui S. ennast pähe peksab , on ta minult mõne väljendi ära ajanud . 
31	NA	 Minul ei ole temalt küll midagi laenata , sest minu tegelane on intelligentne ja igavavõitu . 
31	NA	 Samuel on siin kõikipidi viisakas – ei joo , ei ropenda , ei tiku mulle ega Karinile ligi . 
31	NA	 Ei vasta üldse oma immitsale . 
31	NA	 Võibolla on seda talle asjata omistatud . 
31	NA	 Ta ei ole minu meelest üldse edev , vähemalt Karliga võrreldes . 
32	NA	 Kirjutamine , so teise inimese kesta pugemine on üks imelik asi . 
32	NA	 Vahel tuleb nagu iseenesest midagi sellist , mida ma kunagi mõelnud ja tundnud ei ole . 
33	NA	 Peaksid ilmad ometi uuesti soojaks minema , saaks vähemalt päevitada ! 
33	NA	 Head aega ! 
33	NA	 Innu . 
34	NA	 Kellelt : Inger Pindmaa < Inger. Pindmaa@mail.ee > 
35	NA	 Kellele : < ilmar@eskl.ee > 
36	NA	 Teema : Re-ro 
37	NA	 Kuupäev : 06.08.2000 08 : 57 
38	NA	 Suurus : 1 
39	NA	 Re-ro ! 
39	NA	 Re-ro ! 
40	NA	 Kui Sa ei tea , mis see on , tuleta vanaema repertuaari , neid naisansambli laule meelde . 
40	NA	 Mingi gruusia laul , punane . 
40	NA	 Igal juhul on see tervitus päikesele . 
40	NA	 Jõin hommikul vara mere ääres kivi otsas kohvi ja vaatasin , kuidas päike tõuseb . 
40	NA	 Samuel liitus ka minuga . 
40	NA	 Nüüd lõdisen soemüüri taga . 
40	NA	 Tema istub köögis . 
40	NA	 Mina pole küll märganud , et ta Kariniga mingit liini ajaks , oli kunagi mis oli . 
40	NA	 Karl peaks igal juhul nende asjade suhtes , mis sellal juhtusid , kui ta kodunt hüppes oli , suuremat tolerantsust ilmutama . 
40	NA	 Kui Karlile ja Karinile edevust jagati , kahmas Karl suurema tüki endale . 
40	NA	 Varem ma mõtlesin salamisi , et Karlil oleks võinud moodsama väljanägemisega naine olla , aga nüüd olen vastupidisel arvamusel – imelik , et temasugune edev , armukade egoist endale nii toreda ja kena naise sai . 
40	NA	 Ehee ! 
40	NA	 Muidugi see kõik pole minu asi ja lõpuks olen ju nende külaline . 
40	NA	 Aga belletristlik tegevus on mulle mõju avaldanud ja ma lihtsalt pean teiste inimeste käitumise tagant nende iseloomujooni peilima . 
40	NA	 Olgu , lõpetan , sööma kutsutakse . 
40	NA	 I. 
41	NA	 Kellelt : Inger Pindmaa < Inger. Pindmaa@mail.ee > 
42	NA	 Kellele : < ilmar@eskl.ee > 
43	NA	 Teema : ai-ai-oi 
44	NA	 Kuupäev : 12.08.2000 10 : 32 
45	NA	 Suurus : 1 
46	NA	 Tere ! 
47	NA	 Eile juhtus meil siin piinlik lugu . 
47	NA	 Karl käis pudeliga ringi ja nuias muudkui Samueli , et tulgu talle seltsiks . 
47	NA	 Väga inetu , kui mõelda , mis seisus S. praegu on . 
47	NA	 Aga Samuelist ei saanud õnneks asja ja K. tõmbas üksinda nina täis ning hakkas mulle üleliigset tähelepanu osutama . 
47	NA	 Kui S. mind lausa oma kehaga kaitses , lõugas Karl , et mida ta endast õige arvab – ega kõik naised tema omad ole ja muud haiget loba . 
47	NA	 Loodan , et Karin ei kuulnud , aga kui kuulis , saab aru , et asi pole minus , vaid Karli vanas ja praegu küll põhjusetus armukadeduses . 
47	NA	 Aga mis ma kaeblen , ise tahtsin teiste inimeste kohta tähelepanekuid teha . 
47	NA	 Minu meelest Samuel teeb ka – minu kohta igatahes . 
48	NA	 Täna paistab õnneks , et asi pole liiga pingeliseks läinud . 
48	NA	 Karl tegi jälle töökoosoleku , poetas justkui muuseas paar vabandavat sõna ja rääkis meile , et tegelikult pole oluline , mida ja millest kirjutada , vaid kuidas kirjutada . 
48	NA	 Kui tekstil on pisut arusaamatuse lumma , mõeldakse filosoofia ise juurde . 
48	NA	 Mõtlevad need , kes mõtlevad , suurem osa loeb ajaviiteks , nii et peab lihtsalt löövust olema . 
48	NA	 Samuel ütles , et tema loeb ka ajaviiteks , et on kõigesööja ja kõigelugeja . 
48	NA	 Üldiselt käib see minu kohta samuti , kuigi praegu tahaksin õudselt puuvilju saada . 
48	NA	 Hakkasin mõtlema , et tõlgitav raamat võiks vabalt esimese veerandiku juures pooleli jääda . 
48	NA	 Rääkisin Samuelile ka . 
48	NA	 Hakkame varsti otsi kokku tõmbama . 
49	NA	 Tunnen , et tahan igasuguste sekelduste juurest kirjutamise juurde . 
49	NA	 Inger . 
50	NA	 Kellelt : Inger Pindmaa < Inger. Pindmaa@mail.ee > 
51	NA	 Kellele : < ilmar@eskl.ee > 
52	NA	 Teema : ohsaa 
53	NA	 Kuupäev : 13.08.2000 19 : 41 
54	NA	 Suurus : 1 
55	NA	 Tohoo pele , 
56	NA	 suutsin Sinu käest ka kirja välja meelitada . 
56	NA	 Ära minu pärast muretse ja sellele väikesele episoodile , mida ma Sulle rohkem nalja pärast kirjeldasin , et midagi ikka kirjutada oleks , mingit erilist tähelepanu pööra . 
57	NA	 Täna on tore päev ! 
57	NA	 Lugesime oma esialgse töö lõppenuks ja andsime teineteisele lugeda . 
57	NA	 Samuel ütles , et talle meeldib minu osa , olevat stiilne ja süvendavat tema arvamist minust . 
57	NA	 Tema arust on ta enda osa puder ja kapsad . 
57	NA	 Ei ole , aga imelik see on . 
57	NA	 Ei kahtlustaks küll , et Samuel on selle kirjutanud . 
