par_nr	head	sentence
1	 Glorie igavene kohalolek 	 Glorie igavene kohalolek 
2	NA	 André Trinity 
3	NA	 Mõlemad arvasid , et pisike Dornan magab . 
3	NA	 Aga ta oli üleval . 
3	NA	 Istus magamistoa uksel ja kuulas , kuidas isa ja keegi võõras mees rääkisid . 
4	NA	" "" See oleks äärmiselt jabur , kui laseksin tal alati teha nii nagu tema seda soovib , "" rääkis võõras . "
4	NA	" "" Küsimus on võimus ! "
4	NA	 Iga inimesega on nii , et kõigepealt proovitakse teise inimese taluvuse piirid järele , et siis oma käitumisega kuhugi närvesöövale piirile pidama jääda . 
4	NA	" Tead , ma olen juba sellises seisundis , et annaksin ükskõik mida , kui ta ainult sinu juurde tagasi tuleks . "" "
5	NA	" "" Sa tahad Glorie siia tagasi saata ? "" pahvatas Beumler ärritunud toonil . "
6	NA	" "" Ei , mitte seda ... "
6	NA	 Ma ei tea , vist küll . 
6	NA	 Kas see oleks mõeldav ? 
6	NA	 Ma mõtlen , et sättida kõik kuidagi nii , et Glorie tuleks sinu juurde tagasi ja rahu majas . 
6	NA	" Dornanil oleks kindlasti hea meel . "" "
7	NA	" "" Hull oled peast või ? "" nähvas Beumler . "
7	NA	" "" Ma ei taha teda siia ringi nuhkima ja mind kamandama . "
7	NA	 Tead , ma aimasin , et kui sina juba kord mu ukse taga oled , on õnnetus käes . 
7	NA	" Ma olen harjunud Dornaniga kahekesi hakkama saama , meil on normaalne isa-poja suhe ja ma ei taha , et Glorie tuleks seda rikkuma . "" "
8	NA	" "" Jumal küll , ta on ju ikkagi poisi ema ! "" "
9	NA	" "" Mis see loeb ? "" katkestas Beumler . "
9	NA	" "" Mida kuradit see loeb ? "
9	NA	 Mõtle nüüd õige järele ! 
9	NA	 Pool aastat tagasi marssisid sa siit uksest pudeliga sisse , kindla nõuga Glorie endale saada . 
9	NA	 Ma isegi ei mäleta , mis kärbseid sa mulle pähe ajasid , aga nüüd on ta sinu . 
9	NA	 Kõik ! 
9	NA	 Pealegi , ega me ei sobinudki eriti hästi . 
9	NA	 Sinuga tekkis tal suhe ainult tänu sellele , et ma kõik ööd ja päevad all laboris kükitasin . 
9	NA	 Ja nüüd , kui ma hakkan oma projektiga just valmis saama , tahad sa ta mulle tagasi tuua ! 
9	NA	 Mul ei ole sellist õnnetust tarvis . 
9	NA	" Kas Glorie ikka ise teab ka , mida sa siin üritad ? "" "
10	NA	" "" Ei tea . "
10	NA	" Aga viimasel ajal ta muust ei räägigi , kui tore tal sinuga oli , "" vastas võõras . "
10	NA	" "" Tal on nagu mingi kinnisidee minust sind kasvatada . "
10	NA	" Justkui oleksin ma mõni närune toataim , kelle kasvamissuunda saab keppide ja redeli abil muuta . "" "
11	NA	" "" Oh õudust ... "" ohkas Beumler . "
12	NA	 Nad jäid vait . 
12	NA	 Kraapsatusega süttis tikk . 
12	NA	 Keegi tegi suitsu . 
13	NA	 Dornan istus praokil uksel ja näppis närviliselt oma trussikuid . 
14	NA	" "" Tead , kallis mees , kui ma peaksin mingil põhjusel nüüd Glorie uuesti tagasi võtma , arvaksin igal päeval , et ega ma viimati vaimselt haige ei ole . "
14	NA	 Meditsiin ei leiaks taolisele käitumisele korralikku terminitki . 
14	NA	" Elu-persse-keeramise-sundus ! "" "
15	NA	" "" Aga sa ju ikka veel armastad teda , kas pole ? "
15	NA	" Ja tema armastab sind . "" "
16	NA	" "" Armastab mind ? "
16	NA	 See on õgiv armastus ! 
16	NA	 See on infantiilne omamistung ja ebainimlik väljapressimine . 
16	NA	 Ta tahab kõike omada ! 
16	NA	 Kui see võimalik oleks , elaks ta kõikide ilusate meestega koos ja kamandaks neid . 
16	NA	" Vahel mulle tundub , et ta pole üldse inimene ... "" "
17	NA	" "" Muuseas , sellest tahtsin sinuga juba ammu rääkida , aga ma ei julgenud taolise jutuga lagedale tulla . "" "
18	NA	" "" Misasja ? "" "
19	NA	 Isa pahur toon sundis pealt kuulavat poissi võpatama . 
19	NA	 Võõras tasandas häält . 
20	NA	" "" Glorie isiksusesära ja loomuomane ainuotsustamise voli on tegelikult ainult üks vaimuande osa . "
20	NA	 Seda võib kohata paljude naiste juures , nagu ka rohekassiniseid silmi ja täiuslikku keha . 
20	NA	 Sellisena on ta nagu paradiislik indiviid - unistuste naine . 
20	NA	" Aga mitte naine , kes kohaneb teistega , vaid naine , kelle kompromissitus nõuab kohanemist temaga ... "" "
21	NA	" "" Ma ei saa nüüd täpselt aru , kas sa tulid siia minu naist ülistama või ? "
21	NA	" Seda kõike ma tean , mulle ei ole vaja seda üle korrata ! "" "
22	NA	" "" Aga kas sa oled tähele pannud , et vahel tekib selline tunne , nagu suudaks ta viibida kõikjal ? "
22	NA	 Muidugi oled ! 
22	NA	" Ütlesid just ennist , et sa ei taha , et ta tuleb siia nuhkima . "" "
23	NA	" "" Ma ei saa aru , mida sa öelda tahad , "" turtsus Beumler edasi . "
24	NA	" "" Ma kahtlustan , et Glorie'l on mingi maagiline võime viibida ükskõik kus ruumi punktis ja ükskõik mis ajal. "
24	NA	 Mul ei ole kindlaid tõendeid , seda pean möönma , aga mulle tundub ... 
24	NA	 Tundub , et Glorie on justkui võluv igikohalolek kõikjal , kus ma viibin . 
24	NA	" Mõistad ? "" "
25	NA	 Võõra hääles kõlas ärevust . 
26	NA	" "" Sa ajad pada ! "
26	NA	 Kui sa temast nii sissevõetud oled , miks tahad mulle teda tagasi saata ? 
26	NA	 Igikohalolek ? 
26	NA	" Täielik jamps ! "" "
27	NA	" "" Kas Glorie on sul kunagi all laboris käinud ? "" "
28	NA	" "" Ei , mitte kunagi . "
28	NA	" Mis see siia puutub ? "" vastas Beumler . "
29	NA	 Dornanil hakkas palav . 
29	NA	 Ta oli tahtnud alati isaga laborisse kaasa minna , aga kunagi ei lubatud . 
29	NA	 Pideva keelamise tõttu võttis labori mainimine Dornani mõtteis alati hirmuäratava vormi . 
29	NA	 Justkui toimuksid seal koledad piinamised loomade ja inimestega . 
30	NA	 Võõras jätkas : 
31	NA	" "" Kuid kas sul on olnud kunagi sellist tunnet , et Glorie seisab su seljataga , kuigi tead , et uks on lukus ja sa oled üksi ? "" "
32	NA	" "" Jah , on vist küll . "
32	NA	 Ma ei saa ikkagi aru , kuhu sa rihid . 
32	NA	 Kui hakata kõiki inimlikke tundeid analüüsima ja nende olemust müstiliselt põhjendama , võib lõpetada hullumajas . 
32	NA	" Päriselt võib ! "" "
33	NA	" "" Ei , sa ei saanud minust aru . "
33	NA	 Ma ütlesin , et mul ei ole mingeid kindlaid fakte . 
33	NA	" On vaid palju üksikuid juhtumeid , mida mu mõistus peab juhusteks , kuid need sajad juhused loovad Glorie'st kokkuvõtva pildi , kus aeg-ajalt tundub , et ta ei olegi inimene . "" "
34	NA	" "" Ma sain sinust väga hästi aru , ainult su järeldused on veidi rutakad , "" kostis Beumler mürgiselt . "
35	NA	" "" Poole aasta jooksul tekkinud järeldused ei ole rutakad , "" muutus võõra hääl ägedaks . "
35	NA	" "" Tõesti ei ole ! "
35	NA	 Ma ei usu eluilmas , et sinul ei tekiks taolisi järeldusi , kui nädalast nädalasse elades avastad , et Glorie liigub märkamatult nagu vari ja on alati siis kohal , kui sa teda kõige vähem ootad . 
35	NA	 Kui ma hommikul ärkan ja kööki uimerdan , et tass kohvi keeta , on äkki Glorie platsis ja ulatab mulle ka oma tassi . 
35	NA	 Alles ta ju magas ! 
35	NA	 Ma lähen oma tassiga elutuppa , ja pagan võtku , juba ta istub diivanil , telekapult pihus ja klõpsib kanaleid . 
35	NA	 Põhjendan endale igal hommikul , et küllap olin ilma kohvita niivõrd uimane , et ei märganud , millal Glorie minust mööda lipsas ja elutuppa sattus . 
35	NA	" Rääkimata sellest , et mul ei õnnestu kunagi neid saateid näha , mida mina tahan ... "" "
36	NA	 Korraga kostus elutoa ukselt naisterahva hääl : 
37	NA	" "" Claudel , ma a r v a s i n , et sa oled siin ! "
37	NA	" Miks sa mulle ei ütelnud , et sa mu mehele külla lähed ? "" "
38	NA	 Pisike Dornan kargas uksevahelt püsti ja jooksis , nutuvõru ümber suu , üle toa Glorie juurde . 
39	NA	" "" Emme , emme , emme ... "
39	NA	" Ma mõtlesin , et sa ei tulegi ! "" "
40	NA	 Poiss kahmas kahe käega ema piha ümbert kinni ja klammerdus tema märja mantli külge . 
41	NA	" "" Kuidas sa sisse said ? "
41	NA	" Me ei kuulnud , kui sa tulid ! "" ütles Beumler ja süütas teeseldud galantsusega uue sigareti . "
42	NA	" "" Aaa , ei ... "
42	NA	 Välisuks oli lahti , no ja ma tulin sisse . 
42	NA	" Pealegi , Claudel'i auto oli ukse ees , nii et ma aimasin , et te siin istute . "" "
43	NA	 Glorie seisis koriori vahekäigus ja naeratas võluvalt . 
43	NA	 Naise kullakarva lokkide vahel muutus ta leebe naeratus kuidagi ebamaiselt säravaks . 
43	NA	 See ootamatu ilmumine võttis mehed sõnatuks . 
43	NA	 Claudel vaatas Beumlerile tähendusrikkalt otsa , millest too võis välja lugeda ühemõttelise mida-ma-sulle-just-rääkisin . 
44	NA	" "" Dornan , kas sa ei maganudki ? "" küsis Beumler , et mitte vait olla . "
44	NA	 Et poiss oli kogu selle aja üleval olnud , see oli niigi selge . 
45	NA	 Poiss raputas pead . 
45	NA	 Glorie kükitas poisi ette , sasis kahe käega ta blondides juustes ja nunnutas : 
46	NA	" "" Sina siis ei maganudki ! "
46	NA	 Kuulasid meeste jutte pealt , jah ? 
46	NA	 Kuulasid pealt , mida mehed rääkisid ! 
46	NA	 On nii või ? 
46	NA	 Pärast räägid mulle ka , mis kuulsid , eksju ! 
46	NA	" Pärastpoole räägid ! "" "
47	NA	 Mehed kohmetusid . 
47	NA	 Claudel saatis Beumlerile uue tähendusrikka pilgu , mille peale too pea ära keeras ja naise poole pöördus : 
48	NA	" "" Kell on küll palju , aga äkki tahad kohvi või midagi ? "" "
49	NA	" "" Kohvi ei taha , aga veinist ära ei ütleks ... "" "
50	NA	" "" Ma toon keldrist . "" "
51	NA	 Beumler tõusis ja läks keldrisse . 
51	NA	 Trepilambi valguses pikalt pudelit valides , tabas ta end mõttelt , et kas Glorie mitte meelega teda veini järele ei saatnud ? 
51	NA	 Nüüd avanes tal võimalus Claudel'iga omavahel paar sõna vahetada , kui teda ennast silmapiiril polnud . 
51	NA	 Glorie oli just sedasorti naine . 
