par_nr	head	sentence
1	 Päästke mind , palun , jumala eest , päästke 	 Päästke mind , palun , jumala eest , päästke 
2	NA	 Olev Remsu 
3	NA	 Oi , bljaadj , jälle pohmakas ! 
3	NA	 Ja mida see kuradi lehm mögiseb ? 
3	NA	 Tata-lata , õudne tala-lata , küll piinab , niikuinii keerab peas nagu kreisaega , muudkui viiiiiuuhh , viiiiiiuuhh ja viiiiiiiuuhh ! 
3	NA	 Naise kohus on õlut tuua ja nikku anda , mitte muliseda ! 
3	NA	 Mis hea eest talle siis käed-jalad ja puts on külge pandud ! 
4	NA	 “ Kaua see kestab , tahan ma teada ! ? 
4	NA	 Terve kuu saab varsti sinu laaberdamist täis ! ” ei jätnud ta järele , hinge sööb seest välja , raisk . 
5	NA	 “ Ei tõuse ! 
5	NA	 Enne ei tõuse , kui saan õlut ! ” raiusin ma vastu , peitsin veel pea teki alla , valgus ülalt pani silmad kipitama . 
5	NA	 Kindlasti pani Häidi meelega laest tule põlema . 
6	NA	 “ Tsüklid lähevad järjest pikemaks , ” sihistas see emane . 
7	NA	 “ Mis see sinu asi üldse on ? 
7	NA	 Mina elan oma ja sina elad oma elu . 
7	NA	 Kõik inimesed elavad oma elu ja surevad üksinda , ” läksin ma filosoofiliseks , aga see kretiin aru ei saanud . 
8	NA	 “ Kutsun kiirabi , tahad jah ? 
8	NA	 Nagu eelmine kord ? 
8	NA	 Jah ? ” tänitas ta edasi . 
9	NA	 “ Üks , üks … ” hakkas Häidi vajutama klahve moblal . 
9	NA	 Ta veel irvitas ! 
9	NA	 Ma ei taha , et kõik minu üle irvitavad ! 
9	NA	 Häidi , milline nõme nimi ! 
9	NA	 Ainult ohmoon võtab oma moblale sinise paneeli . 
9	NA	 Et oleks küüntega ühte värvi ! 
9	NA	 Emane meelitab isaseid sinisega ! 
9	NA	 Kuidas ma sihukese otsa sattusin , ei saa ma aru . 
10	NA	 “ … kaks . 
10	NA	 Küll kutsub kaua ! 
10	NA	 Mis siis , kui sa , vaeseke , enne hinge heidad , kui nemad seal toru võtavad ? 
10	NA	 Aah … Tervist ! 
10	NA	 Alkoholisööst … Gregor Õunroos … Õun ja roos , aga kokkukirjutatult ja ilma ja'ta . 
10	NA	 Jah , just tema ise oma täies aus ja hiilguses … Kolmkümmend kaheksa aastat … Korduv , vana asi … Haigekassa liige … kõik registreeritud töötud on meil Eesti Vabariigis haigekassa liikmed , selleks meil makse korjataksegi , et inimestel oleks vajaduse korral abi . 
10	NA	 Mina olen talle abikaasa … Häidi Õunroos … ” 
11	NA	 Kas teeskleb või helistab tegelikult ? 
11	NA	 Teda , litsi , ei tea , vahel ta mängib , vahel teeb tegelikult . 
12	NA	 Hüppasin üles , oi , kuidas lõikas peakolust läbi , vaatasin – mobla displei ei põlenud , ei olnud mingit helistamist . 
12	NA	 Jampsis niisama . 
12	NA	 Tõmbasin Häidi hommikumantli hõlmad raksuga valla , vöö varises põrandale . 
12	NA	 Ta nahk lõhnas õunashampooni järele , ta oli just vannist tulnud . 
12	NA	 Ihu õhetas . 
12	NA	 Tavaliselt leotas ta ennast enne seksi . 
12	NA	 Ta polnud tükk aega tutti raseerinud , öömustad karvad kingul olid vähemalt viis milli pikad . 
12	NA	 Millal nad , raisad , nii pikaks kasvasid ? 
12	NA	 Sama pikad ja sama mustad kui juuksed , ütlesin alati , et sul on saara tupesoeng , nõgine pott peas , muud ei midagi . 
12	NA	 Ja tegija mis tegija ! 
12	NA	 Liigutab inimesi ja raha , ise päris plikaohtu . 
12	NA	 Kurat , ilmub platsi kuskilt Polli-Lillist , tuleb ülikoolist välja cum laude ja surub pealinna enda ees põlvili . 
12	NA	 Algul mõtlesin ma , et see on pull . 
12	NA	 Polli-Lilli , see on veel nõmedam nimi kui Häidi ! 
12	NA	 Aga ei , see Polli-Lilli on päriselt olemas , seal Abja-Paluoja kandis lätlaste lähedal , käisin seal mustlastepesas oma kolmandatel äiadel-ämmadel külas , sõime praetud mune adzhikaga . 
12	NA	 Ja nende kanad nokkisid tõuke üle piiri Läti Vabariigis . “ On head munad ? 
12	NA	 On jah ? 
12	NA	 Muidugi on ! 
12	NA	 Aga sellepärast , et Läti on lõuna pool , ja lõunas on muld alati palju kobedam , vihmaussid on seal vohh ! niisugused , ” näitas mu uus äi Tsooga viinerit sööma-jooma lauas , endal jäme kuldkett kaelas ja sõrmed kuldsõrmused täis , ameti poolest kontide , kaltsude ja vanapaberi varuja . “ Kaks siga korraga ühes peres , see läheb , ” andis dobro Häidi valikule tema ema Stassia , kontide , kaltsude ja vanapaberi koguja abi . “ Siga hoiab siga , kuna mõlemad tahavad püherdada poris , aga kult , pimeloom , see küll võib vahel oma oma põrsad ära õgida , sellepärast ema ta laste juurest minema kihutabki . ” “ Mis rumalat juttu sa ajad , kinomehed lauas ! 
12	NA	 Hoopis emis tallab põrsad surnuks , kui need tal tissid veriseks kisuvad , ” parandas oma naist Tsooga , kes pidas ennast paremaks idamaade horoskoopide tundjaks . 
12	NA	 Nemad küll püherdasid poris , ma otsisin vargsipilguga , kus toanurgas haisevad neil rahakotid , mis nad on laatadel inimestelt ära tõmmanud . 
12	NA	 Ma olin õudselt ära armunud endast kaksteist aastat nooremasse iludusse , kes ei varjanudki mu eest oma rohkeid seiklusi . 
12	NA	 Mind ei pidanud mõtegi , et ta on ka ema ja isa silme all oma peikasid magatanud sealsamas Polli-Lillis . 
12	NA	 Mida rohkem , seda uhkem , püüdsin ma endasse sisendada mulle võõrast suhtumist oma lähedase partneritesse enne mind . 
13	NA	 Võibolla just päritolu pärast on Häidi vitukondike nii kõrge ja esileküündiv ? 
13	NA	 Kui tal on trikoo seljas , siis paistab too kühm kõhu all peaaegu niisama punnis nagu meestel . 
13	NA	 Sellega ta mu pilku tõmbaski . 
13	NA	 Esimest korda nägin ma teda jõusaalis , tema keksis taharuumi aeroobikat tantsima . 
13	NA	 Pringid pepukannikad ja nurgelised puusad , mis sa , hing , veel igatsed ! 
