par_nr	head	sentence
1	 Tahiti ja Tonga 	 Tahiti ja Tonga 
2	NA	 Olev Remsu 
3	NA	 Mees võib kirjutada raamatu , 
4	NA	 mees võib ehitada maja , mees võib istutada puu , 
5	NA	 kuid mees peab tegema ümbermaailmareisi . 
6	NA	 Kala kaob 
7	NA	 Kui palju oleme kuulnud raadiost ja lugenud lehtedest Läänemere kalapüügikvootidest , mis igal aastal aina väiksemaks ja väiksemaks muutuvad . 
7	NA	 Lõpp paistab olevat üsna ligidal , varsti on kõik laevad kaldale veetud , tükkideks keevitatud ning vanarauaks müüdud . 
7	NA	 Kalurid joovad aga poetreppidel ja õlleputkades maha töötute abiraha , mille eest pidutseda ei saa siiski rohkem kui päeva või kaks – kui silmas pidada möödunud aegade kuraasi . 
8	NA	 Veel paarteist aastat tagasi olid kalurid jõukas rahvas , kuuludes palgaklassi poolest esimese viie hulka , nagu see on ka mujal maailmas . 
9	NA	 Kas tegemist on väljasureva majandusharuga ? 
9	NA	 Kas aastasadu meie rannainimesi toitnud kalapüük läheb hingusele ? 
10	NA	 Igatahes on kalameeste seas levinud ägedad Euroopa Liidu ja Toompea vastased meeleolud , sest viga ei leita olevat mitte kalade vähesuses , vaid ülaltpoolses vales suhtumises . 
10	NA	 Usutakse , et meie poliitikud on suures Euroopa-tuhinas altarile toonud oma rahva huvid . 
10	NA	 Leitakse ebaõiglust järjest väheneva püügilimiidi riigisiseses jaotamises . 
10	NA	 Ägedalt vaidlustatakse statistikute ja looduskaitsjate esitatud arvusid , kalamehed leiavad , et kalade arv Läänemeres ei vähene , või vähemalt ei vähene nii hirmuäratavalt kiiresti , kui statistikud seda meile näitavad . 
10	NA	 Ja püügilimiididki ei vähene kõikides Läänemeremaades võrdselt . 
11	NA	 Kalameeste poolt vaadatuna tundub mõningate looduskaitsjate kärarikas tegevus hobina , pühapäevase mängukannina , mille ümber lääne trendidele ja Brüsseli ootustele toetudes suurt lokku lüüakse . 
11	NA	 Elatakse ju Tallinnas või Tartus , merd nähakse harva , kaluritega pole peaaegu üldse kokku puututud , aga kaitstakse hoolega Läänemere kalu , sest see on parajasti moes . 
11	NA	 Looduskaitsjad tegelevad seminariturismiga , lennatakse konverentsilt konverentsile , antakse intervjuusid ajalehtedes ja televisioonis , õpetatakse seda , mida ollakse neil seminaridel kuuldud . 
11	NA	 Tasub mõelda , milliseid tundeid säärane jutt tekitab elupõlises kaluris . 
11	NA	 Looduskaitsja usub südames , et teeb head , kuid tegelikult valmistab muret ja vaeva tuhandetele inimestele . 
11	NA	 Looduskaitsja usub , et säilitab loodust tuleviku jaoks , aga mis tulevik see ilma inimestata on ? 
11	NA	 Kalurile on aga kalapüük elutöö , millega toidetakse perekonda . 
12	NA	 Ka mina olen end seni lugenud raudselt looduskaitsjate leeri kuuluvaks , olen veendunult jaganud kõiki kauneid argumente ja seisukohti – meil ei ole õigust võtta oma lastelt ja lastelastelt varandust , puhast loodust , mis meile ei kuulu . 
12	NA	" Laeval "" Mann "" aga hakkasin mõtlema , et see hüüdlause on õige ainult juhul , kui lapsed ja lapselapsed on olemas . "
12	NA	 Aga mis siis , kui hoolika kaitsmise tulemusel maa inimestest tühjaks jääb ? 
13	NA	 Loodust ei tohi armastada inimese arvel . 
14	NA	 Keegi ei sea loomulikult kahtluse alla looduse kaitsmise vajalikkust , vaielda võiks üksnes selle mõõtude üle . 
15	NA	 Mida teha ? 
16	NA	 Statistika järgi räimehulk Läänemeres väheneb , eluaegne kalalaeva kapten , kes on siin mitukümmend aastat järjest kala püüdnud , ütleb aga , et vähenemisega pole kohe kindlasti tegemist – talle tundub , et kalade hulk koguni suureneb . 
17	NA	 Küllap peaksid statistikud kontrollima üle oma metoodika , nii et kalalaeva kapten , keda vaist pole kordagi elus alt vedanud , võiks statistikat rohkem uskuda . 
18	NA	 Kus on väljapääs ? 
19	NA	" Kalalaev "" Mann "" oli paar aastat tööd teinud Läänemerel , vaevu-vaevu tuldi ots otsaga kokku , siis aga otsustasid omanikud Rasmus Kulla ja Toomas Miesler , et viivad laeva Vaikse ookeani Lõunamerele . "
