par_nr	head	sentence
1	 1988 sündmused 	 1988 sündmused 
2	NA	 Olev Remsu 
3	 KEVAD HIINAS 	 KEVAD HIINAS 
4	NA	 Hiina ainus riik maailmas , mille ajalugu on kestnud rohkem kui 4000 aastat katkestamatult . 
4	NA	 Hiinas on olnud suuri segadusaegasid , on peetud pikki ja veriseid sõdu , on olnud ühekorraga mitu keisrit ja mitu riiki , Hiina on olnud võõrvallutajate võimu all , aga kunagi pole olnud sellist aega , et Hiinat ja hiina kultuuri poleks olnud olemas , nagu ei ole enam Mesopotaamiat , vanu juudi riike , Muinas-Egiptust , Muinas-Kreekat , Roomat ja Bütsantsi , ning nende kultuuridki on tänaseks välja surnud . 
5	NA	 Tänase Kreeka ja Muinas-Kreeka ( Hellase ) , tänase Egiptuse ja Muinas-Egiptuse vahel haigutab paarituhandeaastane tühjus . 
6	NA	 Itaalias on aetud taga uhkust ning tehtud katseid siduda tänapäeva identiteeti vana Rooma identiteediga , aga sellest pole midagi välja tulnud – mis kokku ei sobi , see ei sobi kokku ka kõige suurema punnitamisega . 
7	NA	 Hiinas pole vaja niisuguseid katseid teha , sest vana ja tänase Hiina vahel ei ole mingit tühjust . 
7	NA	 Pikk , väärikas ja katkestamatu ajalugu on Hiina identiteedi üks tähtsamaid osiseid . 
7	NA	 Oma 4000 aasta jooksul on Hiina olnud maailmas liider umbes 3500 aastat . 
8	NA	 Kuidas me seda teame ? 
9	NA	 Seda , kas keegi on või ei ole maailmas liider , saame öelda alles pikalt distantsilt , alles siis , kui me näeme , et ülejäänud maailm on tõesti tükk aega liikunud sinnapoole , kus see või teine kultuur oli pikalt ees . 
10	NA	 Nõnda võime täna kindlalt öelda , et aastal 1000 e.Kr. liikus kogu ülejäänud maailma arenenum osa selles suunas või oli juba jõudnud sinna , kus Hiina oli 500 aastat varem , seega aastal 1500 e.Kr. 
10	NA	 Täna teame ka , et aastal 1000 m.a.j. liikus maailm selles suunas , kus Hiina oli aastal 500 m.a.j. 
10	NA	 Vaadates tänase pilguga aastat 1500 , tekib meil Hiina liidrikohas juba kahtlusi ; me võime öelda , et Hiina tammus toona nagu paigal ning et Hiina ja Euroopa ei liikunud enam ühel ja samal kursil . 
11	NA	 Euroopa oli tegemas oma otsustavat pööret tänapäevaste ühiskonnasuhete poole , sõjanduse , kaubanduse ja tööstuse kiire arendamise suunas . 
11	NA	 Maailma aeglane areng hakkas lõppema , Euroopa kutsus kõiki võidujooksule , millest Hiina algul eemale jäi . 
12	NA	 Miks ? 
13	NA	 On üldiseks kombeks muud maailma ja Hiinat vastandada . 
13	NA	 See komme on nii Hiina-poolne kui ka muust maailmast lähtuv . 
14	NA	 Sellel , kes on 3500 aastat olnud maailmas liider , on muidugi raske uskuda , et ka mujal võib midagi head ja eeskujuväärset olla . 
14	NA	 Eurooplastele ja euroopa kultuuri pinnal võrsunud muule maailmale on Hiina olnud üsna kauge ja mõneti võõrastav põhjusel , et hiina keel , kultuur ja inimsuhted on olnud mõistetamatud . 
15	NA	 Tänaseks on kõik muutunud . 
15	NA	 Hiina on hakanud eeskuju võtma muust maailmast , seda isegi nii võimsalt , et me võime näha kiiremat amerikaniseerumist kui mujal . 
16	NA	 Hiina kultuuriline eripära on aga osavalt muudetud turismimagnetiks , mis just liidab inimesi , sest kutsub Hiinasse umbes 55 miljonit inimest aastas . 
16	NA	 ( Rohkem välisturiste käib ainult Hispaanias . ) 
17	NA	 Mina jõudsin Hiinas arusaamisele , et hiinlane ei erine oma mõttelaadilt ning suhtumiselt maailma ja iseenda asjadesse millegi poolest eurooplasest , kaasa arvatud eestlasest . 
17	NA	 Hiina vastandamine muule maailmale on ksenofoobne , vahest isegi pisut rassistlik nähtus . 
18	 ETTE AMEERIKAST 	 ETTE AMEERIKAST 
19	NA	 Kes on tänase päeva liidrid ? 
20	NA	 100-protsendiliselt õige vastuse sellele küsimusele võime anda alles aastal 2500 , kuid oletatavasti me ei eksi , kui peame selleks USA-d , Lääne-Euroopat ja Jaapanit . 
21	NA	 Ka Hiina on kõrvalehoidmise ammu lõpetanud ning hakanud liidritele väga kiiresti ja väga võimsalt järele kihutama . 
21	NA	 Kuni 1960. aastateni oli Hiinale eeskujumaaks kahtlemata Venemaa ( toona Nõukogude Liit ) , kuigi Hiina kommunismi erinevus Vene kommunismist oli kaunis suur . 
21	NA	 Pettumus eeskujus oli aga niivõrd suur , et kahe suurriigi vahel peeti Ussuuri jõel lahinguid . 
22	NA	 Vastuvõtul Hiina kultuuriministeeriumis öeldi meile , et aastal 2050 möödub Hiina USA-st rahvusliku koguprodukti poolest ühe elaniku kohta . 
22	NA	 Seda kuulda oli üsna ootamatu . 
23	NA	 Mina olen põlvkonnast , kes mäletab hästi toonase NLKP Keskkomitee esimese sekretäri ja NSV Liidu Ministrite Nõukogu esimehe Nikita Sergejevitš Hruštšovi kampaaniat , milles lubati minna ette USA-st . 
23	NA	 See hooplemine sünnitas hulga vaimukaid anekdoote , mida me üksteisele sosistades suure mõnuga jutustasime . 
23	NA	 Etteruttamine lõppes katastroofiga , millest Venemaa ei ole tänaseni jagu saanud . 
24	NA	 Küsisin täpsustuseks , ehk mõeldakse rahvuslikku koguprodukti üldse . 
24	NA	 Selge see , kui praeguseks on Hiinas umbes 1 miljard 200 miljonit elanikku , USA-s 260 000 miljonit , 50 aasta pärast on Hiinas vahest sama palju ( või vähem ) , USA-s umbes 400 000 miljonit inimest , kusjuures täiskasvanute suhe on umbes 6 : 1 , siis võib ka kuus korda väiksema tööviljakusega saavutada võrdse rahvusliku koguprodukti . 
25	NA	 Sain vastuseks : mõeldakse rahvuslikku koguprodukti ühe elaniku kohta , rahvusliku koguprodukti kogumahult läheb Hiina Ameerikast ette juba 2015. aastal . 
26	NA	 Kõige muu seas tähendab rahvusliku koguprodukti näitaja ühe elaniku kohta ka elustandardit ja elatustaset – lihtsamalt väljendudes peaksid aastal 2050 hiinlased elama materiaalses mõttes jõukamalt kui ameeriklased . 
27	NA	 Alul olin üsna skeptiline . 
27	NA	 Alles seejärel , kui olin kolm nädalat Hiinas ringi reisinud , ei tundunudki mulle see ettevõtmine enam päris võimatuna . 
28	NA	 Terve Hiina on täis ülikõrgeid pilvelõhkujaid , aga veel rohkem on ülikõrgeid tornkraanasid , sest pilvelõhkujate kõrvale ehitatakse uusi pilvelõhkujaid . 
29	NA	 Hiinas võib sõita kiirteedel , mille sarnaseid ei ole ma kusagil mujal maailmas näinud , isegi mitte Saksamaal . 
29	NA	 Ja teid ehitatakse Hiinas kõikjal , nii laiu kiirteid kui ka kitsamaid . 
30	NA	 Hiina siseliinidel lendavad Boeingute ja aerobusside viimased mudelid . 
30	NA	 Ainult Hiina moodsaid kiirronge ei juhtunud oma silmaga nägema , kuid hotellitoas , televiisoriekraanil , võisin imetleda neidki . 
31	NA	 Tänaval kõndiv ja telefoniga rääkiv inimene pole Hiinas küll nii sage nähtus kui meil ja Soomes , aga ikkagi sagedasem kui Ida-Euroopas . 
32	NA	 Majanduse tõus saab alata ainult siis , kui transpordi- ja sidevahendid on korras . 
32	NA	 Ja Hiinas on see kõige kiiremini arenev majandusharu . 
33	NA	 Hiinlased väljaspool Hiina Rahvavabariiki on juba võitnud esimesi positsioone , meenutagem ainult Hongkongi ja Singapuri ülikiiret arengut . 
33	NA	 Hiinlased veavad majandust paljudes Kagu-Aasia riikides , teiste hulgas ka Indoneesias ja Malaisias . 
33	NA	 Ka Taiwani areng on kiire ja eks seegi tõestab hiinlase töökust , oskust kohaneda tänapäeva majanduse , kaubanduse ja rahandusega . 
34	NA	 Hongkong jõudis enne Hiinaga liitumist mööduda oma emamaast Suurbritanniast rahvusliku koguprodukti poolest ühe elaniku kohta . 
34	NA	 Hongkongis on ka täna kõrgem elatustase kui Inglismaal . 
34	NA	 Hongkonglase elukvaliteet on kõrgem kui londonlasel – hongkonglane on rikkam , haritum , saab paremat meditsiiniteenindust kui londonlane , Hongkong on turvalisem Londonist . 
35	NA	 Hiinlased Mandri-Hiinas ei taha enam välis- ja poolvälishiinlastest maha jääda . 
36	NA	 Shanghai on njuujorklikum kui New York , peale selle palju puhtam ja turvalisem . 
36	NA	 Peaaegu kõigi pilvelõhkujate sissekäikude ees seisab kolm kõrget varrast , milles lehvivad lipud – üks Hiina Rahvavabariigi , teine firma ja kolmas kas USA , Jaapani , Lõuna-Korea või mõne muu maa lipp , mis peaks näitama emafirma asukohta . 
36	NA	 Kõige rohkem on USA lippe , mis kõneleb selget keelt , et Hiina ja USA suhted ei saa eriti hulluks minna , käigu propagandakampaaniad kui tahes ilmatu hooga . 
36	NA	 Raha liidab . 
36	NA	 Need kaks üliriiki ei lange teineteise kaenlasse , nagu Stalini ajal N. Liit ja Hiina , ent ei hakka kunagi ka relvi täristama , nagu tegid samad riigid Brežnevi ajal. 
36	NA	 Hiina ameeriklaselt kuulsingi anekdoodi , mis vajab eelteadmist , et Hiina on maailma suurim Boeingu lennukite ostja . 
36	NA	 Kui kahe riigi suhted kipuvad päris sassi minema , helistab Boengu president USA presidendile ja annab käsu leebem olla . 
36	NA	 Keegi ei soovi rahast ilma jääda . 
37	 MIKS MITTE KOHE KÕIGE KÕRGEMAT ? 	 MIKS MITTE KOHE KÕIGE KÕRGEMAT ? 
38	NA	 Mina olen kogu aeg mõelnud , mida mõtleb ja kavatseb inimene , kes ei ehita maailma kõrgeimat hoonet , vaid kümmekond meetrit ja mõned korrused madalama , kes ei pane katusele isegi torni , et tema ehitis küüniks teistest üle . 
38	NA	 Hiinas sain sellele küsimusele enda jaoks vastuse . 
39	NA	 Niisugune mees mõtleb : oot-oot , minu ajad on ees , küll ma varsti ka kõige kõrgema ehitan , aga ma teen seda täpselt õigel ajal. 
40	NA	 Ka Eesti Vabariigi ajutine asjur Hiina Rahvavabariigis , Andrei Birov , kellega kohtusin oma reisi lõpus , ütles , et küllap varsti kerkib Hiinasse ka maailma kõrgeim hoone . 
41	NA	 Aastani 2050 , mil Hiina peaks mööduma USA-st , on jäänud 50 aastat . 
41	NA	 4000-aastase ajaloo juures on see pisike aeg . 
41	NA	 Noorem põlvkond saab näha , kuhu Hiina jõuab . 
42	NA	 Meie Hiina-reis kestis 25. aprillist 14. maini 1999. 
42	NA	 Pekingis oli kevad , Shanghais varasuvi , Lõuna-Hiinas Guilinis lõõskas südasuvine palavus , Kesk-Hiinas Chengdus oli paras soe ilm , mägedes Tiibeti jalamil sadas vahel vihma . 
43	NA	 Ma olin Hiina-reisist unistanud lapsepõlvest peale . 
43	NA	 Mul oli isegi väike Hiina postkaartide ja suveniiride kogu , mille ma olin kokku ostnud Tartu ja Tallinna antikvariaatidest . 
43	NA	 Nüüd nägime koos fotograaf Tõnu Nooritsaga kõike oma silmaga . 
44	NA	 Ja ma ei oskagi öelda , kumb Hiina mulle rohkem meeldis – kas uus Hiina , mida hoogsalt ehitatakse ja mis tekitab suurlinnavaimustuse , või vana Hiina , milles võid imetleda inimpsühholoogia väga sügavat tundmist ning mida vahepeal küll hoogsalt hävitati , nüüd aga turistide ligimeelitamiseks taastatakse . 
45	NA	 Tahan tänada Eesti Vabariigi kultuuriministeeriumi , Hiina Rahvavabariigi Suursaatkonda Eesti Vabariigis ja Hiina Rahvavabariigi kultuuriministeeriumi , kelle kaasabil see sõit teoks sai . 
46	NA	 Püüan nähtut edasi anda vaheldumisi reportaažide ja seletavate peatükkidega . 
46	NA	 Etteruttavalt olgu öeldud veel niipalju , et Hiina ja hiinlased jätsid mulle hoopis teistsuguse mulje , kui olin varem arvanud . 
47	NA	 Olin endale loonud Hiinast mingi eelarvamusliku pildi , aga Hiinas olles pidin tõdema , et paljud minu teadmised olid kas täiesti valed või kuidagi kallutatud , igatahes mitte täpsed . 
48	NA	 Minu printsiibiks on kirjutada ainult sellest , mida ma oma silmaga nägin ja oma kõrvaga kuulsin , tahan pakkuda vahetuid elamusi , unustades kõik selle , mida ma varem teadsin , sest see jõudis minuni läbi tsensuurifiltri . 
48	NA	 Tsenseerijaks olid minu enda eelarvamused , millest ma nüüd tahan lahti saada . 
49	 PEKING . TEEL ÕHUS 	 PEKING . TEEL ÕHUS 
50	NA	 Juba koguneb Vantaa lennujaama 24. värava lähedusse musta peaga ning mandlisilmadega , meist kõrgemate põsesarnadega mehi-naisi . 
50	NA	 Vaatan ja uurin : kas nad on ikka ühesuguse näoga ? 
50	NA	 Kuulan : kas see on tõsi , et nende keeles puudub r-häälik ? 
51	NA	 Vantaas teeb Hiina esindaja Pekingisse lendajate kontrolli . 
51	NA	 Teine selline riik , kes kasutab eelkontrolli , on Iisrael , aga Iisraeli kontroll võõramaa lennujaamades , on märksa tõsisem : inimestel tuleb vastata küsimustele , miks nad sõidavad Iisraeli , kust ja kuidas said viisa , kus kavatsevad Iisraelis peatuda . 
52	NA	 Hiina esindaja Vantaas ei lausu ainukestki sõna , vaatab naeratades passi ja viisat , kontrollib , kas pilt passis ja lennukilemineja nägu on sarnased või mitte . 
53	NA	 Mina sain viisa Hiina Suursaatkonnast Tallinnas , viisa anti tasuta lühikese vestluse järel saatkonna teise sekretäri , konsul Zhang Jianiga . 
54	NA	 Minu sõidu eesmärgiks on kirjutada raamat Hiinast , aga seda ei küsi minult keegi . 
55	NA	 Finnairi MD-11 stardib täpselt . 
56	NA	 Finnairi ajakirjast Blue Wings ( Sinitiivad ) , mida võib võtta lennujaama stendidelt ja lennuki istmetaskutest , loen , et kokku on Finnairil neli MD-11 tüüpi õhuhiiglast , mis lendavad vahemaandumisteta ülipikki marsruute – veavad turiste Kanaari saartele ning teevad regulaarreise Pekingisse , Tokiosse , Bangkokki ja Singapuri . 
57	NA	 Enamik lendajaist on soomlased . 
57	NA	 Tähendab – täna lendab ligi 300 soomlast Pekingisse , võib-olla ka 350. 
57	NA	 Ja enamik neist ei ole turistid . 
58	NA	 Meesterahvast vaadates ütled kohe ära , kas inimene on turist või ärireisija . 
58	NA	 Viimased kannavad ülikonda , sinakat triiksärki ja ilusat lipsu . 
58	NA	 Hiinlased eelistavad sinakale särgile lumivalget , ka lips ei ole neil eriti poosekas ja kirevalt silmatorkav . 
58	NA	 Naise puhul on inimese sõidueesmärki määratleda raskem , ehkki võimalik . 
59	NA	 Kui kaks korda nädalas lendab Pekingisse mitusada soomlast , siis tähendab see tihedaid sidemeid Soome ja Hiina vahel . 
60	NA	 Hiinas elab 1,2 miljardit inimest , Soomes 5 miljonit . 
61	NA	 Pekingis on 13 miljonit elanikku , Helsingis koos satelliitlinnadega Vantaa ja Espoo peaaegu miljon . 
62	NA	 Miks ei peaks nende vahel jätkuma sõitjaid kaheks edasi-tagasi lennuks nädalas , mis tähendab umbes 1600 inimese vedamist ? 
62	NA	 Keegi ei paneks ju lennukit ilmaasjata käima , sest üks selline lend maksab miljoneid . 
63	NA	 Ja kui tühi tohib olla lennuk , et lend end ära tasuks ? 
63	NA	 Muidugi on see ärisaladus , aga kuskilt olen kuulnud , et piisab 50-protsendilisest täitumisest . 
64	NA	 Omal ajal oli küll Moskva ja Havanna vahel lennanud iga päev jumala tühi Tu-114 , hiljem Il-62 , aga nende lennukite eesmärgiks ei olnud arendada riikidevahelisi suhteid . 
65	NA	 Too Tu ja too Il olid propagandalennukid ja lendasid kahe diktatuurimaa vahel . 
65	NA	 Tänapäeval ei tehta nii viletsat propagandat sel lihtsal põhjusel , et see ei mõju . 
65	NA	 Õigemini – mõjub küll , aga vastupidises suunas . 
66	NA	 Ja meie lennukis on ainult üksikuid vabu kohti . 
67	NA	 Millal Eesti ja Hiina suhted nii tihedaks muutuvad , et oleks mõtet lennuk Tallinna ja Pekingi vahel käima panna ? 
67	NA	 Kuuldavasti seda kavatsetakse . 
67	NA	 Igatahes on valitsusvaheline tsiviillennunduslepe alla kirjutatud . 
68	NA	 Kas leidub kompanii , kes sellise riski peale läheb ? 
69	NA	 Teleekraanilt saab kogu aeg informatsiooni – kui kõrgel ja kui kaugel meie lennuk asub , millise kiirusega lendab , kui külm on väljas . 
70	NA	 Näen , kuidas väike lennuk teleekraani kaardil siseneb Laadoga järve ligiduses Venemaa õhuruumi . 
70	NA	 Väljume sealt alles mitme tunni pärast Baikali lähedal . 
71	NA	 See väike lennuk ekraanil on meie suur lennuk tegelikkuses ning ka mina olen tolles väikeses lennukis seal ekraanil , täpselt samuti nagu ma olen suures lennukis , mida too väike lennuk kujutab . 
72	NA	 Lend kestab 7 tundi ja 10 minutit , lennata on 6300 kilomeetrit . 
72	NA	 Muide , tagasilend kestab ligi poolteist tundi kauem , sest tagasi tuleb lennata maakera pöörlemisega samas suunas . 
73	NA	 Venemaa on suur , enam-vähem täpselt kaks korda suurem kui Hiina . 
