par_nr	head	sentence
1	 Me eilsete päevade hetked 	 Me eilsete päevade hetked 
2	NA	 Marek Simpson 
3	NA	 Kui sünged mustad pilved viimaks pea kohalt viimase , õhtuhämaruses veel vaid vaevumärgatava helesinise riba koolnuks õgisid ning esimesed rasked veepiisad kiirustades maa poole sööstsid , leidis Vladimir end ikka veel nõutult endises kohas jalalt- jalale tammumas . 
4	NA	 Kuidas ma küll seda maja varem märganud pole , küsis ta eneselt juba kes teab mitmendat korda . 
4	NA	 Selline pisike ning armas majakökats pisut pudeneva krohvinaha ning veidi luitunud välisilmega , toetumas sundimatult oma ajaloost läbiimbunud keskaegsete naabrite najale . 
4	NA	 Ehk liiga silmatorkamatu osake pikast majaderivist , kui tükk mosaiigist , mida silm tervikust seni eraldada pole suutnud ? 
4	NA	 Uus see maja igatahes olla ei saanud , kindlasti mitte . 
5	NA	 Ometi olen siin tänaval kindlasti jalutanud sadu kordi , arutas Vladimir , valges ja pimedas , süngelt mõtteisevajunult ning helgeil hetkedel avatud silmil ümbritsevas vaid kaunist nähes ja otsides . 
5	NA	 Käinud arvatavasti sest kui maa alt välja kasvanud majast mööda inimsagina tipptunnil ja öises vaikuses , mil sammud kõledailt müüridelt vastu kajavad . 
5	NA	 Või polegi ma sellele tänavale üldse varem sattunud , kõhkles ta ebakindlalt , ent leidis selle võimaluse raskesti usutava olevat . 
6	NA	 Ilmselt pole lihtsalt märganud , ilmselt nii ... 
7	NA	 Peaks nüüd minema , mõtles Vladimir ebakindlalt , peaks minema koju ja kuivad riided selga vahetama , külm on juba , sügis , nüüd ei saa enam niimoodi vihma käes jalutada , nagu veel alles hiljuti , kui soojad taevased pisarad tänavailt tolmu ning inimeste nägudelt väsimust maha pesid . 
7	NA	 Veel pisut ja tuleb talv ning lumi , mis katab maa ning külmutab kõigi üksikute südamed tundetuks jäämassiks . 
7	NA	 Jah , peab minema . 
7	NA	 Peab . 
7	NA	 Koju . 
7	NA	 Kui vaid seda ... 
8	NA	 Ta astus paar ebalevat sammu , ent pöördus siis ümber , justkui inimene , kes on sisimas pärast pikka kõhklemist lõpliku , kõigutamatu otsuse vastu võtnud , ja sammus kindlal sammul end salapärasel moel ilmutanud hoone poole . 
8	NA	 Jäi siis seisma . 
8	NA	 Kuulatas . 
9	NA	 Miski oleks kui kutsunud , enese poole tõmmanud , tajus ta tärkava imestusega . 
9	NA	 Ei , siiski oli see kindlasti vaid tundunud — selline kaunis ja imevaikne lauluviis , kui inglihäälne tuulekellakõla , mis tajutavuse õhukesel piiril helises , enese poole meelitas , köitis . 
9	NA	 Nii tuttav viis , et hingel hakkab lihtsalt valus , et sellele helinale nime ei suuda anda , nii tuttav , kusagil palju kordi kuuldud , mällu sööbinud ... 
9	NA	 Veider , veider , millised mõtted küll vahest pähe tikuvad ... 
10	NA	 Vladimir seisis nüüd päris majakese ees . 
10	NA	 Selle uksel ilutses pisike silt — AVATUD . 
10	NA	 Vaid kuus musta tähte valgel paberilehel , ei midagi muud . 
10	NA	 Hoone akende ees olid tumedad kardinad , mis selle sisemust uudishimulike pilkude eest kiivalt varjasid . 
11	NA	 Ilmselt kauplus , arutas Vladimir endamisi , kuigi peale eemalt märkamatu sildi polnud sel arvamusel millestki kinni hakata . 
11	NA	 Ja kuidas küll kliendid sellise hästimaskeeritud poe üles peaksid leidma ? 
11	NA	 Ainult juhuslikult , nii nagu ta ise . 
11	NA	 Ärile selline varjatus kindlasti kasuks ei tule . 
12	NA	 Külm on . 
12	NA	 Peaks koju minema . 
12	NA	 Koju . 
12	NA	 Sellesse nelja seina vahele surutud üksinduse kambrisse , kus mitte ... 
13	NA	 Käsi tõusis ise lingile ja vajutas selle alla ning mõte seda teha , oh ei , isegi mitte nii — mõte seda võimalust kaaluda , sündis alles siis , kui uks pehmelt , hääletult avanes ning Vladimiril ei jäänud üle muud , kui sisse astuda . 
13	NA	 Ta pea kohal tilises õrnalt uksekella õrn tervitus . 
14	NA	 Ikkagi kauplus , leidis ta hetk hiljem kergendust tundes nipsasjakesi — pisikesed portselanist kujukesed ; aja , unustuse ning tolmu poolt puretud raamatud ja maalid ning veel palju-palju selliseid hinge mõistetamatut turvatunnet tekitavaid kadunud eilse järele lõhnavaid mälestusi — täiskuhjatud riiuleid nähes . 
14	NA	 Vabalt oleks võinud ka kellegi halva naljaga tegemist olla — paned sellise sildi möödaminnes suvalisele uksele ja keegi kergeusklik elab pärast üsna piinliku olukorra üle . 
14	NA	 Inimesi on igasuguseid . 
14	NA	 Naljad on erinevad . 
15	NA	 Kogu selle pudikaubanduse paraadi keskel seisis silma järgi ehk kuuekümnene taevasiniste silmade ning nukralt sõbraliku naeratusega lühikest kasvu meesterahvas , kes sisenejale tuttavlikult noogutas . 
16	NA	 Vahest on nii , et sa kohtad inimest , kes jätab sulle kohe esimesest hetkest sedavõrd hea mulje , et sa hiljem seda meenutades taolisele veendumusele mingit seletust leida ei suuda . 
16	NA	 Justkui oleksid sa kohtunud vana sõbraga , keda aastaid näinud pole , sest tunned sa end sellise inimese seltsis nii harjumatult turvaliselt , et vägisi tikuvad pähe mõtted , et see ei saa olla juhus , et te olete siiski juba kunagi kohtunud ning kohe-kohe meenub sulle nimi , mille sa aastatetaguse elustunud ilmutusega kokku suudad viia . 
16	NA	 Ja siis on juba eneselgi naljakas , et kohe meelde ei tulnud . 
16	NA	 Ja saab öelda , et vanaks hakkame jääma , nii vanaks , et ei tunne enam sõprugi ära ... 
17	NA	" "" Kas me ... "" alustas Vladimir siniste silmade pilku eksides ebalevalt ja jäi siis õigeid sõnu otsides kõhklema . "
18	NA	" "" Ei , kahjuks mitte , "" ütles võõras kui vabandades õlgu kehitades . "
18	NA	" "" Aga inimestega juhtub seda tihti , uskuge mind . "" "
19	NA	" "" Jah , muidugi , "" poetas Vladimir mokaotsast , teades , et peaks justkui ebamugavust tundma , ent adudes , et ebamugavust pole sisimas kübetki . "
19	NA	 Ainult et kuidagi kahju oli ses asjas ja just nüüd eksida . 
19	NA	 Kohe päris tõsiselt kahju . 
20	NA	" "" Sellele vaatamata olete mu tagasihoidlikus kaupluses teretulnud , "" sõnas poeomanik oma valdustele käeviibutusega ringi peale tehes . "
20	NA	" "" Otsite ehk midagi kindlat või soovite lihtsalt ringi vaadata ? "
20	NA	" Olen igati teie käsutuses , härra , kui soovite , et ma teile oma tolmuses panipaigas pisikese eksursi teen . "" "
21	NA	" "" Ei , ei , "" kiirustas Vladimir vabandama . "
21	NA	" "" Eks ma vaatan lihtsalt ringi . "
21	NA	" Ma ei tahaks teile liigset tüli teha . "" "
22	NA	" "" Tüli ? "
22	NA	" Uskuge mind , armas härra , see oleks mulle puhas rõõm . "" "
23	NA	 Ta mõtleb seda tõsiselt , mõtles Vladimir hämmeldusega oma segastest tunnetest ainsa kindla niidiotsa leides . 
23	NA	 Täiesti siiralt . 
23	NA	 Ilma grammigi võltsita . 
24	NA	" "" Ma astusin tegelikult üsna juhuslikult sisse , "" tunnistas ta . "
24	NA	" "" Läksin lihtsalt mööda ja äkki nägin teie poodi ja mõtlesin , et veider , et ma pole seda kunagi varem märganud ja tahtsin juba minema hakata , ent siis tundus mulle , et ... "" "
24	NA	 Vladimir takerdus . 
25	NA	" "" Jah , "" julgustas poodnik viisakalt noogutades . "
26	NA	" "" Rumal iseenesest muidugi , ent mulle tundus , justkui kuuleks ma poest kostuvat vaikset muusikat . "
26	NA	 See meenutas mulle midagi aga ma ei tea ... 
26	NA	" Ilmselt seepärast ma astusingi sisse , ma arvan ... "" "
27	NA	 Rumal on niimoodi lobiseda , tajus Vladimir nüüd tujutult . 
28	NA	 Ta vastaskõneleja jälgis teda endiselt mõistvalt ning heatahtlikult , ent miski ta ilmes oli nüüd muutunud . 
28	NA	 Ei , ei , mitte halvas mõttes , mitte nii , nagu vaadatakse tavaliselt sentimentaalset lollpead , kes tuleb oma pikalt vaka all hoitud sõnaohtrust juhututtava ees välja plahvatama . 
28	NA	 Lihtsalt poodniku pilgus oli hetkeks märgata halvasti varjatud üllatust ning viivuks , kui enese üle kontrolli kaotades , jäi ta Vladimirit sedavõrd tähelepanelikult silmitsema , nagu oleks tema näost mõnele oma ootamatule mõttele kinnitust otsinud . 
28	NA	 Otsinud vastust pikaleveninud ootusele , mis sisimas sedavõrd kaua elanud ning roostet kogunud on , et selle täitumist enam tegelikult ei usugi , oled väsinud uskumast Ja Vladimir oleks võinud vanduda , et poodnik siiski tundis ta ära , teisiti poleks ta osanud tolle pärani avanevate silmade selgust seletada . 
29	NA	" "" Muusikat . "" "
29	NA	 sõnas vanahärra vaikselt , millegi vaid ta enesele teadaoleva üle mõtiskledes , ning see kõlas millegipärast enam nentimise , kui küsimusena . 
29	NA	 Ja vaatas ta nüüd juba kuhugi kaugele , Vladimirist mööda , läbi oma tolmuselt hubase poekese seinte ning läbi linna ja selle tänavate , sinna , kus arvatavasti just praegu päike väsinult mäsleva mere rüppe vajus ning kajakad nukralt häälitsedes sureva päeva viimaste eluhetkedega hüvasti jätsid . 
30	NA	" "" Jah ... rumalus , muidugi ... rumalus ... "
30	NA	" Kukkusin siin nüüd lobisema ... "" "
31	NA	 Peab minema , mõtles Vladimir heitunult ning ilmselt reetis miski ta kehakeeles lahkumisemõtteid , sest seni liikumatult paigal seisnud poodnik võpatas end mõtetest lahti . 
32	NA	" "" Oodake palun hetke , "" sõnas ta poekese tagumises nurgas kõrguvate riiulite poole tõtates üle õla . "
32	NA	" "" Ma arvan , et mul on siiski teie jaoks midagi . "" "
32	NA	 Ta kiirustas , justkui võiks ootaja põgeneda , ent ta kärmetest liigutustes joonistus välja aeg-ajalt jõudu koguv kõhklus , mida ta pead raputades ning veelgi agaramalt otsima asudes alla suruda katsus . 
33	NA	 Vladimir jälgis vaikides , kuidas hallipäine poodnik hoogsalt kogu seina katvaid sahtleid avades neisse pilgu heitis , siis Vladimirit silmadega kaalus ning midagi pettunult pomises , et sahtel jälle kinni lükata ja järgmise kallale asuda . 
33	NA	 Tegelikult kestis seda otsimist juba mitu minutit , ent Vladimir ei tundnud end sedamoodi , nagu tahaks lahkuda , polnud äraminekusoovi ärevust . 
33	NA	 Sees oli hoopis selline rahulik veendumus , et võiks oodata ka terve õhtu . 
33	NA	 Lihtsalt oli selline tunne . 
33	NA	 Hea tunne . 
34	NA	 Siis mühatas vanamees rahulolevalt ja naasis kannatliku ootaja juurde . 
34	NA	 Poodniku käes oli väike must karbike , pisut ehk liiga suur , et mahutada sõrmust , ent samas liialt pisike , et sellesse mahuks ka midagi palju suuremat . 
35	NA	" "" Ma arvan , et see on teile , "" sõnas poeomanik kuidagi vaikselt , enam mitte kõheldes , ent ka ilma erilise innuta . "
35	NA	 Ta hoidis oma leidu kui kaaludes käes , kui veelkord juureldes , kas seda ikka tasub üle anda . 
35	NA	 Üldsegi mitte nii , nagu hoitakse kinni esemest , millest on kahju loobuda . 
35	NA	 Pigem oli ta kehahoiakus sarnast kõhklust , mida tunneb isa oma pojale puunoole voolimiseks nuga ulatades . 
36	NA	 Vladimir ootas vaikides . 
36	NA	 Oleks tahtnud küsida , ent millegipärast ei tundunud see õige olevat . 
36	NA	 Parem oli lihtsalt ära oodata . 
36	NA	 Lasta olukorral ise lahenduseni kulgeda . 
37	NA	" "" Ma arvan , et see on teile , "" kordas vanamees mõttessevajunult ja naeratas Vladimiri sõnatut küsimust tabades kurvalt . "
37	NA	" "" Näete isegi , et ma olen kahevahel , kas ma ikka peaksin teile selle andma . "
37	NA	" Tegelikult pole mul muidugi kõhklusteks õigust , sest see ese ... ses karbis sisalduv kuulub tegelikult teile , Vladimir . "" "
38	NA	 Ma ei ütelnud talle oma nime , nentis Vladimir kuidagi kiretult . 
38	NA	 Ei tundunud see avastus hetkel millegipärast lihtsalt üldsegi oluline olevat . 
39	NA	" "" Miks te siis kõhklete ? "" küsis ta karbilt pilku tõstes . "
40	NA	 Poodniku sinisilmade sügav vaade puuris uurivalt ta kasvavat segadust . 
41	NA	" "" Vaadake , mu sõber , vahest on nii , et ... asjad , mida me kaotame , millega meil side katkeb , lahkuksid me juurest kui omal soovil , omaenese tahtest . "
