par_nr	head	sentence
1	 VANA AABRAMI MÜSTEERIUM 	 VANA AABRAMI MÜSTEERIUM 
2	NA	 romaan 
3	NA	 Mait Raun 
4	NA	 Jääge teie eesliga siia . 
4	NA	 Mina ja poiss läheme sinna , kummardame ja tuleme siis tagasi teie juurde . 
5	NA	 raamat 
6	NA	 Vaimumaailmas on teisiti . 
6	NA	 Siin valitseb igavene jumalik kord , siin ei saja vihma ühtaegu nii õigete kui ka ülekohtuste peale , siin ei paista päike ühtviisi nii headele kui kurjadele , siin kehtib seadus , et ainult see , kes töötab , saab ka leiba , ainult see , kes on tundnud hirmu , leiab rahu , ainult see , kes laskub allilma , vabastab armastatu , ainult see , kes haarab noa , saab Iisaki . 
7	NA	 Kierkegaard 
8	 1 . 	 1 . 
9	NA	 Jälle oli üks saadikutest teel . 
9	NA	 Uniselt , millelegi mõtlemata ja teadmatuses loksus Jakob Hulden hobukabiini tagapingil Iisaku kloostriküla suunas . 
9	NA	 Kui ta südaöösel kohale jõudis , oli ta põhjalikult kangestunud . 
9	NA	 Söandamata hobuseid pimedusse saata , rippus ta kutsari kõrval valjaste küljes , kuni uksele ilmus teener ning valgusvihk palistas teerada . 
9	NA	 Teener naeratas . 
10	NA	 Hulden viipas hobusemehele rõõmsalt hüvastijätuks . 
10	NA	 See ootas igaks juhuks veel hetke , mille vältel teener püüdis Huldeni kaabu , mis oleks muidu kukkunud hange , ning peatselt kostis metsa vahelt tasanev nõõtamine ja piitsaklobin . 
10	NA	 Asju ei olnudki Huldenil kaasas . 
11	NA	 Klooster paistis noorkuu valguses ebamaiselt hõbedane . 
11	NA	 Kerge südamega astus Hulden sisse . 
12	NA	 Ilmselt jäi ta tukkuma , sest hiljem märkas ta üksnes teetassi laual . 
12	NA	 Ruum oli tühi , tee täiesti jahtunud . 
12	NA	 Hulden rüüpas ja tundis jõudu ihuliikmetes taastuvat . 
12	NA	 Ta ümises silmi hõõrudes katkendi hiljutikuuldud palvest , mis – nagu nüüd selgus – ei olnud jäänud talle tervikuna meelde . 
12	NA	 Et ta on siin , et ta on rahul sellega , mis on , on , mis on ja nii edasi . 
12	NA	 Ta sõitis teed juues taas kloostri suunas , lumevaalud tuiskamas ümber lahtise saani , Huldeni läbikülmunud ihu pingil , tee teda vaevu soojendamas , kogu vahemaa , mis lahutas viimasest kõrtsipaigast , oli edasi ainult mets , mets ja mets ning tumedad kahisevad puud . 
13	NA	 Tuuleiilid puhusid pilved laiali , taevas rebenes lahti . 
13	NA	 Rebenenud praost ilmus nähtavale kuu . 
14	NA	 Taevas vajus uuesti kinni , ent kuuhelk jõudis libiseda maale , paljastades küürus teenri . 
14	NA	 See jooksis jalgrajal libastudes kloostri poolt , tikanditega halatt ümber õlgade . 
15	NA	 Hobused sööstsid pimedusse , hetkeks valitses haudvaikus . 
16	NA	 “ Lähme , ” ütles teener ning tõstis tormilaterna Huldeni näo ette . 
16	NA	 Ta oli väga toimekas ja heatahtlik mees . 
16	NA	 Pea olematud räitsakad pühiti hoolega maha ning Hulden tundis heameelt , et ta pääses vikaari soovituskirja ettenäitamisest . 
16	NA	 See oli kirjutatud parimate soovidega , kuid linna stiilis , mingis alandlikus kärkivas toonis . 
16	NA	 Vikaar palus Huldenile head vastuvõttu . 
16	NA	 Nõuti ligipääsu kõigele , mida Hulden peab vajalikuks nõuda . 
16	NA	 Teel oli Huldenisse aga imbunud metsa ja jõe lõhn , lume ja tuisuvaalude karge hele lõhn , vikaar tundus olevat kadunud koos sõidukiga teise maailma . 
16	NA	 Teine maailm oli värviline , ent kärarikas , väsitav ja tüütu . 
17	NA	 Ta juhatati söögisaali ; laual asus kerge eine juustust , pekiviiludest , leivast ja piimast . 
17	NA	 Huldenit oli oodatud . 
18	NA	 Alles leelõuka ääres jalgu kõlgutades adus Hulden , kui lõputult väsinud , külmunud ja jõuetu ta praegu on . 
18	NA	 Korraks kahtles , kas ta ongi üldse pärale jõudnud . 
18	NA	 Võibolla ta alles sõidab ja hobune raputab , või on linnas , oodates korraldust . 
18	NA	 Ta teekond oli olnud pikk , ootamatult kurnav ja pikk . 
19	NA	 Teenri jäetud küünlajupp oli otsakorral . 
19	NA	 Alguses oli küünal olnud hele , kõrge ja sihvakas nagu kirikutorn , ent laiali valgudes meenutas pigem giljotineeritud pead . 
19	NA	 Hulden tegi järelduse , et kusagil asub tema jaoks ülestehtud ase , soe pehme ase , selline nagu tema ennistine vastuvõtt , teener , räitsakad , soojemgi , ning mõtles veidi imestades , et mitte keegi ei juhata teda selleni . 
20	NA	 Ta pidi juba tõmbama vikaari kirja põuest ja valmistus hõikeks , kuid õhust kostis vaikseid , arusaamatuid , pimedusega põimitud hääbuvaid sosinaid ning ta loobus oma kavatsusest . 
20	NA	 Iisaku kloostriga oli seotud midagi imelikku , juba siis , kui see ehitati , maha põles ja ehitati uuesti üles ; sellepärast ju temagi saadeti siia . 
20	NA	 Küünal sulas pikkamööda vaagnasse , sellest jäi järele valkjas vormitu tomp ning Hulden jäi istuma edasi , olles justkui kleepunud tooli külge . 
20	NA	 Hulden ei suutnud tõusta . 
20	NA	 Küünal oli kustumas . 
21	NA	 Kusagilt kostis järsku täiesti selgesti kähe inetu hääl , mis sosistas : 
22	NA	 “ Sa näed ja sa ei mürista , et kurat on meite seltsi pesa teinud . 
22	NA	 Teinud pesa – sa ei mürista ! 
22	NA	 Maa on hukkas ! ” 
