par_nr	head	sentence
1	 RIIKLIK ÕPPEASUTUS INGLISE KOLLEDŽ 	 RIIKLIK ÕPPEASUTUS INGLISE KOLLEDŽ 
2	NA	 Lauri Vaska 
3	NA	 Meenutusi ühest eripärasest koolist 
4	NA	 Tallinn 2002 
5	NA	 Selle suhteliselt lühiealise ( 1936–1940 ) kooli lugu on peaaegu täiesti unaruses . 
5	NA	 Ei ole temast kirjutatud raamatut niikui paljudest tuntud koolidest , ei meenu ka muid tutvustavaid ning laiemalt levinud sõnavõtte . 
5	NA	 1 Ometi vääriks ta omaette tähelepanu , ka uurimust , oli tal ju üsna ainulaadne positsioon eestiaegsete koolide mosaiigis . 2 
6	NA	 Esiteks , kool oli ainuke riiklik alg- ja keskhariduslik õppeasutus Eesti Vabariigis . 
6	NA	 Ja oma üürikese eksistentsi jooksul muutis ta oma nime kaks korda : esialgsele , pealkirjastatud pikale ning kohmakale järgnes Riiklik Inglise Kolledž , võib-olla küll ainult ebaametlikult ning suupärasemaks tarvituseks , ja siis Riiklik Kolledž , lühendatult RIK , mis juba asutamisest peale kujunes kooli üldtutvustavaks märgiks . 
6	NA	 Algsest nimest jäi nõnda siis riiklik , mille seotust EV bürokraatiaga ei tea küll täpsustada . 
6	NA	 Jäi ka kolledž , et ehk pisutki ära märkida algupoolset tugevat , siis aga kahanevat inglise mõju . 
7	NA	 Oleks muidugi huvitav tuvastada nimemuutmiste tagapõhja . 
7	NA	" Esimene oli arvatavasti üksnes süütu keelekonaruse silumine , kuid teisel , "" inglise "" kukutamisel võis olla ka ( välis ) poliitiline maik man . "
7	NA	 Riikliku õppeasutusena peegeldas kooli silt ju ka riigi enda hoiakut , ja kolmekümnendate lõpupoole nihkus see neutraliteedi suunas , või , nagu on ülelihtsustatult väidetud , saksasõbralikumaks , eriti kaitseväeringkondades . 
7	NA	 Ja viimastel võis küll olla oma roll RIK-i asutamise ja saatusega seoses ( vide infra ) . 
7	NA	 Ajaloole pakuks järelikult huvi , millal just ja millise instantsi otsusel lõplik nimemuutus toimus . 
7	NA	 3 Ega's ometi Kaitsevägede staabi või koguni Pätsu-Eenpalu valitsuse tasandil ? – Noh , niisama spekulatiivne hüperbool , ja pealegi ehk mitte kõige kohasem sissejuhatus RIK-i ajalukku . 
8	NA	 Olgu lisatud , et Tallinnas tegutses toona veel erakool nimega A. Tõrvand-Tellmanni Inglise Kolledž , samuti Õhtukolledž , keskkooli/gümnaasiumi tasemel õppeasutus poolelijäänud haridusega õpihimuliste tarvis , vanusele vaatamata . 
9	NA	 Käesolev on ühe endise õpilase meenutus ta koolipõlve ühest etapist ja haarab aastaid 1936–1941 . 
9	NA	" Mis RIK-i n.-ö. faktilisse ajaloosse puutub , 4 siis on see siinkohal paratamatult lünklik ega pretendeeri isegi mingile katkendlikule visandile "" kuidas kõik tegelikult oli "" . "
9	NA	 Keskendun üksnes või peamiselt ühe klassi loole ja puistan sekka isiklikumaid ääremärkusi , mis ajakaugusest esile tükivad . 
10	NA	 Kirjutise aluseks on autori mälu ja aegade jooksul tehtud ülestähendused . 
10	NA	 Viimasel ajal on lisandunud kaasõpilaste meenutusi ning muudki olulist , mille allikad vastaval kohal äramärkimist leiavad . – Ja veel üks vajalik märkus : kõikides memuaarides tuleb silmas pidada mitte ainult meenutaja vanust meenutataval perioodil , vaid ka kirjapanemise ajal , 5 ning loomulikult vastavaid aastaarve . 
10	NA	 Siinkirjutaja ja ta klassikaaslased kuuluvad aastakäiku 1925±1 , tol 1936–41 ajavahemikul olid nad seega vanuses ca 11–16±1 ehk enam-vähem murdeeas . 
10	NA	 Mis teadagi vajutab mällu tugevamaid muljeid kui hiljem kogetu ( varase lapsepõlve mälestused kuuluvad omaette peatükki ) . 
11	NA	 Selle loo panin suurtes joontes kirja 1985. a. , aga see jäi tookord sahtlisse . 
11	NA	 Uuesti võtsin asja käsile ja hakkasin täiendama vahepeal kogunenud andmetega 2001. a. oktoobris . 
11	NA	 Umbes samal ajal õnnestus mul koolivenna Harry Kõlari vahendusel saada koopiad RIK-i Kultuurringi ajakirjast , mis ilmus 1938–40 . 
11	NA	 Ei hakanud neid aga enne lugema , kui mälestuslik lugu oli lõpetatud , vältimaks võimalikku interferentsi algupäraselt allikalt . 
11	NA	 Isiklikud mälestused ja ajajärgu dokumendid ei sobi alati läbisegi ühte ja samasse teksti . 
11	NA	 Nii et järgnev on ja jääb üksnes memuaarideks ( pluss kaasõpilaste meenutused ) . 
11	NA	 Täiendava info RIK-i Kultuurringi ajakirjast toon ära eelviimases peatükis . 
12	NA	 Ei ole vast üleliigne lisada , et mu lugu on kirjutatud eksiilis . 
12	NA	" Seega on asjal välismaal elanu ( 58 aastat ! ) märk loomulikult man , nii keeleliselt , meeleolult , hinnanguliselt ... – Kui alljärgnevas kasutan väljendeid "" tänapäeval , nüüdisajal , hiljuti "" jms. , siis on selle all mõeldud ajajärku alates umbes üheksakümnendate algusest peale . "
13	NA	 Riikliku Kolledži ametlik eluiga lõppes koos Eesti Vabariigiga neljakümnenda suvel , kui punavõimud selle sulgesid . 
