par_nr	head	sentence
1	 Tänulikud surnud 	 Tänulikud surnud 
2	NA	 Toomas Raudam 
3	NA	 Janis 
4	NA	 Heroiiniannus tema veres võinuks ta kohe tappa . 
4	NA	 Kuid seda ei juhtunud . 
4	NA	 Kui ta mõne aja pärast hotelli fuajeesse läks , polnud tal aimu , et oli suremas . 
4	NA	 Ta ajas juttu hotelli teenistujaga , paludes tal vahetada peeneks viis dollarit , mille eest ostis endale sigarette . 
4	NA	 ... 
5	NA	 Sellest ei tea paljud ... 
6	NA	 Janis nägi unes , et ta imeb ema rinda . 
6	NA	 Kuid rinnast ei tulnud piima , vaid viskit . 
6	NA	 Southern Comfort oli Janise lemmikmark . 
6	NA	 Rind oli joomiseks parem kui klaas või isegi pudel . 
6	NA	 Janis armastas juua pudelist . 
6	NA	 Pudelist ei tulnud ise , ei tulnud loginal nagu klaasist , pudelist pidi ise tõmbama ja kuni pudelis veel midagi oli , oli alati võimalus , et viimast rüübet ei tulegi . 
6	NA	 Et jätkub elu lõpuni . 
6	NA	 Või vähemalt järgmise päevani . 
6	NA	 Hommikuni , mis muutub mõne tunni pärast õhtuks . 
6	NA	 Eleventh Dooriks , Coffee and Confusioniks , Coffee Galleryks . 
6	NA	 Kus Janis muutus Bessie Smithiks . 
6	NA	 Mustaks , kes on valge . 
6	NA	 Kes tunneb valu nagu must . 
6	NA	 Valge ei tunne valu , aga ta tahab teada saada , kuidas see välja näeb . 
6	NA	 Või kui ta seda ei näe , siis näha seda , kes tunneb . 
7	NA	 Janis oli veidi üllatunud , et tema ema rinnast ei tule piima . 
7	NA	 Ema oli väga range , ta oleks pea kuklasse visanud , kui midagi sellist temaga oleks juhtunud . 
7	NA	 Ta viskas alati pea kuklasse , kui kurjaks sai . 
7	NA	 Sellegi üle sai ta pahaseks , kui nad isa ja õega Port Arthuri raudteejaamas kurjategijate pilte vaatasid ja isa ütles , et need on küll mõrtsukad ja vägistajad ja ei tea mis veel , aga nad on ka inimesed ja et seda , kes nad tegelikult on , ei saa teada sellest , mis neist piltide alla on kirjutatud . 
7	NA	 Emal oli pea kuklas , kui nad koju jõudsid , ju jõudis keegi keelt kanda . 
8	NA	 Janis piilus üles . 
8	NA	 Emal oli suur rind , nii suurt viskipudelit polnud üldse olemas , kuid viskit tuli sealt täpselt nii palju , kui tõmmata jõudsid . 
8	NA	 Olnuks emal väiksem rind , näinuks Janis rinna tagant ema nägu . 
8	NA	 Ema nägu oli kindlasti tõsine , kuid see ei tulnud sellest , et rinnas oli piima asemel viski , vaid hoolest ja hirmust – kas laps saab ikka kõhu täis ? kas ei jää väheks ? 
8	NA	 Rind liikus , ema pumpas näppudega rinda ja Janisel oli neelamisega tegemist . 
8	NA	 Ema , ära tee nii , et rind on klaas või karikas , kust õnnemahl ise suhu pritsib . 
8	NA	 Las ma saan ise õnnelikuks . 
8	NA	 Las ma ise imen . 
9	NA	 Janis tundis läbi une , kuidas ta peeretab . 
9	NA	 Ka see oli mõeldud ema jaoks . 
9	NA	 Kui laps ei oska veel rääkida , räägib ta kogu kehaga . 
9	NA	 Kõikide aukude ja pooridega , mis tema küljes siis on . 
9	NA	 Ema sai asjast aru , tema sõrmed piirdusid vaid sellega , et nibu Janisel suus püsiks . 
10	NA	 Janis tõmbas ise . 
10	NA	 See oli raske töö , kõige parem oli seda teha silmad kinni . 
10	NA	 Niipea , kui silmad lahti tegid , kadus jõud huultest ja lõugadest , kuhu hakkasid tekkima esimesed musklid – imemisest . 
10	NA	 Janis oli nagu koer , kes saab teha vaid üht asja korraga . 
10	NA	 Kes nähes ei tunne lõhna . 
10	NA	 Ning kes haistes ei näe . 
10	NA	 Janisel oli ainult üks meel korraga ja tal oli sellest hea meel . 
10	NA	 Ta kas laulis või suri . 
10	NA	 Surra oli raske . 
10	NA	 Kui polnud elanud . 
10	NA	 Ühtainsatki päeva . 
