par_nr	head	sentence
1	 Metsad kõnelevad 	 Metsad kõnelevad 
2	NA	 Arno Kasemaa 
4	 1 	 1 
5	NA	 Künka suur lasterikas perekond elas saunas , pead-jalad koos . 
5	NA	 Kodanliku Eesti viimasel aastal möllas Kõrvenurme külas suur kahjutuli , kus langes tuleroaks peaaegu pool küla . 
5	NA	 Tugev läänetuul kandis tule kord-korralt majalt majale edasi ning küla keskmine , kõige tihedamini asustatud osa põles maani maha . 
5	NA	 Kuigi Künka ja Saarevälja asusid kahjutule tsentrumist tükk maad põhja pool , süttis ometi Künka elumaja ning seda päästa polnud võimalik . 
5	NA	 Alles jäid saun ja kõrvalhooned . 
6	NA	 Oli kuldilus suvise pööripäeva järgne päev . 
6	NA	 Juba paar nädalat valitses põud . 
6	NA	 Kõrvenurme küla kiviklibustel põldudel kippusid orased kolletama , oodates asjatult elustavat vihma . 
6	NA	 Küll kogunesid keskpäeval läänetaevasse vahete-vahel pilvemügerikud , kuid valitsevad idatuuled tõrjusid need tagasi ning järgmiseks hommikuks oli taevas taas säravalt selge . 
6	NA	 Küll oleks paar-kolm sajupäeva marjaks ära kulunud , sest ka kõrgemad heinamaad ei tõotanud kuigi suurt saaki . 
6	NA	 Madalatel , niisketel lodumaadel ulatus aga mahlakas rohi kohati peaaegu rinnuni . 
6	NA	 Eelmisel päeval oli tuul pöördunud läände ning lõõtsus nüüd täie hooga , tõotades lähematel päevadel vihma . 
6	NA	 Sel saatuslikul hommikul tõttasid Kõrvenurme talupidajad kõik Rakverre jaanilaadale . 
6	NA	 Oli vaja läheneva heinatöö jaoks osta vikateid , niidumasinate jaoks puuduvaid osi ning laadalt ka põrsaid suveks kasvama . 
6	NA	 Kodus olid peamiselt naised ja lapsed . 
6	NA	 Tugev läänetuul , mis juba hommikul , kui laadalised teele asusid , puude latvu painutas , tugevnes keskpäevaks veelgi . 
6	NA	 Küla elas oma tavalist argipäevaelu . 
6	NA	 Naised rohisid juurviljapeenraid , istutati veel hilise kapsa taimedki , et algavaks heinaajaks kõik korras oleks , sest kel siis enam mahti niisuguse asjaga jännata . 
6	NA	 Lapsed aga jooksid alla jõe äärde , et jahedas vees palavust pisut jahutada . 
7	NA	 Künka Minna pesi päeval sauna juures pesu . 
7	NA	 Et kaevus vett kokku hoida , mida kestva põua tõttu tundus olevat vähevõitu , asetas ta pesuvanni väikesele käsikärule ning läks jõe äärde loputama . 
7	NA	 Kaldast üles tulles märkas ta küla kaugemas otsas suitsuvinet . 
7	NA	 Küllap Lallumäe omad kütavad vist jaanilaupäeva õhtul saunaahju , mõtles ta endamisi . 
7	NA	 Kui aga suitsuvine ikka paksemaks ja paksemaks muutus , astus ta õuest välja , kus puud vaatevälja ei varjanud ning nägi , et tegemist pole mingi saunaahju kütmisega , vaid lausa kahjutule endaga , sest Lallumäe elumaja seisis paksus suitsutossus ning aeg-ajalt nilpsasid punased tuleleegid katuseharjast kõrgemale . 
7	NA	 Tuld oli märgatud juba kaugemalgi . 
7	NA	 Tulid Suureõue , Sakrise , Sepa ja Rogandiku omad , nendega liitusid ka Künka Minna ja Artur ning Saarevälja Marta ja Juhan . 
7	NA	 Kõik tõttasid õnnetuspaigale , et katsuda tulele piiri panna . 
7	NA	 Kuid Lallumäele jõudes selgus , et seal polnudki enam võimalik midagi aidata . 
7	NA	 Üksteise järel süttisid kuivad laast- ja õlgkatused , nagu oleks mingi kuri käsi nad järjekorras põlema pannud . 
7	NA	 Õige pea , kui Lallumäe elumaja katuse räästa alt tuleleegid välja lahvatasid , hakkasid põlema ka naabruses asuvad Mäe Motu hooned – karjatall , aidad ning elumaja . 
7	NA	 Ja siis võtsid tuld ridamisi kõik : Peedari , Teetlovi , Põldaru , Roopalu , Laiatüki ning tükk maad eemal ka Rahkamäe . 
7	NA	 Tuli oli nii võimas , et ei lubanud kustutajatel lähedalegi minna . 
7	NA	 Kundast saabunud tuletõrje ei suutnud oluliselt aidata , sest madalad kaevud olid veevaesed ning jäid kohe kuivaks . 
7	NA	 Pealegi asusid mitmed neist tuletõrje saabudes juba kahjutule tsentrumis , kuhu juurdepääs polnud enam võimalik . 
7	NA	 Jõest kohale toodud veega püüdsid pritsimehed kaitsta allatuule jäävaid , veel süttimata maju , kuid ka see ei andnud tulemusi , sest erakordselt tugev tuul ja tuli olid võimsamad kui tuletõrjujate jõud . 
8	NA	 Künka ja Saarevälja hoonete süttimist ei peetud tõenäoliseks , kuna nad asusid kahjutulest niivõrd kaugel . 
8	NA	 Kui aga Laiatüki ja seejärel ka Rahkamäe tuld võtsid ning tulelondid sinnapoole lendama hakkasid , kiirustasid Minna ja Artur , nende eeskujul ka Marta ja Juhan koju , et oma hooneid süttimise eest kaitsta . 
8	NA	 Appi tulid ka Rogandiku omad . 
8	NA	 Artur ja Minna olid mõlemad katusel ja loopisid vett tulekolletele , mis tekkisid sinna põlevatest katuselaastudest , mida tugev läänetuul Rahkamäe hoonete poolt Künka elumaja katusele kandis . 
8	NA	 Nagu säravad linnud lendasid tulelondid õhus ja maandusid kolm-nelisada meetrit kaugemal asuva naabri eluhoonel . 
8	NA	 Võib-olla oleks Künka elumaja suudetud päästa , sest Rahkamäel hakkas tuli juba raugema , kuid siis lõppes kaevust vesi . 
8	NA	 Saarevälja kaev oli tükk maad eemal ning ämbritega kandmine võttis aega . 
8	NA	 Pealegi kaitsesid Marta ja Juhan oma hooneid võimaliku süttimise eest , loopides katusele vett , et sinna sattunud sädemeid kustutada , enne kui need suureks leegiks jõuavad paisuda . 
8	NA	 Ja kui siis Rahkamäe karjatalli katus ragisedes kokku langes ning tohutusuure sädemete ja tulelontide pahmaka õhku paiskas , kust tuul need Künkani kandis , ei jõudnud Minna ja Artur enam tulekoldeid likvideerida ning kuiv laastkatus süttis lausaliselt . 
9	NA	 “ Tulge alla , põlete elusalt ! 
9	NA	 Siin pole enam midagi kustutada . 
9	NA	 Katuse tagakülg ka juba põleb ! ” karjus Rogandiku Mart . 
10	NA	 “ Asju välja kandma ! ” kamandas agar Saarevälja Marta . 
11	NA	 Minna ja Artur ronisid kiiruga katuselt maha ning ühinesid naabritega , kes püüdsid põlevast majast päästa niipalju kui võimalik . 
12	NA	 Kui laadalised õhtul linnast koju jõudsid , leidsid nad ahervaremetes küla eest. Olles ehmatusest juba pisut toibunud , seisis kõikide keelel üksainus küsimus : kust sai tuli alguse ? 
12	NA	 Kelle hooletuse läbi jäi peaaegu terve küla peavarjuta ? 
12	NA	 Sellele ei osanud keegi vastata . 
12	NA	 Teati vaid seda , et tuld märgati siis , kui Lallumäe elumaja üleni leekides seisis ning Mäe Motugi hooned juba tuld olid võtnud . 
12	NA	 Olid ju kodus peamiselt naised ja lapsed , igaüks oma tööde ja toimetuste juures . 
12	NA	 Küll tundnud Teetlovi noor perenaine maja taga juurviljapeenraid rohides kirbet suitsulõhna , mida tugev läänetuul Lallumäe poolt külasse kandis , kuid nii nagu Künka Minnagi , ei omistanud ka Teetlovi Armilda sellele tähelepanu , sest ka tema arvanud , et Lallumäe Leena kütab saunaahju . 
12	NA	 Kui lapsed lõpuks suure kisaga ema juurde jooksid , et Lallumäe ning Mäe Motu hooned põlevad , taibanud tema , kust see suitsuving pärit on , kuid siis oli juba hilja . 
12	NA	 Naiste ja laste jõud ning ettevõtlikus olid liiga väikesed , et kahjutulele piiri panna . 
12	NA	 Isegi allatuule jäävate hoonete süttimist ei suudetud ära hoida , sest tuul kandis katuselaastude põlevaid tükke ning õletuuste mitmesaja meetri kaugusele . 
12	NA	 Kaua aega ei teatud , kelle käest tuli alguse sai . 
12	NA	 Alles mitu aastat hiljem avaldas Lallumäe Leena Teetlovi Armildale , et temal tulnud leiba ahju pannes viinaneelud peale , ning kui kõik valmis , võtnud ta kohvrist pesude vahelt pudeli ning rüübanud kohe päris mitu punnsuutäit kodus aetud puskarit , viinud siis ahjuluua ja leivalabida välja räästa alla kindlaks määratud kohale ning külitanud seejärel sooja ahju äärde pingile , kus õige pea magusas rammestuses uinus . 
12	NA	 Sealt naabrinaised , Peedari Juuli ning Teetlovi Armilda ta juba pooleldi vingu jäänult leidsidki . 
