par_nr	head	sentence
1	 AVALDAMATA LÜHILUGUSID 	 AVALDAMATA LÜHILUGUSID 
2	NA	 ( kogust Meenutused eikuhugi välja jäänud miniatuurid ) 
3	NA	 Huumusest lõhnaval mullal kasvas inimeste sõber vana nõges . 
3	NA	 Ta oli juba pisut sorgus , aga tema lehel säras hommikune kastepiisk , otsekui oleks see olnud teemant . 
3	NA	 Selle ja küllap mitme järgmisegi teemandi eluea pidas nõges veel vastu – kui tal oli kord selline vääriskivi kanda ... 
4	NA	 Kollasel liivapõhjal vulises allikavesi , mis kaljupõuest välja voolas . 
4	NA	 Näljane kuulis vulinast mitmesuguseid sõnumeid ja neist tähtsaima : 
5	NA	" "" Kõikide roogade aluseks on vesi ... "" "
6	NA	 Tühi pudel seisis aknalaual , vastu valgust . 
6	NA	 Ta pungitas tähtsalt oma kumerusi ning näis lausuvat : 
7	NA	" "" Praegu olen ma küll tühi , aga mind on võimalik täita vägagi väärtusliku vedelikuga . "" "
8	NA	 Nagis rippus kuub , mis oli päevi näinud , kulunud ja võidunud , kuid sellel säras ees uhiuus nööp . 
9	NA	" "" Me oleme veel kasutamiskõlblikud ! "" näis ta lausuvat . "
10	NA	 Ullike istus maja ees vaibal ja lõikas lõnga suurest kerast juppideks . 
10	NA	 Tema kohal peatus mööduv härrasmees ning ütles tähtsalt : 
11	NA	" "" Töö muudab maailma palet . "" "
12	NA	 Paks valge udu moodustas tiheda müüri . 
12	NA	 Vaid haldjad astusid sellest vabalt läbi , kõndisid sisse ja välja , pajupõõsaste vahele , kõrkjatesse kasvanud ojakaldale . 
13	NA	" "" Nad liiguvad umbes , "" lausus selle kohta üks teadlane . "
14	NA	 Oma väärtust hindav meesterahvas oli arvamusel , et paljud inimesed ei saa tema pärast und . 
14	NA	 Naised sellepärast , et igatsevad tema järele , ning mehed sellepärast , et mõtlevad : mul peab olema mingi viga küljes , et naised vaatavad mitte mind , vaid teda ... 
15	NA	 Varasel hommikutunnil , kui tööleruttajad olid veel unised , kuid nende meeled olid vastuvõtlikud , nägid nad tütarlast , kellel oli peas rohkete sulgedega ehitud kübar . 
15	NA	 Kõik vaatasid kübarat ega pannud tähele tütarlast selle all . 
15	NA	 Ometi oli too just vastupidist lootnud ... 
16	NA	 Punasest puust laual käänulise küünlajala sees põles küünal , leek väreles ja moodustas igal hetkel uue skulptuuri . 
16	NA	 Mõni üksik neist talletus tütarlapse mällu , kes istus käsipõsakil laua ääres ja kelle mõtted viibisid kaugel teiselpool leeki . 
17	NA	 Selline oli kord kunstiteoste saatus ... 
18	NA	" "" Olla ainult üks krussis karvake kusagil kingul , rasvakoe kohal , vaid vahel harva näha valgust , suutmata end ka siis selle poole sirutada , känguda oma olemisse – mis vääritu elu ! ... "" kurtis ennast määranud inimene . "
19	NA	" Tekst seisis lugeja ees ning teatas : "" Minu pinnal on sõnad ja sügavuses on mõtted . "
19	NA	" Aga kas sa leiad need üles , kui ma olen trükitud lamedale pinnale ? "" "
20	NA	" "" Ära muretse , "" lohutas teda lugeja , "" küllap mina sulle kolmanda dimensiooni juurde mõtlen ! "" "
21	NA	 Minu juurde tuli tuttav vaimuhaige ning ütles : 
22	NA	" "" Sa peaksid tõepoolest hakkama natuke selgemalt kirjutama , isegi mitmed meie raviasutuse patsiendid ei saa enam su teostest aru ... "" "
23	NA	 Noor luuletaja tegi olulise uuenduse : tema värssides riimusid mitte sõnad , vaid mõtted . 
23	NA	 Ikka kolks ja kolks ... 
24	NA	 Õhtune taevas oli sünkjalt must , kaugemal sähvis välku . 
24	NA	 Kaks inimest vaatasid seda ilmastikunähtust pealt ning üks neist ütles : 
25	NA	" "" See on tõesti kaunis ja ülev vaatepilt ! "" "
