par_nr	head	sentence
1	 Hirmul ei ole kodu 	 Hirmul ei ole kodu 
2	NA	 Tiit Tarlap 
3	NA	 Ma ei ütleks , et see augustiõhtu peitis endas algusest peale midagi endelist . 
3	NA	 Pärastpoole tundus muidugi teisiti , aga niimoodi otsustades ei tuleks hinnang kuigi objektiivne . 
3	NA	 Mõistus käsib igatahes arvata , et kõik pidi olema üsna tavaline , ja küllap oligi . 
3	NA	 Jõe kohal hõljus loojangujärgne uduloor ja praksuv lõke liivasel kaldaseljandikul lennutas sädemeid oma taevaste sugulaste poole . 
3	NA	 Öö tõotas tulla selge ja tähine . 
4	NA	 Jalas lühikesed džiinid , tõi Oll telgist seljakoti meie proviandiga ja pani tule äärde maha . 
5	NA	" "" Vaata ette , "" hoiatas ta Aleksit . "
5	NA	" "" Siin kotis on sool . "
5	NA	" Sa katsu sellest kaugemale hoida . "" "
6	NA	 Ma puhkesin kohusetruult naerma , Aleks kaasa arvatud . 
6	NA	 See , kuidas ta kunagi ürgammu uhhaa keetis , milles kartulitükid pinnal ujusid , polnud laita nali . 
6	NA	 Vähemalt esimesel viiel aastal kindlasti mitte . 
6	NA	 Kuid nüüd oli neid möödas juba kakskümmend . 
6	NA	 Nagu meie koolipõlvestki . 
7	NA	 Siin , jõeäärses väikelinnas saime vahel endistviisi kokku . 
7	NA	 Mitte küll igal suvel ja mitte alati kõik neljakesi . 
7	NA	 Eelmisel aastal näiteks käis Oll Inglismaal sümpoosionil ja enne seda oli Tomil valimiskampaania . 
7	NA	 Aga siit olime kord maailma läinud , siin elasid endiselt meie vanemad ning siin oli võimalus kohtumiseks suurem kui kusagil mujal . 
7	NA	 Ja kui see juhtus , ei jätnud me tegemata traditsioonilist kalaretke Kääpatõkkele , meie kadunud nooruse pärusmaale . 
8	NA	 Tegelikult oli see juba ammu minetanud esialgse tähenduse ja muutunud millekski hoopis muuks — tõenäoliselt palju vajalikumaks , kuid ka nukramaks . 
8	NA	 Oma peresid me retkedele kaasa ei võtnud . 
8	NA	 Nüüd enam mitte , ehkki algul seda vahel juhtus . 
8	NA	 Hakkas koguni tunduma , et just nende eest me siia pagesimegi . 
8	NA	 Mitte oma naiste ja laste eest , keda me ju armastasime , vaid rutiini , kohusetunde ja kompromisside eest . 
8	NA	 Elu eest , mis näilisest edust hoolimata ei läinud sugugi nii , nagu kunagi mõeldud ja millest peredel oli oma oluline ja kinninaelutav roll . 
9	NA	 Ainult et ka pagemine oli juba ammu muutunud rutiiniks . 
9	NA	 Just siin , oma päriskodus tajusime aasta-aastalt üha selgemini , kui vähe oli meis veel säilinud neid , kes me kunagi olime olnud . 
10	NA	 Me ei rääkinud sellest iialgi . 
10	NA	 Isegi siis mitte , kui grokk meid jutukaks tegi . 
10	NA	 Me paistsime olevat lõbusad ja enamasti õnnestus meil end veenda , et me olimegi seda . 
10	NA	 Nii , nagu me kunagi olime mänginud kedagi , kes me ihaldasime olla , mängisime nüüd kohusetundlikult neid , kes me tookord ise olime . 
