par_nr	head	sentence
1	 JÄRSAK 	 JÄRSAK 
2	NA	 Siiri Pärkson 
3	NA	 KRIMINAALROMAAN NOORTELE 
7	 I SÕRMUS 	 I SÕRMUS 
8	NA	 Käte jõust peab piisama , et tööga hakkama saada . 
8	NA	 Need on jämedad talupojasõrmed , mis suruvad kaela pikkamisi , siis aga üha kindlamalt ja tugevamalt . 
8	NA	 Naha alt kumavate soonte tõmblustes hakkab ilmnema teatav närvilisus . 
8	NA	 Lihaseliste käte sooned tõusevad väiksemagi pinge korral esile . 
8	NA	 Pikk kael , mis ennist veel nii külm ja sile tundus , hakkab võõra pigistustest soojenema ja higiseid laike näppude alla tekitama . 
8	NA	 Ent eesmärk ei ole veel saavutatud . 
8	NA	 Mees võtab appi ka teise käe , mis nii peene kaela puhul sugugi vajalik poleks . 
8	NA	 Kaks lamedat pöialt ühendavad nüüd teineteise kõrval jõud . 
8	NA	 Ilmselt läheksid käiku ka küüned , kuid õnnetuseks on maniküür need eile murust madalamaks kärpinud . 
8	NA	 Värskele ajalehele purskub tumepunane plekk . 
9	NA	 “ Pagana sigitis , ” vannub mees ja laseb hoobilt pudelikaela hoidvad sõrmed lõdvaks . 
9	NA	 Küll on häda nende papppudelitesse peidetud ket. upitega. 
9	NA	 Trükikiri sildil teatab : “ Uute keskkonnasõbralike pudelite kork on hõlpsasti eemaldatav . 
9	NA	 Piisab vaid survest kaelale ja kork eemaldub . ” Ent kiuslikult istub mütsilaadne kinnitus endiselt omal kohal , kuigi keskkonda säästev pudel on põhjal olevatest surveõmblustest katkedes pursanud oma viha ja sisu direktori ajalehele . 
9	NA	 Ometi on ta viimase alles äsja enda ette asetanud , et päevauudistest aimu saada . 
9	NA	 Ket. up katab nüüd tervet artiklit esilehel , jättes nähtavale vaid poole pealkirjast . 
9	NA	 See teatab mingisugusest hoiatusest hääletajatele . 
10	NA	 “ Missugune tobedus . 
10	NA	 Mõelda vaid , ajakirjanikud ei suuda enam korralikke päevauudiseid leida . 
10	NA	 Kirjutavad esilehel teismelistest pöidlaviibutajatest . ” 
11	NA	 Ilma erilise kahjutundeta surutakse rusikasuuruseks kägardatud uudistekobar paberikorvi . 
12	NA	 Ebaõnnestumisest ket. upipudeliga ärritunud direktor saab peatselt aimu oma meeleolu “ tegelikest ” rikkujatest . 
12	NA	 Ta leiab süüdlase teiselt poolt ust kostvates häältes . 
13	NA	 Kui direktor oma kabinetist valju lobisemise ja naeru peale pea välja pistab , lahtub tusatuju . 
13	NA	 Oma alluvale külla tulnud neiut teab ta hästi . 
13	NA	 See blond – teda kutsutakse T. T. – käib siin sageli . 
13	NA	 Aeg on näidanud , et hurjutamine tollele ei mõju . 
13	NA	 Viisakalt naeratades teretab ettevõtte omanik seltskonnas täiesti tühist neiut ja tõmbub häbelikult tagasi oma ruumi . 
14	NA	 Valjult lobisev naisekuju ei lase end kiikajast häirida . 
14	NA	 Ta on nagu kass kere aknast sissetulvava sooja valgusvoo paistele sättinud . 
14	NA	 Huvitunult näpivad sõrmed kalamondiinipuu vilju . 
14	NA	 Ahvatlus saab uudishimulikust eevatütrest jagu ja kelleltki luba küsimata näpsatakse puu küljest apelsinisarnane kera . 
14	NA	 Viimase mõõt ei küüni suuremaks kui pingpongipall . 
14	NA	 Taskust saab kibedamaitselise vilja uus pesa . 
15	NA	 “ Vaata ! 
15	NA	 Eks ole kaunis sõrmus , ” sõnab täna kuidagi eriti rõõmus T. T. – mitte et morn tuju talle tavaliselt omane oleks 
16	NA	 – ja pistab oma kaunikujulise “ Nail salongis ” poleeritud küüntega käe Parresia nina alla . 
16	NA	 Otse kirjutatava aruande ette . 
16	NA	 Ometi peab see veel enne lõunat valmis saama . 
16	NA	 Kas ehk just seetõttu heitis direktor äsja pilgu siia ruumi ? küsib endalt sekretäri ametit pidav Parresia . 
17	NA	 “ Sõrmus näitab inimese kohta väga palju , ” tungib peenike lobisev hääl taas mõttevõrku . “ See näitab rikkust , näitab perekonnaseisu , seda , kas inimene elab üksi või kellegagi koos , näitab esteetilisi maitse-eelistusi … ” 
18	NA	 “ Mm-mh , tore , ” ühmab Parresia ning lükkab sõbranna käe kõrvale , sellele pilku heitmata . 
19	NA	 “ Nagu tead , vaevalt kolme kuu eest eraldusin vanematekodu toetusest . 
19	NA	 Ja sellest teatamiseks ei pea ma mitte sõrmust ostma , vaid tööd rabama , et üüri maksta , et … ” 
20	NA	 “ Kas ei meeldi ? ” küsib sõrmuseomanik kelmikalt süüdimatul toonil , justkui poleks ikka veel taibanud , et teisel on 
21	NA	 kiire . 
21	NA	 Nii kohutavalt kiire , et isegi ilma ehete vahtimiseta kasvab töö üle pea . 
21	NA	 Aga kuidas too vanemate saadetud t. ekkide hämmastava kiirusega läbilööja , lõbu pärast kosmeetikakursustel õppiv T. T. , võibki taibata Parresia pürgimusi . 
22	NA	 Sõbranna mõistmatu käitumine tekitab Parresias paratamatu arusaamise : ei ta ilma segajale tähelepanu pööramata edasi tegutseda saa . 
22	NA	 Ohates lükatakse kiireloomuline aruanne kõrvale ja nõutakse : ” Noh , näita siia ! ” 
23	NA	 Õnnelik T. T. sirutab taas hoolitsetud käe . 
23	NA	 Heledas , pika küünega sõrmes ilutseb kiviga kuldsõrmus . 
23	NA	 Pärlmutrise läikega ovaalse kivi ümber koonduvad kaks kaarjat kuldplaadikest . 
23	NA	 Kõik üheskoos loob vaatajale mulje imepisikesest unelmate pärlikarbist . 
24	NA	 “ Kaunis , ” tunnistab Parresia , jääb siis hetkeks mõtlema . “ Kuidas sa raatsisid endale sellist osta ? 
24	NA	 Veel nädala eest keeldusid Delikatessis õhtustamast , tuues ettekäändeks oma hetkelise napi olukorra . 
24	NA	 Ja nüüd … Pealegi oled väitnud niikaua , kui sind tunnen , ja seda pole … mitte vähem kui kuraditosin aastat , et kullaläige ei meeldi sulle . ” 
25	NA	 T. T. lõkerdab heatujuliselt naerda , naerulohukesed kütkestavalt helklemas . 
25	NA	 Blond peanupp ei suuda mõista , kuidas tema muidu nii terane sõbranna võib taipamatust üles näidata täiesti ilmselgetel juhtudel . “ Kas sa siis tõesti ei saa aru ? ” Õnnelikud sinisilmad lõõskavad hallidesse oma elevust , ent nood jäävad vaid tuhmhallideks . “ … See on kihlasõrmus . 
25	NA	 Eritellimus ! 
25	NA	 Ja ma ei hakka sinu eest varjama , et uurisin ta , õigemini enda rahalise väärtuse juba välja . 
25	NA	 Ma olen päris kallis . 
25	NA	 Mendel tegi eile õhtul ettepaneku . 
25	NA	 Abiellume niipea , kui võimalik . ” Selge edevus ja enesega rahulolu särab lõkerdavas näos . 
26	NA	 Parresia tahaks sõbranna pärast rõõmustada , kuid ei suuda . 
26	NA	 Teise õnn teda ei häiri , küll aga õnne põhjustav meesisik . 
26	NA	 Mitte et tal peigmehe vastu midagi oleks , aga … Ta ei tunnegi õieti seda meest . 
26	NA	 On vaid mõned korrad põgusalt näinud . 
26	NA	 Ja selline mees kavatseb võtta tema elust parima sõbranna igaveseks ära . 
26	NA	 Ta kujutab juba tulevast elu ette . 
27	NA	 Ei mingit kino ega kohvikus lobisemist . 
27	NA	 Stiilipeod ööklubides ja raha peale piljardimängimised purjus välismaalastega võib ära unustada . 
27	NA	 . oppamisest rääkimata . 
27	NA	 Vastne abikaasa peab köögis mehekesele süüa vaaritama või vääksuva lapsekarja eest hoolitsema . 
27	NA	 Ptüi ! kui mõru mõte see on . 
27	NA	 Ei ühtki heledat triipu tumeda kanga sees . 
28	NA	 “ Soovin õnne , tulevane petetud abielunaine , ” irvitab ta õnnitluste asemel nende paljudele vestlustele viidates , mille sisuks on olnud abielunaiste kurb saatus . 
29	NA	 “ Tänan skeptitsismi eest . 
29	NA	 Sa võibolla ei suuda uskuda , aga leidub ka teistsuguseid abielusid . ” 
30	NA	 “ Ei , ei suuda uskuda , ” lõõbib Parresia sõbranna pedagoogilist häält järgi ahvides . 
31	NA	 Kui T. T. on nüüd mõnda aega naerdes üritanud ajalehetuutuga sõbratarile vastu pead kopsata , muutub ta taas naiselikumaks . 
32	NA	 “ Tead , ” õitseb tulevane pruut , et siis edasi sädistada , “ mul oleks sulle ülesanne . 
32	NA	 Äärmiselt tähtis ja auväärne ülesanne . 
32	NA	 Korralda mulle tütarlaste õhtu . 
32	NA	 Me abiellume juba kahe nädala pärast . ” Siis langeb ta pilk hetkeks lauakellale ja juba jooksevad mõtted teistel radadel : “ Oih , ma pean kohe pulmakleitide ateljeesse tuiskama . 
32	NA	 Tuled kaasa ? ” 
33	NA	 “ Ei . 
33	NA	 Pole vist vaja mainidagi , et mul on nüüd veel kiirem , kui enne sinu “ suurepäraseid uudiseid ” . 
33	NA	 Arvatavasti ei jõua ma lõunatki süüa . ” T. T. -le ei paista sõbratari tühi kõht kuigivõrd korda minevat . 
33	NA	 Ta ei lase end millestki häirida . 
33	NA	 Ka salvav märkus kehakaalu kohta ei suudaks teda enam muretsema panna . 
33	NA	 Ootab teda ju tunni pärast lõunasöök restoranis koos kihlatuga . 
33	NA	 Õnnenautija kihutab käekotti lehvitades kontori puituksest välja , jättes õhku värske parfüümi hõngu ning sõnumi : “ Korralda siis vahva pidu ! ” 
34	NA	 “ Tänan üliväga , ” poriseb Parresia mossitades töölaua taga , “ kujuta ette , neiul tuleb tuju abielluda ning teised muudkui sebigu ja lõbustagu teda . 
34	NA	 Peaks vist heast meelest pakatama , et ta ei palunud mul pulmas pruudikohustusi 
35	NA	 täita . ” Teeseldud pahameelega lennutatakse eelnevalt kortsutatud . okolaadiümbris paberikorvi poole teele . 
36	NA	 Aga loomulikult põrkab paberipall välja ja Parresia ajab end ohates püsti . 
36	NA	 Väljendamatult karm tundub talle hetkel töötegija elu . 
36	NA	 Abiellumiskavatsustega sõbratarid teevad selle veelgi talumatumaks . 
37	 II KÜLALINE 	 II KÜLALINE 
38	NA	 Värskelt lakitud põrandast õhkub mõnusat aroomi , mis teeb olemise üheaegselt õdusaks ja pidulikuks . 
38	NA	 Parresia ohverdas kõik kevadkuud selleks , et tavapärasele korterile vähekenegi verandalikku väljanägemist anda . 
38	NA	 Ta januneb valgust samavõrd kui pelgab pimedust . 
38	NA	 Päikesehelk loob illusiooni puhtusest ja rõõmust , mida ei saa ju kunagi liialt olla . 
38	NA	 Sissepiilujaid ta ei pelga . 
38	NA	 Esiteks usub see kleenuke kuju omavat vaid häid kombeid ja samas tekitab teadmine salajasest silmast usku oma isiksuse kasvamisse . 
38	NA	 Kuidas sa sellisel juhul ikka rühi unustad ? 
38	NA	 Tegelikult on akende varjamiseks ka kõrkjarulood olemas , kuid neid ei kasutata . 
38	NA	 Parresia naudiskleb mõtte juures , et võõras möödakäija silmitseb läbi klaasruutude graatsiliselt liikuvat keha , filmilikult paljuütlevaid , kord hoolimatuid , kord sensuaalseid liigutusi . 
38	NA	 Ilmselt sobiks selles toas elutsevale neiule objektiivide peegeldus , kuid endale ei ole ta seda eales teadvustanud . 
39	NA	 Enesekindluse puudumises ei tohiks niisiis korteri elanikku kahtlustada . 
39	NA	 Ent need seinad on näinud ka teistsugust pilti : hirmunud silmi , mis põrandalaua naksatades ehmunult lahti kargavad , et otsida öisest toast seletamatut . 
39	NA	 Toolitoele visatud riidest võib hetkega saada sissetunginud võõras , kelle võikaid jooni vaataja pimedusest hoolimata nii selgelt eristab . 
39	NA	 Kohe pigistavad nõrgad käed pehmet tekki , justkui saaks see kilbina kõigi ohtude vastu . 
39	NA	 Lihased tõmbuvad pingule , laud jäävad avatuks : need ei julge isegi hingehirmu peita . 
39	NA	 Nastikuväledusega sööstab käsi teki alt välja , keha vintskleb kontrollimatult , hüsteeriliselt otsitakse pääsu . 
39	NA	 Lõpuks – hetke pärast , mis ometi nii pikk – süttib 
40	NA	 öölambivalgus . 
40	NA	 Nähes fantaasia viljatust , ei kustu valgus siiski . 
40	NA	 Veel tunnike või paar põleb toas päästev elektrikuma . 
41	NA	 Väikse tüdrukuna kartis ta üle kõige voodialust pimedat tühimikku . 
41	NA	 Silmad , mis asusid meetri kõrgusel põrandapinnast , ei võinud ju näha , kes pesitseb selles varjulises kohas . 
41	NA	 Pid. aama seljas , kargasid väikesed jalad käbedalt voodisse , tõustes sibasid aga asemest eemale . 
41	NA	 Kartus , et kellegi käed haaravad säärtest ega lase enam lahti , valitses aastaid meeli . 
41	NA	 Vahel harva veel nüüdki vaatleb ta voodeid teatava kahtlusega . 
41	NA	 Tema enda magamisaseme alust täidab voodipesukast . 
42	NA	 Ruum ei sisalda just palju mööblit . 
42	NA	 Suurel , lausa lopsakal sohval on end mõnusalt sisse seadnud kleenuke kuju . 
42	NA	 Nurgas külitab korvpunutist meenutava seljatoega ja kõverate jalgadega kiiktool . 
42	NA	 Madalat o-kujulist lauaplaati hoiavad üleval kolm püramiidjat jalga . 
42	NA	 Laud kuulub mälestusesemete hulka . 
42	NA	 Ühest jäsemest veidi lombakana pole teda siiski koli hulka arvatud . 
42	NA	 Hiiglaslik raamaturiiul ronib seina pidi lausa laeni ning on sirutanud oma tiivad kahele seinale välja . 
42	NA	 Raamatuid selles elamises armastatakse . 
42	NA	 Tähelepanelikum vaataja võiks märgata , et enamikku köiteid kammitsevad kõvad kaaned . 
42	NA	 See kuulub koguja pisikeste kapriiside hulka . 
42	NA	 Trepikotta viiva ukse kõrval seisab nelja jalaga kindlalt maas hiiglaslik klaver : sünnipäevakink ühelt armukadedalt kallimalt , kes lootis sellega tütarlast kodus hoida . 
42	NA	 Paraku vaid kaunis aksessuaar , sest muusikalise kuulmisega neiu ei hiilga . 
