par_nr	head	sentence
1	 VARES-BARBARUSE VALITSUS 	 VARES-BARBARUSE VALITSUS 
2	NA	" "" ... tunnistame meie rahva loomulikku tungi saada vabaks igasuguse võõra riigi survest . "" "
3	 Esseeride partei liidri Hans Kruusi kõne Asutavas Kogus 1918 	 Esseeride partei liidri Hans Kruusi kõne Asutavas Kogus 1918 
4	NA	" "" Uurimismaterjalid süüdistatava kohta nimede all Jõejar , Iioer , Iooer , Jõer , Jõejajar , Jeer , Eer tuleb vaadelda kui materjali ühe isiku — Joer Aleksandr Vassiljevitši kohta . "" "
5	NA	 NSVL MGB eriti tähtsate asjade osakonna ülema asetäitja polkovnik Bolhovitini märkus 12. oktoobrist 1951 uurimise vahekokkuvõttel eesti poliitiku Aleksander Jõeääre kohta 
6	NA	" "" Nuuskurid olid hõbeseeklite eest eesti töölisi kodanlusele müünud . "" "
7	NA	" Poliitik ja ajaloolane Hans Kruus ajalehes "" Töö ja Võitlus "" nr. 11/1920 "
8	 Saateks 	 Saateks 
9	NA	 Tõelisi kommuniste Johannes Vares-Barbaruse valitsuses ei olnud . 
9	NA	 Olid valdavalt , nagu neid nüüd nimetatakse , pahempoolitsevad intellektuaalid , seitse neist isegi tipp-ajuhiiglased kaunite kunstide alal . 
9	NA	" Olid "" poliitiliselt süütud lapsed , kes ei tea , mida nad teevad "" – nii kirjutas Soome suursaadik Eestis Paavo Hynninen konkreetselt Johannes Vares-Barbaruse kohta oma essees "" Finis Estoniae "" . 1 "
10	NA	 Vares-Barbaruse seltskonna enamik oli hariduse saanud tsaariajal . 
10	NA	 See haridus oli venekeelne . 
10	NA	 Järelikult tundsid kõik punaministrid ehtsa venelase loomust , tema harjumusi ja poliitilisi tavasid . 
10	NA	 Ent sugugi ei osatud ette kujutada , kuidas idanaaber vahepeal muutunud oli . 
10	NA	 Seepärast kujutlesid Johannes Vares-Barbarus ja tema abi Hans Kruus end sellesse rolli , milles 1904. aastal oli linnanõunik Päts või 1917. aastal linnapea Poska . 
10	NA	 Suund võeti eesti ühiskonna säilitamisele võõraste võimude rüpes . 
10	NA	 Kuid sellest lähemalt allpool . 
11	NA	 Küsimusele , kui paljud Vares-Barbaruse valitsuse liikmed selleks etteotsa läksid , et rahva olukorda kergendada ja meie eest venelaste juures kosta , on ajaloolased juba leidnud osalise vastuse . 
11	NA	 Genotsiidi Maarjamaa rahva kallal ei osanud neist ükski ette näha . 
11	NA	" "" Revolutsioonist "" usuti isegi sotsiaalset õiglust tõusvat . "
12	NA	 Sotsiaalse õigluse apostli psühholoogia ei teki kunagi juhuslikult . 
12	NA	 Ebaõnn tööandja juures , rusuva sotsiaalse kontrasti nägemine , solvang inimeselt , keda on harjutud pidama autoriteediks ... 
12	NA	 Kõik see tõukab inimest mässuideoloogiat omaks võtma . 
12	NA	" Raske on tegutseda nõnda nagu Kuusbergi tegelane Põdrus 1940. aasta "" revolutsioonisuvel "" oma samme seadis : "" 20. juunil juhtus ta Tallinnas olema . "
12	NA	 Tõepoolest juhtus ... 
12	NA	 Ta oli seda varemgi teinud ja pealegi lootis õhtuks tagasi jõuda . 
12	NA	 Asjad kujunesid aga teisiti . 
12	NA	 Õhtul võttis ta osa rahvakoosolekust Töölisvõimlas ja järgmisel hommikul demonstratsioonist Vabaduse platsil . 
12	NA	 Mõni tund hiljem oli ta üks neid , kes politseijaoskondadest relvi kokku korjasid ... 
12	NA	" "" 2 — On ütlematagi selge , et nii kähku ja nii eksprompt ei teki maailma ükski tõeline revolutsionäär . "
13	NA	 Lugeja leiab neilt lehekülgedelt ka Karl Asti ja Friedebert Tuglase nimed . 
13	NA	 1905. aastal olid need kaks veel noored poisid , ässitasid rahvast ega märganud , et rahvas sammubki jäägitult nende järel . 
13	NA	 Siis aga tulid karistussalklased ja lasksid rahva maha . 
13	NA	 Ässitajad ise pääsesid põgenema . 
13	NA	 Missuguseid eneseõigustusmehhanisme kasutati ? 
13	NA	 Ast — mitte mingisuguseid . 
13	NA	 Ta ei saanud küllap arugi , mida oli teinud . 
13	NA	 Ent Tuglas sai . 
13	NA	 Ta ei tahtnud ühtegi last oma perre , veetis oma eluõhtu täielikus mahajäetuses . 
13	NA	 Ta ei kirjutanud ühtegi romaani . 
14	NA	 Minu raamatu eesmärk on selgitada : millal tundsid 1940. aasta valitsuse liikmed Nigol Andresen , Aleksander Jõeäär , Hans Kruus , Orest Kärm , Juhan Narma , Friedrich Niggol , Neeme Ruus , Johannes Semper , Boris Sepp , Maksim Unt ja Johannes Vares-Barbarus end esmakordselt revolutsionääridena ? 
14	NA	 Kuidas nad Vabariigi eksisteerimise jooksul kujutasid eesti revolutsiooni ja Eesti tulevikku selle valgusel ? 
14	NA	 Millal sai otsa entusiasm ja algas pettumus ? 
14	NA	 Missuguseid eneseõigustusmehhanisme kasutati ? 
14	NA	 Ühelt poolt , tõepoolest , – vaenuväe satraabid . 
14	NA	 Teisalt siiski ka omamoodi päästekomitee . 
14	NA	 Need kolmteist saavad käesoleva raamatu selgrooks . 
15	NA	 Revolutsiooniöö sündmustest on ajalookirjanduses ebapiisavalt juttu olnud . 
15	NA	" Mis aga puudutab rünnakut õhukaitsedivisjonile Juhkentali kasarmuis , siis on dr Jüri Ant täitnud selle lünga 1999. aastal ilmunud suurepärases monograafias "" Eesti 1939—1941 : rahvast , valitsemisest , saatusest "" . "
15	NA	 22. juuni öösel arreteeriti Toompea lossis algharidusega lukksepp Robert Kirnär , kes oli purjus , nõudis süüa ja sõimas läbi esimesena tööle jõudnud valitsuse liikme Maksim Undi . 
15	NA	 Unt lasi Kirnäri juhitud ja õhukaitsegruppi vallutama saadetud 34-mehelisel grupil relvad ära võtta . 
15	NA	 Enne äravõtmist relvitustatigi see Eesti armee üksus . 
15	NA	 Kuna mehed relvi otstarbekalt kasutada ei osanud ja jooma kukkusid , tegi Punaarmee ise nad relvituks , misjärel tundmatud isikud hakkasid neid Tartu maantee kandist tulistama . 
15	NA	 Selleks ajaks oli saanud sisekaitseülemaks putukateadlane Harald Haberman , kes nõudis , et kodanikud loovutaksid viivitamatult relvad ning alluksid rahvaomakaitse üldjuhtimisele . 
16	NA	 1940 . aasta talv oli olnud ränk . 
16	NA	 Paljud õunapuud ei puhkenud õitsele ja nii ei olnud nende okstel ka midagi ära õitseda . 
16	NA	 Erakordselt soojad ilmad kutsusid rahva välja promeneerima . 
16	NA	 21. —24 . juuni olid ilusate ilmade supernäited . 
16	NA	 Ainult esmaspäeval , 24. juunil sadas korraks hoovihma , millega kaasnes keskmise suurusega rahehoog . 
16	NA	" 21. juuni öö tulevahetuse puhul linnas oli läbi heleda hämaruse kaugele kuulda kuulide "" lõbusaid "" plaksatusi . "
16	NA	" Presidendi kantseleiülema Elmar Tambeki sulg on kirjeldanud seda olukorda vast kõige ilmekamalt : "" Linnas olid asjad halvad . "
16	NA	 Pikalt Hermannilt oli maha kistud Eesti Vabariigi lipp . 
16	NA	 Ulaklikul elemendil olid relvad juba käes . 
16	NA	 Rüüstati Kaitseliidu relvaladu . 
16	NA	 Keskvanglast oli vabastatud mõrvareid ja muid roimareid poliitiliste vangide sildi all . 
16	NA	 Oli tungitud kallale Õhukaitsegrupile ja sooritati rünnakut Sidepataljonile . 
16	NA	" "" 3 Nihutame oma vaatepunkti edasi sõjaministeeriumisse Pikal tänaval . "
16	NA	" Luureosakonna kapten Aleksei Kurgvel meenutab : "" Punaväelastelt ei olnud märatsejate vastu mingit abi loota , olid ju nemad kõik selle korraldanud . "
16	NA	 Jagasime ohvitseridega püstolid välja , kellel seda ei olnud , lasin välja anda II osakonna relvakapist . 
16	NA	 Siis tekkis mõte koju naisele telefoneerida . 
16	NA	 Mõistsin , et jõud on ebavõrdsed , et ei ole enam väljapääsu ja jätsin abikaasaga hüvasti — igaveseks . 
16	NA	" Nagu abikaasa mulle hiljem rääkis , olnud see kõnelus nii lühike , nii igapäevase jutu toonis öeldud ja Nõmme rahulikus päikesepaistes nii ootamatu , et ta enne ei olnud taibanud selle sügavat sisu , kui oli ka ise vastanud "" hüvasti "" ja telefoni hargile pannud . "
16	NA	 Siis alles välgahtanud läbi pea , et — see on vist lõpp ! 
17	NA	" Polkovnik Tsukanov ( ametiisik , keda Vene pool oli määranud suhtlema Eesti armee staabiga — A.R. ) ise ei tulnud staapi , aga see polnud ju ta enda tehagi , oli ju tal siis ülemusi kohal väga palju , kuid tundi kolm hiljem saadeti korpuse staabist kohale üks major , kes jäigi "" kaitsjana "" meie korrapidaja-ohvitseriga ühte tuppa . "
17	NA	 Sissetungi oht likvideerus aga juba varem , kui uues , Varese valitsuses sõjaministriks määratud kindralmajor Tõnis Rotberg , senine sõjaministri abi , hoonest väljus , et minna Pikale tänavale , N. Liidu saatkonda . 
17	NA	" Jõuk piiras tema kohe sisse , kuid kuuldes , et tegemist on "" rahvavalitsuse "" sõjaministriga , kes läheb pealegi N. Liidu saatkonda , kadus ründajail eriline hoog majja sissepääsemiseks ja nad läksid vaikselt laiali . "
18	NA	 Järgmisel päeval , 22. juunil kindralmajor Jonson laskis sõjanõukogu saali kokku kutsuda kõik Sv . 
18	NA	 Staabis töötavad isikud . 
18	NA	" Vana lugupeetud ratsamees oli "" löödud mees "" . "
18	NA	 N. Liidu võimude poolt sõjavägede juhataja kohale sunnituna ta palus kõiki ausalt täita eesti sõjaväelase kohust . 
18	NA	" Igale kohalolijale pidi olema selge , et selle vana ja väsinud lahingumehe "" punasus "" piirdus ta ratsapükste punase värviga . "
18	NA	" "" 4 "
19	NA	 Pole uudiseks , et 1940. aasta sündmused panevad tõsiselt proovile Eesti riigi õigusliku järjepidevuse . 
19	NA	" Professor Hans Kruus kui võõrvõimudega mugandumise ideoloogiline üldjuht tõi selleks otstarbeks isegi "" oda "" välja , kuid raskekahurväeks see siiski ei osutunud . "
19	NA	" Laseme pihtida Artur Taskal , kes juunipöörde aegu oli "" Päevalehe "" toimetuse kaastööline ja teenis rahvuskaaslaste seas plusspunkte sellega , et lämmatas presidendilossi ees Eesti hümniga "" kümnete eesti kommunistide ülestõusmise laulud "" ( väljend minu vanaisalt , kes ise samuti kohapeal viibis– A.R. ) : "
20	NA	" "" Laupäevaks–pühapäevaks , 29. ja 30. juunil sõitis peaministri asetäitja prof. dr. Hans Kruus Tartusse , et tõenäoliselt nädalalõppu koduses miljöös mööda saata . "
21	NA	 Esmaspäeval , 1. juulil oli ta Tallinnas tagasi . 
21	NA	 Tartust oli ta kaasa toonud Tartu ülikooli õigusteaduskonna haldusõiguse ja -protsessi professori , dr. Arthur-Tõeleid Kliimanni , ülesandega teha vajaduse korral Eesti Vabariigile uus põhiseadus . 
22	NA	 Ei mäleta võib-olla kõiki üksikasju seoses selle sündmusega , kuid küll seda , et sain toimetuses korralduse usutleda Kliimanni seoses tema tööga iga päev . 
23	NA	 Tundsin Kliimanni samuti oma Tartu ajast . 
23	NA	 Olin ju tema juures teinud ka haldusõiguse ja -protsessi eksamid . 
23	NA	" Kuna Kliimann on suur kohvikus käija ja istuja , leppisime kokku nii , et me kohtume iga päev "" Kultase "" kohvikus kell 15.00. "
24	NA	 Vastavalt kokkuleppele saime temaga kokku esmaspäevast kuni neljapäevani samal nädalal , viimane päev kaasa arvatud . 
24	NA	" Meie esimesel jutuajamisel oli Kliimann väga optimistlik ning ütles mitu korda "" küll me teeme uue põhiseaduse , mis ka venelastele on vastuvõetav "" . "
24	NA	 Teadsin , et temale oli asi lihtne , kuna ta oli tuntud hea ja kiire õigusteaduslike küsimuste formuleerijana , ning koostöös Hans Kruusiga ei olnud ette näha mingisuguseid raskusi . 
25	NA	 Üldiselt oli Kliimann kellaaegades väga täpne . 
25	NA	" Ta oli alati ka kohvikus "" Kultas "" pärast lõunat kell 15. "
25	NA	 Tema optimism , mis väga selgelt avaldus esmaspäevasel kohtumisel , muutus järgmistel päevadel ikka pessimistlikumaks . 
25	NA	 Vahe esmaspäevast kuni neljapäevani kujunes ikka suuremaks ja suuremaks . 
26	NA	" Reedel kell 15 olin jälle "" Kultase "" kohvikus nagu harilikult , kuid kes ei tulnud , oli prof. Kliimann . "
