par_nr	head	sentence
1	 Ebanormaalne 	 Ebanormaalne 
2	NA	 Kaur Kender 
3	NA	 Ainale 
4	NA	 Let me serenade on the streets of NYC 
5	 I 	 I 
6	 1 . 	 1 . 
7	NA	" "" Ja miks te tulete Ühendriikidesse ? "" küsib sult klaaskastis istuv suur neeger , ja sa ei tea , sa tõesti ei tea , ja sa tead , et see vastus , mille sa kohe ütled , on esimene vale lõpmatust valedeahelast , mida sul tuleb siin tõe pähe esitada . "
7	NA	" Sa teed suu lahti , et neegrile vastata , ja sulle meenub , et sa ei tohi isegi mõelda mitte "" neeger "" , vaid sa pead mõtlema afroameeriklane , sest kedagi siin ei huvita , kuidas sinu pisikeses olematus keeles mõeldakse ja räägitakse , kedagi ei huvita , et sinu väikeses keeles ei ole "" neeger "" sõimusõna , sest neegrid on seal kaugel põhjas , seal lamedal maal , haruldasemad kui vulkaanipursked , kuid järsku sa taipad , et ka see mõte on vale . "
7	NA	" Teiste , mitte sinu jaoks , on "" neeger "" ammu sõimusõna . "
7	NA	 Ja see , mida sina arvad , ei tähenda midagi . 
7	NA	 Ei siin , ei seal , arvad sa . 
8	NA	" "" Mis ? "" kergitab afroameeriklane kulme ja sa pahvatad : "
9	NA	" "" Turism , mis muu , muuseumid , näitused . "" "
10	NA	" "" Varem olnud ? "" "
11	NA	" Sa noogutad : "" Poolteist aastat tagasi . "" "
12	NA	 Afroameeriklane uurib su passi . 
12	NA	 JFK lennuväli . 
12	NA	 British Airwaysi terminal . 
12	NA	 Passi viimasel lehel on su foto . 
12	NA	 Millal see tehti ? 
12	NA	 Kuus või isegi seitse aastat tagasi ? 
12	NA	 Või hoopis kaheksa ? 
12	NA	 Sinus hakkab tekkima paanika . 
12	NA	 Sa lased koti vaikselt põrandale , sest käsi kisub krampi . 
12	NA	 Afroameeriklane heidab pilgu su näole . 
12	NA	 Seda ette aimates olid sa juba hetk varem naeratada püüdnud . 
12	NA	 Mida ta uurib ? 
12	NA	 Su otsaesisele tekivad väikesed higipiisad . 
12	NA	 Sa tead , et sa ei ole selle neetud passipildi nägu . 
12	NA	 Kolmkümmend kuus tundi tagasi Bangkoki lennuväljal ütlesid sulle viis naervat Taimaa piirikontrolli tüdrukut nii : 
