par_nr	head	sentence
1	 Jutud 	 Jutud 
2	 Kuidas naisi ära rääkida ? 	 Kuidas naisi ära rääkida ? 
3	NA	 Feministid tõstavad pead ja mõned neist räägivad , et naistele pole mehi üldse vaja . 
3	NA	 Piisab vibraatorist ja/või sõbrannast . 
3	NA	 On ka preilisid , kes kutsuvad üles seksist üldse loobuma . 
3	NA	 Muidugi see feminism on aastatega kuidagi hapuks hakanud minema nagu mingi tuline jäätis , mida keegi pole lähedalt nuusutanudki , aga ometi on ta paljudel hammaste vahel . 
3	NA	 Minu teistehulgas . 
4	NA	 Kõiksugu vähemuste kaitse on karm ideoloogia . 
4	NA	 Igas ameerika hamburgeriputkaski peab tööl pidama ühejalgset homoseksuaalist neegrit ( uups , mida ma nüüd küll ütlesin ! ) , et lambad oleks söönud , hundid terved ja kvoodid täidetud . 
5	NA	 Aga äärmused sünnitavad äärmusi ja meesshovinistid tõstavad omakorda upsakalt päid ja muid kehaosi . 
6	NA	 Sealsamas inimloomaaias nimega Ameerika jagatakse ka edukatele meestele koolitust , kuidas naisi enale voodisse rääkida . 
6	NA	 Ja sedasama arutab ajakiri GQ . 
6	NA	 Ja teab justkui vastuski . 
6	NA	 Mees peab olema sarmikas , atraktiivne ja huumorimeelne . 
6	NA	 See kõlab natuke küll nii , et komm peab olema magus ja sool soolane . 
7	NA	 Jäin mõttesse , miks mul pole kunagi päehegi tulnud juurelda selle üle , kuidas naisi ära rääkida . 
7	NA	 Ja kujutate ette , välja mõtlesin . 
7	NA	 ( Samaoodi nagu mu tuttav Piret mõtles välja , miks Mona Lisa naeratab . 
7	NA	 Ta nägi täpselt sedama naeratust oma mehe näol , kui too oli autoeksami sooritanud . 
7	NA	 Seega - tõenoliselt sai Mona Lisa just läbi autoeksamilt . ) 
7	NA	 Samoodi kui Mona Lisa saladuse lahendanud Piret , tõstsin ma näpu ja hüüdsin ohoo ! 
7	NA	 Naiste ärarääkimine üleüldse pole mind huvitanud sellepärast , et ma olen tahtnud ära rääkida seda või teist konkreetset inimest või naist , aga mitte naisi üleüldse . 
8	NA	 Selle koha pealt võib mehed rahulikult kaheks jagada . 
8	NA	" Ühed on valmis minema välja lantima ja "" mõne naise ära rääkima "" . "
8	NA	 Teistel tuleb ärarääkimine pähe siis , kui silmapiirile on kerkinud ligitõmbav naine . 
8	NA	 Need teised on muidugi anomaalia meeste hulgas ja selges vähemuses ja ma pean tunnistama , et kuulun nende hulka . 
8	NA	 Võimalik , et need on naiselikud mehed . 
8	NA	 Mehed , kellele on enne voodissepugemist vaja naisega mingit psüühilist sidet . 
8	NA	 Mehed , kes ei tea , mida tähendab - naisega on kergem magada , kui teda eesnime pidi kutsuda . 
8	NA	 Muidugi , ühed pole paremad kui teised . 
8	NA	 Aga see teine sort naljalt lõbumajja ei lähe või kui lähebki siis nutab prostituudi rindade vahe märjaks ja midagi muud märjaks ei teegi . 
8	NA	 Võimalik , et naistegi hulgas on sellised kaks sorti olemas , aga sortide omavahelised proportsioonid on vastupidised . 
9	NA	 Isasel on ju vaja karata võimalikult palju emaseid ja emasel kinni hoida ühte lastetoitjat isast . 
9	NA	 Et liik kestaks . 
9	NA	 Ja inimesel on vaja sellepärast veel ka häbeneda . 
10	NA	 Spermapankur doktor Sõritsalt nõuavad eesti naised kõige rohkem meeterüheksakümnese sinisilmse grusiini sugurakke . 
10	NA	 Sellele mõeldes peaksin ma kurvalt saba jalge vahele tõmbama , aga vaat ei tõmba ! 
10	NA	 Spermapangas on selline grusiin küll kõige konverteeritavam mees , aga kas minu kodu kõrval õllesaalis ka ? 
10	NA	 Vean kihla , et ei ole . 
11	NA	 Vean kihla , et välimusest ja viisakusest on olulisem karismaatilisus . 
11	NA	 Üks heatk , ma vaatan sõnastikust järele , mida see tähendab . 
11	NA	 Nii , sõnaraamat ütleb : karisma - veetlus , sarm , lummus ; geniaalsus ; relig . jumala and . 
11	NA	 Tjah , ja mis ma ise selle karismaga mõtlesin ? 
11	NA	 Noh teate küll , selline säde ja vunk tuleb meile kõigile teinekord sisse . 
11	NA	 Ja naistele tihti siis , kui nad tajuvad , et nad kellelegi meeldivad ( mis viib kurvalt selle ebaõigluseni , et keda juba vaadatakse , sesda hakatakse veel rohkem vaatama , sest ta särab rohkem - nagu piiblis , et kus on sinna antakse ja kus pole , võetakse seegi ära . ) 
12	NA	 Ja meestele ? 
12	NA	 Kas meestel läheb karismakott lahti siis , kui mõni naine meeldib ? 
12	NA	 Ei , inimesed on erinevad . 
12	NA	 Ja erinevad ka erinevatel eluperioodidel . 
12	NA	 Kui ma lapsepõlve peale tagasi mõtlen , siis minu meelest küll mitte . 
12	NA	 Siis oli just võibolla vesi suus ja jalad takus . 
12	NA	 Mingi vunk tuli siis täiesti ilmaasjata sisse . 
12	NA	 Mingi tunne , et olen vaba mees . 
12	NA	 See oli ehk naiste ärarääkimise eeldus , mille ma jätsin kasutamata . 
12	NA	 Sest ma ei omandanud seda kiskja haaret , et voonakesed oleksid kohe kaela longu lasknud . 
12	NA	 Kahjuks või õnneks . 
12	NA	 Miks õnneks ? 
12	NA	 Võimalik , et ma räägin siin , et viinamarjad on hapud , aga eriti edukad ärarääkidjad jäävad teinekord pärast kuuekümnendat keppi kuidagi üksikuks ja kibestunuks . 
13	NA	 Mingil hetkel mulle tundus , sada aastat tagasi , et naiste pidev väljavahetamine on kuidagi tüütu . 
13	NA	 Sest armastuseasjade mehhaanika on nii psüühiliselt kui füüsiliselt kuradi ühesugune ja korduv . 
14	NA	 Nüüd ma olen aastaid kontorirott ja mingist karismast pole muidugi haisugi . 
14	NA	 Ja minusuguseid on pool linna täis ja mingeid naisi sellised rotid muidugi ära ei räägi . 
