par_nr	head	sentence
1	 KELLAKUULJAD 	 KELLAKUULJAD 
2	NA	 LEHTE HAINSALU 
3	NA	 Ahelromaan 
11	NA	 Ta lõi silmad valla . 
12	NA	 Leebe hälliv üsapimedus oli ära võetud , vasta nägemist vajus kirbe kipitav kerisekarm . 
12	NA	 Looteveest kortsus jalatallad puutusid kaledatesse õlgedesse . 
13	NA	 Too oli tema esimene elu tunnetus . 
14	NA	 Ta tõmbas varbad krõnksu , ta kiskus otsaesise kipra ja silmapraod koomale , ta avas hambutu suugi , ent ei karjunud mitte , veel lootis nagu midagi , veel ootas nagu midagi . 
14	NA	 Siis too kõlas - hele avapihu laksatus vasta kõhna tagapalet , ürgne tervitus igale ilmatulejale , märguanne , et lootku nüid rohkem iseendale - või muidu . 
15	NA	 Ta võpatas , venitas suu neljasopiliseks ja laskis kuuldavale esimese hingetõmbe rõkkava kisa . 
15	NA	 Helesinine ihu läks elusaks roosaks - ning ämmamoor tõstis teda kolm korda ülesse , pomisedes tänusõnu Rõugutajale . 
15	NA	 Siis andis ämmamoor nurganaisele väetikese alapoolt vaadata . 
16	NA	 “ Vahi , vaene kannataja , misuke uhke poiskesevänts ! ” 
17	NA	 Tuhuline tunnistas oma ihuvilja , nii hästi kui kuumavee paja kaanel ulpiv lambarasva-küindla valguse aimuke näha laskis , ja ohkas väsinult : 
18	NA	 “ Üks nisuke mul juba tares müttab . ” 
19	NA	 “ Ootas emand siis latskest õige või ? ” 
20	NA	 Vaevast pääsnu ei vastanud , oli seliti õlgedes ja muudku kobas küljealust ; pika tuhnimise pääle tõmbas tillukese sepavasara ilmsiks . 
21	NA	 “ Kae vanameest , ühest pojast talle veel vähe ! ” ütles sünnitaja pahanenult . 
22	NA	 “ Sepale ju kaht päälelööjat tarvis ! ” kiitis ämmamoor . 
23	NA	 Mahasaanu ajas end istukile , vahtis ämmamoorile silmi sisse . 
24	NA	 “ Omaenda käega pandsin siia väheldase halli lõngakera , sukavardad tsuskasin sisse , kas sina vahetasid ära ? 
24	NA	 Ega ma ei ütle , peremees ehk käskis ? ” 
25	NA	 “ Mina küll ei , kulla emandakene , kus nüid mina ! 
25	NA	 Ma ise ju ka naisterahvas , kussa tollega ! ” 
26	NA	 “ Kuda siis niimoodu on , et kudamisvärgid pandsin , sepavärgid leidsin ? ” 
27	NA	 Ämmamoor libistas vastsündinu käsivarrelt ära nartsu pääle ja kükitas ise ka allapanus sorima . 
28	NA	 “ Ei näita lõngakerakest olema , ei halli , ei musta . 
28	NA	 Eks ma otsi aseme õled näpp-näpult läbi , ennegu kerise alla ajan . ” 
29	NA	 “ Mis tost enam . 
29	NA	 Vanamehe tegu . 
29	NA	 Meil too ju vana vaielus , poeg ehk tütar . ” 
30	NA	 “ Ossa pimeloom , millas ta jõudis , mul olid silmad ees ja taga ! 
30	NA	 Muudku vast siis , kui kaevul käisin . 
30	NA	 Ega hullu tea , passis kõivustikus , vasar kaskakarmanis valmis . ” 
31	NA	 “ Nii see õkvalt on jah , sina märguta mis sa märgutad , teine teeb ikke teist ja saab oma kätte , ” ohkas lapsetooja , aga naerataski juba pisut . 
32	NA	 “ Lepi pääle , kui see kord tulnud on , ja olgu tast rohkelt rõõmu ! ” 
33	NA	 “ Poiskesest nüid mõnd rõõmu , une päält neid näedki või kui kere hele , muidu ju papa man sepapajas . 
33	NA	 Või taplevad omavahel . ” 
34	NA	 Ämmaeit kastis näpuotsakese nabaväädi verega kokku , laatserdas punast tite kummagile põsele , et ilus priske inimene kasvaks , tõstis siis ihualasti vääksukese kõhuli ema kõhu pääle , kuna ise hakkas kibusse mõsuvett tempima , võttis pajast kopaga ja tõstis toobrist topsiga , lisas sirtsu siit ja sortsu säält , vahepeal proovis küünarpääga . 
35	NA	 Tema aga , ilmmõistmata , vahtis nõgise palklae poole ja luksatas . 
36	NA	 “ Ega sul , kulla moorikene , vett maha loppunud ? ” 
37	NA	 “ Et hakkab oksendama ? 
37	NA	 Ära pelga , mitte kui üks piisake ei pudenend , mitte kui üks jumala tilgake , ei murusse , ei kerisele - olin hooles mis hirmus . 
37	NA	 Ja veepang tuli kah üheainsa tõmbega ülesse , kõik sai toimetatud nagu kord ja kohus , kussa tollega ! 
37	NA	 Läheb sul aegsasti käima , tuleb mees nagu muiste . 
37	NA	 Ja kui emand veel ristimise ajaks lauluraamatu lehe mütsikese sisse paneb , siis saab vast kirjatundjakski , ega hullu tea - nüidsel ajal. ” 
38	NA	 “ Tütrekeseks ei saa ta ikke . ” 
39	NA	 “ Jõuab emand veel latskesi ilma kanda küll ja küll , noor rammus naisinimene . 
39	NA	 Esiotsa tulevad ikke poiskesed , aga pärast , kui tee valla , vat siis . 
39	NA	 Emand teadku vanu pruuke , eks ma eelmine kord ju mõnda kõnelenud ka , aga vist ei pandud tähtsaks . 
39	NA	 No ütelgu nüid armas emand , kas mehekene tuli tol korral sinu manu kura külje poolt ? ” 
