par_nr	head	sentence
1	 TEADMATUS 	 TEADMATUS 
2	NA	 Rein Põder 
3	NA	 Romaan 
5	NA	 KOLM NOVELLI 
8	NA	 T E A D M A T U S 
9	 I KADUMINE 	 I KADUMINE 
10	 1 . peatükk Õhtune külaline 	 1 . peatükk Õhtune külaline 
11	NA	 Keegi justkui koputas välisuksele , vastu selle väikest klaasruutu . 
11	NA	 Mitte just kõvasti , pigem ebakindlalt ja kõhklevalt , nagu ei teaks koputaja isegi , kus ta on või keda tal just vaja läheb . 
12	NA	 Ma jäin kuulatama . 
12	NA	 Ei saanud ju olla kedagi . . . 
12	NA	 See , kes pidi mind täna külastama , oli juba ära käinud ja umbes kolmveerand tunni eest lahkunud ; ma olin ta ilusasti minema saatnud , enne uksest väljasaatmist pimedas kitsas esikus isegi suudelnud , nagu oli mu komme . 
12	NA	 Ja siis olin lausa ümber mõelnud ning ta isegi bussipeatusse saatnud , millist kommet mul harilikult polnud , ja seal isegi bussi tuleku ära oodanud , sest polnud mul ju mingit kiiret . 
12	NA	 Kui ta nüüd vaid mingil põhjusel ise tagasi ei tulnud . 
12	NA	 Tõsi , ma olin teda keelitanud , et ta jääks seekord terveks ööks – ja ta oli isegi peaaegu nõus olnud , ent siis oli talle meenunud ema – , et mis tema arvab , jääb terveks ööks ootama ja muretsema . . . 
12	NA	 Nii see on alati , kui elad kellegagi seotult … Ja telefoni neil seal Kalamajas polnud . 
12	NA	 Nii ta siis lahkuski – endale ja minule pisut vastumeelselt , sest kui sa oled kellegi keha soojuses , intiimsuses viibinud , saab see seisund armsaks , loomulikuks , sa tahaksid seda pikendada , mitte üksi jääda . . . 
13	NA	 Ehk tuli ta siiski tagasi ! 
14	NA	 Ei , Sirkka see küll polnud ! 
15	NA	 Kuulatasin uuesti , kas koputus kordub . 
15	NA	 Tuul liigutas pimeda klaasi taga oksa . 
15	NA	 See oli hästi näha . 
15	NA	 Mul polnud veel kardinaid . 
15	NA	 Tädi vanad ribalad olin ära visanud – üksainus härmavõrk – , uusi polnud jõudnud veel üles riputada . 
15	NA	 Laiskus , üksiku inimese asi , ega see alasti aken mind eriti häirinud , avanes ta ju umbsesse Nõmme aianurka , kes seal ikka . . . 
16	NA	 Ometi tõusin , astusin akna ligi , püüdsin välja vaadata . 
16	NA	 Ei kedagi ega midagi . 
16	NA	 Üksnes klaas oli märg . 
16	NA	 Mis tähendas , et vahepeal , kui tukkusin , oli sadama hakanud . 
16	NA	 Nagu taevas ja tuul ennist lubasid . 
16	NA	 Seepärast siis hämaram kui muidu samal ajal. 
16	NA	 Teab , kas Sirkka on juba kodus ! ? 
17	NA	 Jah , küllap oli tegu vana maja naksumiste või häältega selle eelmistest eludest . 
17	NA	 Siia sisse kolides olin millegi niisugusega arvestanud . . . 
18	NA	 Mu käsi pühkis üle suure aknaruudu , nagu püüaksin seestpoolt seda märga maha saada . 
18	NA	 Või nagu üritaksin mingit olnu nägemust sealt eemaldada . 
18	NA	 Ja äkki põrkusin tagasi – sest teiselt poolt vaatas mulle vastu üks inimese nägu , suu vastu märga aknaklaasi surutud , mis muutis näo võõraks , moonutas seda . 
18	NA	 Aga sealpool olija huuled liikusid – tummalt nagu kalasuu , justkui püüaks see mulle midagi öelda . 
18	NA	 Midagi polnud kuulda . 
18	NA	 Kalasuu anus ilmselt , et ma ta sisse laseksin . 
18	NA	 Kuidas ma sain seda teha , ma ju ei tundnudki teda ! 
18	NA	 Siis taipasin , et huuled kordavad üht ning sama – see võis olla kellegi nimi . 
18	NA	 Kelle oma ? ! 
18	NA	 Jah , minu enda – aga mitte lühike ja kõnekeelne , vaid mu täisnime , mida tarvitati üsna harva . 
18	NA	 Jah , just – Ric-hard , Ric-hard. . . Ric-hard ! 
