par_nr	head	sentence
1	 Jutud 	 Jutud 
2	 Esimese astme kontakt 	 Esimese astme kontakt 
3	NA	" "" Mida kuradit me nüüd peale hakkame ? "" "
4	NA	 Steve tõstis pilgu . 
4	NA	 Sealt voogas nõutust . 
4	NA	 Tal polnud vähimatki aimu , mida sellises olukorras üldse enam teha sai . 
4	NA	 Nad olid omadega sees mis sees . 
4	NA	 Kuni kõriauguni . 
5	NA	" "" Ma ei tea , "" ütles ta pisut hingeldades . "
5	NA	 See tuli kuumusest . 
5	NA	 Ja nilbelt kuivast liivatolmust mis iga hingetõmbega kopsudesse voolas . 
6	NA	 Jack vajus näoli roolirattale ja nohises vihaselt . 
7	NA	" "" Kas sa vähemalt püssi võtsid kaasa ? "" küsis ta viimaks vaikselt . "
8	NA	" "" Milleks ? "" "
9	NA	" "" Selleks , et loomi küttida , sa siiami eesel , "" röögatas Jack ning virutas rusikatega kogu jõust vastu armatuurlauda . "
9	NA	 Sealt paiskus õhku paks kollakaspunane liivaterakeste armee . 
9	NA	 Hingamine muutus veel kraadi võrra võimatumaks . 
10	NA	 Steve kratsis mõtlikult pead . 
10	NA	 Tegelikult oli Jackil muidugi õigus vihane olla . 
10	NA	 Just nimelt Steve oli ta sellele lollakale kõrbereisile kaasa vedanud . 
10	NA	 Tema oli Jacki mitu tundi kaasa tulema luninud ja pikalt laialt selles regioonis viimasel ajal täheldatud UFOaktiivsusest jahunud . 
10	NA	 Ja tema oli kogu autos oleva vaba ruumi veemahutitega täitnud . 
10	NA	 Eks ikka selleks , et neil sellel reisil janu ei tuleks kannatada . 
11	NA	 See , et nad polnud kübetki toitu kaasa võtnud , selgus alles hiljem . 
11	NA	 Siis , kui nad olid juba eksinud . 
11	NA	 Siis , kui oli juba liiga hilja . 
12	NA	" "" Küll me kuidagi välja rabeleme , semu , "" arvas ta mitte eriti kindla häälega ning sulges siis kiirelt suu . "
12	NA	 Talle meenus nimelt veel üks pisiasi . 
12	NA	 See , et ta oli veemahuteid autosse laadides bensiinikanistrid välja tõstnud . 
12	NA	 Oma värske avastuse jättis ta kindluse mõttes vaid enese teada . 
12	NA	 Vaikimine tundus antud olukorras turvalisema valikuvõimalusena . 
13	NA	 Jack lülitas laisalt mootori sisse ja andis gaasi . 
13	NA	 Liiv hakkas kummide all krudisema . 
13	NA	 Kiirelt loojuv päike muutis kogu ümbruskonna monotoonseks punakashalliks lagendikuks . 
13	NA	 Kaugel eemal vilksatas auto laternate vihus jooksva looma siluett . 
14	NA	" "" See oli meie õhtusöök , "" vaimutses Jack üritades näole midagi naeratusesarnast manada . "
14	NA	 See ei kukkunud tal eriti hästi välja . 
15	NA	" "" Palju meil kütust on ? "" tundis julguse kokku võtnud Steve aralt huvi . "
16	NA	" "" Pool paaki . "
16	NA	" Aga ... "" alustas Jack uniselt ja vajutas siis kiirelt pidurile . "
16	NA	 Ta pöördus aeglaselt ümber ning heitis oma kaaslasele raevust pimestatud pilgu . 
16	NA	 Antud hetkel meenutas ta marutõbist boamadu , kes valmistub oma ohvrit alla neelama . 
17	NA	 Steve kehitas vabandavalt õlgu ja nihkus instinktiivselt tahapoole . 
17	NA	 Eest tulev paremsirge möödus ta suust umbes sentimeetri kauguselt ja lömastas ta nina kuiva raksuga veriseks massiks . 
17	NA	 Steve'i nägu ja rinnaesine muutusid kiirelt tumepunaselt plekiliseks . 
18	NA	 Jack vandus ropult ja õngitses taskust välja võikalt määrdunud välimusega ninarätiku . 
18	NA	 Selle paremad päevad olid juba ammu selja taga . 
19	NA	" "" Anna andeks , "" ütles ta napilt ning ulatas õlise riidelapi nuuksuvale Steve'ile . "
19	NA	" "" Ma poleks pidanud seda tegema . "
19	NA	" Aga sa oled lihtsalt nii kuradi loll , et ma ei suutnud end tagasi hoida . "" "
20	NA	" "" Ma tean , "" nõustus Steve endiselt nuuksudes ning nentis hetk hiljem süüdistava häälega , "" sa lõid mul ninaluu puruks . "" "
21	NA	" "" Nojah , see läks muidugi sitasti . "
21	NA	 Aga lõppude lõpuks on see meie kõige väiksem probleem . 
21	NA	 Olgu ma neetud , kui mu kõht juba praegu näljast ei karju . 
21	NA	" Ma kardan , et me kärvame siia kõrbe nagu viimased hüäänid . "" "
22	NA	 Steve neelatas kuuldavalt . 
22	NA	 Päikese kõrvetava palge ees ei olnudki tühi kõht eriti tuntav . 
22	NA	 Nüüd oli lugu loomulikult hoopis teine . 
22	NA	 Ta oleks valmis olnud terve hobuse ühes saba ja kapjadega nahka pistma . 
22	NA	 Oli vaid üks probleem - seda hobust polnud hetkel kusagilt võtta . 
23	NA	 Jack rüüpas suure sõõmu vett ja keeras autole hääled sisse . 
23	NA	 Tuli sõita , kuni oli veel bensiini ning kuni oli veel keegi , kes on suuteline autot juhtima . 
24	NA	 Punaselt higistav kõrbepäike oli viimaks kätte võtnud ja lõplikult horisondi taha peitu pugenud . 
24	NA	 Autoakende taga valitses pilkane pimedus . 
24	NA	 Mootorihääl mürises kuidagi koduselt ja kindlust sisendavalt . 
25	NA	 Steve oli pisut rahunenud ja jõllitas lollakalt olematut punkti endast umbes kümme sentimeetrit eespool . 
25	NA	 Ta peas näisid keerlevat üsna masendavad mõtted , sest aeg ajalt võpatas ta valuliselt ning ohkas . 
26	NA	 Jack silmitses vargsi läbi peegli Steve'i kössivajunud ülekaalulist kogu . 
26	NA	 Läbi tugeva kõhukorina tabas ta end ootamatult kummaliselt ning samas hirmuäratavalt mõttelt . 
26	NA	 Suutmata end sellest vabastada , küsis ta enesevalitsemist kaotades : 
27	NA	" "" Kuule , palju sa kaalud ? "" "
28	NA	 Steve jäi talle pärani silmadega otsa vaatama ja vajus nagu vedel mass tagumise istme kõige vasakpoolsemasse nurka . 
29	NA	" "" Miks kuradi pärast ... kas sa oled hulluks läinud ? "" "
29	NA	 Ta silmad särasid hirmunult ning palavikuliselt . 
29	NA	" "" Sa teed ju nalja , eks ole ? "" "
30	NA	" "" Loomulikult teen ma nalja , amigo . "" "
30	NA	 vastas Jack kiirelt ning pööras pilgu peeglilt . 
30	NA	" "" Igal juhul oli see äärmiselt tobe nali , "" leidis Steve kergendatud ohkega . "
31	NA	" "" Noh ... selles suhtes on sul muidugi õigus . "" "
31	NA	 urises Jack ning vajutas pidurile . 
31	NA	 Ta tundis , kuidas näljarammestus ta keha aeglaselt valdama hakkab . 
31	NA	 Viimati oli ta söönud esmaspäeva hommikul . 
31	NA	 Neli singiga võileiba ja kruus õlut . 
31	NA	 Mõte sellest pani kurnatud süljenäärmed taas tööle . 
31	NA	 Täna oli juba neljapäeva õhtu . 
31	NA	 Ta käsi silitas tahtmatult istme kõrval lebavat massiivset mutrivõtit . 
32	NA	" "" Miks me seisma jäime ? "" ägises Steve piinatud häälega . "
