par_nr	head	sentence
1	 KAHEKÕNED KOHVIKUTES 	 KAHEKÕNED KOHVIKUTES 
2	 1 	 1 
3	NA	" "" Kui sa kuulad merikarpi , mis sõnumit see sulle kohiseb ? "" "
4	NA	" "" Eimingit sõnumit . "
4	NA	" Lihtsalt kohiseb ja kõik . "" "
5	NA	" "" Kehvasti kuulad . "
5	NA	" Natuke ettekujutust peab ikka kah olema . "" "
6	NA	" "" Ette ma kujutan merd ja ennast mere ääres ja igasugust muud loodust . "
6	NA	" Sõnumit pole selles tuhkagi . "" "
7	NA	" "" Kas sa siis ei taha , et sõnum oleks ? "" "
8	NA	" "" Mis mul tahta . "
8	NA	 Ma olen normaalne inimene . 
8	NA	" Kas siis igal vidinal ja leherootsul peab mulle midagi ütelda olema , mida ma juba enne ei tea ? "" "
9	NA	" "" Vahel võiks ikka mõni uus pilt kah ajudesse sündida . "" "
10	NA	" "" Kardan , et seal pole vanadelgi enam ruumi . "" "
11	NA	" "" Olulised tõrjuvad vähemolulise tagaplaanile . "" "
12	NA	" "" Ja misasi see sõnum üldse on ? "
12	NA	 Noh , et ütleb mulle , mida ma peaksin kangesti järgima või mille pärast südamevalu tundma ? 
12	NA	" Kas nii ? "" "
13	NA	" "" Võib ka nii öelda . "
13	NA	" Sõnum on midagi elulist ja vajalikku , mis võib sulle ka elusihti näidata . "" "
14	NA	" "" Ma järgin ju niigi oma sihte ja tunnen ennast sandisti , kui asi ei lähe . "
14	NA	" Mis meeldetuletusi mul enam tarvis on ! "" "
15	NA	" "" Einoh , kui sa nii kõva mees oled , siis ära merikarpide kohinat muidugi kuula . "" "
16	 2 	 2 
17	NA	" "" Kuule , mees , miks sa üldse olemas oled ? "" "
18	NA	" "" Kuidas miks ? "
18	NA	" Tahan ja olen ! "" "
19	NA	" "" Kas tõesti kohe ise tahad olemas olla ? "" "
20	NA	" "" Aga miks ma ei peaks tahtma ? "" "
21	NA	" "" Ei , miks mitte , võid tahta küll . "
21	NA	 Mina tahan kah . 
21	NA	" Kõik tahavad , kui nad juba kord on . "" "
22	NA	" "" Aga miks sa siis seda minu käest küsid ? "" "
23	NA	" "" Mõtlesin , et sa oled ehk selle asja üle sügavamalt järele mõelnud , aga sa annad sama standardseid vastuseid nagu kõik teised . "" "
24	NA	" "" Kas sa esitad niisuguseid küsimusi kõigile ? "" "
25	NA	" "" Teistele esitavad teised . "
25	NA	" Ma ei puutu kõigiga kokkugi , kuidas ma neile küsimusi saan esitada . "" "
26	NA	" "" Kust sa tead , et teised esitavad samasuguseid lolle küsimusi . "" "
27	NA	" "" Mikspärast lolle ? "" "
28	NA	" "" Ju siis on , kui sa standardsete vastustega rahul ei ole . "" "
29	NA	" "" Ma tean seda analoogia põhjal . "
29	NA	" Igalühel leidub ikka keegi , kes talle kasvõi kord elus sellise küsimuse esitab . "" "
30	NA	" "" Milleks ? "" "
31	NA	" "" Et oma elu üle järele sügavamalt järele mõelda . "" "
32	NA	" "" Kumb peab mõtlema , küsija või see , kellelt küsitakse ? "" "
33	NA	" "" Mõlemad muidugi . "" "
34	 3 	 3 
35	NA	" "" Kuu paistab . "" "
36	NA	" "" Kuskohas ? "" "
37	NA	" "" Kusagil ikka . "" "
38	NA	" "" Mis jama sa ajad keset päiset päeva ? "
38	NA	" Kui kuu paistabki , siis meie seda igatahes ei näe . "" "
39	NA	" "" Mõni näeb , mõni ei näe . "" "
40	NA	" "" Kas sa tahad öelda , et sul on teistmoodi nägemine , et sa näed infrapunaseid kiiri , inimeste tulevikku ja mateeria olemust ? "" "
41	NA	" "" Miks ei näe . "
41	NA	" Kui asjadel on nimed , siis näeb neid kah . "" "
42	NA	" "" See pole küll tõsine jutt . "
42	NA	 On suur hulk asju , millel on nimi , aga mida näha pole võimalik . 
42	NA	" Ja on asju , mida näed , aga nime ei ole . "" "
43	NA	" "" Su jutt hakkab juba jumet võtma . "" "
44	NA	" "" Mis sa sealt siis leidsid , sellest jutust , tähendab ? "" "
45	NA	" "" Mulle meeldivad igasugu vastandused . "" "
46	NA	" "" Igal oma . "
46	NA	" Sina näed päeva ajal kuud , mina vastandusi . "" "
47	NA	" "" Kas arvad , et mina vastandusi ei näe või ? "
47	NA	" Sinu omad näen kah ära ! "" "
48	NA	" "" Sul on hooplemise komme . "
48	NA	 Sa näed siin maailmas palju rohkem asju kui mina . 
48	NA	" Kas silmade eest kirjuks ei võta ? "" "
49	NA	" "" Ei võta . "
49	NA	" Mida rohkem ma vaatan , seda teravamaks pilk muutub . "" "
50	NA	" "" Kange kutt oled . "
50	NA	" Mina küll sinuga võistelda ei suuda . "" "
51	NA	" "" Miks sa peaksidki ... "" "
52	 4 	 4 
53	NA	" "" Kas sa tunnetad ennast tervikuna või osade kaupa ? "" "
54	NA	" "" Ma ei saa su küsimusest hästi aru ... "
54	NA	 Lihtsam oleks öelda , et ma ei saa üldse aru , siis ei pea vastama ... 
54	NA	" Aga tegelikult ma ikka saan , kui asjasse süveneda ... "" "
55	NA	" "" Noh ja mis sa vastad ? "" "
56	NA	" "" Küllap me kõik tunnetame ennast ikka osade kaupa . "
56	NA	 Nii füüsilises kui vaimses mõttes . 
56	NA	" Need on vist harvad ja haruldased hetked , mil me tunnetame end äkki tervikuna ... "" "
57	NA	" "" Ah sina ütled nii ... "
57	NA	" Kas ei olene see ikkagi määratlusest ? ... "" "
58	NA	" "" Mille määratlusest ? "" "
59	NA	" "" Tunnetuse määratlusest , terviku määratlusest , protsessi määratlusest ja nõnda edasi . "
59	NA	" See on keeruline asi , seda ühe lausega ära ei seleta ... "" "
