par_nr	head	sentence
1	 TIIBADE KASVAMISE AASTAD 	 TIIBADE KASVAMISE AASTAD 
2	NA	 MÄLESTUSI 1933-1953 
5	 1 . SISSEJUHATAVAID TEATEID SUGUVÕSAST 	 1 . SISSEJUHATAVAID TEATEID SUGUVÕSAST 
6	NA	 Kui õhtul ei tule und , lendavad mu mõtted Lõuna-Eestisse , Tartumaa ja Võrumaa piirile , kus Otepää küngasmaastikus nelja järve vahel asub Purdemäe talu . 
6	NA	 Ja muidugi ka Purdemägi ise , mis kutsub oma pedajate , kuuskede ja kõivudega . 
6	NA	 Purdemägi leidnud oma nime sellest , et Käpa talu poisid käinud siitkaudu Tseema talu tüdrukutel külas . 
6	NA	 Aga kui oli mäest mööda saadud , ootasid ees sookael ja väike , üht järve teisega siduv oja . 
6	NA	 Kui ei tahtnud saapaid jalast kiskuda , siis tuli kuiva jalaga läbipääsemiseks murda Purdemäe metsast roikaid purdeks . 
6	NA	 Selle muistendi tõepärasust toetavad arhiiviandmed , mis näitavad , et Käpa peremees Rein Kruus on 1868. aastal kosinud Mäe-Tseema talu peretütre Mari Liini . 
7	NA	 Käpa Reinust on säilinud mõningaid mälestuslikke teateid , kuid ta pole siiski esimene teadaolev Kruus . 
7	NA	 Reinu isa oli Villem , kes on kosinud 1837. aastal Leeno Tamme , Villemi isa ja Reinu vanaisa oli aga Jaan Kruuse , kelle raudristi jäänust mäletan Otepää vana surnuaia värava tagusest nurgast . 
7	NA	 Nähtavasti oli Käpa talu Kruusi perekond üks kõige vanemaid Vana-Otepää külas , kuna selle matusepaigaga algas kalmistu . 
7	NA	 Siiski pole Otepää vana surnuaed kõige vanem kohalik matmispaik : Linnamäe taga heinamaal konutab ürgne kivirist ning selle ümber paikneb muistseid kalme peitvaid mullakühme ja vagusid . 
7	NA	 Ka 
8	NA	 kirikuaia muru näib varjavat mõningaid haudu , küllap just pastorite omi . 
