par_nr	head	sentence
1	 Inglid ja kangelased 	 Inglid ja kangelased 
2	NA	 Mererand oli tühi . 
2	NA	 Ainult kolm kahtlustäratavt tüüpi lonkisid piki randa . 
2	NA	 Neil olid peas tülpinud näod , juuksed üle pea kammitud , jalas kitsad püksid ning teravaninalised jalavarjud . 
2	NA	 Esimesel oli seljas punane nailonsärk . 
2	NA	 Särgi kaeluses rippus kingapaelu meenutav kaelaside , mida kurgu alt kinnitas püroopidega ehitud vaskne lohepea . 
2	NA	 Teisel sepal , kolmikust kõige soliidsema välimusega , oli kollakas- 
3	NA	 beež ülikond , mida meie päevil harva näha võib , ja peas kaabu . 
3	NA	 Kõik kolm panid suitsud ette . 
4	NA	" "" Mida teeme ? "" küsis kaabu ja võttis oma mustad paksude klaasidega päikeseprillid eest- päike oli juba loojumas . "
5	NA	" "" Teeme suitsu , "" ütles kolmas , üleni musta rõivastatud kuju , kelle mustad juuksed olid lehviga "" hobusesappa "" seotud ning kelle kaeluses helkis metalne surnupealuu . "
6	NA	" "" Peaks midagi tekitama , "" ütles kaabu ja vaatas igatseval ilmel Pirita tulede suunas . "
7	NA	" "" Vaat see on mõte , "" kiitis nailonsärgiga tüüp püksitaskust tikke otsides . "
8	NA	" "" Ma nukralt leban kuumal rannaliival "
9	NA	 ja ümisen üht ammutuntud viisi . 
10	NA	 Siis tõusen üles , vaatan kuhu sammud viivad 
11	NA	" ja juba lendan linnutiivul naiste paradiisi . "" "
12	NA	 deklameeris patsiga tüüp , kui nad hakkasid lähenema vastavale lõigule Pirita rannal . 
13	NA	" "" Kurat , kas jälle peame kuivama ? "" läks Olaf ( nailonsärgiga tüüp ) närvi , kui ta oli lasknud mündi õlleautomaati ja asjatult märjukest ootama jäi . "
13	NA	 Paar hästisihitud lööki viisid mehe tasakaalu tagasi ning nad sammusid edasi . 
14	NA	" "" Huligaanid ! "" pistis kisama mingi koristaja-vanamutt , kes oli matsatuste peale kohale jooksnud ja märganud kergelt lömmis õlleautomaati . "
14	NA	" "" Kaabakad ! "
14	NA	 Mis see automaat teile tegi ! 
14	NA	" Kõik peab ikka ära lõhkuma , tükkideks kiskuma ! "" "
15	NA	" "" Sa püia rohkem omaette olla ! "" soovitas Olaf mutikesest möödudes ja nipsutas enda koni minema . "
16	NA	" "" Ei maksa skandaali teha , neiu , "" asus parlamentääri ossa kaabu ja pakkus eakale daamile juhuslikult taskust leitud iirist . "
17	NA	" "" No mis see nüüd on ? "
17	NA	" Mina teie almust ei vaja , mina teenin ise endale ausalt toiduraha ! "" ärritus vanamutt . "
18	NA	 Jättes vanaeide kägisema tänapäeva allakäinud noorusest , siirdusid härrad kangelased Rannahoone poole , mõttega kusagil hagu anda . 
18	NA	 Videvik hakkas juba kätte jõudma ning enam polnud nii lämmatavalt palav nagu keskpäeval . 
19	NA	" "" Kas lähme uurime elu või ? "" küsis Kaaren ( patsiga tüüp ) pilku restole suunates . "
19	NA	 Korraga jäi kõrtsi ette seisma takso , millest astusid välja kolm moemeest ja üks judy , kelle ainsaks kehakatteks oli kollane tiheda nööbireaga minikleidike . 
20	NA	" "" Vaata , Võlur , "" Kaaren tonksas küünarnukiga kaabut , "" see lind sobib meile ka , "" osutas ta tüdrukule . "
20	NA	 Viimane süütas parajasti ühe sigareti otsast teist ning taganes oma tikk-kontsadel paar sammu , et mitte tasakaalu kaotada- ilmselt oli ta purjus . 
21	NA	" "" Kas noorhärrad ei arva , et tütarlapsel oleks meie seltskonnas huvitavam , kui teie seltsis ? "" küsis Võlur ühe lögarites noormehe poole pöördudes . "
22	NA	" "" Excuse , meil pole aega , ärge segage . "
22	NA	" Lähme Piret ! "" "
22	NA	 Viimane oli öeldud tüdrukule . 
22	NA	 Tundus , nagu poleks see öeldut kuulnudki . 
22	NA	 Ta seisis abitult keset parkimisplatsi ning vedas ahnelt suitsu . 
22	NA	 Paistis , nagu ootaks ta lihtsalt , mida temaga nüüd ette võetakse . 
22	NA	 Tema näoilme oli täiesti tühi ja lõtv . 
23	NA	" "" Kui mu kuulmine pole mind veel maha jätnud , siis ma arvan , et meist tahetakse lahti saada , "" Seda öeldes äestas Kaaren jalaga mööda ühe moevenna lakutud molli , nii et too taganedes sillutisele lendas . "
23	NA	 Üks moemeestest tormas restosse , teine hüppas eemale ja haaras pihku kivi . 
24	NA	" "" See ei tähenda veel ... , et ta visata julgeb . "
24	NA	" "" sõnas Võlur Olafile , kes otsis mida pihku haarata . "
24	NA	 Samal hetkel vuhises tast mööda , akendesse , lamoonekas , mis oli Võlurile suunatud . 
24	NA	 Restoranist jooksid välja veel neli moevennikest . 
24	NA	 Järsku avanesid takso parempoolsed uksed . 
25	NA	" "" Ronige peale ! "" karjus valge nahkjopiga taksojuht , kes oli millegipärast Just . "
25	NA	 Oligi viimane aeg , sest kuskilt ilmusid juba mendid . 
25	NA	 Kaaren haaras libul , kes oli kaklust jabura näoga pealt vaadanud , käest ja tiris ta enda järel autosse . 
25	NA	 Oli kuulda kummide vilinat . 
25	NA	 Tüdruk istus tagaistmel Kaarna süles . 
25	NA	 Ta keha oli täiesti lõtv , välja arvatud vasak käsi , millega ta sigaretti hoidis . 
26	NA	" "" Ära suitseta autos , "" ütles Just üle õla tüdrukule , "" Täna sul vedas , täna on sul tegemist korralike elementidega . "" "
27	NA	" "" Ma teen selle lõpuni , "" pobises Piret , "" On teil viina ? "" "
28	NA	" "" Sa pudelist võtad ? "" küsis Just , kui oli auto peatanud Metsakalmistu juures , ja õngitses istme alt pudeli "" Lemmikut "" . "
28	NA	 Piret haaras pudeli ja rüüpas mitu pikka sõõmu . 
29	NA	" "" Kust sa selle takso said ? "" oli Olafil , kes ees istus , nüüd lõpuks mahti Justi käest küsida . "
30	NA	" "" Kuule , vedeles poe ees . "
