par_nr	head	sentence
1	 GRATIS 	 GRATIS 
2	NA	 Reet Kudu 
3	NA	 Romaan 
5	 I OSA 	 I OSA 
6	 1 . peatükk 	 1 . peatükk 
7	NA	 Psühholoog Inga Velmer oli kutsutud Viini ülikooli konverentsile juba viiendat korda . 
7	NA	 Ettekanne oli äsja edukalt möödunud ja eestlanna oli lõpuks peaaegu vaba oma lemmiklinna tänavate lummust sisse ahmima , joovastuma , lihtsalt pea kuklas ringi uitama ja arhitektuuri imetlema . 
8	NA	 Aga enne tuli Viini kuulsas ooperikohvikus läbi teha veel üks näiliselt tühine , aga samas Inga jaoks olulisemgi katse , kui oma võõrkeelse teksti heatahtlikele kolleegidele ette kandmine . 
8	NA	 Enne konverentsi lõunapausi poleks vist keegi neist suutnud süveneda Eesti Vabariigi sotsiaalabi kesistesse võimalustesse , sellest tulenevasse kõrgesse suitsiidiprotsenti ja kohalike psühhoterapeutide eetilistesse probleemidesse , et kas , kes ja kuivõrd peaks ikkagi vaesunud elanikkonnale hingeravi jagama . 
8	NA	 Eelmised kõned olid liiga pikad olnud , konverents graafikust väljas . 
8	NA	 Seega pani Maakera poolnäljaste meenutamine rahvusvahelise kuulajaskonna lõunasöögi ootuses nihelema ja pigem iseendale kui kaugele väikeriigile kaasa tundma . 
8	NA	 Eesti psühholoog oli tänu sellele pääsenud marulise aplausi ja paari põgusa küsimusega . 
8	NA	 Ei ühtegi norivat hinnangut , mis oleks provotseerivalt ja õelalt nõukogudeaegse diplomiga teadlase mõtteid kahtluse alla pannud , nagu välismaal siiski sageli juhtus . 
9	NA	 Ingal oli esmakordselt ees lõunasöök või õigemini lõunakohv , kuhu teda oli palunud Austrias tegutsev väliseesti kultuuriühing . 
9	NA	 Ta ööbis küll juba pikemat aega sellesse ühingusse kuuluva vanaproua kodus , aga Ursula Dohrmann oli ilmselt alles hiljaaegu selgusele jõudnud , et ta külaline ikka tõesti kõigile kohalike daamide eestiaegsetele nõuete vastab ja kutset väärib . 
10	NA	 Psühholoogiamagister ise polnud selles sugugi sama kindel . 
11	NA	" "" Eestiaegsus "" oli ju sõna , mis iseloomustas Inga vanaema , kes isegi mitmekümne okupatsiooniaasta järel keeldus nõukogude võimu olemasolu märkamast . "
11	NA	 Vana daam istus enamasti kindlas kohvikunurgas , ka siis , kui tütretütar talle külla tuli , sest ta näis pidavat hubast ruumi oma erasalongiks . 
11	NA	 Igivana daam võttis veel paar päeva enne oma surma isiklikul kohvikutoolil vastu neid , kes soovisid just temalt mõne haruldase keele või raamatu kohta teavet saada . 
11	NA	 Vanaema töökoht oli olnud Tartu ülikooli teaduslikus raamatukogus , aga sinna oli ju kohvikust vaid paarsada sammu nagu küll igale poole ses väikeses ülikoolilinnas . 
11	NA	" Kooliõpilasest Ingale oli kunagi õige ammu tundunud lausa võllanaljana , et isegi tähtsad kommunismibossid ei julgenud vaielda vanaema igavese "" eestiaegsusega "" . "
11	NA	 Vanadaam oli oma entsüklopeediliste teadmiste poolest äärmiselt vajalik ja seepärast vabandati ta vabameelseid veidrusi mälestustes elamisega , mida väetite ja põdurate vanakeste puhul ikka ette tulevat . 
11	NA	 Ingale oli aga vanaema vapralt kangekaelne mõttelaad õpetanud eelkõige seda tarkust , et unistustes elamine on siiski pigem tulevikus kui minevikus elamine , sest õnneks nägi vapper vana naine siiski ära ka sinimustvalge lipu võiduka lehvimise ja tema kohvikulaua ligidusse tekkis pärast seda lausa järjekord . 
11	NA	 Eestiaegsed meenutused ei tähendanud ju äkki enam vaimse põduruse tunnust , vaid Eesti Vabariigi ammuse ja õige arengusuuna ühist taasavastamist . 
12	NA	 Kuigi Ursula Dohrmann hilines , tundis psühholoog Inga Velmer väliseesti kultuuriühingu laua kohe ära just paari kõhna daami hoiakust , mis nii väga meenutas ta vanaema . 
12	NA	 Sigaretti hoidvad kõhnad kondised käed , rangelt sirge istumine , väärikas peapööre . . . 
12	NA	 Ja veel tajus psühholoog minevikuhingust laua alt väljapiiluvatest kõrgetest kontsadest . 
12	NA	 Inga ise polnud ju veel neljakümnenegi , aga nii kõrgetel piinakingadel kõndis ta ringi haruharva , praegugi oli naisel jalas pigem midagi lihtlabast ja madalakontsalist . 
