par_nr	head	sentence
1	 SUL ON TEINE 	 SUL ON TEINE 
2	NA	 Lehte Hainsalu 
3	 I osa 	 I osa 
4	NA	 Ja oligi kõik juhtunud ja möödas . 
5	NA	 Igatsetud puhta rõõmu asemel valitses määrdunud kurbus . 
5	NA	 Killu ei teadnud , kuidas nüüd üldse olemas olla . 
5	NA	 Sedagi ei teadnud , mismoodi siit räsitud pesast üles saab , riivamata enda ja teise ilumeelt . 
6	NA	 Killu oleks tahtnud , et Tehvan oleks teinud midagi – mida küll ? kaisutanud ? kõrva sosistanud ? mööda tuba tantsinud ? 
6	NA	 Igal juhul oleks Tehvan pidanud ilmselgelt väljendama ülekeevaid emotsioone , aga Tehvan istus noruspäi Killu aseme veerel , Tehvani kukal oli vastu jõuluhämarat aknavalgust nukker ja hüljatud . 
7	NA	 Teine neist pidi vaikuse murdma . 
8	NA	 “ Tehvan , ” ütles Killu , ja see oli kogu lause . 
8	NA	 See oli üldse kõik , mis ütelda . 
9	NA	 Tehvan nagu ärkas , pööras end tüdruku poole . 
9	NA	 Killu ei julgenud otsepilguga vaadata , mis nägu mees on . 
10	NA	 “ Ära ole kurb , ritsikas , ” lepitas mees ja patsutas teda õlale nagu poissi . 
10	NA	 Ise vaatas kõrvale . 
10	NA	 Nii see on , kohe hakka sõnadega seletama . 
11	NA	 “ Kurb oled sina , ” ütles tüdruk ja neelatas . “ Ja siis olen mina ka . ” 
12	NA	 “ Ma ei ole kurb , ma olen – “ 
13	NA	 Vaikus . 
14	NA	 “ Mis sa oled ? ” küsis tüdruk viimaks , vastust kartes ja ometi lootes . 
15	NA	 “ Ei tea õieti ise ka , mis ma olen . 
15	NA	 Vahest ehk hämmeldunud . 
15	NA	 See oleks ehk kõige ligem sõna . ” 
16	NA	 “ Hämmeldunud ? ” imestas tüdruk . 
16	NA	 Nüüd oli ka tema hämmeldunud . 
17	NA	 “ Sa valmistasid mulle üllatuse . 
17	NA	 Ma kujutlesin , et oled vanem kui sa oled . ” 
18	NA	 “ Ja nüüd ? ” 
19	NA	 “ Selgus , et oled noorem kui sa oled . ” 
20	NA	 Tüdruk tundis häbisähvatust : mees oli aru saanud , et ta esimene oli olnud . 
20	NA	 Siiski oli Killul häämeel , et Tehvan esimene oli saanud olla ja et mees seda ehk mõistis hinnata – kui sellele nüüd vihjas . 
21	NA	 “ Ma ei teadnud arvata . 
21	NA	 Anna andeks , kui ma ehk tormakalt toimisin , ” ütles mees ja vajutas oma nina tüdruku juustesse . 
21	NA	 Tundus , et heldimusega . 
22	NA	 Õndsuseootus peatas Killu hingamise : nüüd ta pihib midagi ! 
22	NA	 Killu saab kõik teada ! 
22	NA	 Aga Tehvan ütles – küllap pihtiski : 
23	NA	 “ Mul pole selliseid kogemusi . 
23	NA	 Minu nainegi ei olnud - ” 
24	NA	 Naine ! 
24	NA	 Tema naine ! 
24	NA	 Siin kolmandaks ! 
25	NA	 Mees tundis ka ise külma tuuletõmmet , nagu oleks aknapooled äkki laiali paiskunud . 
25	NA	 Ent mis öeldud , see öeldud , ehkki mitte välja öeldud . 
26	NA	 “ Nüüd siis tead , ” kohmas mees . 
26	NA	 See pigem kinnitas kui kustutas eelmise ütluse järelkaja . 
27	NA	 Siiski aimas Killu Tehvani hääles kahetsust ja mõistis : mees ei tahtnud sobimatu ülestunnistusega haiget teha , vaid püüdis seletada , miks ta hämmeldunud on . 
27	NA	 Killu ise oli ju küsinud , sest ta tõesti ei teadnud , miks peaks üks mees hämmeldust väljendama kukla kurbusega . 
27	NA	 Vist läks midagi teisiti kui Tehvan tahtis – mis see võiks olla ? – ja see rikkus mehe rõõmu . 
27	NA	 Killu rõõmu siis ka , sest nemad kaks olid nüüd üks . 
28	NA	 “ Tehvan , ” ütles tüdruk jälle . 
29	NA	 “ Jah , ritsikas ? ” 
30	NA	 Killu tõstis pea ning hõõrus otsmikku vastu Tehvani särgivarrukat . 
30	NA	 Nagu kassipoeg , kes tähelepanu nõuab , mõtles mees , kui tüdruku nukelisi õlgu embas . 
30	NA	 Samas ohkas ta kuuldavalt : jälle peab seletama ! 
31	NA	 Kuidas ütelda , et ta nüüd lähebki ? 
32	NA	 Vaikus . 
33	NA	 “ Ma arvan , et mõistan sinu tundeid , ritsikas . 
33	NA	 Seda enam on kahju , et pean nüüd tõesti minema . 
33	NA	 Tagumine aeg , ” ütles Tehvan , aga ei läinud veel , võttis tüdruku näo oma pihkude vahele , vaatas sügavasti silma , mida Killu sündida lasi : pilku tõsta ei olnudki julgustükk . 
33	NA	 Mees ohkas taas ja tõusis , sääred paljad – Killu meelest nii oma ja siiski nii võõrastav – ning pani pintsaku selga . 
34	NA	 “ Sul jäi kohv pooleli . 
34	NA	 Nüüd on see jahtunud , ” ütles tüdruk nukralt . 
34	NA	 Ta selitas sohval , vasak käsivars üle pea , ja vahtis lakke , kuhu autode tuled joonistasid kuuseokste sakilisi varjusid . 
35	NA	 “ Õige küll , kohv , ” märkas mees , jõi püstijalu tassi tühjaks , pani selle lauakesele tagasi – liialdatud ettevaatusega , nagu Killule tundus . 
36	NA	 “ Sinu keedetud , ” ütles mees nagu hoolivalt , astus sohva ette , libistas sõrmeotstega üle tüdruku jaheda lauba , lükkas juuksetuka kõrvale ja suudles põgusalt justkui ema või õde . 
37	NA	 Ilmselgelt hüvastijätuks . 
38	NA	 Killu nihutas käsivarre laugudele , mis vägisi märjaks kiskusid . 
39	NA	 “ Ära pahanda . 
39	NA	 Nad tulevad juba kell kuus ja sünnipäevalapsel ei sobi – ” seletas mees salli kaela ümber mässides . 
39	NA	 Mässis ja harutas ja mässis jälle – ootas nagu midagi , üht silpi , üht sõna , üht naeratust . 
39	NA	 Aga ei , Killu silmad olid käsivarre peidus ning hoidsid ripsmete jõuga kibedat vett tagasi . 
39	NA	 Killu nägi kõrvadega – kuulis tõmbluku tsirinat , sokis samme , mantli nööpimist , kingade jalgavajutamist , lingi lõnksatust , ukse sneprisse langemist . 
40	NA	 Kõik . 
41	NA	 Ja ometi pidi täna algama uus ajaarvamine . 
41	NA	 Nii oli Killu teadnud . 
42	NA	 Kaks tulikiiret pisarat lipsas üle põskede . 
43	NA	 Rohkem mitte ! 
43	NA	 Killu rehmas silmad käeseljaga kuivaks ning tõusis , tegi valgust üles võtmata ennast korda , kraamis aseme . 
43	NA	 Istus siis Tehvani tühja tassi taha , jäi vahtima tänavalaterna valgustäppi punasel kuusekuulil . 
44	NA	 “ Tehvan Pennert , ” ütles ta poolihääli . 
44	NA	 Ja lisas : “ Killu Pennert . ” 
45	NA	 Aga see oli ilmvõimata . 
46	NA	 Killu Uppin , see ta on . 
46	NA	 Paraku . 
