par_nr	head	sentence
1	 Elisale 	 Elisale 
2	NA	 Karen Orlau 
3	NA	 Kui vana ütlemist uskuda , püüavad nurkaaetud rotid end misiganes hinna eest lõksust välja võidelda . 
3	NA	 Kipun arvama , et inimesed pigem kohanevad nurgaga , kui et lootusetusse võitlusse astuvad . 
3	NA	 Tean kedagi , kes muigab , kui seda loeb . 
3	NA	 Enesekindlalt ilmselt ? 
3	NA	 Mis siis ikka , naergu pealegi — minagi ju püüan kõigest kohaneda . 
3	NA	 Leppida olukorraga ja lepitada teravaksmurtud nurki , mis mu hinge kriibivaid , ning vahend , mida ma praegu kasutan , on selleks sama hea kui iga teinegi . 
4	NA	 Jälgisin eile oma kongi aknast , kuidas pühapäevased puhkajad paatidega mööda jõge sõitsid . 
4	NA	 Tumedad , keeristesse põimuvad tõtakad jõevood , mis paate allavoolu kandsid , viisidki mind sellele mõttele ... 
5	NA	 Mulle on alati meeldinud vaadata , kuidas inimesed paadiga sõidavad . 
5	NA	 Õhukesed paadilauad , mis sõitjaid veesügavusest lahutavad , loovad nii hõlpsasti muretu kindlusetunde , nagu ei olekski otse nende jalgade all kümneid meetreid musta vett , mis varjab kummalisi ja ilgeid olendeid . 
5	NA	 Muretud paadisõitjad ei aima midagi — paar paadilauda näivad olevat piisavaks kaitseks sügavuste koletuse ees , muutes musta põhjatuse olematuks , hoolimata sellest , et see on otse sealsamas , sõitjate jalgade all . 
5	NA	 Paadilauad on just täpselt samapalju kaitseks nagu üle pea tõmmatud tekk või kinnipigistatud silmad : naiivne lootus , et kui ei näe , siis pole olemaski . 
5	NA	 Turvalisuse illusioon on ju nii vajalik ... 
6	NA	 Kaks kuud tagasi — kuiv fakt , et kaks kuud , tegelikult ei jaksaks ma mõõta möödunud aja pikkust — oli mul kombeks sellist jaanalinnukavalust halastamatult pilgata . 
6	NA	 Tuttavad ei tahtnud mu tõevaimustust jagada ning peagi avastasin , et mind laiemas ringis üsna varjamatult välditakse . 
6	NA	 See ebameeldiv üllatus muutis mind aga hoopis vihasemaks enesepettuse ja ka võltsdiskreetsuse vastaseks . 
6	NA	 Tulemusena olin viimaks isegi lähedastele sõpradele vastumeelt . 
6	NA	" Ma ju rammisin neid päris tahtlikult : ei mingeid häda- ega iluvalesid , välja päevavalgele kõik tegelikud motiivid , välja kogu tõeline "" mina "" ... "
6	NA	 Ma sorkisin nende hinges halastamatult , neid teadlikult solvates — algul kasvatuslikel eesmärkidel , hiljem aga kibestumisest . 
6	NA	 Väike vihane poolerudeeritud taskufilosoof — seda ma just olin . 
6	NA	 Ei ole mingi ime , et kõik mind vältima hakkasid . 
7	NA	 Kardan , et enamus neist , keda ma toona mõnitasin , tunneksid siirast kahjurõõmu , kui vaid teaksid , et praegu olen mina see , kes tahab silmi kinni hoida ja lisaks veel ka teki üle pea tõmmata , et enam ükski varem nii ihaldatud tõeteadmine minuni ei jõuaks . 
7	NA	 Kadestan neid õndsaid kanapimedaid , kes jalutavad läbi päeva , ümber kookonitaoline kaitsekiht , mis summutab kõik ülearuse — selle , mida inimene teada ei taha — ja laseb neil õnnelikuna edasi kulgeda . 
7	NA	 Nad näevad ju ometi sama palju kui mina , kuulevad samu helisid , tajuvad lõputult kõnekaid nüansse inimese hääles , haistavad lõhnade sadat tuhandet erinevust , millest igaüks on omamoodi tähenduslik , nad tajuvad seda kõike niisamamoodi kui mina — ent keelduvad järeldusi tegemast . 
7	NA	 Imepärane enesesäilitus . 
8	NA	 Toona , kui ma enesekindlalt ringi praalisin , oli minul muidugi ka oma kaitsekookon olemas , kuigi ma seda ei teadnud . 
8	NA	 Olin täpselt samamoodi õndsalt pime nagu need , kelle üle ma naersin , ainult et liiga ennast täis , et seda kasvõi kahtlustadagi . 
8	NA	 Paratamatult meenuvad mulle müüdid inimestest , kes oma rumala ülbusega jumalate viha välja kutsusid . 
8	NA	 Muidugi on see ainult spekulatsioon , kuid sageli tundub mulle siiski , et kui ma poleks nii väljakutsuvalt oma tõekspidamistega uhkeldanud , oleks kõik teisiti olnud . 
8	NA	 Samas ei saa välistada võimalust , et tegemist oli lihtsalt kokkusattumusega . 
8	NA	 Ja kui see oli kokkusattumus ; kui mu praalimisel ja sellel , mis ma praegu olen , ei ole omavahel mingit seost , siis kas saab keegi üldse öelda , et ma olin selle siiski ära teeninud ? 
9	NA	 Tean liigagi hästi , et need , kes mind muutsid , ei pidanud seda ei kättemaksuks ega teenitud karistusekski . 
9	NA	 Neil oli mind lihtsalt vaja ja kui nad olid saanud , mida tahtsid , heitsid nad mu kõrvale nagu kasutatud taskurätiku . 
9	NA	 Kas suudan sellisena edasi elada või mitte , lihtsalt ei huvitanud neid enam , see oli juba minu probleem . 
9	NA	 Liiga raske on kujutleda , et õigluse jaluleseadjad võiksid nii enesekesksed olla . 
9	NA	 Ja ikkagi jääb närima kahtlus — äkki siiski ? 
10	NA	 Tol õhtupoolikul jalutasin jahedat kevadeilma nautides niisama linnas ringi , kuni ma ühel tänavanurgal täiesti juhuslikult Markusega kokku sain . 
10	NA	 Markus oli üks eriline mees . 
10	NA	 Ta oli mingi igavese üliõpilase tüüp , olles enne ajalukku sissesaamist õppinud nii psühholoogias , filosoofias kui matemaatikas , mistõttu meie kui veendunud , ehkki verinoored humanitaarid teda Tobeteaduriks kutsusime . 
10	NA	 Selles hüüdnimes oli õige pisut austust ja päris paras hulk irooniat , mille ta oli meie meelest ära teeninud . 
11	NA	 Tobeteadurile ei läinud ta uus nimi oluliselt korda . 
11	NA	 Meie arvamus oli talle meie siiraks pahameeleks üsna ükskõik . 
11	NA	 Tema oli siia kooli tulnud ajalugu õppima — lihtne ja konkreetne . 
11	NA	 Seltskonnaelu teda ei huvitanud , vähemalt mitte see , mida meil pakkuda oli , pigem me isegi segasime teda — oma üleoleva suhtumisega õpingutesse , mida tema nii pagana tõsiselt võttis ja mis meie jaoks olid lihtsalt üliõpilaseks olemise üheks tüütumaks küljeks . 
11	NA	" Aegajalt koorus Teadur siiski oma vaikimiskookonist välja ning esines kummaliste teooriatega , püüdes tuntud sündmusi põhjendada ... "" küüniliste jumalavallatustega "" , nagu pahvatas üks neist õppejõududest , kelle Markus oma terava vaidlusoskusega põhjalikult ära väsitas . "
11	NA	 Aga olid sellel mehel alles teooriad ! 
11	NA	 Meie ei lasknud ennast loogikareeglitest segada , et midagi nii naeruväärset välja naerda nagu kord ja kohus . 
11	NA	 Markus püüdis isegi meiega paar korda reeglitekohaselt väidelda , kuid see oli nii ilmselt tulutu ettevõtmine , et ta jättis selle peagi sinnapaika ja talus tüdinud ilmel meie irvitusi . 
12	NA	 Seda enam olin ma üllatunud , kui ta mind tol õhtul ükskõikse tervitamise asemel sõbralikult kõnetas ja enda poole kutsus . 
12	NA	 Ma olin siis juba saavutanud nö . suhtlemisalase pidalitõbise staatuse ja huvi minu süvenevalt sarkastilise isiku vastu tundus tervitatava vaheldusena , hoolimata sellest , et me polnud just lähedased tuttavad . 
13	NA	 Jalutasime tühjast-tähjast vesteldes all-linna . 
13	NA	 Markuse üürikorter asus üsna linnaservas , ühes sealkandi loendamatutest sajandialguse puumajakvartalitest , nii et kui kohale jõudsime , hakkas juba vaikselt hämaraks minema . 
13	NA	 Pime trepikoda , kuhu Markuse kannul sisse astusin , haises kassikuse järgi — mida kõrgemale , seda hullemini — ja vana puutrepp oli päris lagunenud . 
13	NA	 Katusekambrisse viivad astmed olid mõnest kohast lausa sisse vajunud ning uks oli jämedate laudadega kaetud ja madal — justnagu pööningu-uks . 
13	NA	 Vilets vaesusest lehkav trepikoda ei lubanud Teaduri kubrikust midagi erilist loota , seda ootamatum oli aga kambri küllaltki korralik sisustus . 
14	NA	 Eluruum , kuhu viis kitsas madala laega eeskoda , oli üsnagi avar , täis vana rasket nikerdustega puitmööblit . 
14	NA	 Toa pudedat laudpõrandat kattis stiilne tumepunane musta mustriga vaip , mis oli selline täius omaette , et tundus pühaduseteotusena seda pelgalt vaibaks tarvitada . 
14	NA	 Seintel rippusid Tobeteaduril õlimaalid , mis olid omavahel mingil määramatul viisil sarnased , kuid ma ei kavatsenudki hakata neid lähemalt uurima . 
14	NA	 Kui Markus ootas imetlushüüdeid ja vaimustusoigeid , siis pidi ta igatahes pettuma . 
14	NA	 Ma olin enesega päris rahul , sest see ükskõiksus , millega ma laias tugitoolis istet võtsin , oli tõesti paadunud kosmopoliiti väärt . 
14	NA	 Nii ma siis jäingi sügavast tugitoolist rõhutatud väärikusega ta raamaturiiulit põrnitsema . 
15	NA	 See oli tõepoolest vaatamisväärsus , pean tunnistama , täis kõige ehtsamaid antikvariaadipärleid nii inglise , saksa , prantsuse kui vene keeles , mis mind küll eriti imestama ei pannud , sest nende keelte mõningane valdamine oli meile peaaegu kohustuslik , kuid muude raamatute hulgas torkasid silma ka mõned päris vanad ladina- ja heebreakeelsed teosed . 
15	NA	" Muude ahvatluste hulgas jäi silma kurikuulus "" Malleus maleficarum "" vanas pressitud nahkköites . "
16	NA	" "" Nii , et siis sellised huvid ? "" mõtlesin irooniliselt , samal ajal kibeledes käsi ihaldusväärselt kurikuulsa raamatu järele sirutama . "
16	NA	 Muidugi võib vabalt olla , et Markus oli stiiliga mees ja hankis kõik need iludused sinna rohkem silmailuks . 
16	NA	 Aga teisest küljest jälle — vaevalt . 
17	NA	 Markus ei jätnud mulle sügavamaks kadeduseks aega , naastes elegantse kiirusega köögipoolelt , kaenlas pudel tumepunast hispaania veini ja näpu vahel mõnusalt vatsakad pokaalid . 
17	NA	 Pühendusime hardalt veinile ja see võttis tubli aja . 
18	NA	 Jook oli hea , tugeva kuid mõnusa maitsega — ja salakavalalt kange . 
18	NA	 Juba esimest klaasi nautides valgus tuttav rammestav soojus üle keha ja pehme tugitool tundus üha mugavamana . 
18	NA	 Kolmanda klaasi lõppedes oli Markus mu südamesõber ja ma olin valmis talle kõigest rääkima — saladuste avaldamine muutus vastupandamatuks vajaduseks , näides selle tõelise sõpruse kinnitusena , mida tol hetkel tundsin . 
18	NA	 Neljanda klaasi pealt sai elust joovastav rõõm ning maailmaparandamise raske koorem paistis helge ja kergena ... 
19	NA	 Markus polnud muidugi mingi samariitlane , vaid oli oma asja peal väljas . 
19	NA	 Kui ma juba ilmselgelt süüdimatult veinihurmas olin , hakkas ta mind tasapisi üles keerama . 
19	NA	 Tänu mu kõrgendatud meeleolule ning nauditavalt süvenevale joovastusele ei pidanud ta selleks just ülearu ponnistama . 
19	NA	 Püüdsin talle vist isegi avameelselt seletada , miks ma nii tubli , julge ja otsekohene olen . 
19	NA	 Sattusin ta tähelepanu paistel tõsiselt hoogu ja teatasin veendunult , et ei karda mitte kui midagi , sest et kõik , mis tegelikult ja tõeliselt olemas on , on tõde ja tõde ei tohi karta . 
19	NA	 Või enamvähem midagi sama loogilist . 
19	NA	 Markuse osavalt väljendatud kahtlus ajas mind marru ja ma vandusin kõige nimel , mis mulle pähe tuli , et nii see just on ja ta ei tohiks mu sõnades kahelda , sest kuna ta on mu ainus tõeline sõber , siis ei valeta ma talle iialgi . 
