par_nr	head	sentence
1	 Arkaadi A 	 Arkaadi A 
2	 Reisid läbi aja 	 Reisid läbi aja 
3	NA	 Sõbrad peavad juba puhkuseplaane . 
4	NA	" "" Mina lähen Nürnbergi , 1936. aasta parteikongressile , "" ütles Villi Frits . "
4	NA	" "" Ja pärast on kavas Berliini olümpialt läbi hüpata ja vaadata , kuidas Palusalu maadleb . "
4	NA	 Ja siis tulen läbi 1944. koos Laskurkorpusega Tallinna tagasi ja teen koos Valgrega ühed tropid . 
4	NA	" Aga kuhu sina , Aivo , põrutad ? "" "
5	NA	" "" Ei tea veel ... mõtlen kas minna koos Kennedytega Dallasesse või Lincolniga teatrisse ... "
5	NA	 Ja naine tahaks kangesti 1980. aasta detsembriks New Yorki John Lennoni tapmisele jõuda . 
5	NA	" Loodab saada autogrammi nii Lennonilt , Chapmanilt kui ka Yoko Onolt , "" vastas Aivo Kääpio . "
6	NA	" "" Perverssed huvid teil , muud ei ole kui tõmbate hukkamiselt hukkamisele . "" "
7	NA	" "" Aga hukkamised on lahedad ! "
7	NA	 Me oleme käinud Kristuse ristilöömisel , Caesari mõrvamisel , Charles I , Louis XVI ja Robespierre'i hukkamisel . 
7	NA	 Need on tõelised turismimagnetid . 
7	NA	" Mitte nagu see , noh ... kus sina , Oskar viimati olid ? "" "
8	NA	" "" Sa mõtled maailma esimese raudteeliini avamist Stocktoni ja Darlingtoni vahel 1825 ? "" küsis Oskar Kööks . "
8	NA	" "" Minu arust oli see just mõnus , et polnud ühtegi turisti , ainult kohalikud ! "
8	NA	 Näiteks Titanicu teelesaatmisele ma enam ei lähe ! 
8	NA	" Kai peal oli meeletu trügimine , mitte midagi ei näinud ! "" "
9	NA	" "" Nojah , sinna jooksevad ju pooled tulevikuinimesed kokku , eriti nüüd , peale filmi , "" ütles Anne Sulla . "
9	NA	" "" Mina ise mõtlesin Pariisi minna . "" "
10	NA	" "" Päikesekuninga armukeseks ? "" "
11	NA	" "" Ei , Napoleoni võrgutama . "" "
12	NA	 Annel on nimelt selline hobi - ta kaob minevikku , et puhkuse ajal mõne surnud suurmehe konkubiiniks olla . 
