par_nr	head	sentence
1	 Lend 	 Lend 
2	NA	 Heiti Kender 
3	NA	 Inimesed on surelikud . 
3	NA	 Aga ometi nõutakse neilt igavest armastust . 
4	NA	 Neile , kes tahavad teada , kuidas see kõik lõpeb : 
5	NA	 Surusin mehel kätt ja kallistasin kõvasti oma tüdrukut . 
6	NA	 Neile , kes tahavad teada , kuidas see kõik algab : 
7	 16 aastat enne 	 16 aastat enne 
8	NA	 Inimene on alati unistanud lendamisest . 
8	NA	 Ma olin väga noor — 9 aastane — , kui ma esimest korda öösel üles ärkasin , pea täis mõtteid , ja mul oli selgelt meeles unenägu , kus ma lendasin . 
8	NA	 Selline kerge tunne . 
8	NA	 Liuglemine . 
8	NA	 Võtsin ühe oma koolivihikutest , avasin tagumise lehe ja visandasin sinna midagi , mis minu arvates pidi mind õhku tõstma . 
8	NA	 Lend ... lendama ... lennumasin ! 
8	NA	 Just , lennumasin oli selle nimi . 
8	NA	 Ilmtingimata kokku kirjutatult , sest lennul ei saa ju masinat olla . 
8	NA	 Ma ei teadnud tollal midagi aerodünaamikast , voolamisest ega õhurõhust . 
8	NA	 Aga see kõik ei olnud tol hetkel tähtis . 
8	NA	 Intuitsioon , sisekaemus , kui lubate , see juhtis . 
9	NA	 Hommikul oli mul ainult häguselt meeles , et ma olin öösel üles ärganud ja midagi joonistanud . 
9	NA	 Silmitsesin oma ööloomingut . 
9	NA	 Kindlasti oli siin midagi . 
9	NA	 Isegi nüüd , päevavalguses , oli nendes pliiatsiga veetud joontes midagi erilist . 
9	NA	 Otsekui lubadus , et see on lahendus . 
9	NA	 See teeb sind õhust kergemaks , see tõstab sind õhku , ja sa saad jälle nautida seda kerget tunnet , mida unes lennates kogesid . 
9	NA	 See tunne hakkab sind jälitama . 
9	NA	 Tiksub kogu aeg vaikselt su alateadvuses , vahel möödub , kuid ilma et kordagi meelde tuleks . 
9	NA	 Aga kuskil kõrgemas kohas olles see meenub ja sa tahaksid käed laiali sirutada , lükata natuke jalaga hoogu ja liuelda ning tunda seda head kõiketäitvat tunnet . 
9	NA	 Midagi samasugust pakuvad lõbustuspargis teatud atraktsioonid . 
9	NA	 Mul ei tule nende nime meelde ja see polegi tähtis , neid ilmselt nimetatakse igal pool oma nimega . 
9	NA	 Ma püüan ette kujutada olukorda , kui ma olen hetkeks kaaluta olekus — näiteks ameerika raudtee või ameerika mäed . 
9	NA	 Kõhus võtab õõnsaks . 
9	NA	 Ma mäletan , väga hea tunne . 
10	NA	 Seda paberilehte pidin ma alles hoidma . 
10	NA	 See oli võti edasiseks . 
11	NA	 Paber jäi oma aega ootama kuueks aastaks . 
11	NA	 Hea , et vanemad midagi kolimise käigus ära ei visanud . 
11	NA	 Tagantjärele ei või ma olla kindel , et oleksin mälu järgi selle uuesti suutnud taastada . 
11	NA	 Keegi väga ammu aega tagasi elanud kunstnik ütles , et kunst on inimese ja jumala koostöö . 
11	NA	 Ja mida vähem on seal inimest , seda parem . 
11	NA	 Mitte , et ma oleksin midagi jumalikku kogenud . 
11	NA	 Ei , täiesti tavaline öine ärkamine ja vajadus idee paberile panna . 
11	NA	 Sisetunne . 
11	NA	 Mul on tihti olnud nii , et enne magamajäämist on head mõtted , aga hommikul ei mäleta enam midagi . 
11	NA	 Jumal ei räägi kaks korda . 
11	NA	 Ning alateadvus ei helista ka tihti . 
11	NA	 Ning isegi need harvad korrad , millal ta helistab , laseb ta ainult paar korda kutsuda ning paneb siis toru ära . 
11	NA	 Mõnikord olen paberi voodi kõrvale pannud , et kui mõte tuleb , kirjutan üles . 
11	NA	 Siis tavaliselt ütlen endale , et ei , mõtlen mõtte valmis ja siis kirjutan paberile . 
11	NA	 Ning ärkan hommikul . 
12	NA	 Diktofonid on paremad kui paber . 
12	NA	 Nende eelis on see , et saab ka lauluviise meelde jätta . 
12	NA	 Kui noodikirja ei tunne ja hommikuks ununeb , on viis läinud . 
12	NA	 Ja kas see oleks olnud lihtsalt viis või midagi suurt , ei saa sa kunagi teada . 
12	NA	 Ainult mäletad hommikul , et see oli midagi erilist , mis oleks kindlasti olnud väärt säilitamist . 
13	 10 aastat enne 	 10 aastat enne 
14	NA	 Mu koolipäevad olid igavad . 
14	NA	 Tavaliselt istusin klassi viimastes pinkides . 
14	NA	 Mõnikord ei jõudnud õpetaja jutt tagapinkideni , mõnikord ei tahtnud ise kuulata . 
14	NA	 Sellest ma päris täpselt aru ei saa , miks õpilased hõivavad kõigepealt kõige tagumised pingid . 
14	NA	 Kas selleks , et õpetaja jutt kõige vähem häiriks ? 
14	NA	 Nagu oleks õpetamine ja õppimine midagi nii vastumeelset , et tuleb võimalikult kaugel olla . 
14	NA	 Miks siis üldse kooli tulla ? 
14	NA	 Mõned istuvad sellepärast tagapinkidesse , et seal on parem spikerdada . 
14	NA	 Tihti aga juhtub nii , et õpetaja seisab terve tunni , see on 45 minutit , peaaegu liikumatult tagaseina ääres ning vaesed — tegelikult küll rumalad — mahakirjutajad on jännis . 
15	NA	 Minu haridustee kulges neljade ja pool kolmedega . 
15	NA	 Pingutasin ennast täpselt nii palju , et läbi saada , ja mitte kraadigi rohkem . 
15	NA	 Hiiglama pikkadena näivates tundides joonistasin vihikutesse lennumasinaid , mis meenutasid väga ebamääraselt linde . 
15	NA	 Väga ebamääraselt . 
15	NA	 Kui ma pinginaabrile näitasin , vaatas ta pikalt ja tähelepanelikult jooniseid ning küsis , mille jaoks need kolme poolega kirjutuslauad head on . 
16	NA	 Tõepoolest , mille jaoks . 
16	NA	 Ma isegi ei seletanud talle , mida need kirjutuslauad aitavad inimesel teha . 
16	NA	 Ei tahtnud . 
16	NA	 Osalt isekusest , osalt solvumisest , et minu idee ei ole iseenesest mõistetav . 
16	NA	 Negatiivne kogemus oli ikkagi seoses enda mõtete jagamisega , lennumasin oli igati okei . 
16	NA	 Isegi kirjutuslauana — kolmepoolne . 
16	NA	 Nagu T-täht pealt vaadates . 
17	NA	 Ahjaa , veel üks moment , miks lendamine : ma olen laisk ! 
17	NA	 Imetlusega loen vene muinasjutte , kus kõik tuleb havi või mingi muu vee-elaniku abil , ilma nõela pistmata . 
17	NA	 Loll-Ivan istub ahju otsas , ahi kihutab mööda külma ilma ja soojendab küljealust . 
17	NA	 Mis töö ? 
17	NA	 Mis ülesanded ? 
17	NA	 Mis takistused ? 
17	NA	 Pole olemas ! 
17	NA	 Kõik tasuta või vähemalt siis ilma rahata . 
17	NA	 Terve elu tagumises pingis ja õpetaja oma laua taga , pilk naelutatud huvitavasse raamatusse , mis ta igavuse peletamiseks kontrolltöötundi kaasa võttis . 
18	NA	 Lendamine oleks täpselt see — liugled . 
18	NA	 Õhutakistus on minimaalne ja kui veel on ka soodne tuul , võib ilmselt mootori välja lülitada ja lasta tuultel end kanda . 
18	NA	 Või siis on lendamine lihtsalt sümbol muretule elule . 
18	NA	 Mitte ainult , et homset ei ole murede nimekirjas , vaid isegi õhtut ei ole . 
18	NA	 Igavene hommik . 
18	NA	 Muru on alati kastene , päike on parajas kõrguses , magamistoas hõljub rammestus , katted ja kestad on maas , inimesed võivad hommikuti olla küll kergemini ärrituvad , kuid nad on rohkem nad ise . 
18	NA	 Ei ole frakke , peokleite , tehtud naeratusi , peeni kutseid ja äraütlemisi . 
18	NA	 Puhas ja lihtne liuglemine , mitte mingi püüdlik tiibadega rapsimine . 
19	NA	 Viimased paar aastat koolis möödusid kui unenägu . 
19	NA	 Kus võimalik , seal liuglesin , kus mitte , seal õppisin liuglemata läbi saama . 
19	NA	 Just nimelt läbi saama . 
19	NA	 Läbi saama ilma suurema energiakuluta ja läbi saama inimestega , kellest sõltus mu edasisaamine . 
20	NA	 Kool ja klassid meenutavad mulle konveierilinti . 
20	NA	 Iga klass on omaette lindi peal . 
20	NA	 Ja õpetajatel on nupp , millest nad saavad linti kas siis edasi liikuma või seisma panna . 
20	NA	 Kui kas või üks õpetaja vajutab stoppi , jääd sa lindil seisma — ja ei mingit edasiliikumist . 
20	NA	 Samas , kui sa oled lindil lõpuni jõudnud ja järgmisele läinud , ei aita enam mingid nupud ega ponnistused . 
20	NA	 Sa liigud või seisad nendest sõltumatult . 
20	NA	 Vahel vaatasin tagasi ja nägin mõnda närviliselt nuppe vajutamas . 
20	NA	 Aga ei , enam ei aidanud . 
20	NA	 Libisesin ära käest ! 
21	 7 aastat enne 	 7 aastat enne 
22	NA	 Libisesin enda järgmisesse vabadusse . 
22	NA	 Vabadusi on mitu — koolis oled sa ka vaba . 
22	NA	 Aga kas just nii vaba kui sündides või sama vaba kui mägedes ronides ? 
22	NA	 Või Antarktikas olles ? 
23	NA	 Vabadus on alati erinev , nii ka see , mis nüüd tuli . 
24	NA	 Kooli aktus oli päeval ära olnud , öö hakkas lähenema . 
24	NA	 Istusime klassiga koolistaadioni ääres ja tegime lõket . 
24	NA	 Mäletamist mööda olid ka viinerid ja leib , aga kindel ma ei ole . 
24	NA	 Oletame , et olid — nii on romantilisem . 
25	NA	 Mida ma aga kindlasti mäletan , on mu klassiõe valge kleit . 
25	NA	 Maani valge kleit . 
25	NA	 Maani valge volangidega kleit . 
25	NA	 Ja mu kooliarmastus selle kleidi sees . 
25	NA	 Nagu printsess , sest täpselt sellistena kujutasin ma neid ette , kui muinasjutte lugesin . 
25	NA	 Mina olin siis prints . 
25	NA	 Hobusega , maagilise sõrmuse , võlumõõga ja poole kuningriigiga . 
25	NA	 Lõputunnistusi meil veel käes ei olnud . 
25	NA	 Need pidi antama kolme päeva pärast , kartuses , et me korraldame lõpupeol muidu midagi hullu , paneme näiteks koolimaja põlema ja lahkume siis , käed taskus ja muretult vilistades . 
25	NA	 Kas õpetajad kardavad kättemaksu ? 
25	NA	 Mille eest kätte maksta ? 
25	NA	 Et nad meid üksteist aastat terroriseerisid , elasid oma komplekse välja , nägid noort verd tuksumas , ise teades , et nende aeg väheneb nagu munakeetmise stopperil tikk-tikk-tikk-tikk ? 
25	NA	 Ei , kättemaksu küll ei tule , vähemalt minu poolt . 
25	NA	 Sest ma loodan , et mõned neist valisid õpetajaameti selleks , et teadmisi edasi anda . 
25	NA	 Tekitada meis huvi selle maailma vastu , mis jääb horisondi , olgu siis kas või teadmiste horisondi taha . 
25	NA	 Huvi on see , mis meid hommikul ärkama ja silmi avama sunnib . 
25	NA	 Selle eest kätte maksta , et nad oma tarkust vahel ebaefektiivselt edasi andsid , oleks rumalus . 
25	NA	 Aga ega nad ei usu , ja nii meie ja mina olime . 
25	NA	 Ma imetlesin oma printsessi . 
25	NA	 Varemalt polnud ta kunagi nii riides . 
25	NA	 Ka hiljem ei näinud ma teda kunagi valges maani kleidis . 
26	NA	 Õigus jah , see vabadus . 
26	NA	 Kui sul tekib klassiõega suhe , lisandub suhtele veel alapiirang . 
26	NA	 Klass . 
26	NA	 Tunnid . 
26	NA	 Garanteeritult 5 korda nädalas 6 korda päevas istute koos samas ruumis . 
26	NA	 Kui ei ole just tööõpetus või kehaline kasvatus . 
26	NA	 Kehalises kasvatuses oled sa koos oma klassivendadega , kes VAATAVAD SELLISE pilguga . 
26	NA	" Ma ei tea , millise , see tähendab , ma ei oska seda lahti seletada , mida "" selline "" pilk tähendab ja/või mida nad selle pilguga vaatamise all silmas peavad . "
26	NA	 Eks kunagi saame teada . 
27	NA	 Sel õhtul , seal staadioni ääres , nad enam ei vaadanud . 
27	NA	 Mitte kunagi enam . 
27	NA	 Ma tõusin lõkke äärest , jätsin oma klassivennad , klassiõed ja printsessi sinna istuma ning kõndisin pimedusse , staadioni keskosa poole . 
27	NA	 Koolil oli täpselt nii palju raha , et laternatega oli valgustatud staadioni sissepääs ja raja algus . 
27	NA	 Väljaku valgustamisel loodeti täiskuu peale , mis 1/15 ajast töötas . 
27	NA	 Kui ei olnud pilves ilma , see tähendab . 
28	NA	 Ma seisin keset väljakut , korraks veel kerge hirm pilkude pärast . 
28	NA	 Vaatasin tagasi lõkke poole . 
28	NA	 Mitte midagi . 
28	NA	 Keegi ei vaadanud mu poole , keegi ei mäletanud , et ma sealt just hetk tagasi lahkusin . 
28	NA	 Ka printsess mitte . 
29	NA	 Ma teadsin , et kui ma seisan liikumatult , olen ma peaaegu nähtamatu . 
30	NA	 Väga vaikselt hakkasin ma oma käsi ülespoole tõstma . 
30	NA	 Nii parasjagu aeglaselt , tunnetades õlas muutuvat tunnet , seda , kuidas kerkivad õlad tõmbavad kaasa lihaseid , hingamisel on tunda oma naha liikumist vastu pluusi . 
30	NA	 Ma tõstsin käed õlgade kõrgusele . 
30	NA	 Kehalise kasvatuse tunnis nimetati seda vist harkseisuks , käed õlgade kõrgusel kõrval . 
30	NA	 Ei , enam ei olnud kedagi ütlemas , kuidas ta tahaks , et ma seisaks . 
30	NA	 Ma seisin nii , nagu ma ise tahtsin . 
31	NA	 Hingasin järjest sügavamalt . 
31	NA	 Ma ei tea , kas oleks parem olnud , kui mõni infrapunases alas nägev sääsk oleks läbi öö kohale lennanud ja oma londi mu nahka torganud ning äratanud mind sellest enesepettusest . 
31	NA	 Õnneks — tol hetkel õnneks — ei tulnud ühtegi sääske . 
31	NA	 Ma usun , et ükski ei tiirelnud mu läheduses dessandis . 
