par_nr	head	sentence
1	 Maha hirmus jõul ! 	 Maha hirmus jõul ! 
2	NA	 Karen Orlau 
3	NA	 Jõule kartsid sadistpäkapikud kõige enam . 
3	NA	 Kui inimesed neid mõnel muul ajal märkasid , peeti neid enamasti viinakuraditeks ja see tegi päkapikkudele ainult rõõmu . 
3	NA	 Tõepoolest , peletiste pulstunud habemetest , punastest silmadest , mis hiilgasid nagu kaks tulitigedat rubiini , ja lillakassinisest ninast , mis kogu selle segadiku keskel kõrgus , ei oleks ükski mõistusega inimene välja lugenud mitte midagi head . 
3	NA	 Lapsed hakkasid nutma , tädid minestasid ... ja päkapikud tundsid rõõmu . 
4	NA	 Jõulude ajal oli inimestel terve mõistusega midagi tõsiselt lahti . 
4	NA	 Päkapikke kohates ei põgenetud , vastupidi ... 
4	NA	 Juhtus ennekuulmatuid asju . 
4	NA	 Kõige hullemad olid tädid , kes tavaliselt väikest kurja päkatsit nähes ruttu teadvuse kaotasid . 
4	NA	 Jõulude lähenedes muutusid tädid lausa solvavalt immuunseks . 
4	NA	 Mörravat päkapikku silmates hakkasid nad heldinult todisema ja ei hoolinud sellestki , kui pahur mehike haljast sõjakirvest vuhistas . 
4	NA	" Hullem veel , see leiti tõeliselt armas olevat ja õnn , kui sadistpäkapikk pääses häbistavast "" plutiplutist "" ja prullakatest näppudest oma habeme kallal . "
4	NA	 Välk ja pauk ! 
4	NA	 Tuli ette , et päkapikk , kes mõne eriti ettevõtliku tädi küüsi sattus , pidi igasuguse väärikuse minetanult oma habeme au päästmiseks mööda maja joosta leekima , endal hing paelaga kaelas . 
4	NA	 Lugupidamist ei mingisugust ! 
5	NA	 Nii pikaks ajaks hoopis maa alla peitu jääda ei olnud kuidagi võimalik . 
5	NA	 Pidevalt toimus pangarööve , mida pidi valvama , et õigel hetkel kullalaadungid oma hoole alla toimetada ja ikka tuli turule väärtuslikumaid vääriskive , mille asemele osavad näpud võisid võltsingu poetada ... 
6	NA	 Kõrgendatud tähelepanu takistas töötegemist kõvasti . 
6	NA	 Ja need pöörases kommivalus lastekarjad ! 
6	NA	 Viimased olid eriti tüütud , kui päkapikk , taskud kullakangidest ligi maad , püüdis võimalikult märkamatult esimese kloaagitoru poole vudida . 
6	NA	 Sadistpäkapikule iseloomulike kõverate jalgadega oli säärane ettevõtmine niigi tülikas ja ebakindel töö , jõnglastekarjad tegid selle aga sada korda hullemaks . 
6	NA	 Lapsed ei kartnud ei lõikeriistu ega püssirohtu ja tegid uskumatult kõva kära . 
6	NA	 Nende peale võis uriseda ja mõnd jultunumat hammustadagi , kuid mitte miski ei aidanud . 
6	NA	 Mõned eriti juhmid põngerjad hüppasid päkapikule isegi kanalisatsioonitorru järgi . 
6	NA	 Õnnetuseks õngitseti nad kõik jälle elusalt ja tervelt välja ning nende pimedat kommi-iha ei kustutanud miski . 
7	NA	 Asi läks üha hullemaks , sest jõuluettevalmistused venisid aasta viimaselt kuult üha varasemaks ja varasemaks . 
7	NA	 Jõulud laiendasid oma mõjuala nagu hirmus epideemia ja päkapikkude kannatus oli pingul kui pillikeel . 
7	NA	 Torssis mehikesed peitusid üha sügavamale katakombidesse , kaevasid üha süngemaid käike , lõid üha õelamaid piinariistu , aga mitte miski ei aidanud jõuluaegset kroonilist pahurust leevendada . 
8	NA	 Kui valvepäkapikk juba septembrikuus kaubamaja aknal esimest oksatõmmatud hõimlasetopist nägi ( väikeseks leevenduseks oli küll , et sealsamas kõrval kõlkusid kaelapidi nööri otsas ka paar põtra ja üks roosa panter ) , läks kannatuse pillikeel kurjakuulutava pinina saatel katki . 
8	NA	 Inimesed olid kaotanud igasuguse mõõdutunde ja neid tuli õpetada . 
9	NA	 Sadistpäkapikud kogunesid Alpide all asuvatesse nõupidamissaalidesse . 
9	NA	" Koobaste graniitseintesse hoole ja armastusega graveeritud jõuludevastased loosungid : "" Maha hirmus jõul ! "" , "" Võitlusse habemete väärikuse eest ! "" ja "" Tädid seebiks ! "" väljendasid üldiseid meeleolusid . "
9	NA	 Päkapikud ei teinud tühje sõnu : tädidest tehtava seebi retsept oli ühele peasaali suuremale marmorpiilarile raiutud ja tähthaaval üle kullatud . 
9	NA	 Tõsi küll , peale suure lõkke , katla , ja sellesse mahtuva tädikoguse retseptis muid vajalikke komponente polnudki , aga sadistpäkapikkud pole kunagi armastanud lihtsaid asju keeruliseks ajada . 
10	NA	 Kaua tuha all hõõgunud jõuluvaenul oli teisigi vilju . 
10	NA	 Igal päkapikul oli välja pakkuda mõni eriti õel jõulurelv : pommikomm , jõuluvanarauad , purgeenpiparkoogid , spetsiaalselt aretatud maltoosaskarabeus , kaak , mille jõuluterroriste täisriputatud rattakujuline kandemehhanism keereldes tasast jõulumuusikat tinistab ... relvastus tõotas kujuneda fantaasiarikkaks . 
11	NA	 Kolmandal päeval võttis Kõige Peamine Pealik lühidalt sõna . 
11	NA	 ( Kuna kõik sadistpäkapikud on isiksused , on igaüks neist vähemalt Pealik , mõned vanemad ja visamad on Peamised Pealikud . 
11	NA	 Kõige Peamiseks Pealikuks trügivad aga ainult need , kes on kõva tiitli nimel nõus ka väga rahutu ja väga lühikese eluga . ) 
12	NA	" "" Me oleme võimsad sõjamehed ! "" teatas Pealik . "
12	NA	" "" Need , kes meid käkerdavad , nupsutavad ja puputavad , peavad saama karistatud ! "
12	NA	" Tädid peavad õppima , et sadistpäkapiku habemest pohli ei otsita ! "" lõpetas ta väärikalt . "
12	NA	 See huvitav kujund jäi kuulajatele küll arusaamatuks , kuigi Pealik ütles seda sõna otseses mõttes ja ühe oma koledama kogemuse najal . 
12	NA	 Pohlad või mitte , aga see habemepilastus tuleb lõpetada ! 
13	NA	 Valjude ovatsioonide saatel kuulutas Kõige Peamine Pealik vastupanuliikumise ametlikult avatuks . 
13	NA	 Peamiseks strateegiaks sai , eks ikka selle tõttu , et iga sadistpäkapikk on loovisiksus , igamehe iseseisev rünnak vabas stiilis . 
13	NA	 Rahvas oli otsusega rahul , täristas verejanuliselt relvi ja jooksis organiseeritult laiali . 
14	NA	 Sadistpäkapikkude rünnak oli ootamatu ja võimas . 
14	NA	 Nad haarasid enda kätte kõik rinded ning ei kohanud peaaegu mingit vastupanu . 
14	NA	 See oleks olnud suurepärane võit . 
14	NA	 Oleks ... 
14	NA	 Kui poleks ühte saatuslikku valearvestust . 
14	NA	 Sadistpäkapikud ei arvestanud ühe hirmuäratava loodusjõuga — jõuluhullusega . 
15	NA	 Võimsate vägede haledad riismed kogunesid nõupidamistesaali . 
15	NA	 Aeg-ajalt luukas mõni sant lisaks , käsi kaelas , kark kaenlas ja silmad maas . 
15	NA	 Jõuluhullus oli suurejoonelistele kättemaksuplaanidele kriipsu peale tõmmanud . 
16	NA	 Nukralt meenutati langenud kangelasi ja nende vägitegusid ... 
17	NA	 Õllevaadis kihavaid maltoosaskarabeuseid ei pannud humalased mehepojad tähelegi ... 
17	NA	 Hõiskasid aga laule laulda ja kummutasid kappa , ise kiitsid perenaist , kes õlle sisse mahlaseid rosinaid mõistis visata . 
17	NA	 Laua all võimetust vihast podisev sadistpäkapikk sidus kättemaksuks meeste kingapaelad kokku , kuid need jumalavallatud ei mõelnudki püsti karata ja kaklusse asuda , vaid jäid sinnasamma norisema . 
17	NA	 Ärkasid aga hommikul uuesti , et järgmist kapatäit nõuda . 
17	NA	 Ja nii päevast päeva ... 
17	NA	 Kangete koduõlleaurude kätte too vaene päkapikk langeski . 
18	NA	 Purgeenpiparkoogid läksid poes nagu soojad saiad . 
18	NA	 Kui relva leiutaja kõrvu jõudis , et neid tarvitatakse liigsöömisest tekkivate seedehäirete leevendamiseks , ei olnud mehest enam sõdijat . 
18	NA	 Murtud päkapikk läks Piinade Aeda närve tohterdama ja peagi pakkus talle seal seltsi ka päkapikkude lõksumeister . 
19	NA	 Nimelt tervitasid pereisad uste taha peidetud jõuluvanaraudu madalahäälsete rõõmuhõisetega ja kasutasid neid kuusepuude püstiseadmiseks . 
19	NA	 Raudadel olid head teravad hambad ja ükski kuusk , vabandust , jõuluvana , ei oleks end suutnud raudade haardest vabaks võidelda . 
20	NA	 Keerleva kaagi sättisid sadistpäkapikud üles ühe rahvarohke linna raeplatsile , et selle rafineeritult võika atraktsiooniga jõulumeeleolu laastada . 
20	NA	 Paraku saatis neidki kuulsusetu läbikukkumine . 
20	NA	 Esimesed möödujad küll ehmusid tilpnevate keeltega pooduid nähes , kuid niipea , kui ratta all süttisid tulukesed ja kaak hakkas pooduid tasakesi keerutades jõululaulu tinistama , rauges paanika . 
20	NA	 Publiku silmad muutusid uduseks , näod vajusid naerule ning rahvas hakkas innukalt kaasa laulma . 
20	NA	 Inimesi tuli üha juurde , kõik äraseletatud ilmega . 
20	NA	 Hajameelselt tallati maha mõned kerjused , kaks vanamutti ja üks päkapikk . 
20	NA	 Kui inimesed ilmutusele järgneval päeval veidi kainenenuna leidsid , et rüseluses oli ka hukkasaanuid , kuulutati need pikemalt kaalumata pühakuteks . 
20	NA	 Päkapikuga oli veidi raske , sest keegi ei teadnud ta nime , kuid ka sellest saadi üle ning nimetati ta Pühaks Tundmatuks Päkapikuks . 
21	NA	 Maa-alune tehas , mis pommikomme tootis , töötas täie hooga . 
21	NA	 Jõulupäevaks oli neid salarelvi poetatud kommikottidesse pea igas koolis ja lasteaias . 
21	NA	 Selle plaaniga lihtsalt ei saanud midagi juhtuda . 
21	NA	 Juhtus . 
22	NA	 Tagantjärgi targad väitsid , et algusest peale oleks pidanud arvestama jõulude eritõvega — suure shokolaadinäljaga , millel oli kohati lausa silmanägemist kahjustav toime . 
22	NA	 Söödi ju muule lihtsale kommile lisaks ka shokolaadist jõuluvanakujusid , rääkimata shokolaadist oravatest , lumivalgekestest ja isegi päkapikkudest . 
23	NA	 Asjalood kulgesid järgmiselt : salarelvaga kingipaki kättesaaja rebis paki lahti ja ahmis esimese hingetõmbega paar peotäit shokolaadi sisse . 
23	NA	 Seni kulges kõik plaanikohaselt . 
23	NA	 Allaneelatud pomm plahvatas ja sööja lendas pisikeste tükkidena rahva hulka laiali , määrides kõik koosolijad vere , sisikonna ja muu paksu ja vedelaga kokku . 
23	NA	 Ka see oli plaanikohane . 
23	NA	 Kõik järgnev oli täielik läbikukkumine . 
23	NA	 Kõiki kohalviibijaid pimestas veendumus , tegemist on kindlasti mingi toreda üllatusega . 
23	NA	 Mõni ettevõtlikum maitses uudishimulikult tumedaid tükikesi ja leidis , et neil oli kerge magusamaitse küljes . 
24	NA	" "" Shokolaad ! "" röögatas maitsja ja siis pääses rajuliselt mõjule sadistpäkapikkude poolt unustatud kommi-isu ja silmanägemist reguleeriv jõulutõbi . "
24	NA	 Näljane rahvas ei lõpetanud enne , kui kõik shokolaadine oli kinni pistetud . 
24	NA	 Viimseni . 
24	NA	 Ära söödi ka mõned väiksemad lapsed ja kõik varitsevad päkapikud . 
25	NA	 Üks leiduritest pääses ainult hammustusjälgedega , aga temagi oli murtud mees ja ei saanud tast enam asja . 
26	NA	 Ka tädidest seebikeetmine ei lõppenud õnnelikult . 
26	NA	 Püüti küll kinni tosin tädi ja pisteti nad patta , aga tädid muudkui kepslesid pajas üles-alla ja kiljusid , et hoogu juurde , hoogu juurde . 
26	NA	 Kui katlakütja päris ära väsis , ronisid tädid pajast välja , patsutasid teda jõuetust vastupanust hoolimata põsele , näpistasid lõuast ning ütlesid , et tahavad varsti jälle tulla , sest miski pole nende tselluliidi peale veel nii hästi mõjunud . 
26	NA	 Vaene päkapikk kaotas seda kuuldes viimasegi eluisu . 
26	NA	 Mehike hüppas ise patta ja tõmbas ka kaane peale . 
27	NA	 Haavulakkuvad sadistpäkapikud leidsid mornilt , et enne , kui jõulu veelkord avalikult rünnata , peab kõvasti jõudu koguma . 
27	NA	 Lüüasaamine kisendas aga kättemaksu järele ja niisama ei kavatsenud nad seda jätta . 
