par_nr	head	sentence
1	 Seitsmes rahukevad 	 Seitsmes rahukevad 
2	NA	 SUURTES JA HALLIDES TEEÄÄRSETES TALUDES olid elanud kulakud ja raudsängijalgadesse kulda peitnud . 
2	NA	 Ühe talu perenaine oli aga ennast koguni sängijala külge ära poonud . 
2	NA	 Mõned lagunenud sängid vedelesid veel praegugi nõgestes . 
3	NA	 Ema käes kolksus pang ; läksime pihlakamarju korjama . 
3	NA	 Ema tahtis pangetäie pihlakamarju korjata ja nendest talveks moosi keeta . 
3	NA	 Isegi Orri-Antsu Mann keetis ! 
3	NA	 Kõik keedavad ! 
3	NA	 I g a m a a n a i n e v a r u b e e l o l e v a k s t a l v e k s v i t a m i i n i r i k a s t p i h l a k a k e e d i s t j a k o m b i n e e r i b o m a v a n a s t a l u s k l e i d i s t v i i e- k u n i k a h e k s a - a a s t a s e l e t ü t a r l a p s e l e u u e s ä r g i ! 
4	NA	 Teerajad olid vett täis nagu kraavid ja läbi selge vee paistis rohi , iga lible ning lehe küljes õhumull . 
4	NA	" Põllul kaera sees kasvas herneid , korjasime kaunu pangepõhja ning sõime neid aplalt kogu tee ja kogu tee ma nurusin : "" Ema , anna ometi viil üks kaun ! "" "
5	NA	 Kohad muutusid võõraks , mulle tundus , et me oleme kodust juba väga kaugel ja millal tagasi saab , ei tea . 
5	NA	 Ühtepuhku tuli okastraadi alt läbi ronida . 
5	NA	 Kui kusagil õues mõni inimene midagi tegi , siis jättis ta meid nähes töö pooleli ja vaatas meile järele . 
5	NA	 Võõrad lehmad puhisesid meie peale , võib-olla olid need koguni kurjad pullid . 
5	NA	 Ka koeri nägime . 
5	NA	 Mõned nendest olid koerad nagu koerad ikka - haukusid larinal ja liputasid samal ajal saba , nende läheduses seisis alati mõni inimene või lehm . 
5	NA	 Teised aga lasid võsas sörki , sabad jalge vahel , ja kõõritasid meid valgete silmadega . 
5	NA	 Võsade vahel oli päise päeva ajalgi videvik . 
5	NA	 Vihm kahises lepalehtedes , pori imes valguse ära , maas ei olnud mitte rohi , vaid muld , pori ja lehmapask . 
6	NA	 Madalad pilved sõitsid lepaladvus , vihm ei olnud külm , aga hall , peenike ja tihe . 
6	NA	 Kanad olid ennist vihmaga väljas ja kukk laulis - nüüd ta vihmale jääbki . 
6	NA	 Mets paistis nii tihe ja imelik , nagu toimuks seal kogu aeg midagi . 
6	NA	 Kitsas teerada läks läbi võsa ja padriku . 
6	NA	 Raja kõrval seisid nõgestesse ja vaarikavartesse kasvanud seenetanud puusüllad ning pehkinud haohunnikud . 
6	NA	 Nende alla võis olla maetud püss või inimene . 
7	NA	" Lähedal tegi üks : "" Ku-kuu-kuu-ku "" ja kaugel vastas talle teine : "" Ku-kuu-kuu-ku . "
7	NA	" Minul kuus kullast muna , varesel viis verist väntsu ! "" "
8	NA	 Need olid suured metsalinnud , õõnetuvid ehk kuutajad , ja kõigist padrikutest kostis nende mahe kurblik hääl , justkui huikaksid nad ammumöödunud suve tagasi . 
