par_nr	head	sentence
1	 Mitu juttu 	 Mitu juttu 
2	 LET'S GO ! 	 LET'S GO ! 
3	NA	 Nad olid just Poisi poolt tulnud . 
3	NA	 Nyyd seisid nad Tydruku trepikojas ; mõlemad , Tydruk ja Poiss . 
4	NA	" "" See oli wiimane kord , kus ma yle sinu maja läwe astun , "" ytles Tydruk . "
5	NA	" "" Nojah , tuleb siis leppida trepikojaromantikaga , "" arwas Poiss . "
5	NA	 Ta ei mõelnud seda tegelikult tõsiselt . 
6	NA	" "" Tuleb wõtta mõni muu wõimalus , "" arwas Tydruk . "
6	NA	 Poiss mõtles mõnd uut pinda , Tydruk lahkuminekut . 
6	NA	 Ta pidi Poisist lahkuma , ta ei tohtinud end Poisiga pikemalt siduda . 
7	NA	" "" Tead , ma kardan tõesti , et rikun su ära , "" ytles Tydruk . "
7	NA	 Nii oli öelnud ka Poisi ema . 
8	NA	" "" Ah , lõpeta , "" ytles Poiss . "
9	NA	" Poisi ema arwas , et Tydruk muudab Poisi samasugusex "" ebakorralikux "" nagu ta ise . "
9	NA	 Poiss pidaski seda ainsax rikkumise wõimalusex , aga kumbki , ei Tydruk ega Poiss , ei uskunud sellisesse wõimalusse . 
9	NA	 Tydruk teadis , et just siis rikubki ta Poisi ära , kui ta ei pyyagi teda rikkuda . 
9	NA	 Ta teadis , et kord tuleb aeg , mil nende wahel kõik läbi on . 
9	NA	 See oli möödapääsmatu . 
9	NA	 Tydruku teha jäi ainult haawade suurus , mis Poisisse jääwad , aga seda Tydruk ei osanud . 
9	NA	 Ta teadis , et mida wäixemax ta pyyab neid haawu teha , seda suuremax nad weniwad . 
9	NA	 Ja see oli jube . 
9	NA	 Haawades ju rikkumine seisneski . 
10	NA	 Tydruk pesi pesu . 
10	NA	 Oli laupäewa hommik ja ta oli kodus . 
10	NA	 Wannituba oli mõnusat sooja auru täis . 
10	NA	 Tydruk elas koos Isaga ja Tydruk armastas koos Isaga kodus olla . 
10	NA	 Isa oli hea , ta ei käi-nud kunagi Tydrukule närwidele . 
10	NA	 Tydruk tundis alati mingit imelist rahu , kui ta oli koos Isaga . 
10	NA	 Siis , kui ta Isaga juttu ajas , ja siis , kui nad toimetasid omi asju teineteisest wälja tegemata . 
10	NA	 Isa oli inimene , keda Tydruk tegelikult wäga austas , olgugi , et Isa seda ei teadnud , ja kui olexki teadnud , polex uskunud . 
11	NA	 Tydruk ei teadnud , kas B on poiss wõi mees , B oli noor , kuid juba abielus . 
11	NA	" B ytles : "" Tule , lähme , "" ja Tydruk läx . "
11	NA	 Tal oli B-ga hea olla , nad magasid tihti koos . 
11	NA	 B-l oli naine haiglas , ootas last ja mingi widina pärast oli ta juba warem sinna pandud . 
11	NA	 Naine ei teadnud midagi Tydruku ja B suhetest . 
11	NA	 Ta ei pidanudki midagi teadma . 
11	NA	 Tydrukul oli hea - ta leidis , et nii peabki olema - on keegi , kellega wõib magada , nii et haigusi pole karta . 
12	NA	 Tydruk helistas Sõbrannale . 
12	NA	 Sõbranna oli , mis ta oli , aga ta kuulas alati ära , mis Tydrukul öelda oli . 
13	NA	" "" Tead , mida ma mõtlesin , "" ytles Tydruk , "" ma mõtlesin , et kui ma suurex saan , siis hakkan wanatydrukux . "" "
14	NA	" "" Lollakas , "" ytles Sõbranna . "
14	NA	 Tydruk ei lasknud end häirida . 
15	NA	" "" Siis olex mul yx tuba . "
15	NA	 Tapeete ei olex ja walgete seinte peal , otse lae all , olexid wäixed walged kapid . 
15	NA	 Ja keset põrandat olex woodi , millel pole jalgu all . 
15	NA	 Ja siis olex mul kodus yx paxux-söödetud kohikass , ja seinte ääres põrandal olex hästi palju kaktusi . 
15	NA	" Ja kui mind siis jälle maailm wihastab wõi kui mul on meestenälg , siis ma roomax mööda seinaääri ja torgix end kaktustega . "" "
16	NA	" "" Sa oled segane , "" ytles Sõbranna . "
17	NA	" "" Ei , "" ytles Tydruk . "
17	NA	" "" Ma tahan lihtsalt sulle kylla tulla . "" "
17	NA	 Sõbranna naeris . 
18	NA	 Tydruk ei teadnud , mix ta Poisi siia oli toonud . 
18	NA	 Neil lihtsalt polnud kohta , kuhu minna . 
18	NA	" Tydruk ytles : "" Mina tean , kuhu me nyyd lähme , "" ja tõi Poisi siia . "
18	NA	 Siin oli Tydruk waremgi olnud . 
18	NA	 Nad sumpasid läbi lume majakese poole . 
18	NA	 Siin oli hiljuti käidud . 
18	NA	 Tuhk kaminas oli weel soe . 
18	NA	 Nad tõid õuest puid tuppa ja syytasid kaminas tule . 
18	NA	 Tydruk torkas ka elektriradika sisse ja peagi wõisid nad mantlid maha wõtta . 
18	NA	 Tydruk syytas suitsu . 
18	NA	 Ta teadis , et see Poisile ei meeldi , aga mis siis . 
18	NA	 Ta lihtsalt tahtis praegu suitsu ja teda ei huwitanud , meeldib see mõnele wõi mitte . 
18	NA	 Tydruk oli solwunud kogu maailma peale . 
18	NA	 Ta oli syydi selles , et Poiss oli korralik , tark , musikaalne ja nii edasi , ja kuigi Tydrukulgi mõningane andekus ei puudunud , ei olnud ta korralik ja ei wõinud selle Poisi sõbranna olla . 
18	NA	 Oli siis Tydruk syydi , et ta ei armastanud kleite ega seelikuid , et alati pidi tal kaelas olema mõni kett , et segamini juuxed meeldisid talle palju rohkem kui silutud . 
18	NA	 Ju siis oli ta selles syydi , ju siis oli selline olek ebanormaalne , normaalsele mõistusele nii wastu-wõtmatu , et ta pidi Poisist lahkuma . 
18	NA	 Ausalt öeldes hakkas Poiss Tydrukul wiimasel ajal yle wiskama , sest Poisiga käies oli alati olemas mõningane riskimoment ja see muutus pikapeale tyyta-wax . 
18	NA	 Jah , Tydruk ei käinud koolis , kuigi pidi , ta oli wahetanud juba kax töökohta ja oli nyyd teist kuud töötu . 
18	NA	 Mis siis ? 
19	NA	 Ja järsku hakkas talle kõik wastu . 
19	NA	 Mix oli ta siia toonud Poisi , kes temaga magamise pärast ei sõbrustanud nagu need , kellega ta siin warem oli käinud ? 
20	NA	 Wõttis aega , kuni ta oli suutnud Poisile selgex teha , et tahab praegu siin yxi olla . 
20	NA	 Poiss pani mytsi pähe ja hakkas astuma . 
20	NA	 Yldiselt oli ta juba weidi harjunud Tydruku meeleolumuutustega , ja kartis , et kui ta ei kuuletu , wõib Tydruk jälle ropendama hakata . 
20	NA	 Seda ta sel hetkel kyll ei tahtnud . 
20	NA	 Tydruk silmitses eemalduwat Poissi ja mõtles , et lähex õige tagasi wanasse seltskonda , joox ennast korralikult täis , unustax mõnex ajax mõtlemise , - isegi magax korralikult terwe öö kellegi meesisiku kaisus . 
20	NA	" Tõepoolest , tänu Poisile ei olnud ta pikka aega yhtki noormeest "" proowida "" saanud , ainult B-d , kuid tema ei tulnud praegu arwesse . "
21	NA	 Tydruk ronis kõige kõrgema lumehunniku otsa ja sylitas . 
21	NA	 Mõtles ise , et huwitaw , kui kaugele Poiss oskab sylitada . 
21	NA	 Ja samas ta ohkas . 
21	NA	 Ka sylitamine oli asi , mis Poisi wanematele ei meeldinud . 
22	NA	 Ei , kõige targem on siiski tagasi minna , arutas Tydruk oma-ette . 
22	NA	 Wanas seltskonnas oli lihtsam , wanas seltskonnas polnud nii palju waja mõelda . 
23	NA	 Tydruk ja Sõbranna istusid Sõbranna pool . 
23	NA	 Sõbranna Laps tatsas mööda tuba ringi ja westles oma mänguasjadega . 
23	NA	 Laps oli õppinud yxinda mängima . 
24	NA	" "" Ma ei wiitsinud täna hommikul yles ärgata , sellepärast ta polegi lasteaias , "" ytles Sõbranna . "
25	NA	" "" Ta ei sega ju meid , "" ytles Tydruk . "
26	NA	" "" Siis on ju hästi , "" naeratas Sõbranna . "
26	NA	" "" Mul on alati hirm , et ta segab kedagi . "" "
27	NA	 Tydruk teadis , et kui kedagi Sõbrannal kylas pidu panemas ei ole , siis on ta Lapsele maailma parim ema . 
27	NA	 Tydrukule tundus wahel , et Sõbrannal on midagi wiga , sest ta tundis nagu mingit walehäbi , ja seepärast surus ta tihtipeale oma ematunded maha . 
28	NA	" "" Tead , wahepeal ma mõtlen , et täitsa hea , et ta mul olemas on . "
28	NA	" On , keda kallistada ja paitada , kui maailm wastikux muutub , hea on tunda , et keegigi on päriselt minu oma . "" "
29	NA	 Tydruk ja Sõbranna said tihtipeale nendelt raha , kes Sõbranna pool pidu panemas käisid . 
29	NA	 See oli tihti tulusam kui tööl käia . 
29	NA	 Ja Sõbranna sai kyllaltki kopsakaid alimente . 
30	NA	 Tydruk tuli koju . 
30	NA	 Isa toa poolt kostis tasast hingamist . 
30	NA	 Tydruk keeras uxe nii waixelt lukku kui weel sai ja hiilis oma toa poole . 
30	NA	 Äkki komistas ta millegi otsa . 
30	NA	 Ta kummardus ja nägi wõõraid kõrge kontsaga naistesaapaid . 
30	NA	 Tydruk tundis sydames imelikku torget , midagi armukadeduse ja põlguse wahepealset . 
30	NA	 Trotsist pani ta tule põlema ja kõndis täisjalale toetudes mööda tuba . 
30	NA	 Siis jäi ta äkitselt seisma . 
31	NA	" "" Issand , kui tobe ma ikkagi olen , "" mõtles ta , kustutas tule ja läx magama . "
32	NA	 Hommikul ei olnud ei Naist , saapaid ega ka Isa . 
33	NA	 Wäljas oli jubedalt kylm . 
33	NA	 Tydruk keeras tagawarawõtmega garaažiuxe lahti ja käiwitas pisikese kruwikeerajaga auto . 
33	NA	 Uhke oli sõita ilusa punase null-kuuega , mis siis , et öösel ja keegi ei näinud . 
33	NA	 Wõibolla oli nii paremgi . 
33	NA	 Olex Isa teadnud , et Tydruk öösiti tema autoga sõitmas käib ! 
34	NA	 Tydruk sõitis Sõbranna maja ette . 
34	NA	 Sõbranna juba ootas teda . 
35	NA	" "" Sul läheb alati nii kaua , waata , palju kell juba on , "" ytles Sõbranna . "
36	NA	" "" Jäi ta kenasti magama ? "" kysis Tydruk Lapse kohta . "
36	NA	 Sõb-ranna noogutas . 
36	NA	 Nad sõitsid linnast wälja yhele maapeole . 
36	NA	 Tydruk ootas autos , kuni Sõbranna tagasi tuli . 
36	NA	 Temaga oli kaasas kax Noormeest . 
36	NA	 Tydruk oli solwunud . 
37	NA	" "" Ma ju ytlesin , et ainult "" torni "" on waja , "" ytles ta . "
38	NA	" "" Saab , "" ytles Sõbranna . "
39	NA	 Nad sõitsid umbes kilomeetri kaugusele kultuurimajast , Sõbranna andis yhele Noormehele 20 rubla ja Noormehed läxid autost wälja yhe maja poole . 
39	NA	 Sõbranna ytles , et tuleb kaa-sa . 
39	NA	" Aga kui Noormehed wastu olid , wõttis Sõbranna yhel käest kinni , ytles , et "" sina jääd ju minuga "" , ja tõmbas ta autosse tagasi . "
39	NA	 Teine näitas midagi kätega . 
40	NA	" "" Muidu ei saa ju , "" ytles Sõbranna ja istus Noormehele sylle . "
40	NA	" "" Mina teid ei tunne , mine tea , kuhu te mu rahaga põrutate . "" "
40	NA	 Sõbranna andis Noormehe põse peale plaxuwa musi . 
41	NA	 Tydruk pani autos maki mängima , keeras akna weidi lahti ja syytas suitsu . 
41	NA	 Sõbranna tegeles Noormehega . 
41	NA	 Tydrukule hakkas asi kahtlasena paistma . 
41	NA	 See teine Noormees oli juba imelikult kaua ära olnud , aga see sal tagaistmel ei wõtnud wedu . 
41	NA	 Tawaliselt kasutasid kõik mehed juhust , kui Sõbranna end ise pakkus . 
42	NA	" "" See teine kult tuleb ikka tagasi ka wõi ? "" kysis Tydruk Noormehelt . "
42	NA	 See oli kuidagi närwilise olekuga , tõukas äkki Sõbrannat ja nihkus uxe poole . 
42	NA	 Tydruk wajutas uxe nupu alla . 
43	NA	" "" Ei , nii kyll ei lähe , "" ytles Sõbranna . "
43	NA	 Tema meelisklew toon oli kadunud . 
43	NA	 Sõbrannal oli kunagi olnud kutt , kes talle enesekaitset oli õpetanud . 
43	NA	 Nyyd tegi Sõbranna kiire liigutuse ja Noormees oli poolenisti selili tagaistmel , jalad põrandal . 
43	NA	 Sõbranna hoidis tema käsi oma põlwede all . 
43	NA	 Tydruk ronis yle oma seljatoe ja istus Noormehele põlwede peale . 
