par_nr	head	sentence
1	 Hunt , madu ja põrgu perenaine 	 Hunt , madu ja põrgu perenaine 
2	NA	 Karen Orlau 
3	NA	 Astrid vaatas peeglisse ja andis näolihastele käsu : naeratage . 
3	NA	 Kanavarbad silmade ümber paistsid nii veel rohkem välja ja huulenurkadega ristuvad vaod muutusid teravamaks . 
3	NA	 Huulepulk oli väsinud ja lähedalt vaadates oli näha , et värv valgus huule kontuurjoonelt imetillukeste punaste kreemiojadena nahapooridesse . 
4	NA	 Juuste värv oli veidi kulunud ja kolme millimeetri võrra välja kasvanud . 
4	NA	 Alt aimusid mõned hallid juuksekarvad — aga ainult siis , kui väga lähedalt vaadata . 
5	NA	 Astrid uuris end halastamatult . 
6	NA	 Asi ei olnud väga hull , no tõepoolest . 
6	NA	 Ta oli ikka veel ilus . 
6	NA	 Veel . 
6	NA	" Aga see "" veel "" paistis silma . "
7	NA	 Astrid sulges silmad ja kujutles Freyat : virsikutaoline värske ja sametine nahk , hallid , alati veidi üllatunud silmad , pikkade sõrmedega tundlikud kunstnikukäed ... 
7	NA	 Kogu tüdruku kehast õhkus nooruse lõhna ja ilu iseenesestmõistetavust . 
8	NA	 Ta avas silmad ja süvenes uuesti oma peegelpilti . 
9	NA	 Martinile ta meeldis , selles oli võimatu eksida . 
9	NA	 Kui nad taas kokku said — nende järjekordne romantiline kohtumine — oli see midagi enamat , kui Astrid oma teistest armukestest mäletas . 
9	NA	 Martin isegi vaatas teda teistmoodi kui teised . 
9	NA	 Ta julges vaadata nagu isand : nagu šeik haaremi esinaist . 
9	NA	 Juba ainult sellisest pilgust muutus Astrid nõrgaks , rääkimata sellest oimetuseni sügavast , turvalisest rahulolust , mida Martini tugevus pakkuda suutis . 
9	NA	 Mehe seljatagune oli ainus paik maailmas , kus Astrid suutis end lõdvaks lasta ja unustada . 
10	NA	 Nende suhte algus oli eelkõige ihulik . 
10	NA	 Kuna mees pidi arvestama , et mõni perekonnatuttav võib neile peale sattuda , jäid baarid ja klubid ära . 
10	NA	 Hotellitoad , kämpingud , mõnikord auto tagaiste — nagu armunud teismelistel . 
10	NA	 Astrid oli rahul , kuna mees näis teda ihaldavat rohkem , kui tema meest , ning see mõjus enesetundele hästi . 
10	NA	 See oli aga petlik algus ... 
11	NA	 Nad leppisid kokku , et kohustusi ja sidemeid sellest suhtest ei tule . 
11	NA	 Ainult nii palju , kui mõlemale meeldib . 
11	NA	 Mida sagedamini nad kohtusid , seda raskem oli Astridil kokkulepetest kinni pidada . 
12	NA	 Kord laenas mees sõbra käest suvila . 
12	NA	 Suvemaja Arhipelaagis , Hansholmil , väikesel saarel , mis oli põhjast lõunasse vaid nelisada meetrit lai , kuid täis maalilisi kaljusid , tillukesi metsatukki ja platvorme . 
12	NA	 See kuningriik oli nende kahe päralt terve nädalavahetuse ning kui nad saare varjatud soppide sihtotstarbelisest kasutamisest väsisid , lebasid nad suvemaja ees päikesest kuumaksköetud kiviplatvormil , nautisid veini ja värskeid krevette ning vaatasid , kuidas hiiglaslikud laevad hääletult saarte vahelt läbi libisevad . 
13	NA	 Martin peesitas päikeselaigus nagu suur isalõvi . 
13	NA	 Talle meeldis krevettidega mässata ja ta puhastas neid Astridile . 
13	NA	 Suudles naise rinnalt saiapudemeid . 
13	NA	 Viskas siis selili ja lõi hääletult nurru . 
14	NA	 Üks väiksem laev sõitis mööda vaevalt paarikümne meetri kaugusel . 
14	NA	 Mõned reisijad lehvitasid neile ja Astrid lehvitas vastu , teades , et nad jätavad möödujatele mulje õnnelikust , puhkepäeva nautivast perekonnast . 
14	NA	 Isegi suvemajake tundus sel hetkel päriselt neile kuuluvat . 
15	NA	 See oli esimene kord , kui Martin Astridi kaitsekihti mõra sisse sai . 
16	NA	 Neid tuli veel . 
16	NA	 Astrid teadis aga , et kui ta oma kiindumust tunnistaks , peletaks see mehe eemale . 
16	NA	 Ta vaikis ja mängis oma rolli , kuid nende kohtumised omandasid tema jaoks uue salajase tähenduse . 
17	NA	 Martini teised naised hakkasid haiget tegema . 
17	NA	 Kuni rivaalid olid kehvemad , võis jagamist veel kuidagi välja kannatada . 
17	NA	 Siis aga asus Martin jahtima ühte kahekümneaastast tüdrukut ja seda oli raske taluda . 
18	NA	 Ühel päeval , kui nad Astridi väikeses elutoas diivanil varaõhtust kohvi nautisid — Martin armastas kanget türgi kohvi ohtra suhkru ja vahukoorega - , näitas mees Astridile tüdruku pilti , ise veidi kohevil , nagu sõbra ees kiideldes . 
19	NA	" "" See , et ma saan sinuga kõigest vabalt rääkida , on parim , mida ükski naine pakkuda on suutnud , "" oli Martin kunagi öelnud ja Astrid oli valmis üle oma varju hüppama , et see nii ka jääks . "
20	NA	 Niisiis ei rebinud ta tüdruku pilti sealsamas ribadeks , vaid süvenes sellesse . 
20	NA	 Naeratades . 
21	NA	 Pikad heledad peaaegu vööni juuksed , sihvakas figuur ja ehmatavalt lopsakad rinnad , isikupäraselt ilus nägu ... 
22	NA	" "" Sul on hea maitse ! "" ütles ta , nagu oodatud , ja ulatas pildi tagasi . "
22	NA	 Martin ei aimanudki , et Astridi hingamine kippus armukadedushoos kinni jääma . 
22	NA	 Tal ei olnud sellele tüdrukule peaaegu midagi vastu panna . 
23	NA	 Freya . 
23	NA	 Tüdrukul oli kummaline arhailine nimi , aga see sobis ta nisublondide juuste ja naiivselt lopsakate rindadega hästi . 
23	NA	 Freya ... 
23	NA	 Astrid veeretas nime aeglaselt keelel ja õppis vihkama iga üksikut tähte selles . 
23	NA	 Fre- ya ... 
23	NA	 Frrrrreeeeyyaa ... 
24	NA	" "" Ta on selline pehme ... värske ja rikkumata , "" kirjeldas Martin nende viimast kohtumist . "
24	NA	" "" Ja need juuksed ajavad hulluks . "" "
24	NA	 Astrid kuulas vaikides ja piinles , kuid imiteeris siiski oma tavalist särasilmset ja veidi pahelist huvi , sest see oli just see , mida Martin ootas . 
25	NA	" "" Ta on natuke oskamatu , sina igatahes tead , mida sa teed ... "" "
26	NA	 Seda polnud palju , aga leevendas ikkagi . 
26	NA	 Veidi . 
26	NA	 Astrid oli sellegi eest tänulik . 
