par_nr	head	sentence
1	 KANEPI KIRIK 	 KANEPI KIRIK 
2	NA	 VAHUR AFANASJEV 
3	NA	 Caution ! 
3	NA	 Attenzione ! 
3	NA	 Hoiatus ! 
4	NA	" Käesoleva jutukogu peamised alustekstid on Aapo Ilvese "" Ema on kajaka juures "" , Andres Ehini "" Ajaviite peerud lausa lähvad lõkendama "" ja Väikese Juudi "" Piibel "" . "
4	NA	 Kõik viited reaalsetele isikutele ja sündmustele on juhuslikud ega pretendeeri dokumentaalsele tõepärale . 
5	NA	 Juturaamat 
6	NA	 Irboska Teataja Kirjastus 2002 
7	NA	 Tartu-Riga-Warszawa 
8	NA	 Blanko-idosseeritud puhas Pardakonossment 7 
9	NA	 Linnaliigutajad 9 
10	NA	 Ravimatu haige 12 
11	NA	 Energiat säästes 14 
12	NA	 Tomatikasvataja meelespea 16 
13	NA	 Sigade kuningas 19 
14	NA	 Narkoäri 22 
15	NA	 Bi-2 25 
16	NA	 Käsi taskust , kui inimesega räägid ! 28 
17	NA	 Hammasrattad 30 
18	NA	 Operatsioon 32 
19	NA	 Liivlane ja karjalane 35 
20	NA	 Nooruses ollakse võimelised tegema 37 
21	NA	 Vabakutseline naistepsühholoog 39 
22	NA	 Bulgakov : samuti surnud 43 
23	NA	 Padrunipide 50 
24	NA	 Rallilehmad 53 
25	NA	 Limonaad 56 
26	NA	 Mu venda pole enam 77 
27	NA	 Spiritistid 82 
28	NA	 Oravajaht Poolas 90 
29	NA	 Lõbu küsis , et millal need lambad 96 
30	NA	 Viimane jõuluöö 101 
31	NA	 Kahe saia vahel 107 
32	NA	 Soomusrong 110 
33	NA	 LifeSim II 113 
34	NA	 Ajakirjanikud kosmosebaari pidu jätkama 120 
35	NA	 Paberiasjad ehk LSD lühikonspekt 127 
36	NA	 Mis koolis te käisitegi ? 137 
37	NA	 Näppajad Veeriku poes 139 
38	NA	 Vaesteabi sabas uuriti anatoomiat 140 
39	NA	 Kongol 142 
40	NA	 Ööliblika püüdlus 145 
41	NA	 Armsad kõrvad 147 
42	NA	 Tekstikriitiliselt talitledes 149 
43	NA	 Jõgevamaal elavatele kurvitsatele 151 
44	NA	 Kord hakkas Krissu novelli kirjutama 153 
45	NA	 Puuduvad aktid Mercast 154 
46	NA	 Põim ja Krissu tulid kolmekesi külla 156 
47	NA	 Tallinna Peded I ja II 158 
48	NA	 Silver , kuidas öö möödus ? 161 
49	NA	 Surnud mees 163 
50	NA	 Janune kägu 165 
51	NA	 Aga kuumsuitsu seapõske ? 166 
52	NA	 Minu esimene jaanilugu 172 
53	NA	 Retseptiraamat 173 
54	NA	 Türi raamatukogu . 
54	NA	 Aeglane arvuti 174 
55	NA	 Ostumaania 175 
56	NA	 Lühike värviõpetus 176 
57	NA	 Mõned Aafrika riigid 177 
58	NA	 Piibuga pühameeste taimelava 178 
59	NA	 Its a must ... you know you enemy 'pon this time . 
59	NA	 See Babylon come like snake 'pon the grass ... 
59	NA	 Watch a dem come , see a dem flex . 
60	NA	 I close my eyes – the wicked man thought that I was sleeping , but what him dont know – that I was praying . 
60	NA	 Being a witness to this craziness bring I and I distress and unhappiness ... 
61	NA	 ( Ajahny ) 
62	NA	 Bring I and I deep breaths and the stress I lay back beneath my breath . 
62	NA	 Always blessed - consciousness keeps me out of the mess . 
63	NA	 ( Z Monroe ) 
64	NA	 Where yo got yor gun from ? 
65	NA	 Where yo got yor thoughts from ? 
66	NA	 ( Kali Ranks ) 
67	NA	" Read all about "" vahur afanasjev "" at Lycos news . "
67	NA	" Search and bid on "" vahur afanasjev "" at eBay ! "
68	NA	" Find the "" vahur afanasjev "" you need "
69	NA	 in the Lycos Yellow Pages . 
70	NA	 ( Lycos.com ) 
71	 BLANKO-IDOSSEERITUD PUHAS PARDAKONOSSMENT 	 BLANKO-IDOSSEERITUD PUHAS PARDAKONOSSMENT 
72	NA	 Päev on määratud hävingule . 
72	NA	 Seda ennustavad kajakad , need kiledalt kõõksujad veepinna kohal , seda ennustavad poripritsmetes autod , tülpinud näod tuuleklaasi varjus , seda ennustad ka sina , mu kallim , kes sa serveerid hommikukohvi nii sombusel ilmel – kõik . 
72	NA	 Nõnda ei hakka ma erilisi plaane tegema . 
72	NA	 Torkan tagasihoidliku lehekotikese taskusse , võtan paki köhakomme ühes – suu hakkab ju kuivama – ning jalutan õppehoonesse . 
72	NA	 Teel peatun hetkeks . 
72	NA	 Seljatagune ei tundu just puhas , aga töötada võib . 
72	NA	 Nendes tingimustes . 
72	NA	 Kohe . 
72	NA	 Pärast viskan köhakommi keelele ja ületan tänava . 
73	NA	 Nendin , et õppehoone uksele on tekkinud idiootide levila . 
73	NA	 Ja leviala . 
73	NA	 Kaardistan . 
73	NA	 Seda . 
73	NA	 Eemalt . 
73	NA	 Õnneks ei pea neist kedagi tervitama . 
73	NA	 Tervis on inimese kalleim vara . 
73	NA	 Priisata ei maksa , sest vähesed tasuvad . 
73	NA	 Sestap loen kaitseloitsu ja astun territooriumile . 
73	NA	 Pole hull ühti , ajati on hulga hullem , ajati on lausa nii , et ... 
73	NA	 Aga sellest me parem ei räägi . 
73	NA	 Muidu äkki ... 
73	NA	 Kusjuures sellest , mis võib äkki olla , sellest ei saaks halvemal juhul ka kõssata . 
73	NA	 Ja üldse . 
73	NA	 Juhe juba koos . 
74	NA	 Teise korruse koridoris valitseb hämarus – ja nii kui nurga tagant välja astun , saan tere kirja . 
74	NA	 Mida muud oodata oli , kuid ikkagi üllatun ebameeldivalt . 
74	NA	 Liigutan huuli . 
74	NA	 Piparmünt . 
74	NA	 Kas temal või minul ? 
74	NA	 Minul . 
74	NA	 Liigun valguses . 
74	NA	 Jah 1 , Jah tha God . 
74	NA	 Ailand . 
74	NA	 Jah . 
74	NA	 Dõnga-dõnga-tõhh , dõnga-dõnga-tõhh , sukeldun põhja , tõusen puristades pinnale . 
74	NA	 Link . 
74	NA	 Seob . 
74	NA	 Mind . 
74	NA	 Maa . 
74	NA	 Ilm . 
74	NA	 Aga . 
75	NA	" "" Tervist ! "" pigistan reipalt . "
75	NA	 Õppejõud naeratab . 
75	NA	 Hea mõte , kõik on korras , naer tuleb terviseks . 
75	NA	 Lihased töötavad , puhutakse õhku , paelad vibreerivad – hääl ? 
75	NA	 Loomulikult . 
75	NA	 Ning dõnga-dõnga- tõhh , saan aistuma , hia . 
75	NA	 Rasta . 
76	NA	" "" Mul tekkis siin mõningaid küsimusi "" "
77	NA	" "" Jah ? "" "
78	NA	" "" Teie tööga seoses "" "
79	NA	 Seoses ? 
79	NA	 Mõistan . 
79	NA	 Asjad on ju seotud ja selged , muuseas , as-jah-d , jah , rasta , jaa . 
79	NA	 N-dimensionaalne ruum , kohtumine seitsmendas . 
79	NA	 Tere . 
79	NA	 Hommikust Eesti , Soome ja Setumaa . 
79	NA	 Üks Paabel kõik , peaks märkima . 
79	NA	 Märgin , aga tasa , taza-taza . 
79	NA	 Jah . 
80	NA	" "" Kust te need küsimused saite ? "
80	NA	" Asi on selles , et kui ma õigesti mäletan , siis küsisin neid asju eelmisel aastal . "" "
80	NA	 Ta mäletab ! 
80	NA	 As-jah-u ! 
80	NA	 Ai . 
80	NA	 Dõnga-dõnga-tõhh . 
81	NA	" "" Paberil ju olid küll nagu , noh , et jagasite kätte ja ? "" "
82	NA	" "" Vaadake , ma olen laisk inimene . "
82	NA	 Ülesande tekst kattus põhimõtteliselt mullusega , kuid küsimused muutsin siiski ära . 
82	NA	 Arvud , muuseas , vahetasin omavahel . 
82	NA	" Iseenesestmõistetavalt ei kahtlusta ma teid milleski – vastupidi , võisin ise teile kogemata vana eksamipileti poetada "" "
83	NA	" "" Nii et ? "" "
83	NA	 ( Dõnga-dõnga-tõhh ) . 
84	NA	" "" Nii et mul on ainult üks küsimus . "" "
84	NA	 ( Dõnga-dõnga-tõhh ) . 
84	NA	" "" Selgitage palun lühidalt , mis on blanko-idosseeritud puhas Pardakonossment ! "" "
85	NA	 NAERATAN . 
85	NA	 Tean . 
85	NA	" Ütlen : "" See on see ! "" "
85	NA	 Ja dõnga-dõnga-tõhh , dõnga-dõnga-tõhh , dõnga-dõnga-tõhh funkavad pakid lauale : puupildiga punased , taluga rohelised ja pakk siniseid , pankrannikuga . 
86	NA	" "" Õige vastus ! "" naeratab õppejõud . "
86	NA	 Päev on hävitatud . 
87	 LINNALIIGUTAJAD 	 LINNALIIGUTAJAD 
88	NA	" "" Aitäh , "" ütleb Sadu . "
89	NA	" "" Võta heaks , "" pigistan kurgust . "
89	NA	 Täis kopsudega on imelik rääkida . 
90	NA	 Ebareaalne kevadpäike ripub linna kohal . 
90	NA	 Läbi raagus võrade jõuavad munaploomikollased kiired kõikjale . 
90	NA	 Üks eriti põnev kiirtekimp tantsiskleb mu kaaslase näol . 
90	NA	 Suits , mille ta nüüd maailma kauneimate huulte vahelt loodusse puhub , ühineb päikesevalgusega , et moodustada mõned keerukad pöördvormid . 
90	NA	 Jälgin neid hetkelise elueaga pilvekesi ning imestan , kuivõrd jätkusuutmatu on kõik ilus . 
90	NA	 Või kuivõrd ilus on kõik jätkusuutmatu 2. 
90	NA	 Oleneb vaatepunktist . 
90	NA	 Meie vaatepunkt on kõrgel . 
90	NA	 Võtan piibu vastu , tühjendades samaaegselt kopsud . 
91	NA	" "" See on täpselt õige asi . "" "
91	NA	 Sadu naeratab . 
92	NA	" "" Jah , "" kinnitan köhahoogu maha surudes . "
93	NA	 Hall puupink on suunatud avarusse , kus lesib minu sulalumine kodulinn . 
93	NA	 Näen raekoda , kirikute torne ja kümneid punaseid kivikatuseid . 
93	NA	 Muruplatsil mitukümmend meetrit allpool võib märgata viimaseid valgeid laike . 
93	NA	" "" Valged laigud meie kevade ajaloos , "" mõtlen sõbralikult muiates . "
94	NA	" "" Oi , nüüd on küll hea olla . "
94	NA	" Ma tunnen , kuidas järjest paremaks läheb ! "" "
95	NA	 Noogutan kaaslasele . 
95	NA	 Tahan küsida , kas suitsetame veel , kuid jään lause vormistamisel hätta . 
95	NA	 Mõte on olemas , kuid välja öelda ei saa . 
95	NA	 Hingan sulahõngulist õhku . 
95	NA	 Ikka ei miskit . 
95	NA	 Võtan kotikese ühte , piibu teise kätte , imiteerin kaevamisliigutusi . 
95	NA	 Sadu mõistab , kehitab õlgu . 
95	NA	 Heakskiitvalt . 
95	NA	 Ilmselt . 
95	NA	 Topin piibu täis . 
95	NA	 Pakun esimest mahvi kaaslasele , kuid ta keeldub . 
95	NA	 Süütan ise . 
95	NA	 Piipu edasi andes jään vastuvõtjat imetlema . 
95	NA	 Nendin vist sajandat korda , et tunnen selle ilusa , targa , hapra , särasilmse ja kokkuvõttes kohutavalt seksapiilse tüdruku vastu puhast sõbralikkust . 
95	NA	 Ei mingeid kiimaseid varjundeid – visioon on sama puhas ja õhuline kui tüdruk ise . 
95	NA	 Pühak . 
95	NA	 Teist sõna ei eksisteeri . 
95	NA	 Pühak . 
96	NA	 Koputan piibu tühjaks . 
96	NA	 Linn kümbleb päikeses . 
96	NA	 Vaatame Saduga teineteisele otsa , naeratame . 
96	NA	 Soe valgus peletab meie kehadest viimsegi talverõskuse . 
96	NA	 Näen , kuidas naha pinnalt tõuseb auru otsekui ahjule kuivama riputatud pesust . 
96	NA	 Tõusen pingilt . 
96	NA	 Minus on nii palju ürgjõudu , et paigalpüsimiseks pean haarama tumedast raudvõrest , mis lahutab vaateplatvormi linnast . 
97	NA	 Surun teravatipulised võrepulgad pihkudesse . 
97	NA	 Linttraktor . 
97	NA	 Tank . 
97	NA	 Juhtkangid . 
97	NA	 Või –hoovad ? 
97	NA	 Juhikud ? 
97	NA	 Pööran linnapanoraami aeglaselt vasemale , siis tagasi paremale , kuidas süda aga lustib . 
97	NA	 Lustib küll . 
97	NA	 Naeratan . 
97	NA	 Naeran . 
97	NA	 Avalalt nagu laps . 
97	NA	 Siiralt nagu laps . 
97	NA	 Nagu laps . 
97	NA	 Laps . 
97	NA	 Nagu . 
97	NA	 Sadu . 
98	NA	" "" See on minu linn ! "" nendin hääletult huuli liigutades tõika . "
98	NA	 Siis pöördun Sadu poole . 
98	NA	 Näen , et momendil on temagi õnnelik . 
98	NA	 Et kindlustada tema õnne , kontrollin ümbrust . 
98	NA	 Kõik on korras , paar koolilast jalutab mööda , tõsine noormees ületab mäge , konspektimärss tihedalt kaenlasse surutud , ning sekundi murdosa vältel tundub mulle , et silman eemal , sünnitusmaja nurga juures , vana aednikku . 
98	NA	 Pole paha . 
99	NA	 Vaid päris kaugel , järgmisel vaateplatvormil seisavad heledates riietes kogud . 
99	NA	 Pigistan pihkudes võrepulki . 
99	NA	 Pööran linna vasemale , kasutan ära inertsi ja juba kulgebki panoraam minu poole . 
99	NA	 Veel üks kiire tõmme juhikutega , siis on tundmatud siinsamas . 
100	NA	" "" Tere , "" ütleb üks neist . "
100	NA	 Ehmatan . 
100	NA	 Momendiks . 
101	NA	" "" Kuidas te saate minuga rääkida ? "" "
102	NA	" "" Aga kuidas sa ise saad ? "" "
103	NA	" "" Ma pöörasin linna , tõmbasin lähemale ja ... "" "
104	NA	" "" Loomulikult . "
104	NA	" Nüüd on siis teada "" "
105	NA	" "" Midagi ei ole teada "" "
106	NA	" "" Muidugi ei ole teada , "" puhkevad tundmatud naerma . "
106	NA	" "" Peale selle , et meie pöörasime ka ! "
106	NA	 Kas pole lõbus ! 
106	NA	 Kui kaks inimest pööravad , liigub kokkuvõttes mitte ainult pilt , vaid ka reaalsus . 
106	NA	" Katsu mind ! "" "
107	NA	 Katsun . 
108	NA	" "" Noh ? "" "
109	NA	" "" Paistab , et ongi nii . "
109	NA	" Kas te käite ammu nõndaviisi linna liigutamas ? "" "
110	NA	 Tundmatud teevad rinna kohal kõigetähendusliku žesti . 
110	NA	 Sõnad on otsas , kuid kevadvärsked dimensioonid kombatud ja salvestatud . 
110	NA	 Võõrad pöörduvad minekule ; lahkun minagi . 
111	NA	" "" Vaata , vikerkaar tuli välja ! "" sosistab särasilmne Sadu . "
111	NA	 Uskumatu küll , kuid sulalumise linna kohal , munaploomikollase päikese kiireteravikes sillerdab värske ja puhas spektrikimbuke . 
112	NA	" "" Aitäh ! "
112	NA	" Sa tegid ilusa vikerkaare "" "
113	NA	 Sadu naeratab . 
114	 RAVIMATU HAIGE 	 RAVIMATU HAIGE 
115	NA	 Ravimatu haigena saabusin vanematekodu uksele ! 
116	NA	 See kõlab hästi , ehkki vastab tõele halvasti . 
116	NA	 Kuidas tõele hästi vastata ? 
116	NA	 Aga kui õde küsib ? 
116	NA	 Jah , yar me sista , Jahve , sa oled mu õde , võimas lause , kas pole , tiksub . 
117	NA	" "" Kes on ? "" "
118	NA	" "" Mina "" "
119	NA	 Uks avaneb . 
119	NA	 Ravimatu haigena koridoris : kingad jalast , õlg vastu seina , tasakaal veab alt , miks alt , aga veab , ülalt ka , tiksub . 
119	NA	 Jälle . 
119	NA	 Leitmotiiv . 
119	NA	 Et tiksub ja et segadust jätkub kauemaks . 
119	NA	" "" V naših karmanah tolko põl ot travõ3 . "" "
119	NA	 Rasta Orchestral , kogu kollektiivil , ilmselt , kuid minul mitte , minul on ilgelt palju . 
119	NA	 Kahtlane värk , muuseas . 
