par_nr	head	sentence
1	 Etendus punases teatris 	 Etendus punases teatris 
2	NA	 Karen Orlau 
3	NA	 Üle pika aja oli Laura end jälle teatrisse sundinud . 
3	NA	 Ta polnud selles iialgi midagi teab mis köitvat leidnud — lihtsalt üks lisatingimus , mida tuli täita , ning aegajalt andis see teretulnud võimaluse mõnel koosviibimisel ülesvõetud kunstikajalisel jututeemal enese asjatundikkusest täit mõnu tunda . 
3	NA	 Oluliselt ebameeldivam oleks olnud vabandavalt naeratada , öeldes , et ei tea , ei ole näinud ... 
4	NA	 Ainult et säärane elegantne valdamine — seisund , mida ta kõige enam nautis ning mis õhkus kõigest , mida ta tegi või ütles , isegi kõigest , mida ta ennast ümbritsema sättis — nõudis tüütut kulissidetagust tööd , enne kui sai rambivalgusesse astuda ning särada . 
4	NA	 Ta tunnistas endale varjamata , et see oligi tema kunstilembuse võti — võibolla ei kaalunud see üles tõelist pühendumust , kuid andis siiski meeletu üleoleku nende suhtes , kel puudus piisavalt peen taju või kes olid piisavalt lihtsameelsed , et oma kunstimeelt või , jumal hoidku , lausa annet mitte viimistleda : kunstialane asjatundlikkus oli parim kuulsus , mida seltskonnainimene eales võis välja mõelda ja mis andis nende pahatihti hoopis materiaalsemale igapäevategevusele ülla metseenliku kuma . 
4	NA	 Õnneks leidus siiski selliseid lihtsameelseid , kes iseenese vaimulõtvuse varjamiseks hädasti vajasid Laurat oma koosviibimisi kaunistama ... 
5	NA	 Irooniliselt naeratades sammus ta punase vaibaga kaetud trepist üles , toetudes hoolitsetud sõrmeotstega vaid õige põgusalt poleeritud mahagonist käsipuule , mille pehmed juugendjooned näisid ta nõudliku käe puudutustele järele andvat . 
5	NA	 Bordoopunane kleit , mis pehmelt ta sihvaka keha kumerustele liibus , peitis sametvolangidesse siiski piisaval määral salapära . 
5	NA	 See oli just selle teatri kleit ning kiire kõrvalpilk fuajeepeeglisse kinnitas , kui hästi see sobib talle ja kui hästi sobib kogu teater tema kleidiga — laitmatult . 
