par_nr	head	sentence
1	 Hirm 	 Hirm 
2	NA	 Heiki Vilep 
3	NA	 Ma ei tea , kes ma olen . 
3	NA	 Kas teie teate ? 
3	NA	 Ma ei tea , miks ma olen . 
3	NA	 Aga teie ? 
3	NA	 Jah , mul on nimi , elukoht , töö ja pere . 
3	NA	 Ühel heal päeval aga juhtub , näiteks , et tööd enam pole . 
3	NA	 Või peret . 
3	NA	 Või elukohta . 
3	NA	 Või mitte midagi . 
3	NA	 Ja milleks siis nimigi ? 
3	NA	 Milleks siis üldse kõik ? 
3	NA	 Kui oleks olemas midagi niivõrd elamist väärivat , et tema nimel võiks surra , siis milleks üldse elada ? 
3	NA	 Järelikult pole mitte tuhkagi tõeliselt elamist väärivat olemas . 
3	NA	 Üks paremaid nippe , et selle paradoksi raskuse alt pakku saada - millel muidugi puudub mõte - on iseendale valetamine . 
3	NA	 Valetada tuleb nii palju , et ise ka uskuma hakkad ja sinu vale-mina ränga tõe tahaplaanile surub , edasi lükkab , ajutiselt leevendab . 
3	NA	 Teatud piirini , mis ükskord siiski enamusel meist saabub . 
3	NA	 Siis ei aita enam midagi . 
3	NA	 Siis muutud sa parasiidiks . 
3	NA	 Kas põgenemise läbi väljamõeldud üliolevuse juurde , kellele toetudes võid julmalt kasvõi üle laipade minnes pika putukaelu maha elada või ise üliolevuseks hakates surmani elu põletama jääda . 
3	NA	 Siis oled sa maailma tõeliselt funktsioneeriv osake : ei punni vastu tema igavesele ringkäigule . 
4	NA	 Kindlasti peksab suurem jagu lugejaid endale vastu rinda ja väidab , et kõige tähtsam siinilmas on iseenda vastu ausaks jääda . 
4	NA	 Milleks ? 
4	NA	 Just iseendale valetamine ongi alustuseks kõige efektiivsem . 
4	NA	" "" Ma ei valeta iseendale kunagi ! "" ütleb inimene ja juba tuleb tal suust suitsu . "
4	NA	 Vähesed hakkavad selle lause peale ise naerma . 
4	NA	 Filosoofia , loobumine , pühendumus , põhjuste põhjalik uurimine teadusliku tasandini välja - kõik see on üks suur iseendale valetamine . 
4	NA	 Valetamine selleks , et leevendada hirmu surelikkuse ees . 
4	NA	 Seepärast , kallid sõbrad , vähem hirmu ja rohkem valet ! Kui ma teile ausalt ütlen , siis mina endale ei valeta , aga miks ma ikkagi elan - seda ma teile ei ütle , sest ma ei tea . 
4	NA	 Usute ? 
5	 1. peatükk 	 1. peatükk 
6	NA	 Ühel hommikul oli kõik teisiti . 
6	NA	 Kell tirises kaks tundi hiljem kui tavaliselt . 
6	NA	 Eerik viskas teki pealt , hüppas voodist välja ja vaatas üle kõik kellad - mis tõsi , see tõsi ! 
6	NA	 Ta oli lootusetult hiljaks jäänud läbirääkimistele , kus oleks talle lõpuks ometi pakutud töökohta , millest ta oli aastaid unistanud . 
6	NA	 Helistaks - mõtles ta korraks - ja ütleks , et olen haigestunud . 
6	NA	 Jama ! Seda oleks pidanud kohe tegema . 
7	NA	 Masendunult läks ta trepist alla esimesele korrusele ja hüüdis naist : 
8	NA	" "" Anu ! Kus sa oled ? "" "
9	NA	 Kogu majas valitses täelik vaikus . 
10	NA	" "" Ilmselt läks poissi kooli viima ja käib poest läbi , "" mõtles ta valjult ja keeras raadio käima . "
11	NA	" "" Ja nüüd politseiuudised , "" öeldi külma ja hoolimatu häälega eetrisse . "
11	NA	" "" Hommikul kella seitsme paiku sõitis Tallinn-Tartu maanteel Tiksoja lähedal teelt välja tumesinine "" Audi "" . "
11	NA	" Roolis olnud naisterahvas toimetati raskete vigastustega haiglasse . "" "
12	NA	 Kuum piste käis Eerikul südame alt läbi . 
13	NA	" "" Tumesiniseid "" Audisid "" on ju palju , "" püüdis ta üha kasvavat ärevust alla suruda . "
13	NA	" "" Miks kuradi pärast peab see just Anu olema ? "" "
14	NA	 Ta pani kohvivee tulele ja kobistas halba aimates ülakorrusele , et kütmata köögi jaheduse eest midagi selga tõmmata . 
15	NA	" "" Huvitav , miks ta täna tuld pliidi alla ei teinud ? "" mõtles Eerik dressipükse jalga sikutades . "
15	NA	" "" Tavaliselt paneb ta ärgates kohe pliidi kütte ja alles siis hakkab asjatama . "" "
15	NA	 Talle hakkas kohale jõudma , et midagi on tõepoolest väga valesti . 
16	NA	" "" Ja millal ma suitsud ära tõmbasin ? "" imestas Eerik . "
16	NA	" "" Eile jäi ju veel üle poole paki … "" "
17	NA	 Heitnud pilgu naise öökapile , märkas ta konisid täis tuhatoosi all neljaks kokkumurtud paberilehte . 
17	NA	 Ta voltis lehe kiiruga lahti ja luges : 
18	NA	" "" Ma ei suuda seda kõike enam taluda . "
18	NA	 Sa pole mind kunagi tõeliselt armastanud . 
18	NA	 Pealegi on mul juba ammu keegi , kellest ma rääkinud pole . 
18	NA	 Tema armastab mind tõeliselt . 
18	NA	 Enno võib esialgu sinu juurde jääda , eks hiljem vaatame . 
18	NA	 Auto toon sulle täna tagasi . 
18	NA	 Poisi viisin kooli . 
18	NA	 Kapis on kruupe ja makarone vähemalt kuuks ajaks , edasi vaata ise . 
18	NA	 Ma ei suuda sulle enam lapsehoidja eest olla . 
18	NA	 Ära siis pikka viha pea - elus juhtub nii mõndagi . 
18	NA	" Anu . "" "
19	NA	 See oli juba liig mis liig . 
19	NA	 Ta võttis telefoni ja valis teadete numbri . 
20	NA	" "" Kas ma traumapunkti saaksin ? "" "
21	NA	 Talle öeldi number ja üllatavalt ruttu sai ta ühenduse . 
22	NA	" "" Tervist ! "
22	NA	 Ega teile pole täna hommikul toodud sisse Heina nimelist ? 
22	NA	" Anu Hein . "" "
23	NA	" "" On küll , jah , "" vastati teisest otsast . "
23	NA	" "" Vasak jalaluu , parem käeluu , kaks roiet ja peapõrutus . "" "
24	NA	" "" Kus ma teda näha võiksin ? "" "
25	NA	" "" Kes te talle olete ? "" "
26	NA	" "" Mees , "" vastas Eerik mitte eriti veendunult ja köhatas justkui kinnituseks . "
27	NA	" "" Mees just hiljuti küsis ta järele , "" kostis segaduses õde . "
28	NA	" "" Vabandage siis , "" ei osanud Eerik enam seletada . "
28	NA	 Ta lülitas telefoni välja ja istus voodiservale . 
28	NA	 Tuli hakata rahulikult asju läbi mõtlema . 
29	NA	" "" Naist mul ei ole - see on punkt üks , "" tegi ta algust . "
30	NA	" "" Autot pole ka , vähemalt ajutiselt mitte - see on teiseks . "" "
31	NA	" "" Töökohta pole ka , sest selle magasin ma müstilistel asjaoludel maha - see on kolmandaks . "
31	NA	" Kuradi kurat , ma ütlen ! "" "
32	NA	" "" Neljandaks ei ole suitsu ja viiendaks … "" "
32	NA	 Ta hakkas paaniliselt mööda taskuid sorima . 
32	NA	 Teinud põhjaliku ringi peale , pidi ta kibedusega nentima : 
33	NA	" "" Viiendaks ei ole raha ka . "
33	NA	" Vot nii on lood . "" "
34	NA	 Kõige selle krooniks oli asjaolu , et Eerik elas maal . 
34	NA	 Kakskümmend viis kilomeetrit Tartu linnast . 
34	NA	 Linna poole läks kolm bussi päevas ja linnast tuli kolm . 
34	NA	 Esimesed kaks olid juba läinud ja kolmas läks õhtul peale tavalist tööpäeva . 
34	NA	 Sellega tuleb juba Enno - sügas ta kukalt - ja kus ma siis enam lapsega mööda linna kondama hakkan … 
35	NA	" "" Kus emme on ? "" küsis kümneaastane Enno koolikotti nurka visates . "
36	NA	" "" Emmega juhtus väike õnnetus ja ta on haiglas , "" ei hakanud Eerik keerutama . "
37	NA	" "" Kui väike õnnetus ?  "" vaatas poeg isale kahtlustavalt otsa . "
38	NA	" "" Paar kuud peab ikka haiglas vedelema , "" püüdis Eerik võimalikult pehmelt asja serveerida . "
39	NA	" "" Homme peab söögiraha ära maksma , "" pistis Enno õpilaspäeviku isale nina alla . "
40	NA	" "" Tead , seekord vist jääb maksmata , sest … "" "
40	NA	 Ta ei osanudki kohe põhjendust leida ja jätkas võimalikult optimistlikult : 
41	NA	" "" Sööme lihtsalt kodus kere kõvasti täis ja … "" "
42	NA	 Ennole ei pidanudki õnneks enam eriti pikalt asju lahti seletama . 
43	NA	" "" Homme on mul kõvasti tegemist , nii et võib-olla ma viieks tagasi ei jõua . "
43	NA	" Pane siis ise makaronid keema ja … ah , mis ma siin õpetan , sa ju suur mees . "" "
44	NA	 Enno oli juba arvuti taga ja tuiskas kolle maha kõmmutades katakombides ringi . 
45	NA	" "" Issi ! "" "
46	NA	" "" No räägi . "" "
47	NA	" "" Kas sa ka mõnikord päris tõeliselt ehmud , kui siin mängus mõni skorpion sulle järsku nurga tagant näkku hüppab ? "" "
48	NA	" "" Ikka ehmun , "" vastas Eerik . "
49	NA	" "" Aga ise sa räägid , et televiisorit vaadates tuleb mõelda , et see on lõppude lõpuks ikkagi vaid film , mitte tõelisus . "" "
50	NA	" "" Noojah , aga ehmuda võib ju isegi halva mõtte või kujutluse peale . "" "
51	NA	" "" Issi , mis vahe on ehmatusel tõelise peale ja ehmatusel kujutluse peale ? "" "
52	NA	 Eerik oli nurka surutud . 
52	NA	" "" Ega suurt vahet vist olegi , "" jäi ta mõttesse . "
52	NA	" "" Ainult et tõeline võib sulle tõeliselt viga teha . "
52	NA	" Kujutlus vaevalt . "" "
53	NA	" "" Hardi isa ütles , et need mängud võivad ükskord närvid persse keerata . "
53	NA	" See ju on tõeline viga ? "" "
54	NA	" "" Sellepärast ma räägingi , et filmisse tuleb suhtuda nagu filmi ja mängusse nagu mängu . "" "
55	NA	" "" Siis ma pean oma kujutlusvõimet vaos hoidma ? "" "
56	NA	" "" Teatud asjade puhul vist jah , "" kippus Eerik vastamisega jänni jääma ja püüdis ruttu läbi mõelda , et kustmaalt , kurat võtaks , jookseb see piir . "
57	NA	" "" Issi ! "" "
58	NA	" "" Mis veel ? "" "
59	NA	" "" Kustsaadik on lubatud vabalt kujutleda ? "" "
60	NA	 Nonii - mõtles Eerik - nüüd on see aeg käes , kus ma enam omaenda pojale vastata ei oska . 
61	NA	" "" Sealtsaadik vist , kust sa enam kujutleda ei taha , "" püüdis ta haltuurat teha ja sedapuhku pääses edasisest pinnimisest . "
62	NA	" "" Tead , "" rääkis Enno edasi . "
62	NA	" "" Tegelikult ongi nii , et kui vaatad seda ekraani , nagu arvutiekraani ikka ja vaatad neid kolle siin nagu programmeeritud joonistusi , siis mitte ei võitle nendega , hirm nahas , vaid lahendad programmi poolt ette antud ülesannet . "" "
63	NA	" "" Mida sa sööd , et sa nii tark oled ? "" küsis isa ilma erilise pilketa . "
64	NA	" "" Makarone , "" vastas poeg ilmselge pilkega . "
65	NA	" "" Issi ! "" jätkas Enno pärast mõningast vaikimist . "
65	NA	" "" Kas sa midagi üldse päriselt kardad ? "" "
66	NA	" "" Sellist inimest , kes üldse midagi ei karda , pole vist olemas , "" arvas Eerik . "
67	NA	" "" Mina kardan pimedust , "" tunnistas poeg . "
67	NA	" "" Ja natuke sind ka kui sa pahas tujus oled ja ma midagi valetanud olen . "" "
68	NA	" "" Ära siis valeta , "" soovitas issi . "
68	NA	" "" Hirmust pidigi niimoodi jagu saama , et otsid ta ise üles ja vaatad talle otsa . "" "
69	NA	" "" Ja kaua sa teda niimoodi vahtima pead ? "" küsis Enno . "
70	NA	" "" Niikaua kui üle läheb , "" arvas Eerik . "
71	NA	" "" Aga kui ei lähe ? "" pinnis poeg edasi . "
72	NA	" "" Too näide , sul on vist midagi konkreetset hinge peal ? "" "
73	NA	" "" No seesama pimedus , "" ütles poeg . "
74	NA	" "" Ehhee , see on omaette ooper , "" lohutas issi . "
74	NA	" "" Pimedus on teadmatus . "
74	NA	" Teadmatuse ees tunneb inimene kõige suuremat hirmu . "" "
75	NA	" "" Mis ma siis tegema pean ? "" küsis Enno . "
76	NA	" "" Teada saama , "" vastas Eerik . "
76	NA	" "" Näiteks . "
76	NA	 Lebad pimedas toas oma voodis ja hakkavad igasugused kujutlused tekkima . 
76	NA	 Sina tõused üles , paned tule põlema ja veendud , et toas pole kedagi . 
76	NA	" Lihtne ju ? "" "
77	NA	" "" See on toas . "
77	NA	" Aga metsas ? "" "
78	NA	" "" Sellega on tsutsu keerulisem . "
78	NA	 Aga teadmine päästab ikkagi . 
78	NA	 Elus õpid teadma , et enamus loomi , eriti meil siin Eestimaal , kardab rohkem sind kui sinul neid põhjust karta on . 
78	NA	" Ja vaenlastega on lugu selline , et pimedus on nendele sama palju relvaks kui sullegi . "" "
79	NA	" "" Aga kui on lihtsalt hirm . "
79	NA	" Kui ma ei karda ei vaenlast ega loomi ? "" ei jätnud poeg küsimist . "
80	NA	" "" Natuke vist peabki olema , "" mõtles issi järele . "
80	NA	" "" Päris ilma hirmuta ei saa , see on nagu väike kaitsevahend ka - oled ootamatuste vastu rohkem valmis . "" "
81	NA	 Ennol oli nüüd piisavalt mõtlemisainet ja ta jättis isa mõneks ajaks rahule . 
82	NA	 Eerikut ennast valdas veider tunne . 
82	NA	 Tal polnud enam nagu midagi karta . 
82	NA	 Kõik , mida ta hirmuga oodanud oli , oli nüüd käes . 
82	NA	 Naine oli teise oma , poeg võetakse ka ükskord ära , auto oli hunnikus ja töökoht läinud . 
82	NA	 Ainuke , mis veel tulla võis , oli nälg . 
82	NA	 See oli siiski teadaolev asi , selle vastu võis hakata sihipäraselt tegutsema . 
83	 2. peatükk 	 2. peatükk 
84	NA	 Hommikul ärkas Eerik , vaatamata poolunetule ööle , tund aega varem kui muidu . 
84	NA	 Ta pani pliidi alla tule , tõi vett ja keeras raadio käima . 
84	NA	 Pojal lasen veel veidi magada - mõtles ta omaette - ja hakkas päeva planeerima . 
85	NA	" "" 1. Reinult raha laenata , "" kirjutas ta hariliku pliiatsiga kollasele pakkepaberile . "
86	NA	" "" 2. Auto tasulisest parklast ära võtta ja kuhugi remonti panna . "" "
87	NA	" "" 3. Lehte töökuulutus . "" "
88	NA	" "" 4. Rita üles otsida . "
88	NA	" "" Selle rea tõmbas ta siiski kohe rasvaselt maha ja asendas uuega : "" 4. Anut vaatamas käia . "
88	NA	" Täpselt . "" "
89	NA	" "" 5. Suitsud . "
89	NA	" "" Jupp aega pliiatsit närinud , tõmbas ta ka selle rea maha. "
90	NA	" "" 5. Kui raha saab , siis midagi poest . "
90	NA	" "" Midagi peale makaronide - mõtles ta muigega . "
91	NA	" "" Tshau ! "" ilmus Enno silmi hõõrudes köögiuksele . "
92	NA	" "" Kus emme on ? "" "
92	NA	 Ta jäi korraks isa askeldamist vaatama ja alles siis talle meenus : 
93	NA	" "" Ahjaa … "" Ta kadus peldikusse ja tagasi tulles tõi kaasa valge kassipoja , kes välisukse taga juba ammu põrgulärmi oli teinud . "
93	NA	" Kassipoeg , nuusutanud taldrikule pandud makarone , turtsatas korra , taganes veidi maad , tõi esile pika haleda "" mjäuu "" ja hakkas siis ikkagi servast nosima . "
94	NA	" "" Täna viskab ehk raha , "" püüdis Eerik poja ees vabandada kui see oli käitunud enam-vähem samuti nagu kassipoeg . "
95	NA	 Bussipeatusse oli kolm kilomeetrit astuda ja nad tegid seda vaikides . 
95	NA	 Jõudnud postkastini , koukis Eerik sellest välja kolm ümbrikku . 
96	NA	" "" Telefoniarve , maamaks , meeldetuletus pangast , et eelmise kuu laenusumma on tasumata . "" "
97	NA	" "" Kokku viis tuhat krooni , "" arvutas Eerik endamisi . "
98	NA	 Nad olid maja peale laenu võtnud ja seda oli veel kokku kümne tuhande eest jäänud . 
98	NA	 Talle meenus , kuidas Anu oli kord karjunud kui ta purjuspäi koju tuli : 
99	NA	" "" Ilma minuta oleksid sa ammu rentslis olnud ! "" "
100	NA	 Oleks nüüd Eerikul saba olnud , oleks ta selle jalgevahele tõmmanud . 
100	NA	 Praegu aga oli tema ainukeseks sabaks Enno . 
101	NA	 Päev kulus enamalt jaolt autoga jändamisele . 
101	NA	 Seda polnud mõtet enam remonti viia ja Eerik müüs ta lammutusse maha . 
101	NA	 Raha sai parasjagu niipalju , et maksta ära kõik võlad ja maksud . 
101	NA	 Autost oli ta nüüd ilma aga võlgadest lahti . 
102	NA	" "" Let's go ! "" mõtles ta endamisi . "
102	NA	" "" Alustame siis pealegi otsast . "" "
103	NA	 Järelejäänud raha eest ostis ta paki paberit ja printeritinti . 
103	NA	 Kui muud ei suuda teha , hakkan kirjutama - mõtles ta endamisi ja koduteel bussis loksudes kangastusid talle kuulsusrikas tulevik ja suured honorarid . 
104	NA	 Enno vaatas isa murelikult ja kui külmkapis poleks olnud igasugust lihakraami , oleks ta arvanud , et vanamees on ära pööranud : sööb makarone ja laenab raha , et tundide kaupa arvuti ees istuda , tühja ekraani vahtida ja muusa suudlust oodata . 
105	NA	 Kaks päeva ja paraja lahmaka kummastki ööst istus vanamees tõepoolest arvuti taga ja vahtis üle kuvari tapeedimustrit . 
105	NA	 Siis korraga klõbistas ta esimese rea : 
106	NA	" "" Vaatamata kõigile vastuargumentidele pidi ta tunnistama , et surra on täpselt samapalju mõtet kui eladagi . "" "
