par_nr	head	sentence
1	 MÕTTETERAD 	 MÕTTETERAD 
2	NA	 Uksed kriuksuvad ööseti 
3	NA	 Nurisemine sünni juhuslikkuse pärast väljendab varjatud uhkust meie kordumatuse üle . 
4	NA	 Elu mõte : mõttetugi elu säilitamine pluss tema mõtte otsimine väljaspool elu ennast . 
5	NA	 Me kõnnime vaikselt surnuaia poole ja soovime , et tee oleks võimalikult sile – jõuab märkamatult pärale . 
6	NA	 Elu mõttetusest räägime siis , kui meil on küllalt aega selle üle mõtlemiseks . 
7	NA	 Kuulutan oma kunagiseks eesmärgiks selle , mida tänaseks saavutanud olen . 
8	NA	 Kiirustamine on suremise sümptoom . 
8	NA	 Elutempo kasvamine ei tõota inimkonnale midagi lohutavat – seepärast tuleb rutata elamisega . 
9	NA	 Tõotatud igavik lüheneb tempode kiirenemisel . 
10	NA	 Kui põlgaksime pisiasju , kus võtaksime oma elule eesmärke ? 
11	NA	 Enamik inimesi tahaks oma elu uuesti läbi elada just sellisena , nagu on elanud . 
11	NA	 Hea , et see võimalik ei ole . 
12	NA	 Elu mõttetusest räägivad need , kes arvavad , et teiste elul on vähem mõtet kui nende eneste omal . 
13	NA	 Väljapääs : paranda ennast , muuda tingimusi , tee tööd ja armasta . 
13	NA	 Siis ei jää aega väljapääsu otsimiseks . 
14	NA	 Elu on otsimine pimeduses . 
14	NA	 Inimene erineb muudest vormidest selle poolest , et teda saadab kõhklus : olla või mitte olla . 
15	NA	 Elu oleks mõttetu , kui inimene ei teeks iga päev sadu pisikesi mõttetusi . 
16	NA	 Kroonilinegi noorus saab lõpuks kroonitud vanaduseks , varane vanadus jääb ka hiljem vaid vanaduseks . 
17	NA	 Inimesele ei meeldi sundus . 
17	NA	 Ta kiirustab reetma ja alatusi tegema enne , kui teda selleks sunnitakse . 
18	NA	 Eriti agarad oleme kaitsma seda , mis kaitset ei vaja . 
19	NA	 Kui emad näitavad sind oma lastele , et nood teaksid , missuguseks nad kunagi saada ei tohi , siis tea , et sinust on maailmale kasu . 
20	NA	 Inimesed hindavad küsitavaid võimalusi rohkem kui tehtud teeneid – seepärast armastavad nad noori naisi ja kiidavad noori kunstnikke . 
21	NA	 Suuremal osal inimestest peatub arenemine lapsepõlves . 
21	NA	 Leidub aga ka täiskasvanuid , kes äkki enam ei usu jõuluvana ja teatavad sellest valjusti . 
22	NA	 Me igatseme tagasi sinna , kus meil hea oli . 
22	NA	 Aga veel enam sinna , kus saime jagu raskustest . 
23	NA	 Kõik maailma lapsed on omad . 
23	NA	 Vahel tundub imelik , et nad räägivad võõrastes keeltes . 
24	NA	 Lõokesed lendavad päikese poole mitte selleks , et kotkastel toitu oleks . 
25	NA	 Inimene on nagu elastsete seintega anum . 
25	NA	 Temasse kallatu võtab enamasti anuma kuju , aga kui surve on tugev , siis anum deformeerub . 
26	NA	 Mida kaugemale inimene eemaldub loomast , seda meelsamini ta tunnistab oma lähedust loomaga . 
27	NA	 Ahvide oletatav panus inimese tekkimisel peaks näitama , et vigurdaja lorutamine on looduse silmis rohkem väärt kui kopra töökus . 
28	NA	 Tugevatest said ahvid , nõrkadest ja kohanematutest inimesed . 
29	NA	 Kirbule ei ole inimene mitte looduse kroon , vaid lihtlabane söögilaud . 
30	NA	 Inimkonda armastame ikka siis , kui armastame selle üksikuid liikmeid . 
30	NA	 Näiteks iseennast . 
31	NA	 Enesesse armunul pole karta , et ta ei leia vastuarmastust . 
32	NA	 Inimene on küllalt ustav oma suhetes iseendaga . 
33	NA	 Mida vähem on teised minuga rahul , seda rohkem vajan ma enesega rahulolu . 
34	NA	 Enesekiitus haiseb , aga haisuga harjume ära . 
34	NA	 Ja mis on teiste kiituse lõhnast kasu , kui see nii harva meie ümber hõljub ? 
35	NA	 Me ei suuda vaikida oma väärtustest , pigem oleme nõus neid kuulutades naeruväärseks saama . 
36	NA	 Eneseanalüüs on levinumaid eneseimetluse vorme . 
37	NA	 Enesele tõotuse andmine rahustab hinge . 
37	NA	 Tõotuse täitmine aga oleks juba jonniajamine iseendaga . 
38	NA	 Kui teised sind ei imetle , tee seda ise . 
38	NA	 Kui imetlevad , siis abista neid . 
39	NA	 Eneseiroonia on enesevalitsemise vahend . 
39	NA	 Aga tõsine usk on parem . 
40	NA	 Me mõistame ennast juba enne surma sama meeldivalt hinnata , nagu muidu tehakse alles nekroloogis . 
41	NA	 Kui jääd alati iseendaks , ei leia sa kunagi inimestega kontakti . 
41	NA	 Lävides peegeldame paratamatult oma partnerit . 
42	NA	 Kes ennast lohakalt petab , on langenud inimene . 
43	NA	 Inimene peab olema küllalt sotsiaalne , et saaks rääkida tema individualismist . 
44	NA	 Enesekriitika on enesearmastuse väljendusi . 
45	NA	 Eneseteostusest räägivad need , kes on massi sisse uppunud . 
46	NA	 Pole võimalik olla enese suhtes nii kriitiline , et teised sinu suhtes enam kriitilised ei oleks . 
47	NA	 Juba sajandeid on kinnitatud , et noorsugu läheb hukka . 
47	NA	 Õnneks saab iga põlvkond enne vanaks , kui see temaga lõplikult juhtub . 
48	NA	 Hinded on väga tähtsad näitajad – õpetajatele . 
49	NA	 Võõrastest vigadest õppimine on tülikas ja vaevarikas . 
49	NA	 Selle vaeva pärast põlvkonnad omavahel tülitsevadki . 
50	NA	 Kui noorele heidetakse ette , et ta pole vaeva näinud selle loomiseks , mis olemas , võib ta tahta vaeva näha loodu purustamiseks või muutmiseks . 
51	NA	 Ära teise ümberkasvatamisse liialt sisse ela , võid tema järgi ise ümber kasvada ! 
52	NA	 Kasvada on võimalik juhul , kui pääseme kasvatamisest . 
53	NA	 Kaugetes paikades käies mõtled alati , et ükskord tuled siia tagasi . 
53	NA	 Nõndasamuti suhtume oma noorusaega . 
54	NA	 Noore inimese õnn seisab selles , et jões ei saa kaks korda astuda samasse vette . 
54	NA	 Vana inimese õnn on teadmises , et vesi on alati vesi . 
55	NA	 Keda ahvida siis , kui ümberringi on ainult ahvid ? 
56	NA	 Haritus on omandatud võime kohaneda harimatusega . 
57	NA	 Pedagoogika ei allu termodünaamika seadusele : tihti õpetab rumalam targemat ja tark võtab alati õppust . 
58	NA	 Eriti meelsasti ja põhjalikult selgitavad inimesed asju , millest nad ise veel hästi aru ei saa . 
59	NA	 Haridus : parem teada valesti kui üldse mitte teada . 
60	NA	 Teadja enamasti ei mõista , et kõik ei mõista seda , mida tema juba mõistab . 
61	NA	 Meid õpetades annavad õpetajad meile relvad nende eneste vastu – eks see teeb nende elu ka huvitavamaks . 
62	NA	 Tänapäeva ahvid on kahtlemata targemad kui Darwini esimesed inimesed . 
62	NA	 Aga neil on ka targemad õpetajad . 
63	NA	 Eriti teravalt arvustame nende meeste eksimusi , kes tunnevad asja meist võrratult paremini . 
64	NA	 Ennustamine läheb täppi , kui järglased tahavad ja aitavad asju niimoodi näha , nagu me praegu ennustame . 
65	NA	 Inimene , kes on sinust liiga palju targem , näib sulle milleski väga rumal . 
66	NA	 Isegi tugev tuul ei tea , kuhu ta puhub . 
67	NA	 Hingest tulnud kõnet peetakse maha mitu korda , kõige halvemini kukub see välja avaliku esinemise ajal. 
68	NA	 Paberilt loetud kõne hing jääb koju kirjutuslauale . 
68	NA	 Tihti referendi omale . 
69	NA	 Kahju inimesest , keda jätame ilma oma väärtuslikust sõprusest ! 
70	NA	 Et mitte liialt kannatada oma äparduste pärast , jutustage nendest tuttavatele , ja nende nägudelt näete , kui tühised teie äpardused tegelikult on . 
71	NA	 Me teame palju halba tuttavatest ja oleme uhked oma läbinägelikkusele . 
72	NA	 Viin liidab mehi , teeb neid sõpradeks ning annab jõudu ja julgust sõpradele kallale minna . 
73	NA	 Kakluseks on vaja kahte poolt ja ühte meelt . 
74	NA	 Reetja on reetmist alati paratamatuks pidanud . 
75	NA	 Mõni naudib oma alatust ka nõndaviisi , et käsib end alatuse eest kritiseerida inimesel , kes seda teha ei julge . 
76	NA	 Kui tahad võita teise soosingut , kiida teda . 
76	NA	 Kui see ei aita , laida ta naabreid ja võistlejaid . 
76	NA	 Kui ka see jääb tulemusteta , põhja ta sõpru – millalgi peab kindlus langema . 
77	NA	 Kui mõtleme üksnes enesele , eraldume maailmast . 
77	NA	 Kui mõtleme üksnes maailmale , laguneme koost. 
78	NA	 Inimesi ühendavad mitte niivõrd nende hädad , kuivõrd võimalus nende üle üksteisele kaevata . 
79	NA	 Kellelegi ei ole tarvis niisugust inimest , kellele kedagi tarvis ei ole . 
80	NA	 Kaassüüdlaste olemasolu kergendab meie olukorda – kuivõrd nende hulgas leidub inimesi , kelle ees me pole süüdlased . 
81	NA	 Mis kasu on niisugusest saladusest , millest keegi midagi ei tea ? 
82	NA	 Iga väide on diskussioon iseendaga . 
83	NA	 Kõige ägedamat vastuväidet äratab väide , millest me aru ei saa . 
84	NA	 Vaidluses selgitatakse tõde : kõik saavad teada , et just nendel on õigus . 
85	NA	 Vaidluses kaitseme meelsasti seisukohta , millel me ei seisa . 
86	NA	 Kui mõni kaitseb liiga ägedalt oma seisukohta , siis peab arvama , et ta on seda enne mitu korda muutnud . 
87	NA	 Armastuse kohta kinnitavad kõik asjatundlikult , et nad ei tea , mis see on . 
88	NA	 Armastus on tunne , mida tuntakse üksinda , mida pole võimalik kirjeldada ja mida kuigivõrd ei mõisteta . 
88	NA	 Küllap sellepärast kirjutatakse ja räägitakse sellest rohkem kui ühestki muust asjast . 
89	NA	 Armastuse objekt võib vahelduda , omaenese tunnetest heldimine jääb . 
90	NA	 Armastuses tahetakse ajada äri , kus nõutakse hinge , vastu aga pakutakse keha . 
91	NA	 Armastus on lõpmatuse , igaviku taotlemine . 
91	NA	 Tüdruk on valmis parema meelega minema poisi seltsis maailma lõppu kui lähima põhukuhjani . 
92	NA	 Seks on armastuse skelett : hoiab teda koos . 
92	NA	 Kui sel armastust ümber ei ole , on see lihtsalt luukere . 
93	NA	 Armastus pole mitte võitlus , vaid pigem pidev alistumine . 
94	NA	 Me oleme liiga mugavad selleks , et oma ideaali marmorisse raiuda . 
94	NA	 Pigem peame esimest ettejuhtuvat kuju temaks . 
95	NA	 Kaua vaadates muutub ilus nägu üha tavalisemaks , tavaline üha ilusamaks . 
96	NA	 Me võime armastusest paremaks muutuda ainult siis , kui meid armastatakse sellisena , nagu me oleme . 
97	NA	 Ilusaks peetud armastust on kõikidel aegadel iseloomustanud tugev annus vanamoelisust . 
98	NA	 Teise armastuse väli kaitseb meid maailma eest , omaenese armastus tõukab arututele tegudele . 
99	NA	 Surmast armastus tugevam ei ole , moraalist küll . 
100	NA	 Vihkamine on õilis tunne . 
100	NA	 Selle taga on armastus . 
101	NA	 Kui oled kellegi ees häbi tundnud , püüad teda kinni maksta ; kui oled maksujõuetu , hakkad teda vihkama . 
102	NA	 Me vihkame nii heategijaid kui ka pahategijaid , kui me pole suutelised neile sama mõõduga vastama . 
103	NA	 Igatsus valdab inimest ka siis , kui tal on olemas kõik , mida oskab igatseda . 
104	NA	 Mälestused teevad meile kohad ja inimesed ilusateks . 
105	NA	 Asi , mida kardad , mõjub juba sellega , et sa teda kardad . 
106	NA	 Nukrus on teadmine , et maailm saab ka meieta läbi . 
107	NA	 Ärge heitke meelt , peate pärast üles korjama ! 
108	NA	 Naljad vananevad rutem kui tõsine jutt . 
108	NA	 Kui viimane üldse noor on olnud . 
109	NA	 Ka nalja tuleb teha nii , et sinu üle naerma ei hakataks . 
110	NA	 See mees suudab igast suurest asjast teha pisikese nalja . 
111	NA	 Naerdakse ainult selle üle , mida võetakse küllalt tõsiselt . 
112	NA	 Komöödiat vaadates käitume nagu metslased , kellele näidatakse suguharu fotot : tunneme sellelt ära kõik peale iseenda . 
113	NA	 Peeneks nimetab ta huumorit , mille taipamisega näeb mõnesugust vaeva . 
114	NA	 Kes põlastab elu pisikesi probleeme , jääb suurtega nende taha ummikusse . 
115	NA	 Sõltumatuse tunde annab naermine asjade üle , mis meist ei sõltu . 
116	NA	 Vähe on inimesi , kes ei kaota huumorimeelt isegi võidu puhul . 
117	NA	 Sellel on vedanud , kes saab õnnetu olla nii suurte asjade pärast nagu maailm või inimkond . 
118	NA	 Mured , mida inimene võtab kanda , peegeldavad tema tühisust või suurust . 
119	NA	 Inimene tundub enesele huvitav , kui ta saab oma hädasid huvitavaks teha . 
120	NA	 Uksed kriuksuvad peamiselt ööseti . 
121	NA	 See , mida oodatakse , juhtub alati ootamatult . 
122	NA	 Olukord , kus sinult liiga palju nõutakse , on parem olukorrast , kus sinult enam midagi ei nõuta . 
123	NA	 Enesekindlad ollakse mitte oma tegusid , vaid lootusi vaagides . 
