par_nr	head	sentence
1	 Kohtumine 	 Kohtumine 
2	NA	 Siim Veskimees 
3	NA	 Autori märkus : See jutustus on kirjutatud 1984-ndal aastal , 1999 tehtud muudatused piirduvad enamasti lauseehitusega . 
3	NA	 Tugevasti on aga ajakohastatud viimast osa . 
3	NA	 Idee on sama mis algselt , ent kontekst on vastavusse viidud tegelikkusega , mida 84-ndal ette näha ei võinud . 
4	NA	 [Tallinn , 1984 ] 
5	NA	 Trevor keeras parajasti kuubikut , kui telefon helises . 
5	NA	 Ta oli end sisse seadnud vanamoodsas , kuid ülimalt mugavas tugitoolis , jalad olid tal diivanilauale asetatud padjal ja varvaste vahel vilkus kantava teleka pilt . 
5	NA	 Telefonist välja tegemata keeras ta kuubikut veel paar korda , silmitses seda igast küljest , noogutas endamisi rahulolevalt , sirutas siis käe ja haaras kobamisi telefonitoru . 
6	NA	" "" Scotland Yard , "" ühmas ta . "
7	NA	" "" Kas sa ei või end vähe kiiremini liigutada , topis sihuke ! "" "
8	NA	" "" Väga meeldiv , Trevor . "" "
8	NA	 Ta kallutas toru kõrvast eemale , kui teises otsas ta kohta mahlakalt arvamust avaldati , nihutas jalad laiali ja vaatas hajameelselt telekat . 
9	NA	" "" Hei , kuhu sa kadusid , uuuuu , "" kostis vaikselt . "
9	NA	 Ta surus toru uuesti vastu kõrva . 
10	NA	" "" Lähme siis või ? "" "
11	NA	" "" Lähme , lähme — nojah , lähme , "" jätkas teine sama hooga . "
11	NA	" "" Oled punkt pool kaheksa Balti jaamas . "
11	NA	 Kordan — punkt pool kaheksa . 
11	NA	" Eriti juhmidele — kordan veel kord — punkt pool kaheksa , sest buss läheb üheksateist kolmkümmend viis ja iga sita pärast ta ootama ei hakka . "" "
12	NA	" "" Kuidas plikad välja näevad ? "" küsis Trevor häirimatult . "
13	NA	" "" Kuidas sa ise välja näed , protivogaas ! "
13	NA	 Tule kohale ja ära virise . 
13	NA	" Busside teadetetahvli juures seal trammipeatuse lähedal — tead , kus see on ? "" "
14	NA	" "" Tean küll . "
14	NA	" Aga kõigepealt vaatan kaugelt ja kui need on laiatarbekrokodillid , tuleb sul üksi kahele peale minna , mina pesen käed puhtaks . "" "
15	NA	" "" Puhu sa mul , sa oled nagu elektrijänes kohal , kui plikade järele lõhnab ... "" "
16	NA	" "" Homo sum , humani nil ... "" "
17	NA	" "" Ära sega vahele ja katsu õigeks ajaks kohal olla ja mitte marki täis teha . "
17	NA	" Kairet tead ? "" "
18	NA	" "" Ei tea . "" "
19	NA	" "" Sul jääb karp lahti , kui teda näed . "
19	NA	" Sõbrants pidi samasugune olema . "" "
20	NA	" "" Loodame . "" "
21	NA	" "" Looda jah . "
21	NA	" Ja ära piiritust unusta ja ole kohal . "" "
22	NA	" "" Okay . "" "
23	NA	 Kõne katkes . 
23	NA	 Trevor viskas toru hargile ja heitis pilgu kellale . 
23	NA	 Pool seitse . 
23	NA	 Teatava varuga peab ta seitse kümme siit astuma hakkama , varus on seega 40 minutit . 
23	NA	 Niikuinii läheb ta nendes samades kuluvates , pusa selga ajada on viisteist sekundit , Reinu jutt ei kohustanud millekski enamaks . 
23	NA	 Trevor tegi diplomaadi laua kohal lahti ja kallas tühjaks , katkus seejärel kassetika tagant kõik juhtmed ära ja asetas selle diplomaati , hakkas kassette valima . 
23	NA	 Rein ei olnud seda küll maininud , kuid muusika oli sellistel õhtutel alati Trevori mure olnud . 
23	NA	 Telefon helises uuesti . 
23	NA	 Trevor heitis sellele kahtlustava pilgu , ohkas siis ja võttis toru . 
24	NA	" "" Scotland Yard . "" "
25	NA	" "" Just . "
25	NA	" Mõtle vee midagi tobedamat välja . "" "
26	NA	" "" Mis sel viga ? "
26	NA	 Omad saavad aru , võõrad peletab minema ... 
26	NA	" Noh ? "" "
27	NA	" "" Nojah , midagi ma sain . "
27	NA	" Mis asi see SETI õieti on ? "" "
28	NA	" "" Search for Extraterrestial Intelligence . "
28	NA	 Maavälise mõistuse otsimine . 
28	NA	" Ise ei ole lugenud ? "" "
