par_nr	head	sentence
1	 Surnud . . . … ja ülestõusnud õli 	 Surnud . . . … ja ülestõusnud õli 
2	NA	 Too särav alternatiivenergia-idee tekkis tal ühel õhtupoolikul , kui ta ECE Rahvusvahelise Kontrollkomisjoni koosseisus oli lõpetanud inspektsiooniretke oma tühjaksammutatud ning konserveeritud õlivaldustes . 
2	NA	 Viimaste objektide hulgas olid kaks gigantset naftasadamat : üks neist , valminud Kiryli luigelaulu alla , teine – veelgi sisendavam , Õli Colosseumiks hüütu – oli projektist peale tema , Nikyase , ehitatud . 
3	NA	 ( Selgus , et seismajäänud naftarajatised nagu tuumaterminaalidki reostasid keskkonda veel aastaid ning aastakümneid pärast konserveerimist ja ohutusaktide allakirjutamist . 
3	NA	 Teisisõnu – “ Timon on ohtlik koolnunagi ! ” ) 
4	NA	 Pumbajaamadesse , naftahoidlatesse ja kümnete tuhandete kilomeetrite pikkustesse torujuhtmetesse oli jäänud küllaga masuuti , mis rebenenud keevitusõmbluste ja repetanud tihendite vahelt imbus maasse ja valgus merre . 
5	NA	 Nikyas naasis kaugele reidile rajatud õlikailt , mille ääres ei seisnud ammu enam hiidtankerid ; kai klinkettide ja ventiilide vahelt väljavalgunud masuut pani tankimissillad servast servani liimerdama . 
5	NA	 Masuut lädises džiibi rataste all , ja kui Nikyas lõpuks väikesel kiirusel naftasadama randa jõudis . . . 
6	NA	 . . . oli auto nagu õlipihustist üle lastud . 
6	NA	 Ent ta hele ülikond , tänu vahest sõiduki tolmupidavatele tihenditele , oli jäänud imekombel plekita . 
7	NA	 Sõitnud paarkümmend kilomeetrit mööda saastatud mereranda , et saada mingitki ettekujutust teda ootavatest hiigeltrahvidest . . . 
8	NA	 . . . hoomas Nikyas eespool mingit hääletut summalist liikumist . 
8	NA	 Ta ei püüdnudki seda mõistatada , vahemaa oli liiga suur ning mere ja kõrbe kokkupuutest tekkinud udu liiga tihe , et jõuda asjas selgusele . 
9	NA	 Kohe paistab , mõtles ta sündmustest ette ruttamata , mis müselus seal käib ! 
10	NA	 Ent udu džiibi ees üha tihenes , ning Nikyas ei saanud selget sotti , enne kui ta lausa segimise keskel oli . 
11	NA	 Ta pidas neid esmapilgul flamingodeks , kes mõnikord õlimere rannikul puhkuseks maha laskusid . 
11	NA	 Ent aeglasel käigul neile veelgi lähemale sõitnud . . . 
12	NA	 . . . leidis ta jahmatades : 
13	NA	 “ Merilõvid ! . . . 
13	NA	 Merilõvipojad , ” täpsustas ta džiibiust nende kohal avades . 
13	NA	 Ent kus on vanaloomad ? 
14	NA	 Ta ei silmanud neid . 
14	NA	 Olid üksnes pojad ; kogu rannalage kihas neist nagu plaaž peesitajatest . 
14	NA	 Pidades autot kellekski ammetaoliseks , loivasid näljased loomakesed igast küljest džiibile lähemale ning häälitsesid pahaselt . . . 
15	NA	 . . . leides end olevat petetud . 
16	NA	 Kuidas said need jahedate vete asukad siia – kuumale rannikule ? 
17	NA	 Nuputanud , leidis Nikyas sellele vastuse : nad , üleannetud , ujusid külmades hoovustes liikuvatest lausparvedest lahku , sattusid soojade hoovuste teele , mis kandsid nad Õlimerre . 
18	NA	 Loomakesed nägid abitud ja haledad välja : nad olid koonust sabaotsani koos paksu haisva masuudiga , mille külge laatunud liiv tegi nende liikumise raskeks ning vaevaliseks . 
18	NA	 Nad , titekad , ei mõistnud loimelda vette , kus laine oleks vähemalt liiva neilt lahti uhtunud , ning karjas ei näinud Nikyas ühtegi vanalooma , kes nad enda järel merre oleks viinud . 
18	NA	 Ja seal äkki silmas ta üht suuremat isendit , kes ukerdas kaugemal randauhutud adruaunade vahel , kõige tihedamas merilõvipoegade puntras . 
18	NA	 Pikemalt mõtlemata lülitas Nikyas käigu sisse , sõitis lähemale . . . ikka lähemale . . . 
19	NA	 … ning peatus üpris ukerdava isendi juures . 
19	NA	 See oli Jumpsikas . 
