par_nr	head	sentence
1	 Oraakli surm Arvustused 	 Oraakli surm Arvustused 
2	NA	 Karen Orlau 
3	NA	 Oraakel kartis . 
3	NA	 Oraakel kartis hullupööra , sest iga järgmine etteaste oli raskem kui eelmine ja nii lõputult , nii juba aastaid . 
3	NA	 Aeg , mil ta kasvavale pingele vastu ei suuda seista ning murdub , oli hirmuäratavalt lähedal — vahest ehk mitte veel järgmine kord aga juba õige pea ... 
3	NA	 Ta tajus surma lähedust , tundes selle külma hingeõhku otse kuklas , endal liikmed jäisest hingusest kangestumas . 
4	NA	 Vaikse alistumisega vaatas Oraakel lossiõuel kõrguvat platvormi : kitsast torni keset hiiglaslikku lõvipuuri . 
4	NA	 Ebakindlalt kõikuvale platvormile mahtus üks inimene hädavaevu seisma ning sinna pääses ainult mööda allalastavat silda . 
4	NA	 Kui kindlust külastas mõni rändrüütel , lasti lõvitorni rippsild alla ning Oraakel viidi platvormile . 
4	NA	 Iga kord , kui Oraakel ennustuse lõpetas ning rüütel mineviku kohta kuuldu õigeks tunnistas , lasti rippsild uuesti alla ning ennustaja võis värisevijalu platvormilt lahkuda . 
4	NA	 Nende kahe hetke vahele mahtus piinavalt pikk aeg , mil Oraakel , endal hirmuhigi mööda nägu alla voolamas , sõnu ettevaatlikult ritta seadis , püüdes surmahirmust teravnenud meeltega rändrüütli näoilmest , liigutustest ja hoiakust välja lugeda , mida peaks ütlema . 
5	NA	 Kõigepealt püüdis ta vaid vihjata — mõnikord oli kuulaja näost selgelt näha , millal ta tõde tabas , siis pidi vaid sobivaid seoseid leidma . 
5	NA	 Hirm tegi silmad selgeks ja mõtted kiireks ja seepärast oli rändrüütel peagi kui avatud raamat ta ees , tema pööras vaid lehti ja sai neile kirjutatud sõnadele hääleks . 
5	NA	 Inimlike kirgede ja needuste maailm ei olnud ju eriti suur ning oh kui leidlikuks tegid need suured kräunuvad kõrbekassid platvormi all ... 
6	NA	 Teinekord aga nägi ta kuulaja liikumatust näost vähimagi tundevirve tabamiseks nii ränka vaeva , et kui ta lõpuks sõrmed rüütli raamatukaane vahele sai , tundis ta , et on üle noatera pääsenud . 
6	NA	 Siis oli ta hääl ebakindel ja kõlatu , kuid rändrüütel sulges siiski ennustuse lõppedes nõusoleku märgiks silmad ja lahkus vaikides — mingi ime läbi ei olnud Oraakel eksinud . 
7	NA	 Miks ei lasknud nad tal lihtsalt tulevikku ennustada ? ! 
7	NA	 Kui lihtne see oleks olnud ! 
7	NA	 Kui palju raskem oli möödunust rääkida ... 
7	NA	 Ometi öeldi , et ei saa uskuda tulevikuennustust , kui Oraakel ei oska näha minevikku . 
7	NA	 Ning oraaklil , kes vääratab , ei ole jumalikku valgust , petis aga on surma väärt ... 
8	NA	 Oraakel oli lõpuks oma osaga leppinud : küllap oligi temale määratud pidada igapäevast ränka võitlust , andes inimestele usku jumala häälesse ning kandes häbiväärse saladusena teadmist , kui ekslikud ja juhuslikud olid ta ennustused . 
8	NA	 Ta oli loobunud palumast jumalikku valgust ning lootis pimesi , et huupi öeldu oligi mingil arusaamatul viisil kõrgemalt poolt juhitud . 
8	NA	 Liiga ränk oleks olnud selles kahelda — ometi seisis ta iga kord , kui ennustust lausus , silmitsi tõega , et ainsaks abimeheks oli ta enda nõder mõistus ning surmakartusest sündinud leidlikkus , seetõttu ootas ta iga kord eheda hirmuhigiga , kas öeldu ikka õigeks kuulutatakse . 
9	NA	 Ja nüüd ratsutas too hallikspleekinud pleedi mähkunud kuivetu rändur kantsiväravast sisse , andis valdjale väärilise andami ning nõudis oraakli ennustust . 
9	NA	 Rändrüütlid ei palu iialgi . 
9	NA	 Oraakel ei ütle kunagi ei ... 
