par_nr	head	sentence
1	 Kuu Ordu 	 Kuu Ordu 
2	NA	 Siim Veskimees 
3	NA	 Aasta 2120 lend 
4	NA	 Mehed kohtusid helkivast terasest koridoris . 
4	NA	 Raskepärasema olemisega , turd ja põhjamaiselt hele ebamäärases vanuses tegelane oli pöördunud liftiuste avanemise hääle peale ja selle asemel , et edasi minna , ootama jäänud . 
4	NA	 Pisut kõhnem kergelt jaapanipärase välimusega mees oli samuti teise kohe ära tundnud , nii et ta suunurkades võbeles kerge naeratus , kui ta nõrgale gravitatsioonile iseloomulikul pikasammulisel hõljuval kõnnakul lähemale astus . 
5	NA	" "" Hau , Kent , "" ütles ta peatudes kahe meetri kaugusel teisest . "
5	NA	 Ta ei noogutanud ega pakkunud kätt . 
6	NA	" "" Tere , Tamaco . "" "
6	NA	 Teine mees naeratas ka kergelt , viipas siis ustele , mille poole oli teel olnud ja mis , nagu kõik muu siin , helkis tuhmi roostevaba terase peegeldusega . 
6	NA	" "" Komandotorni ? "" "
7	NA	" "" Judge kutsus , "" noogutas kõhnem mees , ja nad astusid järjekordsesse lifti . "
8	NA	 Nende pilgud ristusid korraks , kui mõlemad tajusid , kuidas tehisintellekt nende pealuudesse kasvatatud protsessoriga ühendust võttis ja nende isikuid kontrollis . 
8	NA	 Seintel , mis olid ka ekraanid , veiklesid kirjad ja nende läbivalgustatud kujutised , tehisintellekt registreeris ka nende relvad ja salvestusseadmed . 
9	NA	 Uksed avanesid , ja nende ees laius Kuu hõbejas päikesest valgustatud maastik , mille taustal esiplaanil olid mõned toolid ja lauad . 
9	NA	 Toolid olid pilooditoole meenutavad — pea- ja käsitugedega ja vaevumärgatavate energiarihmade peitpesadega , laudade kohal hõljusid õhus värvikirevad kolmemõõtmelised kujutised . 
9	NA	" Avatud maastikku nähes otsisid mõlema mehe sõrmed alateadlikult kombinesoonide õlgadel paksude , paarisentimeetriste kraedena lebavate kergete elutagamissüsteemide , nn. "" veerandskafandrite "" kontrollnuppe , ehkki teadsid hästi , et tegu pole kupliga , vaid ruum on ligi kilomeeter Kuu pinna all . "
10	NA	 Nad astusid üle põranda lähemale ja jõudsid pisut paremini valgustatud keskmise osani . 
10	NA	 Mees , kes seal toolil seljaga nende poole üht kujutist jälgis , viipas neile pöördumata . 
10	NA	 Kumbki laskus tooli ja nad jäid ootama . 
10	NA	 Pilk ümbrusele näitas , et põrand oli muutunud läbipaistvaks , nii et võis vaadata horisondi taga olevat Maad , ja taevas virvendas teljestik ning helendavate mitmevärviliste punktikeste juurde olid tekkinud selgitavad kirjad . 
11	NA	 Mehe sõrmest sähvatas helesinine kiir , mis osutas ühele objektile määramatus kauguses . 
12	NA	" "" "" Astrolabe "" . "
12	NA	 ASL18 , seega A-seeria . 
12	NA	 Mudeli täpsed tähised pole olulised . 
12	NA	" Komandör — Mick Hodder "" Tiger "" . "
12	NA	 ( Te peaks teda tundma . ) 
12	NA	 Kui te olete jälginud koolituse või lendude graafikuid , siis teate , et ta tuleb tagasi 81 kursandiga ja neil on sooritada viimane test — Põrguvärav . 
12	NA	 Te teate , et test ebaõnnestub keskmiselt 3-l %-l , kaks pääsevad , üks saab surma . 
12	NA	 Mida te ei tea , on see , et viimasel testil , eile , oli ebaõnnestumisi 20% . 
12	NA	 Surma sai üks , ja kaks poisi on raskelt vigastatud . 
12	NA	 Kui hukkunu oli sellest liigist , kellele õpetaja annab mõista , et ta ei peaks testile minema , siis teiste hulgas on — vastupidi — selliseid , kes kindlasti oleks pidanud testi ära tegema , näiteks Avallon Smithee , kahe aasta tagune Junior Grand Earth Tour'i teine koht . 
12	NA	 Midagi on valesti . 
12	NA	 Et ennetada teie küsimusi — oleme kontrollinud kõiki süsteeme ja oleme teinud juhtunu arvutisimulatsioonid . 
12	NA	 Kõik süsteemid on töökorras . 
12	NA	 Simulatsioonid näitavad kergeid erinevusi , mis mingil viisil , millest me veel aru ei ole saanud , ei mahu tõenäosuslike hälvete piiresse . 
12	NA	 Me oleme otsinud põhiliselt mingit välist faktorit . 
12	NA	 Sellega tegeldakse ka praegu . 
13	NA	 Mis ma teist tahan ? 
13	NA	 Kolme asja — esiteks tegelesite te võimaliku vaenuaktiga piloodikoolis . 
13	NA	" Asi , nagu ma mäletan , lõppes tulemusteta ja maeti poole aasta eest maha seoses põhikahtlusaluste äralennuga "" Astrolabe'il "" — polnud enam nagu mida uurida . "
13	NA	 Ja nüüd tabasime tõenäolise ühendusekatse — Kansase HC raadioteleskoop andis tuhandiksekundilise kõrgelt kodeeritud impulsi saabuva laeva suunas . 
13	NA	 Me ei suuda seda lahti harutada ja infot oli ka nii vähe , et see võib põhimõtteliselt võimatu olla . 
13	NA	 Igatahes oli ta piisavalt võimas ja täpselt sihitud , et olla vastuvõetav tavaliste seadmetega , mida igal mehel mitu on . 
13	NA	" Seega "" — ta osutas laua suunas — "" siin on meeste toimikud ; kui , kui seal on võimalik agent , tahaksin teada , kellele te panused paneksite . "
13	NA	 Kui Tiger asjast kuuleb , küsib ta seda esimesena . 
13	NA	 Teiseks tahaks ma teie arvamust , mida võidakse planeerida , mida üldse tänaste algtingimustega on võimalik meie vastu ette võtta . 
13	NA	" Ja kolmandaks ... "" "
13	NA	 Ta vaikis viisteist sekundit , pöördus siis lõpuks tooliga teiste suunas . 
13	NA	 Ta oli kiilaspäine ja suurte jääsiniste silmadega . 
13	NA	 Ta oli suur ja raske ning kuigi tundus küllaltki heas vormis olevat , õhkus tema liigutustest kõrge vanuse talitsetust . 
14	NA	" "" Ma tahaksin , et te käepärast oleksite , kui midagi juhtuma hakkab . "
14	NA	 Siin ei ole teisi teie kaliibriga tegelasi . 
14	NA	 Kõik on Marsil ... või mujal . 
14	NA	 Tegutsege . 
14	NA	 Ma ... me ei saa lubada , et täna selle testiga midagi juhtuks . 
14	NA	 Esiteks on see risk noorte eludega , teiseks aga ... noh , te kujutate ise ette , kuulujutud , usaldus kogu süsteemi vastu . 
14	NA	" Tööle . "" "
14	NA	 Ta viipas lauale . * 
15	NA	 Sellest ajast , kui inimene hakkas aru saama , mida ta tähisel ööl ülesse vaadates õieti näeb , on kõige meeliülendavam , tohutum asi , mida abivahenditeta suudame tajuda , aeglaselt ruumis pöörlev Galaktika täheketas . 
15	NA	 See on ainult natuke noorem kui Universum , miljardeid aastaid on ta saatnud kiirgust ruumi , kuulutades nii oma olemasolu . 
15	NA	 Ja ta teeb seda veel hirmus kaua , kuni raugeb tähtede jõud , lõppeb nende eluandvat tuld toitev vesinik ... või juhtub Universumiga muid huvitavaid asju . 
15	NA	 Kõigi nende saja miljardi tähe hulgas on tema säravast südamest kümnete tuhandete parsekite pikkuselt ruumi sirutuvatest spiraalharudest ühel silmapaistmatu spektriklassi dG2 kuuluv põhijada kollane kääbustäht , mille kolmandal planeedil on sündinud tsivilisatsioon , kes , kas juhuse või ettemääratusena , on pööranud oma pilgu ülesse selle üleva helgi poole , on tunginud välja planeedi kaitsva gaaskesta varjust . 
