par_nr	head	sentence
1	 Väljakaevamised 	 Väljakaevamised 
2	NA	 Jaan Kross 
3	NA	 Romaan 
4	 1 . 	 1 . 
5	NA	 Kui ma jaanipäeval 1954 , s. o. tagasitulekuks üsna varakult tagasi tulin , polnud mul esialgu mitte midagi teha . 
5	NA	 Tollane sulaaeg polnud veel kaugeltki kõrgseisus – kahekümnes parteikongress seisis alles ees – , aga sula oli ometi vägagi tunda . 
5	NA	 Mu enese tagasiolek tõestas seda mulle kõige veenvamalt . 
5	NA	 Nii et võisin mõnede endiste kolleegide juttu isegi tõsiselt võtta , kui nad kinnitasid : mul poleks vist võimatu õigusteaduskonna juures uuesti rakendust leida . 
6	NA	 Oh , kurat . 
6	NA	 Nähtavasti kuulun inimeste hulka , kes võivad vähema tagasihoidlikkusega kui mõnedki muud taotleda asju , mille kohta nad kujutlevad , et neile pole võimalik vastata ei . 
6	NA	 Samal ajal kui nad ometi peaaegu haiglaselt pelgavad saada suu peale löödud . 
6	NA	 Seda esiteks . 
6	NA	 Teiseks : mu kaheksa aasta pikkune vangla- ja laagri- ja pagendusekogemus oli söövitanud jurisprudentsi tõsiseltvõetavuse minu jaoks juba liiga urbseks . 
6	NA	 Ja nähtavasti ei jatkunud mul enam õiguseusku , et ütelda , nagu kunagi ütles üks ühekäeline külakoolmeistri poeg , kellest ma kuskil olen rääkinud : 
7	NA	" "" Meie õigusekäsitlus on täis printsipiaalseid vigu . "" "
8	NA	" "" Mistarvis te siis tahate sellele pühenduda ? "" "
9	NA	" "" Sest ma tahan asuda asja parandama . "" "
10	NA	 Ei-ei . 
10	NA	 Maailmaparandamist ma enam ei kavatsenud , vähemalt mitte seotudsilmise Justitia läheduses . 
10	NA	 Ja kui üldse , siis kunagi edaspidi ja hoopis teisiti ja hoopis teisal . 
10	NA	 Aga mingisugune t ö ö tuli mul ikkagi leida . 
10	NA	 Mitte ainult sellepärast , et korravalveorganid juba kontrollisid tagasitulnuid . 
10	NA	 Neid kutsuti miilitsajaoskondadesse ja uuriti , kas nad on hankinud endile töökoha või kavatsevad hakata parasiteerima . 
10	NA	 Või tegema kurat teab mida ... 
10	NA	 Muidugi , Lavrenti Pavlovitš oli saanud kuuli . 
10	NA	 Viis või kuus tema käealust samuti . 
10	NA	 Ja nende aparaat oli saanud uut moodi käsud . 
10	NA	 Aga aparaadi mõttesuund ei võinud ju üleöö radikaalselt muutuda . 
10	NA	 See sai teiseneda ikkagi ainult inimloomusele omase materjalivastupanu kiiruse , s. t. aeglusega . 
10	NA	 Nii et aparaadi harjumusliku põhihoiaku järgi oli tagasivalgujate päevast päeva suurenev mass suurejooneliste tippkäskude kiuste äärmiselt kahtlane ja ülimalt ohtlik ... 
10	NA	 Ning seda ohutum , mida rutem ta rakendus vähemalt tööle . 
10	NA	 Aga mis puutus minusse , siis lisaks tolle nii-öelda riikliku ootuse survele otsisin tööd veel ka teisel põhjusel : sest mu ema pidas seda endastmõistetavaks . 
10	NA	 Mitmesugustesse vaimsetesse harrastustesse suhtus ta , ma usun , soosivamalt kui raudteeseppade tütred keskmiselt . 
10	NA	 Aga täismees ( ja seda olin ma nüüd juba isegi tema arvates ) võis ometi harrastada oma pintsli- või suleharjutusi ainult töö kõrvalt ja pärast t ö ö d . 
10	NA	 Ja kolmandaks otsisin töökohta sel ülilihtsal põhjusel , et kaks tuhat tollast rubla , mis ma oma Siberi-majahüti müügist kaasa olin toonud , vähenes fantastilise kiirusega . 
11	NA	 Põhimõtteliselt nirupalgalisi vakantse leidus meil üldiselt ju küllaga . 
11	NA	 Kuid just tollal oli nende valik , minutaoliste esimese laine saabumise tõttu , hõredam kui kunagi viimasel kümnel aastal . 
12	NA	 Mulle pakuti viiesajarublase kuupalgaga laborandikohta vana Mayeri vabriku lagunevaisse kerepeisse pugenud keemiatööstuses ja veel mõnd umbes samasuguse palgaga tööd : insenerikohta ( mis tähendas õieti kümnikukohta ) kuskil Pelgulinna majavalitsuses , laojuhataja ( tähendab õieti laotöölise ) kohta kuskil ETKVL-is , vanemkaubatundja ( s. t. müüja ) kohta peenrauakaupluses , dispetšeri ( s. t. jooksupoisi ) kohta vanaraualaos . 
12	NA	 Neist ei valinud ma ühtegi . 
12	NA	" Kuni "" Tallinna "" kohviku taganurga seltskondlik vanaraualadu pakkus mulle sobivamana paistva juhuse . "
13	NA	" See vanaraualadu , see endiste inimeste omapärane härrasklubi oli neil aegadel tagasitulnute kontingendist värsket verd juurde saanud ja istus hallis sigaretisuitsupilves kohvi rüübates ja konjakit tipsutades omad enne- ja pärastlõunaseansid vahelduva koosseisuga , kuid vankumatu kindlusega "" Tallinna "" tagumise saali nurgalaudade ümber koos : mõned pensioneeritud või veel poole kohaga töötavad arstid , mõned endised direktorid , üks või teine neist nii või teisiti poliitilise või kriminaalse süüdistusega , laagreist läbitulnud mees , mõned endised ärimehed , vahepeal kaubabaaside või artellikeste arveametnikeks muutunud mehed , kes said nüüd heal juhul vastavat pisikest pensioni , ja mõned vanad kunstnikud , degradeeritud ja formalistideks kuulutatud taadid , omas välises luitumuses seestpoolt sageli üpris koloriitsed kujud , kes viibisid siin enamjaolt terved päevad läbi . "
13	NA	 Sest nende ateljeed , kui neil mingisugused säherdused üldse veel kasutada olidki , asusid jumal teab kus , keldrites , tallides või linnatornides , mille kõrval kohvik oma eluga , soojusega ja kohviaroomiga oli ikkagi otse hubasus ise . 
13	NA	 Nähtavasti olidki kunstnikud selle aastate eest kujunenud ringkonna tuumaks . 
13	NA	 Ja eruhärrased nende ümber olid liitunud nendega kunstihuvist . 
13	NA	 Ükskõik kui erinev see huvi kellelgi ka oli sügavuse või pinnalisuse , siiruse või snobismi või suunagi mõttes , aga kunstihuvi nähtavasti igal juhul . 
13	NA	 Vanaraualao arstid , eksdirektorid , eksärimehed – need olid endised kollektsionäärid , kes olid minetanud jõukuse , kuid säilitanud kire ja suunanud selle nüüd , nagu võimalused lubasid , ütleme maalidelt eksliibristele . 
13	NA	 Üks eriti hapu näoga , eriti kõhnakaelaline , eriti punaselaiguline kirjandusteadlane oli bibliomaan . 
13	NA	 Ta oli olnud formalistina või natsionalistina või mõlemana viis aastat asumisel ning jäänud vahepeal oma raamatukogust ilma . 
13	NA	 See oli hajunud osalt tont teab kuhu . 
13	NA	 Ta oli näinud nimestikke , mille järgi seda oli antikvariaatidesse toimetatud : paks raamat võõras keeles , hind kaks rubla oli olnud Veneetsias trükitud Talmud 1525-ndast aastast . 
13	NA	 Suurem osa ta raamatuid oli õnneks püsinud koos ja laekunud Teaduste Akadeemia raamatukokku . 
13	NA	" Nüüd käis härra Tuuling Toompeal Akadeemia presiidiumi keldris oma raamatuid lugemas – tänu tutvusele pääses ta nendele ligi – ja lugemise vaheaegadel jõi ta "" Tallinna "" vanaraualaos kohvi . "
14	NA	 Mingil meestest küll märksa põgusamal määral liikus neis laudades ka naisi . 
14	NA	 Mõnede vanaraualao alustalade teisipooli . 
14	NA	 Aga tundus , et neistki ainult selliseid , kellel oli ringiga ka mingit isiklikku huvialast ühisust . 
14	NA	 Ja liikus siin ka mõningaid kluppi kuuluva meestoeta daame , ammu närtsinud , enamasti pisut maskuliinseid ja tublisti boheemseid teatrinaisi või lillemaalijaid või jumal teab keda . 
